,Player,Position,Age,Height,Weight,GP,EV ATOI,PP ATOI,PK ATOI,EV G/60,PP G/60,PK G/60,EV A1/60,PP A1/60,PK A1/60,EV A2/60,PP A2/60,PK A2/60
1,A.J. Greer,L,24.8,75,208,41.43361537098449,8.465184435033112,0.4236659010445756,0.14436747736107547,0.5598601498850998,,,0.6167116327114303,,,0.3911136776546279,,
2,Aaron Ekblad,D,25.6,76,215,69.36549953441222,25.186486243754498,4.548063979029349,3.1796139626726596,0.3135295084433075,1.0695986588209714,0.09366139893687567,0.37364371971158566,1.5395009951351957,0.10045513001598956,0.43213516783008815,1.518334817543476,0.09648127402171912
3,Aaron Ness,D,31.4,70,184,43.21204376356066,13.654277932880174,0.0,0.8957827126767925,0.1115666028765549,,,0.23488562099828852,,,0.3061510059939843,,
4,Adam Boqvist,D,21.1,72,182,54.77218429892834,19.118360413472928,4.385198634302939,0.6579933315952764,0.2079139629805546,0.7674901368552765,0.054448217718695534,0.25399536587362365,1.2804225906175244,0.15424225979163325,0.3161748268928128,1.411947022955602,0.09723923835357927
5,Adam Brooks,C,25.4,72,179,48.18484089503848,10.819066401035098,0.7024740654168331,0.38155932023620076,0.6411277085426035,1.4801395401382418,0.4683514233917212,0.6343040189613859,1.0376249905332295,0.3021037492317679,0.4112814493298613,0.8164275719349138,0.01831191805637243
6,Adam Erne,L,26.5,73,212,68.6307383162841,16.361997612537447,2.0107255064973595,0.22697507832876795,0.6202615412955581,1.4257352107642447,0.38694368933172296,0.44657823712450884,1.1052837787292304,0.2921887259480504,0.33450681908591,0.8713540806297926,0.024211270424579365
7,Adam Fox,D,23.6,71,182,75.03489478991523,24.572360530760722,4.517130363120481,2.9321516930359106,0.2504321595955772,0.7837752441201019,0.060057128328504114,0.48587514136723664,2.2981348889698037,0.10565789847438337,0.476259447970265,2.113661055308229,0.08390971809498514
8,Adam Gaudette,C,25.0,73,194,65.49751053527132,14.166246681694016,1.6452280039735439,0.25056020596159057,0.7502898730639112,1.4885893979297347,0.39467956407707916,0.46207786121185224,1.6244913721977445,0.3060330882714401,0.32505896907439824,1.548755322113966,0.01658654213502285
9,Adam Henrique,C,31.6,72,195,74.64980501131735,17.573385006594044,2.4168757785608634,1.1494892901749934,0.8020774116995144,1.8379387785949,0.32232473726482336,0.4759804674235625,0.7858483472072403,0.27373646656091855,0.2875111412850282,0.6419484017206614,0.043812333812776924
10,Adam Larsson,D,28.9,75,209,73.3368202753729,23.220121692227618,0.057472345768233124,2.908755463097078,0.1930299780438282,0.5367234477870949,0.12301213938280399,0.2141911150549956,1.2381631780036344,0.08944467593594595,0.28381299670215426,1.327258946995419,0.1143867679586059
11,Adam Lowry,C,28.5,78,208,72.06347072312465,16.458871901598233,1.0504066628609328,3.0440733585467803,0.582160148174673,1.6320191384276226,0.20518549309134804,0.47206886461560704,1.1560165376703702,0.28626599748970716,0.3374471615255125,0.9675420468286997,0.03913016457380926
12,Adam Pelech,D,27.1,75,210,69.929181193948,24.638142638885185,0.24897260066823224,2.9231835114725198,0.1930801769877525,0.6136338122659444,0.03733293322520015,0.26156597590878405,1.3810998410927677,0.08079443150612914,0.32408838526053446,1.4438678729932934,0.058614637057465314
13,Adam Ruzicka,C,22.4,76,215,39.567184190321015,10.705435928262425,0.7732604718739546,0.057691468863386164,0.6263238947926704,1.3785741327221377,0.4604120015209075,0.48667263122524795,0.9245112467332917,0.34058350130363996,0.3170655331816158,0.7033665843011205,0.02251462596754504
14,Adrian Kempe,"C, R",25.0,74,200,77.69046291535062,17.394104170506928,3.796345620880913,1.6915544491552028,0.8444809032930177,1.7243292285725593,0.3782197463175271,0.4382078183850782,1.634854014620283,0.3910516676060454,0.29625827230910173,1.2946321670828393,0.018291703292362113
15,Alec Martinez,D,34.2,73,210,68.43112918199702,23.985224465986416,1.6588172782809414,2.7656053673683356,0.24595135397477774,0.25510752176654594,0.04445057257072163,0.3302417649657248,1.2636949343931194,0.06777300458963655,0.37289636043760954,1.249771877973538,0.12364914339607157
16,Alec Regula,D,21.2,76,208,35.62053147366331,13.66534745541967,0.5884611860428288,0.5423440264156207,0.0920508760311663,0.9167700068154896,,0.1678718634299135,1.1964538712984862,,0.23769633041754062,1.2777855747298597,
17,Aleksander Barkov,C,26.1,75,215,75.45929001335612,20.964187640804518,5.226035698563406,1.9546956557026713,1.128245100291054,2.2311216961506237,0.6106257341613885,0.9799119820428644,1.7967278691771433,0.32561519188001625,0.578447543360656,1.555153949059794,0.02202049862973026
18,Aleksi Heponiemi,C,22.7,70,155,43.757029563141074,11.02514543738882,0.6586811890874118,0.09093915357644522,0.673025708580465,1.3788147174728564,0.45170562916346674,0.4598866070979103,0.9469257589186575,0.33450708592423956,0.30668113549920323,0.7257356102575758,0.01945140049959758
19,Alex Barre-Boulet,C,24.4,70,180,49.56879398451121,11.782782153263337,1.4772460512460723,0.21157819189591975,0.6243047839756783,1.63277361637359,0.4154416929632777,0.43561393538833315,0.9500179659827925,0.31246485111468564,0.30507213368537495,0.7295237118691734,0.014945912198768492
20,Alex Belzile,R,30.1,72,196,45.079045147844646,11.545638118311699,0.8085626386266733,0.3757456174691446,0.5624078997277596,1.2997069812833926,,0.5202395912928377,1.0126317721908857,,0.3324279535161313,0.791419493520666,
21,Alex Biega,D,33.5,70,195,51.13095178149376,13.31868787292775,0.0,1.466896708922728,0.09488702990314699,,0.05196811833058621,0.29286507026298575,,0.0726700393343777,0.34152776465197776,,0.11780909386932469
22,Alex Chiasson,R,31.0,76,208,71.92627347236345,13.297244455549368,3.7093220723737135,0.1673658064965895,0.5516546522626219,2.3188739329871177,0.3686672777326673,0.32868767587620523,1.1292072461203688,0.32718047550544194,0.2454210035311264,0.8118348137128759,0.044409185159931294
23,Alex DeBrincat,R,23.8,68,178,75.73497608688822,21.46401529569941,5.098575508029728,0.7325395596527958,1.075745297637539,2.0945764078737352,0.840867659401501,0.7236193816731833,1.2761448341750992,0.31911926511952066,0.42928539100969276,1.0454109109236411,0.014851486600636827
24,Alex Formenton,L,22.1,75,195,49.4833506594141,9.767913916157212,0.17359169757207926,0.6461695241431957,0.6530049023743437,1.3594759437576533,0.6936013509915444,0.40225710657457714,0.9105700320668126,0.3475524824537563,0.26737229602776674,0.6893528940366449,0.026589478818461285
25,Alex Galchenyuk,C,27.6,73,194,66.8618303319337,15.749137348389658,1.6359460816500069,0.20081404697646976,0.6887692017950762,1.7112683627313368,0.31111006863650126,0.6369455897650598,1.517253237522013,0.2797537123196276,0.39444520513030684,1.2683802928062848,0.03184616746308276
26,Alex Goligoski,D,36.2,71,173,75.77375116507046,24.132344631390687,1.2081583731847068,3.2011554867693,0.10713112926597784,0.0,0.026456433772384727,0.28829310076048426,1.4424537626270078,0.06745228612856484,0.3578675275005156,1.5901477592416429,0.11624007838408733
27,Alex Iafallo,L,27.8,72,200,78.3716097044419,20.08705187450366,3.6628068599159,2.3024632240848617,0.6099206318172883,1.6492997915356729,0.1364679099805411,0.5992408783201665,1.079145247117228,0.2639402761567381,0.39145473726834296,0.7889370751021336,0.03426221273792811
28,Alex Killorn,L,32.0,73,194,77.71804313933923,16.97856373803113,3.684731710977233,2.220966395108312,0.7950162027499053,1.5896186872135605,0.21617790600743525,0.6109614853174928,0.937333969303614,0.20344483634168115,0.36142765400709725,0.7535143386477969,0.05312115782910629
29,Alex Newhook,C,20.7,70,190,38.47489465605386,9.96747132943405,0.4802433273825455,0.0,0.5570586584598995,1.2974939138583759,0.47887970293233906,0.4727350067212833,0.7997432508234725,0.38568681681835576,0.2825032066826112,0.5786167850660298,0.0546586642061828
30,Alex Ovechkin,L,36.0,75,238,71.93742661144861,19.758619731888572,5.248976330761341,0.015142514381924044,1.1745025652777275,1.7988624884982993,0.010365700462751204,0.3947818257944399,0.8544142702332811,0.1279605658804241,0.1710196737687774,0.626057165099688,0.012569886179004437
31,Alex Pietrangelo,D,31.7,75,215,70.735848825366,25.457074882196654,3.3641478095079558,2.6615514319505813,0.35822302470216977,0.6497471711969245,0.10053964973616297,0.3398368331927744,1.4226617888183986,0.06981904265923225,0.3938193029851398,1.4712598513358948,0.1070976310984656
32,Alex Tuch,R,25.4,76,219,70.34576196876225,18.858295918210384,2.832397706453648,0.9765682264497291,1.0663993787713197,1.7729992077607242,0.4242662096468641,0.660300141713684,1.0688244666087887,0.30220775186378196,0.42304353028863706,0.8162991252125199,0.01826011776784807
