,Player,Position,Age,Height,Weight,GP,EV ATOI,PP ATOI,PK ATOI,EV G/60,PP G/60,PK G/60,EV A1/60,PP A1/60,PK A1/60,EV A2/60,PP A2/60,PK A2/60
1,Aaron Ekblad,D,19.6,76,215,65.3094373366429,14.690429153608193,2.40096342042899,0.0,0.2171031316073901,1.375968601945517,0.22850283846949418,0.23616617546878282,1.1894042624368273,0.19583586070148024,0.274442416943654,1.32901884748286,0.12294105993815184
2,Aaron Volpatti,L,30.3,72,215,44.717882649071946,8.01272432116015,0.05502021492994591,0.15678773713935457,0.44396903194832005,,,0.2900434879215084,,,0.21666895013829013,,
3,Adam Burish,R,32.7,73,195,52.10351075250848,8.51637579947305,0.0,1.0829609738796067,0.29636236903936436,1.0351852461118929,0.1539444215695091,0.30788212657915404,1.048041537585371,0.1920152071675742,0.19519723084404889,0.8326827805113265,0.04022548335505459
4,Adam Clendening,D,22.9,72,194,45.67254412799609,14.424614268216322,1.3350415792283439,0.543160306497382,0.10838168142132826,0.8796171348509878,0.03893255310192841,0.1790636938387014,1.3199665335933473,0.12186177821308745,0.2566619357256402,1.3815102411353837,0.08475046938263962
5,Adam Cracknell,R,30.2,74,209,51.002593771726154,8.757746882362948,0.07385588336387539,0.32432393840479024,0.5276924023853847,1.2613438451485248,0.24295045090705736,0.5556999681113783,1.005429095375783,0.24248911041473326,0.35472413336458947,0.7842607729001358,0.043621669399875426
6,Adam Henrique,C,25.6,72,195,73.79283690835952,15.091419486001854,2.08448840945423,1.9467443542268645,0.7545646257033155,1.8850874055916425,0.47803044775219505,0.4247097631944449,1.5070857030237343,0.38954631623630176,0.3049042140611785,1.2528652010268857,0.019602196166770218
7,Adam Larsson,D,22.9,75,209,64.15934806508199,16.134817188497234,0.48566936405877414,2.4020770100143434,0.16451662922327256,0.7135621084715451,0.043402058552337155,0.3483865324794796,1.3133515368945357,0.11697907417544798,0.37502262113398904,1.3372998817298718,0.09391233206229194
8,Adam Lowry,C,22.5,78,208,71.48610260525805,11.59944444256299,0.4725239702825208,0.3729269667067352,0.6272767094619484,1.3144501923984278,0.5764655921306265,0.45680876343682253,1.1375446944324903,0.3384189252408864,0.28965257730271843,0.9481065607240156,0.021364000206598885
9,Adam McQuaid,D,29.0,76,210,68.82940628580634,16.62325677422589,0.0,1.9405977409520072,0.13447436675737012,0.5439402508375057,0.045900788381870374,0.22866912845563844,1.248880398500361,0.08610780655675156,0.30360272341103645,1.3339540233524372,0.11108692350813458
10,Adam Pardy,D,31.5,76,227,64.2167914910919,13.088467744200473,0.025940312405154042,2.068491911463849,0.11520235659413088,0.3974900047594304,0.05036754116197212,0.28784147106126273,1.0818726930472877,0.07117827754848116,0.33322462027678645,1.1678020219302296,0.12052412890402346
11,Alec Martinez,D,28.2,73,210,60.60492578956717,16.69258459538742,1.8433945205787468,1.5661948164208845,0.31327660058844614,1.1324250818230512,0.032286997721873344,0.26937931747093835,1.3050350166138394,0.08871688421850414,0.33235625590906004,1.3437722962292518,0.10343057712554914
12,Aleksander Barkov,C,20.1,75,215,61.762921430822914,15.275772558996579,2.5081197808221827,0.5932606738504203,0.5923059100869843,1.4871971798387726,0.5412539195866753,0.4862175068009541,0.7390965060712922,0.4084841072311453,0.26571901688590727,0.5539471685698834,0.07370928042645584
13,Ales Hemsky,R,32.1,72,177,72.28499347942997,12.516994019580554,2.0084051548171313,0.0850995039148762,0.5487174700375448,0.9975241943458102,0.17502510644772173,0.47890818762607346,1.4016953847338176,0.2048573000483555,0.31120069520236915,1.3065438022386733,0.04260819536745285
14,Alex Biega,D,27.5,70,195,43.86013581235766,16.164674336748796,0.48242795493578017,1.3309403033108884,0.13493640264359985,0.6269820459220994,0.03134504707245008,0.2285755543899925,1.3115555865985091,0.09054274741256278,0.3006196148030829,1.392751679855545,0.09943572847810654
15,Alex Chiasson,R,25.0,76,208,74.59464501166568,11.19775548267313,2.279202858217831,0.8929879391036627,0.7516929992342318,2.161142147893946,0.40095401783137796,0.5491645125766471,1.063403722727676,0.3515941728421734,0.38222496487022817,0.7775422248736367,0.016604823918956665
16,Alex Galchenyuk,C,21.6,73,194,72.23146134710765,14.963990656212552,2.346378692260745,0.3250707891319434,0.7308435006001397,1.4532343303098623,0.4566342339697354,0.6538197319267259,1.2651677309684062,0.3573012117054785,0.381752557057563,0.9684258851689875,0.033025267830466984
17,Alex Goligoski,D,30.2,71,173,77.09995944639896,19.224284655892514,2.267901413797096,2.6804599668894635,0.1927275426118319,0.22695653613927602,0.03402489800306815,0.40088589866720914,1.5874530092787194,0.07777444467588611,0.4410745461171821,1.4379332508965155,0.08735372517358513
18,Alex Khokhlachev,C,22.1,70,181,38.459862672978005,10.495670359333696,0.6776145960005784,0.0037667963046716935,0.5877234838107553,1.3506917778916927,,0.43967318712149395,0.9072833702538894,,0.2841813540711321,0.6861080816647115,
