,Player,Position,Age,Height,Weight,GP,EV ATOI,PP ATOI,PK ATOI,EV G/60,PP G/60,PK G/60,EV A1/60,PP A1/60,PK A1/60,EV A2/60,PP A2/60,PK A2/60
1,Aaron Ekblad,D,24.6,76,215,76.2274582314178,21.720810054778916,1.785871596247995,2.411921076823121,0.3207687476849212,1.4089669968057787,0.06875562223668949,0.4035549665129024,1.4410766959061034,0.09419331592861369,0.41244573909000926,1.512495442183495,0.09262345540352011
2,Aaron Ness,D,30.4,70,184,54.469788156114596,13.784890183703748,0.0,0.9130637702151101,0.10818249546527609,0.4760347937678904,0.03580633651935835,0.23307880809218398,1.1817424455572825,0.08354214743793313,0.3048990914442456,1.263273398259637,0.11396557512482507
3,Adam Boqvist,D,20.1,72,182,52.41756542827447,11.511619774713182,1.7842525870830928,0.0,0.2032452935400495,0.9454787357873247,0.06776686016994946,0.23325961375818505,1.1697479650470188,0.18055779640753017,0.27314127152769174,1.2529739437799896,0.11273220422786122
4,Adam Brooks,C,24.4,72,179,43.860856664137756,10.99388390771469,0.8139032536871103,0.28353014429669765,0.630576794793605,1.4190342890803644,0.4111649281476084,0.6448071812428541,1.017187047822271,0.3120248621872141,0.4074934231385476,0.7959638533303787,0.015008461388986911
5,Adam Erne,L,25.5,73,212,68.25444927086987,12.429502385013071,1.0954503037932313,0.2961548115775532,0.5274489033306531,1.3794085688965843,0.41583306824031496,0.4931839663164682,0.8631822256645769,0.30165993990377776,0.3411764059022999,0.6439208281016304,0.01853633514137297
6,Adam Fox,D,22.6,71,182,71.80812062509476,15.357914291642864,1.9379229451299425,0.09644634940071262,0.2934828993139099,0.9496389633420452,0.04091641722760172,0.4161655831504579,1.8912883281052404,0.12626031113611774,0.41428932326700135,1.7493909142475852,0.08574075402570235
7,Adam Gaudette,C,24.0,73,194,65.98127177335031,12.438201660627275,1.84593376857181,0.24393016024466418,0.6383478376441376,1.4585303693193001,0.4233946695115264,0.5548918762798659,1.6216921086610836,0.3166171189229691,0.37598565882290014,1.662773011898706,0.014706100904894976
8,Adam Henrique,C,30.7,72,195,78.65881408183469,15.083806621142601,2.4925780031492932,0.8230324529670004,0.875092417938544,1.9825953277230712,0.27979337095452095,0.5386183073647817,0.9998832550542376,0.2715470103421583,0.32827420441322197,0.840995142585996,0.04425839383870621
9,Adam Johnson,C,26.3,72,174,45.6348399211434,10.422054629307489,0.769232418906463,0.32877369545309487,0.6600115416730898,,0.3625261261722922,0.6807778896185461,,0.29385151681819627,0.43156259283406273,,0.02314130197523266
10,Adam Larsson,D,27.9,75,209,68.08646327623305,20.355598367072965,0.13091003667420087,2.0770345575988656,0.20784128356790071,0.5663210475928202,0.03253985450265601,0.20848688740275495,1.253227016294957,0.0914454733731801,0.29362171949288,1.3480043344340389,0.10884450409284628
11,Adam Lowry,C,27.5,78,208,65.56658014915459,14.023569829292702,0.42172352993793694,2.3160584031417963,0.5793636913239095,1.8622708351578374,0.2604632509791378,0.47158148973430986,1.160710151413726,0.3013529747361008,0.3464126751683968,0.969584608770522,0.028924696824162092
12,Adam Pelech,D,26.1,75,210,66.96970861178472,20.278917071759885,0.1933719061937993,2.8585730805855296,0.17481603271778143,0.6568963971563453,0.03792768137999758,0.2546826778126642,1.3981931608958602,0.09751938044851427,0.33165110829329336,1.4576649844769307,0.1165953543963168
13,Adrian Kempe,"C, R",24.1,74,200,77.0136893674201,14.538507932743432,2.6700173535779768,1.0190638873405962,0.8209876632845832,1.5808111519887948,0.6863544856923135,0.508857130752579,1.375934517382194,0.4082952458535391,0.3476313827378348,1.1592305596527677,0.014702827691724247
14,Alan Quine,C,27.6,72,203,47.48673990051492,11.028907318126137,0.8232017698016498,0.4166269704841049,0.5559770280617921,1.473514471328857,,0.5810422178086924,1.0167007908524799,,0.39022371187662314,0.8226062661266618,
15,Alec Martinez,D,33.2,73,210,67.83874663884933,19.944865804301593,1.349085192514694,1.9027431955885832,0.18680253183195442,0.20797230703667446,0.048980302465399035,0.22121228585324904,1.2791091334173355,0.07249465132560619,0.29395359735610255,1.0983820652870016,0.11127837149696496
16,Aleksander Barkov,C,25.1,75,215,76.4754365429343,17.7477176724078,3.863954251327279,1.4343332791017145,0.9376537871501276,2.1869940179293206,0.7682972550979574,0.9807348477908082,1.6296605707153318,0.34439116405146886,0.5870177049697678,1.4657673475910025,0.0169889576643149
17,Aleksi Saarela,C,23.7,71,200,44.047731514774625,11.379758224350136,0.7919651824223009,0.17814019125822755,0.6804032284384827,1.4246565208372297,,0.4959288593004416,1.0994533328996632,,0.32803039941019546,0.8575893045099175,
18,Alex Biega,D,32.5,70,195,57.40806664826286,16.603718306297125,0.0,1.6573090332402982,0.1273132585629384,0.3324842888295432,0.05544057510117373,0.2990997898713689,1.0782868708603357,0.07688069208987407,0.36954138711545614,1.1229308170012189,0.1182864114242138
19,Alex Chiasson,R,30.0,76,208,71.90042484813304,12.376768119414447,2.3414639631324827,0.3482289100124044,0.6100646854447802,2.4178848887930644,0.40040167558246476,0.3643003385070141,1.4695197738524366,0.34590434016685057,0.2566145437768278,1.1575007024067823,0.043144675193775836
20,Alex DeBrincat,R,22.8,68,178,76.88809712695833,16.1028767989555,3.8480506469001776,0.33275730195850106,0.961236551500398,2.0666128896269544,0.5652370073707749,0.6740208185944346,1.1470128118431455,0.3334896395913231,0.4222820899896992,0.8255576974484409,0.018993049605259923
