,Player,Position,Age,Height,Weight,GP,EV ATOI,PP ATOI,PK ATOI,EV G/60,PP G/60,PK G/60,EV A1/60,PP A1/60,PK A1/60,EV A2/60,PP A2/60,PK A2/60,GOALS,PRIMARY ASSISTS,SECONDARY ASSISTS,POINTS
1,Sidney Crosby,C,28.2,71,200,73.46322372321535,16.91475108116877,3.8373839487398307,0.5513450602725247,0.9724371765635399,1.7256814357022494,0.20197528489670852,1.007865260739742,1.891087798843513,0.2421409565990946,0.6926568033740804,2.0306472696254745,0.03589494052000557,28.38373242581532,29.921721859630317,23.91017478409267,82.21562906953831
2,Claude Giroux,R,27.7,71,190,78.36845854242286,17.082022922263,3.4667216933668,1.059195697765623,0.8125972766367452,1.8249692126093582,0.33282563124764025,0.6731673227763149,1.9766998883927727,0.2194074697262761,0.4954002054443353,2.3506039095443545,0.0332190786154738,26.85424950286586,24.273485162474103,21.742692387089328,72.87042705242928
3,Alex Ovechkin,L,30.0,75,238,77.54295062657161,16.858830543847926,4.018843821872263,0.14355073697512366,1.1875726031308118,3.0528020897935098,0.2264065689783519,0.515324609293913,1.2094868282921216,0.30673409105234545,0.31057165011393334,1.0734942692362888,0.04155607875265648,41.7728022571564,17.566762048286204,12.350066769092885,71.6896310745355
4,Nicklas Backstrom,C,27.9,73,202,78.617446336223,16.806901101315447,3.2867201332889726,1.172451775257757,0.5975871721796986,1.204641742808095,0.20379108318196987,0.7324505460445274,2.36998722543956,0.21595268022944464,0.5546185345296166,3.000399889473046,0.03422454791700466,18.660956758881532,26.668220625253866,25.187746003415523,70.51692338755092
5,John Tavares,C,25.0,73,216,73.71299843295841,18.063277991438294,3.867404437508449,0.2874859198519024,0.9301353414502765,1.9534774781234985,0.39863145875595457,0.7173001068986107,1.4732692562844314,0.3435157331304024,0.43677635632643,1.5910611162016433,0.01650035268532701,30.063578146365526,23.03933579417763,17.258219382086185,70.36113332262934
6,Tyler Seguin,C,23.7,73,205,74.31002186896805,16.743337159737045,3.8481224181237255,0.29074775997209046,1.0824986726998593,2.0623344421045133,0.42418750325642396,0.794276270469953,1.3484273633585755,0.3035389528951196,0.4458559642717093,1.1132979769826,0.014441012345960236,32.429001564000245,23.00638553400802,14.5566178393166,69.99200493732486
7,Jamie Benn,L,26.2,74,205,76.06332840318136,16.056153881903224,3.660532268020036,1.344892624454886,1.0248938563984267,1.7040154877361002,0.5194808793570926,0.8006157708471928,1.4170382154809358,0.42138499717821193,0.5274246925573577,1.1897597154550976,0.03168920416856975,29.654687068456848,23.5905870851689,16.310746861680272,69.55602101530602
8,Patrick Kane,R,26.9,70,177,70.77923106531257,17.21753674557654,3.6104635400335914,0.21147796674471142,0.9939818378800924,1.8432556857968077,0.3197029218618355,0.7890668561944681,1.809731806151867,0.26304468080178023,0.5100180499558528,1.6914403209341538,0.026714833492760878,28.11886194971608,23.79997232159051,17.569514045400645,69.48834831670723
9,Matt Duchene,C,24.7,71,195,75.4968168445382,17.094394085566016,2.6309480005853345,0.7592478146891349,1.0637270322690975,1.5755028696514979,0.6133418321447905,0.849741760010016,1.3168896699484938,0.3245983114624021,0.5048720016868036,1.1327961780711828,0.015035047167042749,28.681887047007116,22.947181126626727,14.624015436207852,66.2530836098417
10,Max Pacioretty,L,26.9,74,217,75.15055664436072,15.754954840941213,2.8004137347696685,1.3477064877346165,1.295574436310708,2.0574149234327654,0.6827336411757639,0.6969641078245354,1.2335092435783883,0.335542996317235,0.4395702842124493,1.0018464832925786,0.02728387657908589,33.93480287331392,18.64634076542994,12.234216640998717,64.81536027974258
11,Jakub Voracek,R,26.1,74,216,78.33216476175795,15.81273885029749,3.4348179233192155,0.23932297450884377,0.6748893426193311,1.7069705072486347,0.3770580538746532,0.796731889951497,1.623345764415294,0.2649121790122998,0.5377346856055794,1.7874741140770645,0.022437555736924512,21.70482515822694,23.81011897339105,19.123591843507853,64.63853597512585
12,Jonathan Toews,C,27.4,74,201,76.92846900639442,15.859956947305303,3.325780242738383,1.476612382975861,0.9276825712371592,1.706402844603026,0.7497089144179349,0.7958912788183454,1.2368143323044911,0.3762434453325881,0.4963053651501997,1.060563755717568,0.029345127443917842,27.55982400219514,22.17045117695342,14.670150169699268,64.40042534884783
13,Phil Kessel,"C, R",28.0,71,208,78.62606380312651,16.41434985033277,3.5992046897379075,0.18068354140104037,0.8180622538076328,1.6528435384676154,0.3000843352208242,0.650018485858816,1.8263409385322475,0.26033856232312713,0.4158689845014677,1.5474082998887704,0.03294976138811916,25.463185146133785,22.657469165296394,16.251498537236856,64.37215284866704
14,Evgeni Malkin,C,29.2,75,195,66.3352389066499,15.923915908677344,3.8599040905769577,0.18838222611092137,0.9301169830844662,1.877844869349459,0.2407931544244527,0.7722156363344995,2.1543379599390238,0.24154569564961087,0.48619361223814606,1.9727261759574228,0.0395003254383064,24.43874985164115,22.838932733764782,16.98633327423109,64.26401585963701
15,Steven Stamkos,C,25.6,72,182,76.07023070880695,15.270838901107025,3.3949062265145002,0.2735798411874757,1.2587291824328835,2.415744754906127,0.6355598676422731,0.5819265175528489,1.3084946163136577,0.29410978412430355,0.3617764308691681,1.0192270876356115,0.018659355586534702,34.98844409471419,17.00066344112453,11.397748219379125,63.386855755217844
16,Logan Couture,C,26.5,73,206,75.28001055764284,15.271826421798984,3.330845660716037,1.4508178874376405,1.0379639156109446,2.0376597711256466,0.6907898509744959,0.6648788584131173,1.4399940317832614,0.3319486325939781,0.4179249198576076,1.429908954023986,0.025509111913997976,29.661510108733022,19.36190504676157,14.030050926712201,63.05346608220679
17,Anze Kopitar,C,28.1,75,225,77.61475088246485,15.920633174573108,2.9711394212446227,1.7139532360868124,0.6876183244451541,1.3149239349270612,0.15600870520879237,0.750957283883038,2.0206923819460374,0.21883238581670472,0.49752842140488657,2.198536996682833,0.035018099203491464,19.560900372088398,23.717182758104105,18.77390457672519,62.051987706917686
18,Jordan Eberle,R,25.4,71,190,77.49188788144421,17.213145846684924,2.9042986938967323,0.34406405504358506,0.8553621777496715,1.6879664338676976,0.5868755722554526,0.6656000716742014,1.6704454243293458,0.2869862890639797,0.42009279232450486,1.3959118039385934,0.01751326504395807,25.608169993649877,21.190525137299133,14.583055042869407,61.38175017381842
19,Ryan Getzlaf,C,30.4,76,220,75.14202818690102,15.979844460265785,3.0344469453448664,1.7068480706748204,0.6931658508569062,1.173410805473774,0.16032493597080605,0.8996259264540493,1.692495196677115,0.2102028297586843,0.5631106127475911,1.3792477075530611,0.050105508460964364,18.674028367311617,24.885103013783603,16.61790561007043,60.17703699116565
20,Taylor Hall,L,23.9,73,210,68.30798036716124,17.491182026858297,2.8928526507459096,0.4458418790806993,0.818404613989966,1.7026908447937974,0.5410655880510925,0.9420967601891076,1.2211968523066512,0.29790035067265236,0.5735887521150772,1.022734633046597,0.02682203921359559,22.179290989911433,22.93320323837583,14.803846964606691,59.91634119289395
21,Andrew Ladd,L,29.8,75,205,77.57584869036067,15.730204629785533,3.0540494261088527,1.7507209208529264,0.8452196139181798,1.8267770506409682,0.2799399271398659,0.7806940486672154,1.1170196911030341,0.2358898596469178,0.48799909830950877,0.9787551471143198,0.04841005193919635,25.037141745061167,20.822505649438533,13.899322683522483,59.75897007802219
22,Blake Wheeler,R,29.1,77,220,77.90612540123455,15.58926775805681,3.0902909356468116,1.4732946963852482,0.930362466537151,1.4027892798086221,0.22175843439792314,0.7591521077634212,1.3689871326587135,0.2642872906220988,0.4562697258615268,1.0357290112897817,0.040432281564698774,24.88505000521969,21.365192756634965,13.468908997277463,59.71915175913212
23,Kyle Turris,C,26.1,73,190,78.33295936581688,16.314934218979378,3.037772257256142,1.0824292109849125,0.901930445682576,1.3861235594652879,0.546798856707178,0.6823621794817488,1.3990064662342214,0.2660909442037929,0.4246372923679062,1.1839902310896229,0.02179366173746217,25.48110413193553,20.45871734323752,13.771211378745951,59.711032853919
24,Kyle Okposo,R,27.5,72,218,71.29737824178167,16.582403717699727,3.613634973371931,0.22972297579823076,0.8011134156266215,1.5321023580417887,0.2550363891968315,0.7969761073397206,1.346596732697149,0.2663507590381764,0.49748827564417314,1.2478879623782173,0.029457313266203558,22.434233955855852,21.559228609567093,15.169384716241533,59.162847281664476
25,Eric Staal,C,30.9,76,195,76.60569653915006,16.596571914757853,2.7575492194180082,0.4420619511223428,0.857193630180574,1.5878355255379693,0.34749679042179016,0.7521455226068826,1.3752436593280757,0.33586696502665114,0.4604122390038239,1.0145964451582286,0.04338283746579354,23.950292813638796,20.969294347544857,13.35268235830329,58.27226951948695
26,James van Riemsdyk,L,26.4,75,208,78.03219119619995,16.110648969785736,3.5083739845132773,0.9498688815081957,0.8690188150441045,2.0026939436276647,0.4293633902875676,0.6334376328204565,1.0296391496059056,0.277691151391609,0.38938411337056894,0.6946358298387476,0.019743039884013405,27.876343964862997,18.31314181234458,11.35241753638802,57.5419033135956
27,Erik Karlsson,D,25.3,72,190,76.21212878351706,21.366323320808416,4.393746282114605,1.1037692207055907,0.420827361946342,1.0386856110975298,0.11556381496575295,0.35320888178971255,1.6731203091145594,0.09559831870764113,0.40939910404970303,1.673479601849163,0.08978493835790956,17.379935013792426,19.057553845657626,20.576385953487648,57.0138748129377
28,Bryan Little,C,27.9,72,191,75.75616167508754,15.696751211645639,3.10781129755676,1.9963506820943009,0.7335756774843717,1.8196523137720433,0.3255311743961719,0.7631044498940561,1.1532487839412169,0.3169414896341519,0.49242519421596925,0.926309257747466,0.032667665653288554,22.499283690710833,20.44793480027006,13.476372508478113,56.423590999459
29,Vladimir Tarasenko,R,23.8,73,228,69.85203259625216,15.348004174207318,2.630575732076795,0.36295325835750947,1.1325873160231408,2.1144023352829007,0.3815319962736919,0.7612486767807789,1.1941184057776175,0.3140599174883324,0.4525429890120028,0.8708005662228726,0.014327365617690118,26.873856543986637,17.391824083234017,10.759004358182478,55.024684985403134
30,Joe Pavelski,C,31.2,71,200,78.28121880604827,15.535635759502785,3.193909116696646,1.5194969750076837,0.7742980936207339,2.3870084619139256,0.024408989950176867,0.5282883482837291,1.527762143310726,0.2677677575844936,0.31899050624561237,1.0823606481589796,0.04349485081007848,25.689535345836937,17.60505612581302,11.062143633582817,54.35673510523277
31,Ondrej Palat,L,24.5,72,194,74.5202045277179,13.799600786323838,2.2858958145595762,1.757171722728943,0.8096447398769243,1.3956043060173844,0.5859476142233235,0.9356584108430952,1.5505525123129544,0.3488924449328959,0.5771056302889231,1.285416015929491,0.016302583543443334,19.117650255799752,21.19997723483154,13.576091903047027,53.893719393678325
32,Ryan O'Reilly,C,24.6,73,207,71.725146255707,16.465271803282537,2.823614884708868,1.7140653763700342,0.709907286615322,1.8365506266796516,0.449006357392662,0.7063443587674877,1.4481989506673092,0.30992523605462613,0.4687409732328081,1.135878487296708,0.016603630125630518,21.092159207950758,19.42620607018518,13.094251054526923,53.61261633266286
33,Corey Perry,R,30.4,75,208,73.49904034228852,15.673482481842218,2.8484394765411953,0.4972771872822015,0.9764740931405307,1.6501966961696288,0.39892625138962723,0.7368665397664019,1.014971797475015,0.2799094317747099,0.41324134546072444,0.8315572892936997,0.04253118376524318,24.74910147228326,17.859707123804437,10.861591881032743,53.47040047712044
34,Derek Stepan,C,25.3,71,196,74.72600304189051,15.373387051982347,2.853054339782277,1.769350754840012,0.6300823325470118,1.1987052413745338,0.3443099009939374,0.8587342890808468,1.2485256216924665,0.5681174606242163,0.508520272342725,1.2614336706742455,0.01719620215807885,17.081960459998303,22.13006233764823,14.256530611866694,53.46855340951323
35,Thomas Vanek,L,31.7,74,214,73.92843167671187,14.176361582302473,3.0745772961695814,0.1142425270904891,0.85652786173526,2.2684210918023435,0.30077731387849566,0.7696714829241235,1.3283763960777024,0.2106895821847299,0.4182920314075422,1.0549166591227563,0.04177368804749683,23.59702662919667,18.506019897864473,11.308652578803212,53.41169910586435
36,Ryan Johansen,C,23.2,75,218,74.59658621188714,16.232563580008073,2.987956473468799,1.242745552239595,0.8312606264267043,1.6094041274286575,0.5845236889029107,0.5629739432510226,1.5683579787957846,0.3080631293653261,0.34653023189471466,1.2912613335661212,0.017512579216684754,23.657977433054615,17.663899442992502,11.817430011971252,53.13930688801837
37,Tyler Johnson,C,25.2,68,185,75.781597168448,13.670735635106533,2.357571531517996,1.7259592506674863,0.9272100326739379,1.629154788264472,0.47978184849472943,0.8409823188943877,1.3251656390991506,0.29550668424944854,0.5140955991086227,1.057311444935076,0.018083362395881653,21.90666132267552,19.11092175472723,12.064384213864573,53.08196729126732
38,Brayden Schenn,C,24.1,73,199,77.24609217550139,15.038465010378822,3.00278884166757,0.289287750348727,0.8165865878639919,2.33122212530739,0.518363431013015,0.5437914422175566,1.5730855130784753,0.3096953157817493,0.35404683504719003,1.144408521871766,0.01413417107812331,25.01528798180333,16.72509634122151,11.284143806905668,53.02452812993051
39,Mats Zuccarello,R,28.1,68,181,75.85577155080064,14.520479479442987,2.0798091344969,0.5178480120970206,0.9191610490644126,1.5840981641287062,0.3007746367011158,0.8296859101344605,1.4299613742169854,0.3248183446884167,0.4810890166008387,1.2610384032681083,0.033299643184619074,21.235869429981328,19.203761534830925,12.169296842356816,52.60892780716907
40,Brandon Saad,L,22.9,73,215,75.50129988922103,15.345529979150903,2.3092481142479437,1.1977163368596138,1.0066312762829692,1.1689718714769575,0.5599653713306438,0.675172638553776,1.2483239764605676,0.3668378154830344,0.3983369060322289,1.2351272604611259,0.012870673850943355,23.678989716643635,17.217995182446693,11.300432629194866,52.19741752828519
41,Ryan Nugent-Hopkins,C,22.5,72,195,72.31382698499368,17.550990269042256,3.033589370437759,1.5103615088223576,0.6776064274252326,1.4031890526936721,0.6178724521601284,0.5609025847213042,1.6818182048436883,0.3541473460808173,0.3498918368295782,1.480839320542408,0.022641364062918525,20.58843831845254,18.658452393478505,12.85667926526171,52.103569977192755
42,Bobby Ryan,R,28.5,74,208,74.86372917653225,14.996442098362493,2.931761590162318,0.28014636788913294,0.8190874583078045,1.6065989098267761,0.38590537331185776,0.7582549339430863,1.2041297927571002,0.2590616769902947,0.46733107051916606,0.9023689230590219,0.035793764035975575,21.338249773169423,18.683395115632877,12.057878354496037,52.07952324329834
43,Zach Parise,L,31.2,71,195,73.60894967970944,16.077105431908866,3.2262730477568358,0.667046339943485,0.8106460263029317,2.0862205676664662,0.28589257334997065,0.6436800669551563,0.9590905431323786,0.2207231168572825,0.3856746495717115,0.7813248853430997,0.04351018028498605,24.480204968701145,16.672467363805563,10.735034424263597,51.88770675677031
44,Gabriel Landeskog,L,22.9,73,215,73.00044780707228,16.85834872780951,2.7310998003754126,0.9330186753361358,0.7864938779114742,1.6341364121547406,0.5542927743829027,0.7150017782999938,0.9633873920654252,0.3268427775739438,0.39228627114226655,0.9713109589842065,0.018209510515223775,22.191093693335525,18.237710208781333,11.294429433345558,51.72323333546241
45,Nazem Kadri,C,25.0,72,185,75.06280879171479,15.859107179071874,2.607381648299037,0.3834010522142737,0.7706506400127322,1.6128672205653949,0.47582067738869116,0.7410247404308682,1.1645894643615724,0.297324168275058,0.4612293683337232,0.9074334623315192,0.015918267564395842,20.779414218603304,18.643743119918692,12.118658314920511,51.541815653442505
46,David Perron,L,27.3,73,196,77.5895265191762,15.71445323411346,2.73748042997203,0.34481199183665223,0.88748217453697,1.6388728421157768,0.40419252100219194,0.6080283535857791,1.1209874158424797,0.3225525174707473,0.38171989784886395,0.8349914568448542,0.02896143444965464,24.016609289151926,16.468033303524773,10.725819034309065,51.21046162698576
47,Jiri Hudler,R,31.7,70,190,74.0864314598786,15.367135591280508,2.8560564237879187,0.14948539539788386,0.7121811565225412,1.748551228323901,0.2142449267381569,0.7886009550136708,1.2528969722781822,0.20291245034378694,0.4553661191420057,0.952950763349245,0.04201178751295641,19.71955070698883,19.41955356173317,12.008958852473413,51.14806312119541
48,T.J. Oshie,R,28.8,72,187,70.28446872210974,15.750282656151668,2.454237457144129,1.465638551506625,0.76418200113051,1.4259583850017872,0.555684367125479,0.6974876793437895,1.8977503629984478,0.2631853682669394,0.41637463453789725,1.8715199379873044,0.03900960479724554,19.152699799016716,18.776370180882058,13.129544649035807,51.05861462893458
49,Derick Brassard,C,28.0,73,200,77.66468806430485,14.931305981070684,2.7865195084740666,0.3386540171255358,0.6995206460138139,1.58836224728835,0.24883405695997773,0.6262487548498927,1.713338224829359,0.27113672136657135,0.4212140704637463,1.3490894198412016,0.03338055746296815,19.35795954587734,18.402367864581777,13.021578235353019,50.78190564581213
50,James Neal,L,28.1,75,212,68.39139580645775,15.61331460947191,3.198819843061054,0.17074866230434904,1.0302402465088913,1.892652378370605,0.43516514909385895,0.5868344322038181,1.223856559606111,0.2715733535801895,0.3799805122787991,0.9205915047805874,0.03378990720980388,25.320800592612088,14.959133794586934,10.125723712940662,50.40565810013968
51,Patrice Bergeron,C,30.2,73,196,76.0860353068642,14.76368333451507,2.2584426587260604,1.8232948958543576,0.7997275003412562,1.6830462046829242,0.2182091073887411,0.7653685422560416,1.2384627037379077,0.2830729111273491,0.4624480202416095,0.9197885866818004,0.04652322420974323,20.297023322056724,18.53047642265531,11.39965550636627,50.2271552510783
52,Brent Burns,D,30.6,77,230,69.4861462498751,18.151771338966196,2.9373635091038537,1.5718124583919864,0.7194593376642219,1.250217445693853,0.06568004354455641,0.5011820612987373,1.3692648589085894,0.08184472307993296,0.4920455395616641,1.3478989188822332,0.10983513981270603,19.496702248058185,15.342558882896588,15.128764023647493,49.968025154602266
53,Tyler Ennis,R,26.0,69,160,76.66834070411252,16.537715795396114,3.241245339684654,0.405680086297979,0.6733960828331276,1.4587751109533411,0.4429647495110197,0.47452045265516013,1.6004358322180126,0.290966108736384,0.31714025437915755,1.3886388756730503,0.020619071961052966,20.501603759389685,16.8068870109592,12.46379252121337,49.77228329156225
54,Alexander Steen,L,31.6,72,211,71.28091513250895,15.353727961754938,3.116933888086065,1.6908126917235196,0.7365111416725258,1.4120412896585997,0.09784330094604247,0.6505655308136392,1.679396444240919,0.21939996903180778,0.38208642167223567,1.3621821094798132,0.04230667981785937,18.85958264036956,18.52607393421436,12.098527814397157,49.48418438898108
55,P.K. Subban,D,26.4,72,210,75.23890851803029,20.624239831014496,3.9464457278470553,2.065977446183288,0.18857103417614465,1.1382158517280998,0.027326580929053615,0.3950261409705905,1.6591834381725765,0.09072631577422911,0.4293818279907046,1.731231180542678,0.10194701025141974,10.580468274237436,18.66229621784934,19.936434699939547,49.179199192026324
56,Jaden Schwartz,C,23.3,70,185,74.1220131988484,15.600801929127854,2.2599986479629015,1.158053261064556,0.8180547363261971,1.6081031695835493,0.46831984704744045,0.6787538443935272,1.2607966750143624,0.41243758320144236,0.399136038118052,1.0822439207932397,0.017291497098739898,20.92583055465712,17.191523417793352,10.738718883055416,48.856072855505886
57,Wayne Simmonds,R,27.1,74,184,75.96201150910694,14.306475276501782,3.280447698474483,0.19892913780304255,0.6580418076916991,2.1792524041822943,0.3027701984155781,0.5412932063294379,1.486782747311646,0.2835466458303979,0.3530523458987314,1.2838045498463855,0.027299718652870297,21.045797148710864,16.050414244331954,11.733369620111725,48.829581013154545
58,David Krejci,C,29.4,72,192,69.57413985614568,16.177690601396726,2.2790811832830866,0.6219615865458303,0.686282472526207,0.948465318952698,0.619020894683393,0.7467303021218096,1.8722937732933695,0.24508270972510401,0.4828442440979628,1.7652544587852115,0.04036066747863486,15.827075738688048,19.13278796022481,13.751984821122855,48.71184852003571
59,Brendan Gallagher,R,23.4,69,186,75.76157222225204,14.917955695354081,2.659956819554466,0.28385019279448165,0.9265609739324279,1.8040735181355576,0.442550132000381,0.6598324765025989,0.7124195183003479,0.32040008761193645,0.4167229594582977,0.5621172487087135,0.01546158037174901,23.67141428115531,14.936775844302147,9.743255159170063,48.351445284627516
60,Jason Spezza,C,32.3,75,219,76.30153792589239,13.190837666456659,3.234499731611028,0.23131347615485853,0.6449800695954366,1.2944503505300882,0.47729777456332956,0.704169280679008,1.6573059756208608,0.19612189368125071,0.40002885687851786,1.580404447374844,0.0411032333777634,16.28418789518752,18.686887623697626,13.223108923461583,48.194184442346724
