,Player,Position,Age,Height,Weight,GP,EV ATOI,PP ATOI,PK ATOI,EV G/60,PP G/60,PK G/60,EV A1/60,PP A1/60,PK A1/60,EV A2/60,PP A2/60,PK A2/60,GOALS,PRIMARY ASSISTS,SECONDARY ASSISTS,POINTS
1,Connor McDavid,C,23.7,73,193,79.55,17.657844999999988,4.039091999999995,0.2024449999999998,1.50493349320795,2.288145329018009,0.5666122706846024,1.844969237965366,4.19757861221515,0.4207789527251846,0.6019806570230632,2.3479129782667005,0.025813378575267908,52.14511165957845,66.0,27.0,145.14511165957845
2,Leon Draisaitl,C,24.9,74,208,80.51,17.27897600000001,3.987292000000001,0.8721700000000001,1.0212500090666514,3.646775634919591,1.6564901585682978,1.2698908631777752,2.994056066772379,0.11550460195931865,0.8780058804848028,2.276848491385726,0.024303168906423547,49.468768846463206,50.90419644909292,33.0,133.37296529555613
3,Nathan MacKinnon,C,25.1,72,200,72.92,16.554005000000014,3.951094000000003,0.1484619999999999,1.1413141295929816,2.674306350937675,0.38734849715397324,1.562408620372442,2.536431214343226,0.31287643885999994,0.5481248854882877,2.6622930198349564,0.0,40.29747694201262,46.92017331837787,24.0,111.21765026039049
4,Auston Matthews,C,23.0,75,208,74.89,17.74562799999999,3.159897999999998,0.1381709999999998,1.7981614747231225,3.512673367748011,0.3245539745460828,1.005390246191361,0.6350160554747204,0.3874171533614038,0.5046764597122873,2.4211433436600744,0.16518196677469577,58.36758031766295,27.520778744937306,22.352980095805897,108.24133915840616
5,Brad Marchand,L,32.4,69,176,74.38,13.948288000000002,3.2397870000000037,1.5747489999999993,1.5853027388153274,1.6270715323749376,1.9669398397205657,1.2312224519925759,3.5589313474245334,1.7510233609440622,0.7898259090777451,2.3000900817029986,0.060505984248210486,37.78635517786683,44.22117782341894,25.324644289732998,107.33217729101877
6,Mitchell Marner,R,23.4,72,181,77.16,16.804283999999992,3.111601999999999,1.7728120000000005,1.2491032797047212,0.6973398348947946,0.3080046248195387,1.4068983208141026,3.7789379100107348,0.8987608530258409,0.6351686763149823,2.5510716106588935,0.02625301062924457,31.97914146766159,48.0,26.200122694621292,106.17926416228289
7,Artemi Panarin,L,28.9,72,173,66.82,16.17479799999999,3.5369720000000013,0.0725359999999999,1.1726173418063903,1.8606818101843354,0.5869949376796627,1.606142539990106,3.0004627858082737,0.4974584110240436,0.9145269832506225,2.537947453285391,0.07665220017854467,28.641551867135448,43.70083069203429,28.229579289883965,100.57196184905371
8,Aleksander Barkov,C,25.1,75,215,74.31,15.509364000000014,3.683596000000001,1.3051599999999988,1.402154068826123,2.1515709870056066,0.7385089968543478,1.3093504495293593,2.8096348248623473,0.10863029687185884,0.3953903615511073,2.4834987468126113,0.009249466719368434,39.250433147031366,41.213320330630154,19.0,99.46375347766153
9,Mark Scheifele,C,27.5,75,198,79.76,17.555802999999994,3.211278000000003,0.2718299999999997,1.0833915707538295,2.0005128647527717,0.5576412666497509,1.0134765405540118,1.8819346704698197,0.40346740068722975,0.779206190706101,2.1294406927345184,0.11469805670593809,36.999852931109324,32.55848965938377,27.0,96.55834259049308
10,Patrick Kane,R,31.9,70,177,77.31,17.650191999999983,3.709080000000004,0.097995,0.9044086870717029,1.2922919453274244,0.40982549802886237,1.3342493975170624,2.927966197615323,0.257018535315643,0.5915758947224888,2.2580851052198483,0.015105847206872414,26.796112477636516,44.7105842415886,24.0,95.50669671922512
