,Player,Position,Age,Height,Weight,GP,EV ATOI,PP ATOI,PK ATOI,EV G/60,PP G/60,PK G/60,EV A1/60,PP A1/60,PK A1/60,EV A2/60,PP A2/60,PK A2/60,GOALS,PRIMARY ASSISTS,SECONDARY ASSISTS,POINTS
1,Connor McDavid,C,24.7,73,193,77.17,17.81423099999998,3.770203999999998,0.2780780000000003,1.387619953208617,2.223960300813238,0.4177191197976629,1.4670499816418106,4.129640566556072,0.29238552636119136,0.7122190422813955,2.462524808788218,0.039711420982077125,45.768757722546646,55.78478231050723,28.0,129.55354003305388
2,Leon Draisaitl,C,25.9,74,208,79.2,17.21569699999999,3.799852,0.92159,1.280458038883367,4.248238058094362,1.0139355237922343,1.2171336230203849,2.151812562299572,0.06580330806368927,0.6177607448029777,2.401167667451931,0.04807493240985523,50.157721263890764,39.39567153642102,26.0,115.55339280031178
3,Auston Matthews,C,24.0,75,208,71.43,17.369269000000003,3.181489999999998,0.0931830000000001,2.006140454983296,3.858239967184051,0.560007985931286,0.9582011020716581,1.9931905342992906,0.4060126634281714,0.7133723194992105,2.2704155821530296,0.18174733758650793,60.046008575764326,29.547359762213894,24.280555617774542,113.87392395575276
4,Mitchell Marner,R,24.4,72,181,73.66,16.18568800000001,3.208130999999997,1.7846209999999985,1.4496724962703558,1.8669886686251607,1.086407052955311,1.4510590473613119,3.1155805094447633,0.6119634872127507,0.8419411184479455,2.432909727243,0.0778285819803341,38.57734176794219,45.045474732881154,26.0,109.62281650082335
5,Jonathan Huberdeau,C,28.3,73,200,78.49,13.889850000000012,3.682033000000006,1.1454280000000014,1.1159458736899945,1.2533960249131657,0.13688079322341282,1.6711955417439688,3.7647748890225023,0.5508266068155446,0.936718676056384,2.4561010557363856,0.0,26.5193553560371,52.13077303140337,29.87312806145064,108.52325644889112
6,Johnny Gaudreau,L,28.1,69,165,75.91,15.229028000000003,3.1684709999999985,0.089015,1.3763169123776153,1.6447739309500602,0.4415819834534604,1.9064348647368619,2.5150351585194906,0.4794346406151696,0.6576299895239812,1.884546035824341,0.04157520325649588,35.88666395362306,50.12177284940447,20.285129092500675,106.29356589552822
7,Matthew Tkachuk,L,23.8,74,201,80.14,15.129870000000007,3.058447,0.113699,1.4571997348401409,2.89713132938194,0.3959664621391871,1.279505776766449,2.618258640570742,0.3658955996190596,0.7814532233922207,2.3206475726430655,0.0034320708132854747,41.16633919070149,38.38269826694752,25.32991697750256,104.87895443515157
8,Mikko Rantanen,R,24.9,76,215,71.68,16.47785999999999,3.792252999999997,0.051245,1.1431968158024037,3.13288178879663,0.47377422259560564,1.0786363460482045,3.019982292950209,0.2883192674197671,0.6131558869371925,2.855782997317191,0.0,39.43389568690921,37.556258633474314,27.017266815835285,104.00742113621881
9,Artemi Panarin,L,29.9,72,173,75.82,15.850159999999992,3.0980870000000014,0.081868,0.8997879795543069,2.019033608623163,0.290592088731385,1.4639978524067494,3.8983238349205886,0.8767396681624073,0.760243455618899,2.376413400892896,0.0,28.25873373571682,47.68710591920129,26.558426305127234,102.50426596004533
10,Nathan MacKinnon,C,26.1,72,200,68.37,16.89854100000002,3.709229000000002,0.1167669999999999,1.308624180898854,2.0000687460533113,0.26645346223255323,1.4683589766002798,2.8224040005925164,0.12391387358346455,0.5779920894929661,2.4719428526256446,0.07127627298106483,37.848291280774056,40.460191662171574,22.0,100.30848294294563
11,Aleksander Barkov,C,26.1,75,215,70.39,14.996054999999998,3.5803309999999984,1.944021999999999,1.3832014624620323,2.9371262606714605,1.4869294957356147,1.2186358926800223,1.882750831704334,0.45359858994629193,0.8791467489909529,2.3098195982021514,0.02156349794130415,42.881317442028454,32.20216153454073,25.0,100.08347897656918
12,Patrick Kane,R,32.9,70,177,74.55,17.492763000000007,3.620254000000005,0.0974099999999999,0.8251438398904052,1.7888746357006227,0.3631482855769789,1.374836781776959,3.131486944462003,0.18959739885923052,0.5778343573773208,2.5872546024908942,0.02422574389007421,26.288717822744818,47.10854063712675,24.0,97.39725845987157
13,Steven Stamkos,C,31.6,72,182,74.3,13.999784000000004,3.5170249999999976,0.4871209999999994,1.3306685603098225,2.8587965941129467,0.5377854257425435,1.416783114201584,2.218644932248934,0.12315670076435596,0.6618439935921469,2.0165228840405462,0.08547573081954879,39.5980283137492,36.286138655355,20.0,95.8841669691042
14,Sidney Crosby,C,34.2,71,200,74.75,16.669620999999985,3.272338000000001,0.140757,1.083848509373612,2.297547198799155,0.41906294481712164,1.1820855999117945,2.813609177393954,0.33814742268443737,0.6741325827045049,2.3726519319827615,0.026481134539426528,31.948998314104948,38.47737255463832,24.29327479847106,94.71964566721434
15,Filip Forsberg,L,27.1,73,205,74.23,14.889363999999995,3.0638220000000005,0.0565450000000001,1.789928012402173,2.6652638834465905,0.6164563332007295,0.8937860471380267,2.9969473896169276,0.18121003794234844,0.5866187555094061,2.041691542743892,0.0,46.17781597637124,28.0,19.650368838437636,93.82818481480888
16,J.T. Miller,C,28.6,73,218,79.56,15.436451000000016,3.239618999999999,1.7533179999999988,1.0877246285271065,1.8444129558933344,0.07828762628066462,0.8253015510499111,3.5387590432775267,0.46683572457934414,0.7767146043046381,2.2614350580746345,0.24886285503116762,30.67040191907934,37.003096731519534,26.14108835800809,93.81458700860696
17,Kirill Kaprizov,L,24.4,70,202,74.83,15.326559999999995,3.181134999999999,0.0954569999999999,1.5408595622654626,2.8736087422927037,0.46261746955352273,1.309974613710532,1.709347429003497,0.4042955939485574,0.6037950925014943,1.559771862494513,0.06085022949428084,40.90902965067771,32.0,19.613612033890394,92.5226416845681
