,Player,Position,Age,Height,Weight,GP,EV ATOI,PP ATOI,PK ATOI,EV G/60,PP G/60,PK G/60,EV A1/60,PP A1/60,PK A1/60,EV A2/60,PP A2/60,PK A2/60,GOALS,PRIMARY ASSISTS,SECONDARY ASSISTS,POINTS
1,Connor McDavid,C,21.7,73,193,74.5,18.14082600000002,3.263408999999996,0.8370679999999991,1.4251568765255715,1.854928421847555,0.3863118736985053,1.1561738156920702,3.4259087638420915,0.85397340625216,0.6103883214073487,2.339717929762784,0.06893990791895167,41.53616172508532,42.80250659766445,24.119159274405085,108.45782759715485
2,Nikita Kucherov,R,25.3,71,181,78.0,16.016727,3.603539000000004,0.044546,1.1576918501716118,2.578662099447517,0.45379467985561933,1.2174589982406883,2.9734639551429085,0.2781062957800456,0.733714653972736,2.3480198431788235,0.09308156301219604,37.450118008649405,40.849831139532164,25.942646273690645,104.24259542187221
3,Patrick Kane,R,29.9,70,177,77.27,17.925028000000015,3.5924060000000035,0.0692039999999999,1.2326540613485764,1.7801331345574678,0.3314899517888091,1.028914566953005,2.3664525660572933,0.41060831253163005,0.6772042654247131,2.2245501743362452,0.0,36.720326603024446,36.2886151338685,26.00026044053276,99.0092021774257
4,Sidney Crosby,C,31.2,71,200,78.91,16.963485999999993,3.248244999999999,0.4721309999999995,1.042118686021611,2.6474264128908422,0.5379184344824377,1.2848125618328354,2.543952711168066,0.27308742129060815,0.5124556412829617,2.224511515128586,0.050859545052540533,36.638945423248195,40.87746333072317,21.344024997374223,98.86043375134558
5,Leon Draisaitl,C,22.9,74,208,79.27,17.170584000000012,3.266542999999995,1.1106539999999987,1.131059871875877,2.846758989073403,1.2368951825884256,1.0783572158643704,1.5729150181816423,0.08825375943557796,0.631986056319021,2.134624182336905,0.03560772183819541,42.440820493716394,32.10806002051748,24.0,98.54888051423387
6,Johnny Gaudreau,L,25.1,69,165,79.66,16.187850000000005,3.3946839999999985,0.047723,1.187072190979962,1.5444553655190694,0.6198565464558206,1.1641964194275738,2.2140977602795235,0.6707605178304371,0.5629670462884111,2.4874686813721434,0.34363358708831376,34.80989343172273,35.111410138731785,23.404908248275245,93.32621181872976
7,Nathan MacKinnon,C,23.1,72,200,78.51,17.190709000000016,3.9240710000000014,0.2057629999999997,1.127658597799068,2.0996146578961232,0.497647821705908,0.8366680959965078,2.076604400193522,0.2572978588632207,0.4868599772801108,2.61740143955251,0.06322262909280088,37.49439673732075,31.36653018475692,24.0,92.86092692207767
8,Steven Stamkos,C,28.6,72,182,78.79,14.297706000000016,3.435107000000004,0.5638359999999994,1.0948516857750923,3.3780574232501404,0.6245970126791361,1.1077869497402604,2.3508894837760446,0.3157839307455074,0.5759694832301693,2.3140089180478594,0.1539698253491957,36.25656646435704,34.20908636604807,21.0,91.4656528304051
9,Aleksander Barkov,C,23.1,75,215,78.93,16.454470000000004,3.585342999999998,1.851471000000003,0.9970657840449575,2.396491061961639,0.35905730972328187,1.0577724055600488,1.8427604109627629,0.3062750994383279,0.6245727303241146,2.043318651126842,0.0,35.251264819483254,32.1355456535298,24.017999142468074,91.40480961548113
10,Artemi Panarin,L,26.9,72,173,78.25,16.938795000000017,2.927257000000003,0.03828,1.0533372744083778,1.798242319348248,0.6693477542765734,1.3535762432210159,1.9968695533399972,0.489330246585301,0.5889477531512953,2.073302524869454,0.03329649615267912,30.167727985461138,37.897323259959215,21.0,89.06505124542035
