,Player,Position,Age,Height,Weight,GP,EV ATOI,PP ATOI,PK ATOI,EV G/60,PP G/60,PK G/60,EV A1/60,PP A1/60,PK A1/60,EV A2/60,PP A2/60,PK A2/60
1,Aaron Ekblad,D,19.6,76,215,76.84,17.871602000000017,2.703055000000001,0.9066820000000004,0.4409589999999996,0.7489630000000003,0.1783719999999999,0.2668149999999998,0.8328010000000003,0.009799,0.4014009999999999,,0.0
2,Aaron Volpatti,L,30.3,72,215,63.57,8.852911000000008,0.03702099999999998,0.02807500000000001,0.4067719999999997,,,0.20261000000000004,,,0.2649899999999999,,
3,Adam Burish,R,32.7,73,195,68.49,10.118695999999995,0.250743,1.2249920000000007,0.40871399999999997,1.281172,0.14000400000000002,0.345188,0.8936200000000001,0.16093399999999997,0.308912,1.285012,0.007716
4,Adam Clendening,D,22.9,72,194,66.45,16.23819900000001,2.0774339999999984,0.34260599999999997,0.1248359999999999,0.319415,0.061179,0.25209700000000007,1.2664829999999998,0.06146300000000001,0.3177539999999999,,0.0062450000000000006
5,Adam Cracknell,R,30.2,74,209,70.36,8.978984000000002,0.11044899999999998,0.6560990000000001,0.5886259999999999,1.1176209999999998,0.14024800000000004,0.3972330000000002,0.8146320000000005,0.113728,0.3229840000000001,1.318164,0.006314999999999999
6,Adam Henrique,C,25.6,72,195,76.59,14.355167000000002,2.3251639999999965,2.2740199999999997,0.9815790000000009,1.8248949999999997,0.6708760000000001,0.23812099999999972,0.9999939999999999,0.33048499999999953,0.5059119999999995,2.242525,0.0
7,Adam Larsson,D,22.9,75,209,79.65,18.54304400000001,0.27710500000000027,3.124770999999997,0.14887000000000017,0.5977320000000002,0.027046999999999998,0.27744800000000025,1.479515,0.037709000000000006,0.3138379999999998,,0.1530409999999999
8,Adam Lowry,C,22.5,78,208,70.29,12.579234000000001,0.6124980000000008,1.5671349999999993,0.5564880000000005,1.2413509999999999,0.6133639999999998,0.45759799999999956,1.0838739999999998,0.05618899999999999,0.30307000000000045,1.5035469999999995,0.054021
9,Adam McQuaid,D,29.0,76,210,66.54,15.733170999999995,0.045388000000000026,2.2842249999999975,0.0873409999999999,0.7345230000000003,0.007138,0.20275400000000013,1.1579739999999996,0.020983,0.293345,,0.09056700000000001
10,Adam Pardy,D,31.5,76,227,72.74,12.545857999999994,0.086881,1.9938369999999999,0.1750659999999999,0.7231940000000004,0.0,0.23057099999999997,1.1904780000000001,0.028535999999999995,0.33108600000000005,,0.8344399999999991
11,Alec Martinez,D,28.2,73,210,70.31,16.443459000000015,1.9252739999999973,1.9469789999999991,0.32175400000000026,1.4405080000000001,0.0,0.297189,1.8839940000000022,0.011261,0.38710400000000006,,0.2704300000000002
12,Aleksander Barkov,C,20.1,75,215,72.13,14.979541999999986,2.704059000000001,1.6634989999999994,1.0532789999999987,2.220903999999998,0.3059009999999999,0.7607880000000002,1.5250179999999998,0.3072370000000001,0.5502259999999994,1.8635520000000008,0.21556
13,Ales Hemsky,R,32.1,72,177,72.86,11.538952000000018,1.926573000000002,0.043775999999999995,0.7756599999999998,0.6970909999999997,0.552195,0.8414939999999994,0.7930080000000005,0.2604649999999999,0.4715930000000001,2.031308,0.007122000000000001
14,Alex Biega,D,27.5,70,195,66.73,16.062897,0.15040499999999996,0.5740230000000002,0.08037599999999999,0.8448210000000002,0.15951199999999996,0.272843,1.1673969999999994,0.074653,0.3851790000000001,,0.053099999999999994
15,Alex Chiasson,R,25.0,76,208,75.1,11.015196999999993,1.477116000000001,1.339232999999999,0.4815449999999993,1.6003680000000011,0.5732569999999996,0.4173449999999997,0.40857000000000016,0.40372500000000017,0.186141,1.5578519999999998,0.040368
16,Alex Galchenyuk,C,21.6,73,194,78.75,13.959550000000009,2.5257069999999984,0.08767499999999993,1.0535859999999997,2.0786149999999997,0.27713799999999983,0.6175030000000008,1.6225520000000007,0.096521,0.4270130000000007,1.9549580000000006,0.005111
17,Alex Goligoski,D,30.2,71,173,80.13,19.08562300000002,2.1942299999999992,2.084587999999999,0.17294000000000012,0.4428340000000003,0.0,0.4270500000000003,1.0260559999999992,0.040945,0.5257350000000001,,0.2295179999999998
18,Alex Khokhlachev,C,22.1,70,181,69.23,11.651282999999994,0.6753819999999997,0.09608500000000005,0.587061,1.0903630000000002,,0.43320800000000004,0.837455,,0.32336699999999996,1.3430139999999997,
19,Alex Killorn,L,26.0,73,194,76.21,14.110782000000015,2.209514000000001,0.6171759999999987,0.6355720000000011,1.2316569999999982,0.34825,0.7768560000000007,0.5786079999999998,0.12373499999999998,0.3505649999999999,1.806411999999999,0.006916
20,Alex Ovechkin,L,30.0,75,238,78.27,16.030610999999983,4.1644489999999985,0.02959400000000001,1.4037009999999999,3.633412999999996,0.20440500000000006,0.28299999999999964,0.6813190000000006,0.267732,0.5426970000000009,1.695009,0.19022099999999986
21,Alex Petrovic,D,23.6,76,210,67.22,15.728616999999996,0.1936149999999998,1.7168530000000002,0.16083899999999993,0.6477080000000002,0.14664600000000008,0.21412700000000004,1.306997,0.013784000000000001,0.303647,,0.014887999999999998
22,Alex Pietrangelo,D,25.7,75,215,74.13,20.080252000000016,2.269109999999999,2.955918000000001,0.2611579999999998,0.6334860000000004,0.015577999999999998,0.5789229999999995,1.122238000000001,0.033253000000000005,0.3883779999999998,,0.30120800000000053
23,Alex Tanguay,L,35.9,73,194,71.92,12.974763999999977,2.0433540000000012,0.7754730000000006,0.5045309999999995,0.7384069999999993,0.5545589999999997,0.7313309999999997,1.3789569999999978,0.11466400000000004,0.37526499999999996,1.8266669999999996,0.049874
24,Alexander Edler,D,29.4,76,210,59.3,18.578205000000015,3.0358689999999977,2.5707689999999963,0.22203500000000023,1.1375080000000004,0.012303000000000001,0.17972999999999978,0.7684100000000003,0.029592,0.3602679999999999,,0.04518699999999999
25,Alexander Semin,R,31.6,74,211,67.67,13.976827,1.2878969999999998,0.10306799999999992,0.5247689999999997,1.3483059999999996,0.31414999999999993,0.584882,1.4843990000000002,0.14565499999999998,0.40369799999999983,2.065379999999999,0.16154599999999994
26,Alexander Steen,L,31.6,72,211,72.72,15.306732000000009,2.9364039999999965,1.7439620000000002,0.7397649999999998,1.0477579999999993,0.42509799999999925,0.6338269999999998,2.738886999999998,0.104067,0.4990779999999998,2.333684,0.0
27,Alexander Wennberg,C,21.0,74,190,71.35,13.119431000000006,1.8789489999999978,1.0237870000000004,0.44751200000000013,0.9479510000000004,0.21567799999999995,0.8433619999999992,1.3420650000000003,0.4119200000000001,0.3751010000000003,1.2989259999999998,0.024093
28,Alexandre Bolduc,C,30.3,75,200,69.11,9.813400999999995,0.221335,0.5154369999999999,0.5427119999999998,,,0.36844000000000016,,,0.33828899999999995,,
29,Alexandre Burrows,R,34.5,73,197,72.16,11.838647999999994,1.9978410000000029,1.7033509999999996,0.665183,1.1017469999999994,0.143508,0.4919469999999999,1.0448159999999993,0.047286,0.30166599999999993,1.928818,0.006051999999999999
30,Alexei Emelin,D,29.4,74,218,71.64,18.057228999999978,0.24853200000000025,2.099956999999999,0.023641000000000002,0.5286010000000001,0.006609,0.15053000000000016,1.1113439999999999,0.031902999999999994,0.37719700000000045,,0.051953000000000006
31,Alexey Marchenko,D,23.7,75,210,67.92,16.25675700000001,0.07732599999999996,1.554979,0.09819799999999997,0.6610760000000003,0.042811,0.181485,1.3279660000000002,0.07508499999999999,0.3203379999999999,,0.025274
32,Anders Lee,L,25.2,75,235,78.8,12.202657000000015,2.2247729999999986,0.12539100000000006,0.7107600000000002,2.383735999999997,0.21999100000000016,0.5879780000000003,1.0899319999999988,0.15019599999999997,0.4070200000000002,1.17646,0.14235800000000004
33,Andre Benoit,D,31.7,71,190,69.49,14.277931999999998,1.0208089999999999,1.6963790000000003,0.19589399999999998,0.472723,0.07919799999999999,0.24044499999999996,1.1912069999999995,0.015446,0.376849,,0.13654200000000005
34,Andre Burakovsky,L,20.6,75,209,76.24,12.345544000000004,0.985389000000001,0.033556999999999976,1.0043059999999981,1.3346320000000003,0.20551899999999995,0.4958909999999998,1.0990079999999995,0.2614780000000001,0.5450750000000005,1.3558239999999997,0.010009999999999998
35,Andrei Markov,D,36.8,72,200,78.48,18.026882000000008,2.8469350000000024,2.098921999999999,0.070155,0.6866879999999992,0.012546,0.5709939999999993,1.2660489999999998,0.008876,0.3441329999999998,,0.034788
36,Andrej Meszaros,D,30.0,74,223,71.68,15.323546999999994,0.7916790000000001,1.4760639999999992,0.2848460000000001,0.8210499999999997,0.01574,0.257376,0.9596000000000002,0.035074999999999995,0.47771,,0.16465699999999997
37,Andrej Nestrasil,C,24.6,75,200,61.21,12.762933000000006,1.344787000000002,0.07986999999999975,0.6190439999999996,1.343575,0.4113859999999999,0.7253770000000008,1.1493659999999999,0.3668929999999998,0.43324500000000016,1.3759409999999996,0.004345
38,Andrej Sekera,D,29.3,72,200,77.12,18.150830000000028,2.0381969999999976,1.8114850000000013,0.1737820000000002,0.5250219999999995,0.063298,0.28411699999999984,1.8689900000000015,0.010372000000000001,0.2558129999999999,,0.35710000000000036
39,Andrej Sustr,D,24.8,79,217,68.34,15.36794699999999,0.07200899999999992,1.693977000000002,0.09389099999999999,0.785738,0.005554,0.192116,1.4801799999999985,0.10003400000000001,0.31779799999999997,,0.007542999999999999
40,Andrew Agozzino,L,24.7,70,187,66.95,11.375919000000001,0.17336700000000008,0.126224,0.6330960000000001,,,0.487195,,,0.3227450000000001,,
41,Andrew Campbell,D,27.7,76,205,72.52,15.220074000000002,0.061903000000000014,2.5911719999999985,0.1253589999999999,0.7716700000000003,0.035421999999999995,0.2217010000000001,1.273212,0.088158,0.24040899999999993,,0.603661
42,Andrew Cogliano,C,28.3,70,179,80.93,12.570967000000012,0.07114400000000001,1.7891830000000015,0.5115230000000001,0.9132619999999997,0.8646629999999992,0.5855180000000006,0.9607939999999999,0.341886,0.5541510000000006,1.3885510000000003,0.019110000000000002
