,Player,Position,Age,Height,Weight,GP,EV ATOI,PP ATOI,PK ATOI,EV G/60,PP G/60,PK G/60,EV A1/60,PP A1/60,PK A1/60,EV A2/60,PP A2/60,PK A2/60,GOALS,PRIMARY ASSISTS,SECONDARY ASSISTS,POINTS
1,Connor McDavid,C,23.7,73,193,79.99241041283824,16.89909367978488,3.714996140720154,0.24059217019353119,1.5629685108445033,2.334968858253117,0.41143172023264246,1.7582351091068544,4.376870371511829,0.10226242739417886,0.5817557849434043,2.9837653533121893,0.09380389975061486,46.91040097005353,61.32383486273442,27.91520579056878,136.14944162335675
2,Leon Draisaitl,C,24.9,74,208,79.90956079016422,17.011260180073933,3.5844454910353685,1.0465018638510184,1.1049579048530391,3.4013386875458917,1.3067359364147786,1.2782806952229249,3.0153189013815935,0.2546526222973141,0.8557599630164842,1.6608970527531661,0.0838047546048998,43.09275043280784,43.71040479172981,27.43382079126998,114.23697601580763
3,Nathan MacKinnon,C,25.1,72,200,80.08456410226671,16.330741038734317,3.770896534017915,0.3890738060553367,1.4010140664986077,2.7182181762576363,0.47251667875373193,1.615128161028358,2.5827389872280024,0.1257135206987281,0.478222001076146,2.133486207648087,0.10605573900399301,44.465033888433254,48.27016092431146,21.217255931177892,113.9524507439226
4,Artemi Panarin,L,28.9,72,173,79.57509725234947,16.544498421865228,3.370030298136708,0.1307492211986685,1.0583507612492569,1.875749346009207,0.4715275133911858,1.6127039170231205,3.1770068263174003,0.12155582582118757,0.8990144004900533,1.9391493226699623,0.09726444728183135,31.687952899279882,49.60695647925429,28.41023484080047,109.70514421933464
5,Auston Matthews,C,23.0,75,208,76.97781063893717,17.257453298404783,3.344494922843366,0.09578108934687979,1.9424375888167646,3.580887134953543,0.1060252054019776,0.9120958821182019,1.1292944271542749,0.10759034597450706,0.5055146530815603,1.2266237698903406,0.10304397940529157,58.38502649799242,25.053296638294608,16.468378976906425,99.90670211319345
6,David Pastrnak,R,24.4,73,195,76.86835879926794,15.274772058948278,3.6422309061629576,0.10934397551569297,1.3573311075359165,3.433951002850407,0.11782553962988027,1.3570561454879617,2.287354750025382,0.11076984434373802,0.5484792478546853,1.9858477576003257,0.10636430692676264,42.601788697201776,37.2451661386256,20.01452444189357,99.86147927772095
7,Mitchell Marner,R,23.4,72,181,79.95137754879478,15.975601806740261,3.2078752464259326,1.766854965409053,1.131532799047496,1.5369314311502889,0.18009904600060994,1.385458403497327,4.11802863678758,0.22094743036824183,0.568595000567126,1.2472164231819862,0.09824912079432284,31.08164517731691,47.61642334838403,17.666794542466686,96.36486306816764
8,Nikita Kucherov,R,27.3,71,181,79.79254313886935,15.427918602684773,3.646790177110624,0.11595616777286621,1.1930610740723269,1.5223107882641154,0.1824110583830601,1.3008414783134283,3.124199919004977,0.11603585586438737,0.5910817681774356,2.0300655398281533,0.10607806546742242,31.889287824445223,41.85921213829058,21.989075946194877,95.73757590893068
9,Brad Marchand,L,32.4,69,176,77.06068159593383,14.178676164876068,3.3282431767368887,1.688262231273449,1.3590406284629384,1.6225811059003197,0.5893694644614466,1.2714351838731717,3.4006061030507797,1.4250206891691979,0.7585199940044708,1.7844473871373188,0.10705434291269082,32.96238760802518,40.77938299652892,21.672828652871836,95.41459925742595
10,Sidney Crosby,C,33.2,71,200,76.45415625556744,16.137278136774366,3.350452198989909,0.24088327642947993,1.0671241541487533,2.086912293738622,0.29932197152783246,1.2930883627195726,2.72945590963775,0.1753535634976353,0.6891418256573004,2.5313811815916143,0.06089036292407328,30.944413037424415,38.29598608046539,24.996447382872667,94.23684650076248
11,Mark Scheifele,C,27.5,75,198,78.23060805427266,17.364773855058743,3.1808840795774778,0.29388718666578084,1.1362967789562535,2.7418807702444057,0.22729468362238345,1.031048816639818,1.9094366107581058,0.07797944134568173,0.7724626996422588,1.789574021574307,0.10262796441241452,37.18553809570171,31.292951481520415,24.9506467178715,93.42913629509363
12,Patrick Kane,R,31.9,70,177,79.87967091736313,16.648705990677225,3.6427794091063648,0.09624426637448313,1.0007171338217764,1.6544561923528438,0.15397037580755327,1.2101666216254108,2.395444873250066,0.11457467437961595,0.6560341346921322,1.931012256082106,0.10258669269641332,30.224181661720756,38.45515554786817,23.918961630697677,92.59829884028662
13,Sebastian Aho,C,23.2,72,176,79.43775183863127,15.11184154265203,2.834348677572593,1.7460223722588135,1.9154620480013067,1.6377650805899668,1.4779307869905256,1.322030660753629,2.1418450887220013,0.10969498340892037,0.18494142967052835,1.4661873755859867,0.10531609050099593,47.88594593602806,34.741549402134915,9.445646608239484,92.07314194640246
14,Evgeni Malkin,C,34.2,75,195,75.72393325997476,14.798772263270815,3.231654172535702,0.1134834241473458,1.302542598207548,2.309342291691118,0.30638248037390636,1.3427714507316912,2.021443349717594,0.10268579563907593,0.7747247384748321,1.9786847342695975,0.10809466890417198,33.790286018234724,33.33825403378182,22.55521494337197,89.68375499538851
15,Aleksander Barkov,C,25.1,75,215,76.49670493688816,15.625765566490001,3.39986205840799,1.3402765430041899,1.118393901078747,2.213059385493853,0.7437950264533654,1.2552409545500256,2.46005968375839,0.015896703339480057,0.4350388389753984,1.6653145389482362,0.04359505437900182,33.14442674941239,35.69753216015142,15.959869705773565,84.80182861533737
16,Jonathan Huberdeau,C,27.3,73,200,79.86732216964832,14.909660253308052,3.3371670175309984,0.11896625521053028,1.033430126143538,1.7437329964766137,0.157608171309351,1.2943144714047752,1.8193414405942188,0.10936215461656289,0.5706245220618039,2.507233667430014,0.10608303041741511,28.280979343768077,33.7868665582316,22.479317471768137,84.54716337376782
