,Player,Position,Age,Height,Weight,GP,EV ATOI,PP ATOI,PK ATOI,EV G/60,PP G/60,PK G/60,EV A1/60,PP A1/60,PK A1/60,EV A2/60,PP A2/60,PK A2/60
1,Aaron Ekblad,D,24.6,76,215,76.1901012241239,19.19494464869219,1.4029686775645094,2.3816480563137463,0.35753105156915693,1.9518517770289048,0.08997777124734735,0.3747399398004013,1.3397699187648304,0.084398013216115,0.374721959297569,1.4308920994807488,0.10573052096989684
2,Aaron Ness,D,30.4,70,184,70.034243780924,14.446098062199603,0.12026214141380076,0.22540925336596063,0.09493613841244802,0.4146959377903141,0.0999916259142159,0.23263057325657546,1.3768911998516873,0.09974744102068234,0.24604757574678693,1.3211954610102046,0.10000093180897354
3,Adam Boqvist,D,20.1,72,182,72.27587222501121,16.106493214189094,2.6742955421426435,0.23554862289870715,0.348178121127231,0.3041400978719161,0.09646064441635772,0.4215604968044378,1.2557303898908687,0.09731194638389276,0.48816625853723294,1.4037667631782198,0.09558139430279805
4,Adam Brooks,C,24.4,72,179,75.24439284283304,11.443424487030796,0.20917172786255112,0.1860460401554238,0.6269792752763188,1.1094895575907697,0.22941694364368692,0.5969472757225882,0.8896012758186762,0.10109750745283763,0.38516902458625873,0.99748844526438,0.09959286630870533
5,Adam Erne,L,25.5,73,212,75.22955777581625,11.008745064922355,0.8724526507242554,0.11046612013631485,0.4990060827833054,1.3291184310034327,0.1699288304591577,0.4245388215907088,0.5276361541589136,0.10013470763264412,0.4398212454142416,0.6549053399735196,0.09928456925541503
6,Adam Fox,D,22.6,71,182,77.2928201700206,17.327602062777835,2.144957004390075,0.321407726916936,0.41803326810747765,0.551846554394225,0.09890956336074885,0.46523202430389604,2.198746671930181,0.0993778318777144,0.5597336104212614,1.7807438638038358,0.09781446027594645
7,Adam Gaudette,C,24.0,73,194,73.86195085733148,11.818707458487028,1.7012303565481695,0.09978124886623152,0.685009328706918,1.5521890731736527,0.10401643252877452,0.3562767244252075,1.4927198660810812,0.09997507083804691,0.2491941941008532,1.567384665365222,0.09998763996139397
8,Adam Henrique,C,30.7,72,195,81.36926130966499,13.672029875940252,2.2705364608118206,0.9411080973259643,0.8063513889576188,2.126127271150601,0.13604250631452147,0.40078166903702206,0.5757630497973394,0.10337476980687721,0.300594257394908,0.6407863675455581,0.10015148657646697
9,Adam Johnson,C,26.3,72,174,75.29947822332674,10.688071580056425,0.17429899573399288,0.0696365803640353,0.6642060614555862,,0.3802095938891855,0.5492636380966703,,0.11079621232075823,0.3585082908078931,,0.09943484938643464
10,Adam Larsson,D,27.9,75,209,74.17461818131098,18.09321965993744,0.11366508585820223,2.0514028986889388,0.21723988636358205,0.5822796428889383,0.09972701218440733,0.15541335623201957,0.8514865246415855,0.09980779390557534,0.28229005767492854,0.9959489311202532,0.09318312678059627
11,Adam Lowry,C,27.5,78,208,75.14689416671801,12.391398563086646,0.6184974158301288,2.071162260330686,0.5630648681276402,1.2717797030761187,0.5386305311242743,0.4659808209084362,1.5145717693962848,0.18747978811952032,0.3578692325023505,0.7477865336315239,0.056913562252694574
12,Adam Pelech,D,26.1,75,210,76.02009381648152,18.39625946201509,0.11231419210388194,2.3004916036052956,0.21759155745716774,0.6412608406996242,0.09810799754385441,0.40994665302153954,0.9909675334319665,0.10246242329931747,0.2872172597277703,1.0808760919203424,0.13480859837927192
13,Adrian Kempe,"C, R",24.1,74,200,79.09073110828442,12.90831328957698,2.5434475018157823,0.7809937096812744,0.7808746055753168,1.4750020628031457,0.6002623960505434,0.6238378332912822,1.5496619194982335,0.07884908247120495,0.2690223341195189,0.843924708732065,0.09298693418235146
14,Alan Quine,C,27.6,72,203,74.89297495378361,11.235578224493779,0.20074674101699275,0.08285254315127344,0.5471410043569811,1.3683592130162743,,0.486684910760092,0.6919082740821176,,0.38665122079462577,0.5987033949225387,
15,Alec Martinez,D,33.2,73,210,76.20043285311374,17.62097616428498,0.9830937282851216,1.700585562099006,0.2643234350426875,0.777866552450735,0.09989072387307807,0.38570630479456436,0.9173240340133849,0.09839058292819115,0.44658148397128816,1.68397733807324,0.09983681304644057
16,Aleksander Barkov,C,25.1,75,215,76.49670493688816,15.625765566490001,3.39986205840799,1.3402765430041899,1.038229102025988,2.054430604740653,0.6904809134431253,1.1395802682865992,2.233384326934583,0.0144319458274616,0.4101479941210342,1.5700331936773104,0.041100753553997386
17,Aleksi Saarela,C,23.7,71,200,75.00284820599083,11.781590136682329,0.35488549431601224,0.07136807012519375,0.5931792964232516,1.266669036160169,,0.400114539723001,0.8202286069820565,,0.2847665569812979,1.0462977968247675,
