,Player,Position,Age,Height,Weight,GP,EV ATOI,PP ATOI,PK ATOI,EV G/60,PP G/60,PK G/60,EV A1/60,PP A1/60,PK A1/60,EV A2/60,PP A2/60,PK A2/60,GOALS,PRIMARY ASSISTS,SECONDARY ASSISTS,POINTS
1,Alex Ovechkin,L,26.0,75,238,77.24992442131042,16.515151273441315,4.485279225540161,0.1491496722459793,1.551347776758395,3.057037950329025,0.5173607405449472,0.9455307625628897,2.2547104307880628,0.0,0.4541268100480675,1.280366833924989,0.0,51,33,17,101
2,Sidney Crosby,C,24.2,71,200,68.99275016784668,15.842689753246306,5.130285820829869,0.5343522798538208,1.2293869643079052,2.0636637654023406,0.550179304667911,1.1179297376898227,2.3105976686645517,0.0,0.526890597143097,1.2412162501232449,0.0,35,34,17,86
3,Henrik Sedin,C,31.0,74,183,81.26230102777481,15.119425512331723,3.4616556842803954,0.12492070627212526,0.7142442601278669,1.2162040062000672,0.19851914220160694,1.0227268331259411,3.01690754114835,0.0,0.6823008268860876,2.3660603229111143,0.0,20,35,25,80
4,Steven Stamkos,C,21.6,72,182,82.0,15.84113924331665,4.669267464001973,0.42481115628083543,1.1837156796364778,2.539947270745788,0.5614101798235072,0.7740011261214828,1.3152518254207313,0.0,0.44348263882915107,0.57738435087135,0.0,42,25,13,80
5,Martin St. Louis,R,36.3,68,180,81.25360995531082,16.229179393583536,4.074371666383743,0.8275289468765259,0.976478435846255,1.9139348283141895,0.7572962145419715,0.7195572269027901,1.9716528051853597,0.00028393914100464956,0.5007728450127966,1.4469960772884949,0.0,33,27,19,79
6,Nicklas Backstrom,C,23.9,73,202,80.36488750576973,15.720067046785354,3.397344713783264,1.3960166551589965,0.7275221443555359,1.7069190777983603,0.6358234217323399,0.96859648518369,2.4736265309780356,0.0,0.6024714795030526,2.00866230743064,0.0,24,32,22,78
7,Evgeni Malkin,C,25.2,75,195,67.31162071228027,15.064548487615586,5.10562142957449,0.16994899282455445,1.1659375116884823,2.0752980789500994,0.5519388939988792,0.9998502266185311,1.952157122851444,0.0,0.5816114942003329,1.2528960576550967,0.0,32,28,17,77
8,Daniel Sedin,L,31.0,73,190,77.0931789278984,14.645560816788674,3.4370810695648193,0.10734025282859805,0.9980660909309201,2.0990982115490597,0.101073677607158,1.0756915952201866,2.2376460238072426,0.0,0.6009238877058178,1.4704152434811164,0.0,28,30,18,76
9,Patrick Kane,R,22.9,70,177,80.06930077075958,16.24639737491608,3.3953954463005065,0.08821289238929748,0.9160674941280127,1.6721122147598386,0.4531438831489018,0.8403162002488136,2.0984019863326444,0.0,0.5128740107066398,1.704577861810958,0.0,27,28,19,74
10,Claude Giroux,R,23.7,71,190,82.0,14.536294492149354,3.227318022410075,1.8497848563194275,0.9683107413047476,1.782787666273228,0.37115615522429235,0.870732430684428,1.7405140743024397,0.0,0.5213668848148371,1.8660485350963467,0.00023701239793434803,28,25,19,72
11,Ryan Getzlaf,C,26.4,76,220,74.1580845117569,17.132627543449402,3.5454752871513366,0.4947385061502456,0.5384129989311915,1.1781084533741824,0.04332431960513076,0.7158467977293862,3.0175563727026122,0.0,0.5941333183298763,2.7858629176544567,0.0,17,28,25,70
