,Player,Position,Age,Height,Weight,GP,EV ATOI,PP ATOI,PK ATOI,EV G/60,PP G/60,PK G/60,EV A1/60,PP A1/60,PK A1/60,EV A2/60,PP A2/60,PK A2/60
0,A.J. Greer,L,26.8,75.0,208.0,64.66573061844147,9.939990529115498,0.07194850643285514,0.10573461153399945,0.6372315287590027,0.0874290540814399,1.4866883754730225,0.5268223881721497,1.3246114253997805,0.919592559337616,0.4076861823201179,1.114349365234375,1.0777894258499146
1,Aaron Ekblad,D,27.6,76.0,215.0,58.83412757106521,18.37300783746541,2.534966608562693,2.6163494399242104,0.4029583396457135,1.3259700205470202,0.2960033714771271,0.590059309731843,2.283432537236297,0.207842543721199,0.4840541240423918,2.146418426323617,0.2224750369787216
2,Aatu Raty,C,20.9,74.0,190.0,26.09091104786098,10.8564076711917,0.2945451725919485,0.04705092092975974,0.6494901776313782,0.0841243863105773,,0.6666589975357056,1.3808894157409668,,0.407297935038805,1.1562459468841553,
3,Adam Beckman,L,22.4,74.0,182.0,21.95760051763244,11.477335954464076,0.39345263355642557,0.05131177835791588,0.6558806896209717,0.0834225341677665,,0.6324192881584167,1.390930414199829,,0.407246239989996,1.1550962924957275,
4,Adam Boqvist,D,23.1,72.0,182.0,51.13484110113978,14.375351797290147,2.07200745376274,0.5623530711551576,0.4073522016353904,0.5270642268837353,0.9773276448249816,0.3150465765915244,1.8285010910874844,0.9627384543418884,0.3265327589511871,2.042983263743245,0.9212399125099182
5,Adam Erne,L,28.4,73.0,212.0,61.75402161723988,11.644093043774365,0.7941618961643309,0.5146994840265066,0.5446914921285901,0.0857397839426994,1.3997502326965332,0.3287244027188048,1.3689053058624268,0.9058382511138916,0.324628252282828,1.1354455947875977,1.052430272102356
6,Adam Fox,D,25.6,71.0,182.0,74.17799043531691,18.050614174592496,2.438487362007424,1.9472904498962684,0.345860009515658,0.2912861225787885,0.063756451010704,0.655445879113581,2.944319713262665,,0.3503521031439304,2.7649438407408,
7,Adam Ginning,D,23.7,75.0,188.0,13.368144011229276,15.507734640818121,0.007446989588439465,0.4883372070366119,0.2016215561255812,,1.0721006393432615,0.2192344814538955,1.263831615447998,1.0402830839157104,0.374890801474452,,0.9880889654159546
8,Adam Henrique,C,33.6,72.0,195.0,58.5206118092632,13.69084740474671,2.150837027655542,1.1107999779228122,1.1307787084715442,1.6619906911004334,1.373651146888733,0.4917342495644464,1.8902345084786416,0.9902477264404296,0.4055687206178903,2.061758642816544,0.948395609855652
9,Adam Larsson,D,30.9,75.0,209.0,69.164035295627,18.6964519188419,0.020539125885894894,2.4228394171975554,0.2340398529026657,0.0978348054070964,0.3159213662147522,0.3214543043050915,1.210139274597168,0.1903559118509292,0.2805587193369865,1.1992727518081665,0.2154032438993454
10,Adam Lowry,C,30.5,78.0,208.0,65.7945292490149,12.046469029684365,0.7776757811304927,2.3697913751386106,0.6038298293904606,0.0343339751847088,0.4852273464202881,0.3750432704351842,1.896537585377693,0.5054628849029541,0.4263282682302177,1.6349144992113114,0.0728313848376274
11,Adam Pelech,D,29.1,75.0,210.0,72.2694891142839,18.521860988062617,0.025197843808919193,2.525307421946153,0.1897828565433622,0.0940609538346871,0.2698167264461517,0.337961779675493,1.267358899116516,0.1927696019411087,0.2579416050165891,1.2617462873458862,0.2348377853631973
12,Adam Raska,R,22.0,70.0,178.0,16.915904938027264,11.678042420836904,0.015924245793372392,0.04521545247733593,0.6615918278694153,,,0.6598990559577942,1.3390978574752808,,0.4071326193213462,,
13,Adam Ruzicka,C,24.4,76.0,215.0,50.87825466440991,10.998442874860682,1.6013441416323186,0.054091091076284646,0.6467950344085693,0.0885286629199981,1.4314900636672974,0.5596248507499695,1.2626895904541016,0.9215273261070251,0.407762086123228,1.0596650838851929,1.0739977359771729
14,Adrian Kempe,"C, R",27.0,74.0,200.0,76.36087904937467,13.27748739207536,2.7578493435010314,1.3863481495380403,1.0221551518171097,1.5729614015903324,0.4629304409027099,0.3789374763056636,1.67665193400383,0.4084150195121765,0.3172000814913809,1.839362847685814,0.0614470764994621
15,Aidan McDonough,L,23.9,75.0,190.0,18.706431378634647,11.425234195438753,0.03356510929338574,0.05115704106912017,0.646190881729126,0.084782987833023,,0.6270126700401306,1.3511515855789185,,0.4072997486293316,1.125874638557434,
16,Akito Hirose,D,24.5,72.0,170.0,17.65431473119557,15.085594611449977,0.22767447034106975,0.7714214046699578,0.2012028184011578,0.1240083091455684,0.9533331990242004,0.2083161324262619,1.4386353492736816,1.0166584253311155,0.3796700812578201,1.4297585487365725,0.9995638132095336
17,Alec Martinez,D,36.2,73.0,210.0,78.90455150793493,17.702159209976717,0.03336326230974197,1.7350401497282086,0.2024452309161424,0.9799263306374127,1.2728354930877686,0.228118434548378,1.2193543910980225,1.1649231910705566,0.3752217313051224,1.211050510406494,1.1120588779449463
18,Alec Regula,D,23.2,76.0,208.0,15.159859053298833,15.348630968046358,0.7143457488490507,0.9348110124541277,0.2019311470985412,0.1075463224757552,1.151108980178833,0.2466590255498886,1.455984354019165,1.1035611629486084,0.3766505418717861,1.4539422988891602,1.068557620048523
19,Aleksander Barkov,C,28.1,75.0,215.0,66.93551246579156,14.966155898192525,3.7025161989614364,1.785535674721375,1.1166073726450092,2.111988196476921,0.4669274091720581,1.071113388075866,2.680433777487278,0.4330126643180847,0.7648265624082744,2.6712743243217467,0.0693878456950187
20,Aleksi Heponiemi,C,24.7,70.0,155.0,23.119972338533028,12.310785567074356,0.06824132930934526,0.10376407234782958,0.6737475395202637,0.0810641720890998,1.100036382675171,0.576102077960968,1.589738368988037,0.7704324126243591,0.407215961098671,1.3112235069274902,0.8577919602394104
21,Alex Barré-Boulet,C,26.4,70.0,180.0,16.38174450534582,10.759002792771074,1.384757692853287,0.0474707028837502,0.7738304138183594,,,,,,,,
22,Alex Belzile,R,32.1,72.0,196.0,39.0121660135705,11.146813500390266,0.2258955183830321,1.0404745967578142,0.6390146613121033,0.0853317528963089,1.3844603300094604,0.5779430866241455,1.3350878953933716,0.9267941117286682,0.407398651599884,1.1120234727859497,1.08085298538208
23,Alex Chiasson,R,33.0,76.0,208.0,30.49547541360929,10.75331389699222,2.600091762852669,0.05009328623048663,0.6466186046600342,3.2702622685085982,1.5301029682159424,0.6528148055076599,1.3132539987564087,1.0792429447174072,0.4075410200357437,2.3350934562563896,1.234299898147583
24,Alex DeBrincat,R,25.8,68.0,178.0,72.30935290459377,15.246349613110722,3.6873149941205976,0.3976354929839015,1.0206590753626108,2.4416176603280006,1.2119282484054563,0.7334954861631617,2.1054309582948685,0.728299081325531,0.3976222002839147,2.023119385111332,0.8511715531349182
25,Alex Galchenyuk,C,29.6,73.0,194.0,21.86668995166011,11.980059048375912,0.7840535133971821,0.06962301470504302,0.6361894011497498,0.0847150087356567,,0.5245470404624939,1.0393046140670776,,0.4074547821879387,0.9036521315574646,
26,Alex Goligoski,D,38.2,71.0,173.0,51.86820886939764,17.557990768051148,0.6287056385654003,2.0959002001380664,0.1390655893914401,0.043004477548459,1.1781953573226929,0.3454021454544334,1.6457542181015017,1.1088206768035889,0.3580142298340797,1.6346056461334229,1.0177849531173706
27,Alex Iafallo,L,29.8,72.0,200.0,69.43355273208626,14.061843456166983,2.3810897113651035,1.8074489528469742,0.6383789623132441,2.128361795226857,0.3882169425487518,0.6507335888080299,1.7956552411437037,0.3809020221233368,0.583321860625112,1.9032544787645336,0.0519220121204853
