,Player,Position,Age,Height,Weight,GP,EV ATOI,PP ATOI,PK ATOI,EV G/60,PP G/60,PK G/60,EV A1/60,PP A1/60,PK A1/60,EV A2/60,PP A2/60,PK A2/60
1,Connor McDavid,C,26.7,73,193,79.3305822177757,16.8169689407349,3.69927089757919,0.933858550357818,1.5241890687584900,3.4123078869932900,0.9066892327150840,1.4414338060840500,4.782109872799250,0.01699176239040360,0.7166233058630040,4.063894637975800,0.0
2,Leon Draisaitl,C,27.9,74,208,80.0112380286772,16.6696486508369,3.70370409684181,0.689365136265755,1.17793562470876,5.478582403291440,1.3996718643337100,1.3935402020139100,3.478225367645200,0.00043799023492138500,0.72897913284826,3.250566924132190,0.0
3,Matthew Tkachuk,L,25.8,74,201,79.7166465752416,15.4929944069386,3.99861339063644,0.339481741428375,1.2200164352452300,3.52097468251494,0.37128310719363500,1.3220508623962900,3.370258889582400,0.0018107521617463000,0.6271724954561020,3.109513587541660,0.0
4,Nikita Kucherov,R,30.3,71,181,82.0,16.0112168406844,3.66211853508949,0.0,1.4385334628583800,2.3527738259015800,0.038299003400134900,1.2507291891154300,3.7134815791668300,0.0035056434234626500,0.5410530803681660,3.0900962079983100,0.0
5,Nathan MacKinnon,C,28.1,72,200,73.4961599683713,17.1350951086886,3.74140119187832,0.124998381972313,1.2525273369940500,2.5800670422670800,0.07735957110446940,1.4433794790915600,3.3405729982587500,0.0013950959662426900,0.6938940408934850,3.244113543566480,0.0
6,Auston Matthews,C,26.0,75,208,76.6228151856199,16.5779882288933,3.42362703624964,0.0989576877176761,1.8433365585177500,4.383161772070770,0.2510905113994090,1.0515388719682200,2.0286498883247000,0.0013259560323392000,0.5676127640656230,2.0084802215719800,0.0
7,Mikko Rantanen,R,26.9,76,215,79.0349820681981,17.1918815793991,3.92756672105193,0.0766471750736236,1.4303540115286500,3.240585008459520,0.2442183242665200,1.0546875486747300,2.027898790352440,0.0006557832225919450,0.5669460576906760,1.858241072564490,0.0
8,David Pastrnak,R,27.4,73,195,77.4456077923143,15.3672171943188,3.55246199574471,0.0851390805125236,1.6699981247144900,4.125400969815320,0.035878704035940300,1.1179820168545900,2.0654318482903200,0.0014808535463098000,0.5361496866852910,1.760043591657830,0.0
9,Mitchell Marner,R,26.4,72,181,76.9980168777527,15.3490710090637,3.33231716103554,2.06738969020247,1.002582684324780,1.7541752880402400,1.2054995519230100,1.4199705038822100,3.3222367337532800,0.017183600822187100,0.668763524696738,3.3613654137122200,0.0
10,Artemi Panarin,L,31.9,72,173,75.9590596192175,15.7091652650833,3.18386227135658,0.0204777187287807,0.9297665006356490,1.885990387839340,0.3092628475674410,1.2380321207446200,4.0216973767258100,0.0048333657957037,0.6793073597075990,3.812444300502470,0.0
11,Sidney Crosby,C,36.2,71,200,79.2019476549966,16.0413515916348,3.19071304917336,0.09078783390522,1.0699142303343300,1.9079179067060800,0.02616578779755020,1.1546271015905100,3.291619350830350,0.0,0.6511932527237240,2.821184055156480,0.0
12,Jason Robertson,L,24.2,75,200,79.3123813356672,15.7315001547813,3.32226710624695,0.0254991179113586,1.277151767513330,2.542766178132440,0.07849905213555350,1.144061360455990,2.652054083032190,0.0022189587815352500,0.6249173851735190,1.8025520932199000,0.0
13,Jake Guentzel,L,29.0,71,180,79.6191820899646,15.9996948896408,3.45210355898142,0.0621621304810047,1.3124952847080400,2.732113561397240,0.1336237127283310,1.0902306385632300,2.1734585936673600,0.0028932285496320800,0.5451431436699640,1.4788345583650500,0.0
14,Evgeni Malkin,C,37.2,75,195,82.0,13.7134726999283,3.49164263317585,0.0294733484327793,0.9611404903395170,2.752286869817670,0.0803058599859693,1.0367004108646100,2.7909630572468800,0.0004299375573835970,0.675051887448838,2.855553054657110,0.0
15,Elias Pettersson,C,24.9,74,176,82.0,15.7134752153397,3.69946966183186,1.75405078125,1.1315261899310200,1.5331093480423600,0.9589904119082970,1.0105127202029300,2.020743025040780,0.0136655500285469,0.5798183705924190,2.2671433085741300,0.0
16,Mika Zibanejad,C,30.5,74,202,79.176260215773,14.3195811859131,3.17069302248955,1.8699579647541,1.065530293981840,4.534274904081520,0.6492557847618100,1.0430293640896500,1.8600441521342700,0.030962491899516400,0.5886372022023690,2.1017381892710600,0.0
17,Aleksander Barkov,C,28.1,75,215,73.2029037563798,15.0336059662342,3.76200099179,1.9825167804718,1.1376483718204800,2.0239084627756000,0.5298635079830570,1.1930665536481600,2.508865158219420,0.02942369449046710,0.7177007893805200,2.3173259827248300,0.0
