,Player,Year,Position,Age,Height,Weight,Y1 GP,Y2 GP,Y3 GP,Y4 GP,Y5 GP,Y5 dGP
Eric Robinson 2023,Eric Robinson,2023,L,27.3,74,205,13.0,58.0,82.0,67,72,17.0
Oliver Wahlstrom 2021,Oliver Wahlstrom,2021,R,20.302,74,204,,,,10,64,54.0
Oliver Wahlstrom 2022,Oliver Wahlstrom,2022,R,21.301,74,204,,,10.0,64,73,36.0
Joel Farabee 2021,Joel Farabee,2021,L,20.6,72,183,,,,61,80,19.0
Joel Farabee 2022,Joel Farabee,2022,L,21.599,72,183,,,61.0,80,63,-7.5
Joel Farabee 2023,Joel Farabee,2023,L,22.599,72,183,,61.0,80.0,63,82,14.0
Philipp Kurashev 2022,Philipp Kurashev,2022,C,21.972,72,190,,,,77,67,-10.0
Philipp Kurashev 2023,Philipp Kurashev,2023,C,22.971,72,190,,,77.0,67,70,-2.0
Brady Tkachuk 2020,Brady Tkachuk,2020,L,20.042,76,221,,,,71,83,12.0
Brady Tkachuk 2021,Brady Tkachuk,2021,L,21.044,76,221,,,71.0,83,82,5.0
Brady Tkachuk 2022,Brady Tkachuk,2022,L,22.043,76,221,,71.0,83.0,82,79,0.3333333333333286
Brady Tkachuk 2023,Brady Tkachuk,2023,L,23.042,76,221,71.0,83.0,82.0,79,82,3.25
Ryan McLeod 2022,Ryan McLeod,2022,C,22.029,74,207,,,,14,71,57.0
Ryan McLeod 2023,Ryan McLeod,2023,C,23.029,74,207,,,14.0,71,57,14.5
Isac Lundestrom 2021,Isac Lundestrom,2021,C,20.904,72,193,,,15.0,17,60,44.0
Isac Lundestrom 2022,Isac Lundestrom,2022,C,21.903,72,193,,15.0,17.0,60,80,49.33333333333333
Isac Lundestrom 2023,Isac Lundestrom,2023,C,22.903,72,193,15.0,17.0,60.0,80,61,18.0
Joe Veleno 2022,Joe Veleno,2022,C,21.717,73,203,,,,7,66,59.0
Joe Veleno 2023,Joe Veleno,2023,C,22.717,73,203,,,7.0,66,81,44.5
Filip Zadina 2021,Filip Zadina,2021,R,20.847,72,190,,,9.0,33,71,50.0
Filip Zadina 2022,Filip Zadina,2022,R,21.846,72,190,,9.0,33.0,71,74,36.333333333333336
Jesperi Kotkaniemi 2021,Jesperi Kotkaniemi,2021,C,20.239,74,201,,,79.0,42,82,21.5
Jesperi Kotkaniemi 2022,Jesperi Kotkaniemi,2022,C,21.238,74,201,,79.0,42.0,82,66,-1.6666666666666714
Jesperi Kotkaniemi 2023,Jesperi Kotkaniemi,2023,C,22.237,74,201,79.0,42.0,82.0,66,82,14.75
Andrei Svechnikov 2020,Andrei Svechnikov,2020,R,19.516,74,195,,,,82,80,-2.0
Andrei Svechnikov 2021,Andrei Svechnikov,2021,R,20.518,74,195,,,82.0,80,80,-1.0
Andrei Svechnikov 2022,Andrei Svechnikov,2022,R,21.517,74,195,,82.0,80.0,80,78,-2.6666666666666714
Andrei Svechnikov 2023,Andrei Svechnikov,2023,R,22.517,74,195,82.0,80.0,80.0,78,64,-16.0
Rasmus Kupari 2022,Rasmus Kupari,2022,C,21.547,74,200,,,,10,57,47.0
Rasmus Kupari 2023,Rasmus Kupari,2023,C,22.547,74,200,,,10.0,57,66,32.5
Ty Dellandrea 2023,Ty Dellandrea,2023,C,22.196,73,195,,,38.0,1,82,62.5
Barrett Hayton 2022,Barrett Hayton,2022,C,21.312,73,207,,,23.0,20,60,38.5
Barrett Hayton 2023,Barrett Hayton,2023,C,22.311,73,207,,23.0,20.0,60,82,47.666666666666664
Liam Foudy 2023,Liam Foudy,2023,C,22.656,74,188,,2.0,35.0,1,62,49.333333333333336
Jack McBain 2023,Jack McBain,2023,C,22.736,75,201,,,,10,82,72.0
Connor Dewar 2023,Connor Dewar,2023,C,23.267,70,183,,,,35,81,46.0
Paul Cotter 2023,Paul Cotter,2023,C,22.875,74,212,,,,7,55,48.0
Yegor Sharangovich 2022,Yegor Sharangovich,2022,C,23.322,74,196,,,,79,76,-3.0
Yegor Sharangovich 2023,Yegor Sharangovich,2023,C,24.321,74,196,,,79.0,76,75,-2.5
Reese Johnson 2023,Reese Johnson,2023,C,24.228,73,193,,,7.0,37,57,35.0
Logan O'Connor 2022,Logan O'Connor,2022,R,25.131,72,175,,5.0,18.0,32,81,62.66666666666667
Logan O'Connor 2023,Logan O'Connor,2023,R,26.131,72,175,5.0,18.0,32.0,81,82,48.0
Nico Sturm 2021,Nico Sturm,2021,C,25.416,75,209,,,2.0,7,73,68.5
Nico Sturm 2022,Nico Sturm,2022,C,26.416,75,209,,2.0,7.0,73,74,46.66666666666667
Nico Sturm 2023,Nico Sturm,2023,C,27.415,75,209,2.0,7.0,73.0,74,74,35.0
Blake Lizotte 2020,Blake Lizotte,2020,C,21.799,69,170,,,,1,76,75.0
Blake Lizotte 2021,Blake Lizotte,2021,C,22.801,69,170,,,1.0,76,60,21.5
Blake Lizotte 2022,Blake Lizotte,2022,C,23.801,69,170,,1.0,76.0,60,70,24.333333333333336
Blake Lizotte 2023,Blake Lizotte,2023,C,24.8,69,170,1.0,76.0,60.0,70,81,29.25
Brett Leason 2023,Brett Leason,2023,R,23.423,77,218,,,,36,54,18.0
Peyton Krebs 2022,Peyton Krebs,2022,C,20.68,72,187,,,,5,57,52.0
Peyton Krebs 2023,Peyton Krebs,2023,C,21.679,72,187,,,5.0,57,74,43.0
Kirby Dach 2022,Kirby Dach,2022,C,20.693,76,212,,,75.0,24,70,20.5
Kirby Dach 2023,Kirby Dach,2023,C,21.693,76,212,,75.0,24.0,70,58,1.6666666666666643
Dylan Cozens 2022,Dylan Cozens,2022,C,20.641,75,195,,,,60,79,19.0
Dylan Cozens 2023,Dylan Cozens,2023,C,21.641,75,195,,,60.0,79,81,11.5
Trevor Zegras 2022,Trevor Zegras,2022,C,20.534,72,185,,,,35,75,40.0
Trevor Zegras 2023,Trevor Zegras,2023,C,21.534,72,185,,,35.0,75,81,26.0
Nils Hoglander 2022,Nils Hoglander,2022,L,20.781,69,185,,,,82,60,-22.0
Cole Caufield 2022,Cole Caufield,2022,R,20.745,67,174,,,,14,67,53.0
Kaapo Kakko 2021,Kaapo Kakko,2021,R,19.631,74,206,,,,77,70,-7.0
Kaapo Kakko 2023,Kaapo Kakko,2023,R,21.63,74,206,,77.0,70.0,43,82,18.666666666666664
Matt Boldy 2023,Matt Boldy,2023,L,21.49,74,201,,,,47,81,34.0
Jack Hughes 2021,Jack Hughes,2021,C,19.385,71,175,,,,71,82,11.0
Jack Hughes 2023,Jack Hughes,2023,C,21.383,71,175,,71.0,82.0,49,78,10.666666666666671
Arthur Kaliyev 2022,Arthur Kaliyev,2022,R,20.266,74,210,,,,1,80,79.0
Arthur Kaliyev 2023,Arthur Kaliyev,2023,R,21.265,74,210,,,1.0,80,56,15.5
Connor McMichael 2022,Connor McMichael,2022,C,20.71,72,180,,,,1,68,67.0
Shane Pinto 2023,Shane Pinto,2023,C,21.884,75,201,,,17.0,5,82,71.0
Alex Newhook 2022,Alex Newhook,2022,C,20.674,70,190,,,,8,71,63.0
Alex Newhook 2023,Alex Newhook,2023,C,21.673,70,190,,,8.0,71,82,42.5
Ilya Mikheyev 2021,Ilya Mikheyev,2021,R,25.977,74,192,,,,46,79,33.0
Ilya Mikheyev 2022,Ilya Mikheyev,2022,R,26.977,74,192,,,46.0,79,53,-9.5
Joel Kiviranta 2022,Joel Kiviranta,2022,L,25.526,71,185,,,12.0,38,56,31.0
Joel Kiviranta 2023,Joel Kiviranta,2023,L,26.525,71,185,,12.0,38.0,56,70,34.666666666666664
Aliaksei Protas 2023,Aliaksei Protas,2023,C,21.734,78,225,,,,33,58,25.0
Matias Maccelli 2023,Matias Maccelli,2023,L,21.964,71,176,,,,23,64,41.0
Cole Smith 2023,Cole Smith,2023,L,26.927,75,195,,,1.0,8,69,64.5
Lucas Raymond 2023,Lucas Raymond,2023,L,20.513,71,176,,,,82,74,-8.0
Seth Jarvis 2023,Seth Jarvis,2023,C,20.663,70,175,,,,68,82,14.0
Jack Quinn 2023,Jack Quinn,2023,R,21.033,73,185,,,,2,75,73.0
Alexis Lafrenière 2022,Alexis Lafrenière,2022,L,19.973,73,195,,,,82,79,-3.0
Alexis Lafrenière 2023,Alexis Lafrenière,2023,L,20.973,73,195,,,82.0,79,81,0.5
Dawson Mercer 2023,Dawson Mercer,2023,C,20.929,72,180,,,,82,82,0.0
Anton Lundell 2023,Anton Lundell,2023,C,20.994,73,185,,,,65,73,8.0
Tim Stützle 2022,Tim Stützle,2022,L,19.71,72,193,,,,77,79,2.0
Tim Stützle 2023,Tim Stützle,2023,L,20.71,72,193,,,77.0,79,78,0.0
Quinton Byfield 2023,Quinton Byfield,2023,C,20.118,77,220,,,8.0,40,53,29.0
Cole Perfetti 2023,Cole Perfetti,2023,C,20.748,71,184,,,,18,51,33.0
JJ Peterka 2023,JJ Peterka,2023,R,20.712,72,189,,,,2,77,75.0
Alexander Barabanov 2022,Alexander Barabanov,2022,L,27.292,70,195,,,,32,70,38.0
Alexander Barabanov 2023,Alexander Barabanov,2023,L,28.291,70,195,,,32.0,70,68,17.0
Kent Johnson 2023,Kent Johnson,2023,C,19.954,72,175,,,,9,79,70.0
Matty Beniers 2023,Matty Beniers,2023,C,19.905,74,178,,,,10,80,70.0
Cole Sillinger 2023,Cole Sillinger,2023,C,19.379,73,201,,,,79,64,-15.0
Mason McTavish 2023,Mason McTavish,2023,C,19.669,72,213,,,,9,80,71.0
Joe Thornton 2009,Joe Thornton,2009,C,29.252,76,220,,,,82,82,0.0
Joe Thornton 2010,Joe Thornton,2010,C,30.251,76,220,,,82.0,82,79,-3.0
Joe Thornton 2011,Joe Thornton,2011,C,31.251,76,220,,82.0,82.0,79,80,-1.0
Joe Thornton 2012,Joe Thornton,2012,C,32.25,76,220,82.0,82.0,79.0,80,82,1.25
Joe Thornton 2014,Joe Thornton,2014,C,34.251,76,220,79.0,80.0,82.0,48,82,9.75
Joe Thornton 2015,Joe Thornton,2015,C,35.251,76,220,80.0,82.0,48.0,82,78,5.0
Joe Thornton 2016,Joe Thornton,2016,C,36.25,76,220,82.0,48.0,82.0,78,82,9.5
Joe Thornton 2017,Joe Thornton,2017,C,37.252,76,220,48.0,82.0,78.0,82,79,6.5
Joe Thornton 2019,Joe Thornton,2019,C,39.251,76,220,78.0,82.0,79.0,47,73,1.5
Joe Thornton 2020,Joe Thornton,2020,C,40.25,76,220,82.0,79.0,47.0,73,82,11.75
Joe Thornton 2021,Joe Thornton,2021,C,41.252,76,220,79.0,47.0,73.0,82,64,-6.25
Jason Spezza 2009,Jason Spezza,2009,C,25.304,75,219,,,,76,82,6.0
Jason Spezza 2010,Jason Spezza,2010,C,26.303,75,219,,,76.0,82,60,-19.0
Jason Spezza 2011,Jason Spezza,2011,C,27.303,75,219,,76.0,82.0,60,62,-10.666666666666671
Jason Spezza 2012,Jason Spezza,2012,C,28.302,75,219,76.0,82.0,60.0,62,80,10.0
Jason Spezza 2014,Jason Spezza,2014,C,30.303,75,219,60.0,62.0,80.0,5,75,23.25
Jason Spezza 2015,Jason Spezza,2015,C,31.303,75,219,62.0,80.0,5.0,75,82,26.5
Jason Spezza 2016,Jason Spezza,2016,C,32.302,75,219,80.0,5.0,75.0,82,75,14.5
Jason Spezza 2017,Jason Spezza,2017,C,33.304,75,219,5.0,75.0,82.0,75,68,8.75
Jason Spezza 2018,Jason Spezza,2018,C,34.303,75,219,75.0,82.0,75.0,68,78,3.0
Jason Spezza 2019,Jason Spezza,2019,C,35.303,75,219,82.0,75.0,68.0,78,76,0.25
Jason Spezza 2020,Jason Spezza,2020,C,36.302,75,219,75.0,68.0,78.0,76,68,-6.25
Jason Spezza 2021,Jason Spezza,2021,C,37.304,75,219,68.0,78.0,76.0,68,79,6.5
Jason Spezza 2022,Jason Spezza,2022,C,38.304,75,219,78.0,76.0,68.0,79,71,-4.25
Dustin Brown 2009,Dustin Brown,2009,R,23.908,72,205,,,,78,80,2.0
Dustin Brown 2010,Dustin Brown,2010,R,24.907,72,205,,,78.0,80,82,3.0
Dustin Brown 2011,Dustin Brown,2011,R,25.906,72,205,,78.0,80.0,82,82,2.0
Dustin Brown 2012,Dustin Brown,2012,R,26.906,72,205,78.0,80.0,82.0,82,82,1.5
Dustin Brown 2014,Dustin Brown,2014,R,28.907,72,205,82.0,82.0,82.0,46,79,6.0
Dustin Brown 2015,Dustin Brown,2015,R,29.906,72,205,82.0,82.0,46.0,79,82,9.75
Dustin Brown 2016,Dustin Brown,2016,R,30.906,72,205,82.0,46.0,79.0,82,82,9.75
Dustin Brown 2017,Dustin Brown,2017,R,31.908,72,205,46.0,79.0,82.0,82,80,7.75
Dustin Brown 2018,Dustin Brown,2018,R,32.907,72,205,79.0,82.0,82.0,80,81,0.25
Dustin Brown 2019,Dustin Brown,2019,R,33.906,72,205,82.0,82.0,80.0,81,72,-9.25
Dustin Brown 2020,Dustin Brown,2020,R,34.906,72,205,82.0,80.0,81.0,72,77,-1.75
Dustin Brown 2021,Dustin Brown,2021,R,35.908,72,205,80.0,81.0,72.0,77,71,-6.5
Dustin Brown 2022,Dustin Brown,2022,R,36.907,72,205,81.0,72.0,77.0,71,64,-11.25
Ryan Getzlaf 2009,Ryan Getzlaf,2009,C,23.396,76,220,,,,77,81,4.0
Ryan Getzlaf 2010,Ryan Getzlaf,2010,C,24.395,76,220,,,77.0,81,66,-13.0
Ryan Getzlaf 2011,Ryan Getzlaf,2011,C,25.394,76,220,,77.0,81.0,66,67,-7.666666666666671
Ryan Getzlaf 2012,Ryan Getzlaf,2012,C,26.394,76,220,77.0,81.0,66.0,67,82,9.25
Ryan Getzlaf 2014,Ryan Getzlaf,2014,C,28.395,76,220,66.0,67.0,82.0,44,77,12.25
Ryan Getzlaf 2015,Ryan Getzlaf,2015,C,29.394,76,220,67.0,82.0,44.0,77,77,9.5
Ryan Getzlaf 2016,Ryan Getzlaf,2016,C,30.394,76,220,82.0,44.0,77.0,77,77,7.0
Ryan Getzlaf 2017,Ryan Getzlaf,2017,C,31.396,76,220,44.0,77.0,77.0,77,74,5.25
Ryan Getzlaf 2018,Ryan Getzlaf,2018,C,32.395,76,220,77.0,77.0,77.0,74,56,-20.25
Ryan Getzlaf 2019,Ryan Getzlaf,2019,C,33.394,76,220,77.0,77.0,74.0,56,67,-4.0
Ryan Getzlaf 2020,Ryan Getzlaf,2020,C,34.394,76,220,77.0,74.0,56.0,67,81,12.5
Ryan Getzlaf 2021,Ryan Getzlaf,2021,C,35.396,76,220,74.0,56.0,67.0,81,70,0.5
Ryan Getzlaf 2022,Ryan Getzlaf,2022,C,36.395,76,220,56.0,67.0,81.0,70,56,-12.5
Brian Boyle 2010,Brian Boyle,2010,C,24.786,78,245,,,8.0,28,71,53.0
Brian Boyle 2011,Brian Boyle,2011,C,25.786,78,245,,8.0,28.0,71,82,46.333333333333336
Brian Boyle 2012,Brian Boyle,2012,C,26.785,78,245,8.0,28.0,71.0,82,82,34.75
Brian Boyle 2014,Brian Boyle,2014,C,28.787,78,245,71.0,82.0,82.0,38,82,13.75
Brian Boyle 2015,Brian Boyle,2015,C,29.786,78,245,82.0,82.0,38.0,82,82,11.0
Brian Boyle 2016,Brian Boyle,2016,C,30.785,78,245,82.0,38.0,82.0,82,76,5.0
Brian Boyle 2017,Brian Boyle,2017,C,31.787,78,245,38.0,82.0,82.0,76,75,5.5
Brian Boyle 2018,Brian Boyle,2018,C,32.787,78,245,82.0,82.0,76.0,75,69,-9.75
Brian Boyle 2019,Brian Boyle,2019,C,33.786,78,245,82.0,76.0,75.0,69,73,-2.5
Loui Eriksson 2009,Loui Eriksson,2009,L,23.209,74,179,,,,69,82,13.0
Loui Eriksson 2010,Loui Eriksson,2010,L,24.209,74,179,,,69.0,82,82,6.5
Loui Eriksson 2011,Loui Eriksson,2011,L,25.208,74,179,,69.0,82.0,82,79,1.3333333333333286
Loui Eriksson 2012,Loui Eriksson,2012,L,26.207,74,179,69.0,82.0,82.0,79,82,4.0
Loui Eriksson 2014,Loui Eriksson,2014,L,28.209,74,179,82.0,79.0,82.0,48,61,-11.75
Loui Eriksson 2015,Loui Eriksson,2015,L,29.208,74,179,79.0,82.0,48.0,61,81,13.5
Loui Eriksson 2016,Loui Eriksson,2016,L,30.208,74,179,82.0,48.0,61.0,81,82,14.0
Loui Eriksson 2017,Loui Eriksson,2017,L,31.21,74,179,48.0,61.0,81.0,82,65,-3.0
Loui Eriksson 2018,Loui Eriksson,2018,L,32.209,74,179,61.0,81.0,82.0,65,50,-22.25
Loui Eriksson 2019,Loui Eriksson,2019,L,33.208,74,179,81.0,82.0,65.0,50,81,11.5
Loui Eriksson 2020,Loui Eriksson,2020,L,34.208,74,179,82.0,65.0,50.0,81,57,-12.5
Loui Eriksson 2022,Loui Eriksson,2022,L,36.209,74,179,50.0,81.0,57.0,10,73,23.5
Brad Richardson 2010,Brad Richardson,2010,R,24.655,72,190,,,22.0,31,81,54.5
Brad Richardson 2011,Brad Richardson,2011,R,25.654,72,190,,22.0,31.0,81,68,23.333333333333336
Brad Richardson 2012,Brad Richardson,2012,R,26.654,72,190,22.0,31.0,81.0,68,59,8.5
Brad Richardson 2014,Brad Richardson,2014,R,28.655,72,190,81.0,68.0,59.0,16,73,17.0
Brad Richardson 2016,Brad Richardson,2016,R,30.654,72,190,59.0,16.0,73.0,45,82,33.75
Brad Richardson 2018,Brad Richardson,2018,R,32.655,72,190,73.0,45.0,82.0,16,76,22.0
Brad Richardson 2019,Brad Richardson,2019,R,33.655,72,190,45.0,82.0,16.0,76,66,11.25
Brad Richardson 2020,Brad Richardson,2020,R,34.654,72,190,82.0,16.0,76.0,66,69,9.0
Nate Thompson 2010,Nate Thompson,2010,C,24.989,73,205,,,,43,71,28.0
Nate Thompson 2011,Nate Thompson,2011,C,25.988,73,205,,,43.0,71,79,22.0
Nate Thompson 2012,Nate Thompson,2012,C,26.988,73,205,,43.0,71.0,79,68,3.6666666666666714
Nate Thompson 2014,Nate Thompson,2014,C,28.989,73,205,71.0,79.0,68.0,45,81,15.25
Nate Thompson 2015,Nate Thompson,2015,C,29.989,73,205,79.0,68.0,45.0,81,80,11.75
Nate Thompson 2018,Nate Thompson,2018,C,32.989,73,205,81.0,80.0,49.0,30,69,9.0
Nate Thompson 2019,Nate Thompson,2019,C,33.989,73,205,80.0,49.0,30.0,69,78,21.0
Nate Thompson 2020,Nate Thompson,2020,C,34.988,73,205,49.0,30.0,69.0,78,82,25.5
Nate Thompson 2021,Nate Thompson,2021,C,35.99,73,205,30.0,69.0,78.0,82,64,-0.75
Andrew Ladd 2009,Andrew Ladd,2009,L,22.804,75,205,,,,63,82,19.0
Andrew Ladd 2010,Andrew Ladd,2010,L,23.804,75,205,,,63.0,82,82,9.5
Andrew Ladd 2011,Andrew Ladd,2011,L,24.803,75,205,,63.0,82.0,82,81,5.333333333333329
Andrew Ladd 2012,Andrew Ladd,2012,L,25.802,75,205,63.0,82.0,82.0,81,82,5.0
Andrew Ladd 2014,Andrew Ladd,2014,L,27.804,75,205,82.0,81.0,82.0,48,78,4.75
Andrew Ladd 2015,Andrew Ladd,2015,L,28.803,75,205,81.0,82.0,48.0,78,81,8.75
Andrew Ladd 2016,Andrew Ladd,2016,L,29.802,75,205,82.0,48.0,78.0,81,78,5.75
Andrew Ladd 2017,Andrew Ladd,2017,L,30.804,75,205,48.0,78.0,81.0,78,78,6.75
Andrew Ladd 2018,Andrew Ladd,2018,L,31.804,75,205,78.0,81.0,78.0,78,73,-5.75
Alexander Radulov 2018,Alexander Radulov,2018,R,31.242,73,200,,,,76,82,6.0
Alexander Radulov 2019,Alexander Radulov,2019,R,32.242,73,200,,,76.0,82,70,-9.0
Alexander Radulov 2020,Alexander Radulov,2020,R,33.241,73,200,,76.0,82.0,70,70,-6.0
Alexander Radulov 2022,Alexander Radulov,2022,R,35.243,73,200,82.0,70.0,70.0,16,71,11.5
Blake Comeau 2009,Blake Comeau,2009,L,22.618,73,200,,,,51,53,2.0
Blake Comeau 2010,Blake Comeau,2010,L,23.617,73,200,,,51.0,53,61,9.0
Blake Comeau 2011,Blake Comeau,2011,L,24.617,73,200,,51.0,53.0,61,77,22.0
Blake Comeau 2012,Blake Comeau,2012,L,25.616,73,200,51.0,53.0,61.0,77,74,13.5
Blake Comeau 2014,Blake Comeau,2014,L,27.617,73,200,61.0,77.0,74.0,42,61,-2.5
Blake Comeau 2015,Blake Comeau,2015,L,28.617,73,200,77.0,74.0,42.0,61,61,-2.5
Blake Comeau 2016,Blake Comeau,2016,L,29.616,73,200,74.0,42.0,61.0,61,81,21.5
Blake Comeau 2017,Blake Comeau,2017,L,30.618,73,200,42.0,61.0,61.0,81,77,15.75
Blake Comeau 2018,Blake Comeau,2018,L,31.618,73,200,61.0,61.0,81.0,77,79,9.0
Blake Comeau 2019,Blake Comeau,2019,L,32.617,73,200,61.0,81.0,77.0,79,77,2.5
Blake Comeau 2020,Blake Comeau,2020,L,33.616,73,200,81.0,77.0,79.0,77,64,-14.5
Blake Comeau 2021,Blake Comeau,2021,L,34.618,73,200,77.0,79.0,77.0,64,74,-0.25
James Neal 2010,James Neal,2010,L,22.079,75,212,,,,77,78,1.0
James Neal 2011,James Neal,2011,L,23.078,75,212,,,77.0,78,79,1.5
James Neal 2012,James Neal,2012,L,24.077,75,212,,77.0,78.0,79,80,2.0
James Neal 2014,James Neal,2014,L,26.079,75,212,78.0,79.0,80.0,40,59,-10.25
James Neal 2015,James Neal,2015,L,27.078,75,212,79.0,80.0,40.0,59,67,2.5
James Neal 2016,James Neal,2016,L,28.077,75,212,80.0,40.0,59.0,67,82,20.5
James Neal 2017,James Neal,2017,L,29.08,75,212,40.0,59.0,67.0,82,70,8.0
James Neal 2018,James Neal,2018,L,30.079,75,212,59.0,67.0,82.0,70,71,1.5
James Neal 2019,James Neal,2019,L,31.078,75,212,67.0,82.0,70.0,71,63,-9.5
James Neal 2020,James Neal,2020,L,32.078,75,212,82.0,70.0,71.0,63,64,-7.5
Leo Komarov 2016,Leo Komarov,2016,R,28.688,71,205,,42.0,,62,67,15.0
Leo Komarov 2017,Leo Komarov,2017,R,29.69,71,205,42.0,,62.0,67,82,25.0
Leo Komarov 2018,Leo Komarov,2018,R,30.689,71,205,,62.0,67.0,82,74,3.6666666666666714
Leo Komarov 2019,Leo Komarov,2019,R,31.689,71,205,62.0,67.0,82.0,74,82,10.75
Leo Komarov 2020,Leo Komarov,2020,R,32.688,71,205,67.0,82.0,74.0,82,56,-20.25
Mathieu Perreault 2012,Mathieu Perreault,2012,C,23.738,70,189,,,21.0,35,64,36.0
Mathieu Perreault 2014,Mathieu Perreault,2014,C,25.739,70,189,21.0,35.0,64.0,39,69,29.25
Mathieu Perreault 2015,Mathieu Perreault,2015,C,26.739,70,189,35.0,64.0,39.0,69,62,10.25
Mathieu Perreault 2016,Mathieu Perreault,2016,C,27.738,70,189,64.0,39.0,69.0,62,71,12.5
Mathieu Perreault 2017,Mathieu Perreault,2017,C,28.74,70,189,39.0,69.0,62.0,71,65,4.75
Mathieu Perreault 2018,Mathieu Perreault,2018,C,29.739,70,189,69.0,62.0,71.0,65,70,3.25
Mathieu Perreault 2019,Mathieu Perreault,2019,C,30.739,70,189,62.0,71.0,65.0,70,82,15.0
Mathieu Perreault 2020,Mathieu Perreault,2020,C,31.738,70,189,71.0,65.0,70.0,82,57,-15.0
Mathieu Perreault 2021,Mathieu Perreault,2021,C,32.74,70,189,65.0,70.0,82.0,57,82,13.5
Paul Byron 2015,Paul Byron,2015,L,25.43,69,164,8.0,22.0,4.0,47,57,36.75
Paul Byron 2016,Paul Byron,2016,L,26.429,69,164,22.0,4.0,47.0,57,62,29.5
Paul Byron 2017,Paul Byron,2017,L,27.431,69,164,4.0,47.0,57.0,62,81,38.5
Paul Byron 2018,Paul Byron,2018,L,28.431,69,164,47.0,57.0,62.0,81,82,20.25
Paul Byron 2019,Paul Byron,2019,L,29.43,69,164,57.0,62.0,81.0,82,56,-14.5
Paul Byron 2021,Paul Byron,2021,L,31.431,69,164,81.0,82.0,56.0,34,67,3.75
Riley Nash 2014,Riley Nash,2014,C,24.398,74,188,,,5.0,32,73,54.5
Riley Nash 2015,Riley Nash,2015,C,25.397,74,188,,5.0,32.0,73,68,31.333333333333336
Riley Nash 2016,Riley Nash,2016,C,26.396,74,188,5.0,32.0,73.0,68,64,19.5
Riley Nash 2017,Riley Nash,2017,C,27.398,74,188,32.0,73.0,68.0,64,81,21.75
Riley Nash 2018,Riley Nash,2018,C,28.398,74,188,73.0,68.0,64.0,81,76,4.5
Riley Nash 2019,Riley Nash,2019,C,29.397,74,188,68.0,64.0,81.0,76,78,5.75
Riley Nash 2020,Riley Nash,2020,C,30.396,74,188,64.0,81.0,76.0,78,75,0.25
Riley Nash 2021,Riley Nash,2021,C,31.399,74,188,81.0,76.0,78.0,75,54,-23.5
Kyle Turris 2009,Kyle Turris,2009,C,19.133,73,190,,,,3,63,60.0
Kyle Turris 2012,Kyle Turris,2012,C,22.131,73,190,3.0,63.0,,65,55,11.333333333333336
Kyle Turris 2014,Kyle Turris,2014,C,24.132,73,190,,65.0,55.0,48,82,26.0
Kyle Turris 2015,Kyle Turris,2015,C,25.131,73,190,65.0,55.0,48.0,82,82,19.5
Kyle Turris 2016,Kyle Turris,2016,C,26.131,73,190,55.0,48.0,82.0,82,57,-9.75
Kyle Turris 2017,Kyle Turris,2017,C,27.133,73,190,48.0,82.0,82.0,57,78,10.75
Kyle Turris 2018,Kyle Turris,2018,C,28.132,73,190,82.0,82.0,57.0,78,76,1.25
Kyle Turris 2019,Kyle Turris,2019,C,29.132,73,190,82.0,57.0,78.0,76,55,-18.25
Kyle Turris 2020,Kyle Turris,2020,C,30.131,73,190,57.0,78.0,76.0,55,73,6.5
Colton Sceviour 2015,Colton Sceviour,2015,C,25.449,72,190,1.0,,1.0,26,71,61.666666666666664
Colton Sceviour 2016,Colton Sceviour,2016,C,26.448,72,190,,1.0,26.0,71,71,38.333333333333336
Colton Sceviour 2017,Colton Sceviour,2017,C,27.45,72,190,1.0,26.0,71.0,71,80,37.75
Colton Sceviour 2018,Colton Sceviour,2018,C,28.45,72,190,26.0,71.0,71.0,80,76,14.0
Colton Sceviour 2019,Colton Sceviour,2019,C,29.449,72,190,71.0,71.0,80.0,76,59,-15.5
Colton Sceviour 2020,Colton Sceviour,2020,C,30.448,72,190,71.0,80.0,76.0,59,81,9.5
Colton Sceviour 2021,Colton Sceviour,2021,C,31.451,72,190,80.0,76.0,59.0,81,67,-7.0
Carl Hagelin 2014,Carl Hagelin,2014,L,25.107,72,183,,,64.0,48,72,16.0
Carl Hagelin 2015,Carl Hagelin,2015,L,26.106,72,183,,64.0,48.0,72,82,20.666666666666664
Carl Hagelin 2016,Carl Hagelin,2016,L,27.105,72,183,64.0,48.0,72.0,82,80,13.5
Carl Hagelin 2017,Carl Hagelin,2017,L,28.108,72,183,48.0,72.0,82.0,80,61,-9.5
Carl Hagelin 2018,Carl Hagelin,2018,L,29.107,72,183,72.0,82.0,80.0,61,81,7.25
Carl Hagelin 2019,Carl Hagelin,2019,L,30.106,72,183,82.0,80.0,61.0,81,58,-18.0
Carl Hagelin 2020,Carl Hagelin,2020,L,31.106,72,183,80.0,61.0,81.0,58,68,-2.0
Carl Hagelin 2021,Carl Hagelin,2021,L,32.108,72,183,61.0,81.0,58.0,68,82,15.0
Carl Hagelin 2022,Carl Hagelin,2022,L,33.107,72,183,81.0,58.0,68.0,82,53,-19.25
Jay Beagle 2014,Jay Beagle,2014,C,27.96,75,210,7.0,31.0,41.0,48,62,30.25
Jay Beagle 2015,Jay Beagle,2015,C,28.959,75,210,31.0,41.0,48.0,62,62,16.5
