,Player,Position,Age,Height,Weight,GP,EV ATOI,PP ATOI,PK ATOI,EV G/60,PP G/60,PK G/60,EV A1/60,PP A1/60,PK A1/60,EV A2/60,PP A2/60,PK A2/60
0,A.J. Greer,L,25.8,75,208,45.55264417,9.453358191,0.5515064147,0.2463075704,0.6957211119,1.420073403,0.3765869299,0.519139684,1.046739545,0.2984171243,0.3533245063,0.8255054333,0.02032274158
1,Aaron Ekblad,D,26.6,76,215,66.26735136,19.99635055,3.400357508,2.770298683,0.3853016919,1.205912489,0.08442503571,0.4465219436,1.721781113,0.08306886171,0.4466614417,1.716805383,0.1072832241
2,Aatu Raty,C,19.9,74,190,,,,,,,,,,,,,
3,Adam Beckman,L,21.4,74,182,37.3507658,10.20132365,0.5770801456,0,0.5663070404,1.322862839,0.4751402362,0.4561442214,0.8636794343,0.3635055415,0.2870601189,0.6424853504,0.03745284995
4,Adam Boqvist,D,22.1,72,182,56.75929342,16.51446251,2.424465838,0.5831189196,0.3024144768,0.843245036,0.04463085164,0.2129188675,1.179759675,0.1341996555,0.3002205009,1.376366887,0.0882249803
5,Adam Erne,L,27.4,73,212,72.08278169,13.24460738,1.212618503,0.2336428327,0.5815309445,1.077427124,0.344082346,0.4053739702,0.9729237504,0.2818347825,0.3040383609,0.721439667,0.03067005415
6,Adam Fox,D,24.6,71,182,75.82726664,20.00256582,3.076273062,2.280466157,0.2702849775,0.6030667002,0.06230507637,0.512072847,2.738424406,0.1076221498,0.5030674015,2.438807451,0.09440093978
7,Adam Ginning,D,22.7,75,188,,,,,,,,,,,,,
8,Adam Henrique,C,32.6,72,195,69.44552983,15.17543705,2.029083585,0.2860082469,0.8924242583,1.739791931,0.3040920604,0.497705188,0.9979866769,0.2483208792,0.2906051901,0.7029429201,0.040622175
9,Adam Larsson,D,29.9,75,209,73.04281484,19.89808964,0.06942035745,2.503808813,0.2015574089,0.4808718596,0.0585720375,0.242879237,1.233080747,0.08320586586,0.2913760773,1.327690141,0.119153214
