,Player,Position,Age,Height,Weight,GP,EV ATOI,PP ATOI,PK ATOI,EV G/60,PP G/60,PK G/60,EV A1/60,EV A2/60,PP A1/60,PK A1/60,PP A2/60,PK A2/60,GOALS,PRIMARY ASSISTS,SECONDARY ASSISTS,POINTS
179,Anders Lee,L,33.2,75,235,76.28369383357341,13.512980960709768,2.627217413678052,0.081030255471226,1.0386908059565407,2.010089476414884,0.19065471504949932,0.4367642862044717,0.2511833783880229,1.019487218867936,0.20130041403606821,0.6409246847356151,0.03980093353150824,24.578860382204265,10.929817654193696,6.4603513283270875,41.969029364725046
180,Kris Letang,D,36.4,72,201,71.42865051376596,19.681006657264245,3.119674012746053,0.9875298162641972,0.27501857967405063,0.0,0.0618233851156843,0.5019018849441229,0.5331515100194305,1.613170133553384,0.06818373070614446,1.327159317200025,0.12626203590843474,6.516310707161512,17.830773015556197,17.569007994860332,41.91609171757804
181,Cam Fowler,D,31.8,74,215,76.89028175326858,19.435415396916422,2.1979777127847675,2.106098657398231,0.28844494417667066,0.7467041199589712,0.0768579482726155,0.4329489570739585,0.4815561804063229,1.5323557413034934,0.08250638171161083,1.6172770830518628,0.1372577900119696,9.494869160768205,15.322173997832163,16.919785740825002,41.736828899425376
182,Anthony Cirelli,C,26.2,72,189,69.97198178825474,14.514225699631211,0.9894882363773824,2.260719921095022,0.8350848110986357,1.5466435816928237,0.4503018188590442,0.7274622029704061,0.47135748205501427,1.4145479188009478,0.2798496633891244,1.2670054058602473,0.024801615607519943,17.10698492070382,14.68349307152682,9.505863210623623,41.296341202854265
183,Brandon Saad,L,30.9,73,215,71.8962484546475,13.64516447971368,1.7623163722152708,0.9602607739720012,1.0213644467205905,1.8917092587208149,0.47749849816179024,0.6033446240047474,0.3707186957968904,1.0195054476290968,0.3803884504218976,0.6609244848155953,0.05051280730866227,21.244142122736942,12.45566542240187,7.515292188887767,41.21509973402658
184,Jesperi Kotkaniemi,C,23.2,74,201,74.08503181588829,13.554948007638316,1.9653049208844289,0.3568933738865701,0.8178521803028834,1.4967999503721328,0.49166949042083374,0.5742437768216553,0.40700839873553946,1.4909838833143814,0.35077626782013516,1.418554066033422,0.01757781567740285,17.537267566452417,13.383797130054555,10.262187455861332,41.183252152368304
185,Nicolas Roy,C,26.7,76,202,72.11258364564485,13.734165969148108,1.7636341979800365,1.2455625703155149,0.7676337786791559,2.2641555613459943,0.44533294240887894,0.6784454447012388,0.4112901698477782,1.1684567294432533,0.38660087883111444,0.8980740857530255,0.028844446786232717,18.13708632161549,14.254432115702825,8.735873650120592,41.127392087438906
186,Jean-Gabriel Pageau,C,30.9,71,185,74.05814856787008,13.607218408962488,2.185000893277289,1.7668105033234969,0.684122843930877,2.02802527460347,0.3390804550021632,0.6470373636154111,0.4189857506415934,0.9291112210000257,0.2991212356452139,0.8351673672187895,0.048469564839937494,17.699079044088073,14.025352022603858,9.39515077119028,41.11958183788221
187,Justin Faulk,D,31.5,72,214,76.88182269308179,19.440938701573035,1.919321628762648,1.9910207914414348,0.38578519324242017,0.36018275138082706,0.214704446524182,0.4306852554652231,0.4819104116733324,1.2353355676238924,0.08889076580520774,1.4827042501575642,0.11855904432848217,11.04383531153742,13.993664546683146,15.953786277323875,40.99128613554444
188,Scott Laughton,C,29.3,73,190,74.10137713500684,14.541277714295068,1.447167836277489,2.0189108817070034,0.7208109374184382,1.8707296889174712,0.5088822365823559,0.6043400506642111,0.41289424079923176,1.286272551988698,0.34392348000849227,1.06023431243511,0.044660486718920596,17.557283573751224,14.009704709440301,9.421387856849481,40.98837614004101
189,Seth Jones,D,29.0,76,213,74.62839740955542,19.97433498497453,2.9895984390542907,2.0330006071810285,0.2771047630510095,0.4067938408660804,0.039113407341030436,0.3277230665931106,0.42980624482716506,1.7295202264062417,0.0944799345091333,1.7460926853477798,0.13304824275155655,8.496009175048659,14.812118752876232,17.507445205728843,40.815573133653736
190,Taylor Raddysh,R,25.6,75,198,74.20374726990684,13.0622491913551,2.733998318200948,0.2822046785709442,0.878009920689494,1.6821779518277462,0.5243869879498078,0.494278223734474,0.34123234180532,1.183763722206694,0.3247931393567483,0.8907293534972002,0.020837253572114245,20.054602206533495,12.10071610150508,8.531445745492134,40.68676405353071
191,Matias Maccelli,L,23.0,71,176,65.43269854707253,12.575933548440354,1.7710097696797855,0.1627741534420079,0.7024061866659752,1.112814018967548,0.44941200420362126,0.9557107376070858,0.5705286412630814,2.117892036325733,0.3587955110316119,1.9171750311519091,0.01958307990829195,11.862261950800384,17.26132565382526,11.530826710658223,40.654414315283866
192,Christian Dvorak,C,27.7,73,193,69.49716170403174,13.478379002243107,2.093627486294186,2.159183367424289,0.7363842854389347,1.9967780159191473,0.1589064260566826,0.7176779124075884,0.46615640997065866,1.0633689936983575,0.2636161046937604,0.8580302375848554,0.03493062450511264,16.73594039451288,14.442238725656406,9.445648912330856,40.62382803250014
193,Anton Lundell,C,22.0,73,185,67.55110089881765,13.325279238801564,1.6649616532843854,1.94447368625052,0.9067683514139498,1.4448255284539844,0.697296222754269,0.7048722827008327,0.4134069801945674,1.3923597293865408,0.39993985976421154,1.2431532848499875,0.02765578809657972,17.838438468030756,14.060219087366162,8.592885020458699,40.49154257585562
194,Jaden Schwartz,C,31.3,70,185,73.71417217157725,14.045002841579857,2.0172027768452656,0.2858563050445462,0.8401043569735219,1.8193216871483324,0.2798116164154592,0.6158634994122634,0.3677328751482476,1.0675460511486554,0.24254201724842547,0.6721050458846182,0.04693648024640208,19.10326698830489,13.357737304533288,8.027471543616134,40.48847583645431
195,Jakob Chychrun,D,25.5,74,220,62.81598250974858,19.779969995503723,2.6926309236107464,1.3435022608657112,0.4349609506018607,1.3903354685816673,0.12414390400791371,0.46349966623591127,0.48746206954830046,1.1968175534890524,0.10708290265259354,1.377479358689818,0.09765133199559022,13.101280767590287,13.122744070242328,14.114985168149145,40.33901000598176
196,Barrett Hayton,C,23.3,73,207,70.11432462042585,13.992541120817725,2.2814805707950017,1.4383298196750016,0.7987294217163066,1.6985781401291458,0.4479383769341164,0.5828557537610376,0.3672715774993772,1.1955065275453018,0.3821062036619982,0.9716003272405201,0.01834048974185749,18.341685791427608,13.359995643183726,8.626550511400634,40.32823194601197
197,Alex Iafallo,L,29.8,72,200,72.25692443165539,13.622421887220735,1.9172961065452625,1.8002154752064656,0.697897823147898,2.0130786995569605,0.10554054680969457,0.7352876412265136,0.47314335604767144,0.8470751908290344,0.25329470937925536,0.6077955640944963,0.046480903066059044,16.326117597489773,14.567570983843014,9.266177552375419,40.159866133708206
198,Evan Rodrigues,C,30.2,71,184,69.98787060516615,14.961072310725283,1.8080043414951303,0.5846052221163902,0.7252844917326506,1.8723033995217333,0.21206453677223355,0.6664310786217452,0.41665666866834633,1.1345176295369792,0.25897741984397127,0.8856785981724695,0.04734171553048139,16.750594179862393,14.199531014456284,9.171464285857315,40.12158948017599
199,John Klingberg,D,31.1,75,190,72.10762148735404,18.558961363787184,2.4325089237776814,0.4280161214223412,0.27951866708191053,0.47424677927759473,0.04244987856053602,0.4448747365963606,0.4821419343638815,1.98778767320891,0.08674065833023711,1.9313923086520715,0.12979695523773394,7.642632597992201,15.778169949755128,16.466661986551223,39.88746453429855
200,Josh Anderson,R,29.4,75,218,72.06078823210112,14.507649312506045,1.7813492360931396,1.0245037277051734,1.0797300273488504,1.8906002571646099,0.5994574250660687,0.45901722684698304,0.3165237945298785,0.64498474632451,0.28799052148010745,0.410451671001799,0.04582048855819158,23.59547674309761,9.732111389593948,6.4495813559895625,39.777169488681125
201,Tom Wilson,R,29.5,76,220,57.60261034393433,14.018231319937671,2.1605281928557907,1.5094606548248377,0.9491000450560058,3.079942103931142,0.4464565826186107,0.6859579400244425,0.4288719621659753,1.2987190299729874,0.26333029398773655,0.8088236794576371,0.04448822746741365,19.80849544603082,12.307107674857459,7.513939830044051,39.62954295093233
202,Reilly Smith,R,32.5,73,185,71.35598010143855,13.782273382534877,1.8711908648229143,1.3322214488889843,0.7821708553820204,2.051343341253975,0.34014298259290415,0.6755838517519478,0.39221554833112043,0.9253203320982545,0.23147984114774126,0.7059876932399856,0.04494436192552076,17.92425740425513,13.49926072383326,8.070998174494333,39.494516302582724
203,Filip Hronek,D,25.9,72,190,72.22454731539125,18.59967345564527,2.389752975606256,1.908988944807263,0.24171769188306277,0.8098092564016485,0.0314285322006818,0.4064537136911217,0.48455226837306137,1.9133069383329815,0.10059141020965316,1.9652205425237006,0.10768343037039337,7.813625818042206,14.835241237419629,16.749440786701072,39.39830784216291
204,Mike Matheson,D,29.6,74,193,64.88174889211808,18.961515665815245,2.479736398023495,1.8686009192321795,0.4417587850472478,0.4619789236601253,0.1716073394401334,0.46588669164201224,0.4757527150298911,1.7774623429198368,0.08052275691670399,1.5432094019886553,0.13087565892510783,10.643491577141422,14.481628809930097,14.157521432581547,39.282641819653065
205,Shayne Gostisbehere,D,30.4,71,180,71.89908962511288,17.894318746401513,2.6104023980008058,0.8524309146500244,0.36876779773929247,1.078122953816044,0.12780727172670628,0.38546278296194453,0.4227314426800218,1.5920845374005612,0.09086189893086406,1.6855265291226373,0.12562345056943544,11.410541460256326,13.338513822239175,14.465472491829255,39.21452777432476
206,Hampus Lindholm,D,29.7,76,215,74.10731588599482,18.365792619122548,1.970972000083352,2.186798075049526,0.2849263604355822,0.5099789584676737,0.12366095490562941,0.4574131152721947,0.48475647595727583,1.8222862973433573,0.093457519375956,1.9473051974883915,0.12764644360885607,8.038759265839467,15.064538147510124,16.0814826041947,39.18478001754429
207,Ryan Johansen,C,31.2,75,218,68.97881425753808,12.999568079179468,2.9725801833469645,0.2210389109545596,0.6300452492553932,2.0299357443545296,0.1902930599653139,0.606848389049196,0.39233135222409005,1.255704684915441,0.24076020011442237,1.0076577098633892,0.04684862151965572,16.40146635705335,13.421744984584988,9.318850219515976,39.14206156115432
208,Moritz Seider,D,22.5,76,204,74.51196348983433,17.940692405862777,3.040998456480616,2.4594807882115566,0.16299224594814116,0.8153374990647971,0.06194203243517197,0.3631883357553965,0.4124910579203886,1.8940868041676298,0.13985671194553867,1.8765273051723448,0.08693287899774842,6.8997818194759875,15.67202696908109,16.542527156488735,39.11433594504581
209,Cody Glass,C,24.5,75,206,70.73031290734045,12.109415072628,2.185501887409252,0.2002159173709887,0.7965163115206403,2.070652874754919,0.4075281165923819,0.7268216858508355,0.46318411767982604,1.1366437757943277,0.3357691514397624,0.8693220494629591,0.016094937652561963,16.801226670885853,13.383058062250301,8.855454247966856,39.03973898110301
210,Kailer Yamamoto,R,25.0,68,153,71.0158909234784,15.40800534145544,0.8723300387994282,1.4153233114680974,0.8030739971845737,2.2308113998982884,0.5116454409695271,0.5967225770532474,0.3994355779881559,1.2705516713674092,0.4093686958340322,0.9814477966921034,0.01929214610672435,17.805951573053346,12.879955779726863,8.330112563649605,39.01601991642981
211,Gustav Forsling,D,27.3,72,186,71.69119142510503,19.315327387483144,1.1036223299056958,2.86546459175219,0.42956813820623446,0.9572217699466454,0.07116209436474713,0.4650581150273655,0.4960033874970719,1.7598439428590702,0.09732926380518395,1.7119444086957218,0.12442627998156253,11.419896599290782,13.386951589260637,14.130748433634913,38.937596622186334
212,Ilya Mikheyev,R,29.0,74,192,64.15779888725108,14.044682752733046,1.3379325164446438,1.4333774437159308,1.0319198008227906,1.748763692229998,0.8236991419000765,0.6665920174200616,0.4108691184090873,1.0745163492459644,0.30624116728278983,0.9171259024279104,0.04277655365141889,19.261653064347453,12.017464626924435,7.548051623715366,38.82716931498725
213,Alexis Lafreni��re,L,22.0,73,195,75.34216572937811,14.676922803566924,1.607174168066528,0.3021255037333692,0.9315411253848954,1.5865599451062422,0.5232703687670183,0.5298531641831927,0.345990274411568,0.5871502548166737,0.38786126594425036,0.3526299654266534,0.03020098943868965,20.5685728144381,11.097209735775149,7.09966155645032,38.765444106663566
214,Ross Colton,C,27.1,72,194,71.03540423872671,11.649380256260176,1.350450361481388,0.189118338302737,1.3234480107022082,1.8636249092217803,0.35774970528150596,0.5527106775753945,0.36238656483944565,1.5236900074163287,0.3107214210521947,1.358336652829126,0.03071695765933337,21.312680218811774,10.128663258951027,7.176652734493617,38.617996212256415
215,Alex Pietrangelo,D,33.7,75,215,71.02179276891331,19.210983679634275,2.1749466982023167,2.171298735177007,0.3816739784378013,0.26702392241282846,0.056041784103907026,0.4490536158739845,0.47583269068567086,1.4141887478722284,0.06838834920979404,1.4675657753589721,0.09670443622168125,9.510739943088875,14.028033186600958,14.847183443707605,38.385956573397436
216,Alexander Kerfoot,C,29.1,71,186,78.6185409675459,12.904914660647018,0.6535115173899089,1.5818872995850313,0.6433823275693702,1.3995094529540055,0.35602737327891537,0.8189405447379402,0.5157796141291152,1.2955004553205727,0.3333195304949711,1.165690200410347,0.04312449967716729,12.815588391058382,15.648046027191382,9.809106912240711,38.272741330490476
217,Morgan Frost,C,24.4,71,170,69.32758084780488,13.802352690888922,2.216037270686812,0.3792463289948433,0.7585725779502371,1.3382354936534337,0.4729607308548509,0.6933006814375576,0.4396104313119246,0.9300229873149699,0.33372143351058725,0.7355973225986717,0.015945262761462922,15.73162354951434,13.584402947682973,8.901449336702802,38.21747583390012
218,Evgeni Malkin,C,37.2,75,195,62.14682465465279,14.023381800609162,3.492053371586781,0.0,0.5787108894803206,1.5546372855949904,0.040791971553558556,0.61597674546489,0.2915560248146072,1.6162019488603396,0.12335121896074291,1.414356911716499,0.00032035691508525306,14.028982901089417,14.792954247996985,9.350622915372572,38.17256006445898
219,Jakub Vrana,L,27.6,72,190,53.520554613504125,12.53101837825483,2.2620788217525702,0.1913064989279188,1.4059787523834966,3.1284347783174242,0.0,0.7084400317050525,0.45072237167013224,0.8935316191075745,0.0,0.6567341745863551,0.0,22.02826785610165,9.721753639228037,6.36323249314191,38.1132539884716
220,Jonathan Drouin,L,28.5,71,198,67.79959979789298,12.820353026646773,1.9900545338187667,0.2013817217591951,0.5798943453087954,0.7702608064303512,0.31641282082323235,0.8221495963413464,0.5262855145466973,1.9017738651363925,0.2861898996229657,1.7690645625225452,0.040837348065350894,10.205004785608203,16.252146225089554,11.611726639194481,38.06887764989224
221,Sonny Milano,L,27.4,72,194,68.69655279839856,12.414178756786391,1.1457215920643156,0.1867771483154335,0.891350832206634,1.8053561714560655,0.3479902804543805,0.7671600181528567,0.49714688658573775,1.9384666715871341,0.30254279247764837,1.7040298870959445,0.03305208140275495,15.111891436713378,13.51159614421042,9.308597611977595,37.9320851929014
222,Darnell Nurse,D,28.7,76,221,75.670815541089,20.36649975197068,0.9873669429720028,2.8091258733619817,0.3666881928871561,0.4510338096091067,0.10650372530264957,0.42449778660315224,0.4579568572951764,1.6694871361019517,0.0886180670482842,1.6873260389455031,0.11073831326013987,10.357661356001627,13.296459240517605,14.256464929144272,37.91058552566351
223,Kevin Labanc,R,27.8,71,185,73.36504962649694,13.01479258367719,1.3719269606446385,0.1931209821918409,0.7665673229295462,1.6381761831528343,0.33037585285423643,0.7400024328654436,0.44966213799822347,1.2449488128997872,0.29699196430977537,0.9796824036358145,0.0347710304531425,15.02513194994711,13.93485040825524,8.807507438054202,37.767489796256555
224,Tomas Tatar,L,32.8,70,173,75.11757746134434,13.36244876188358,1.535721834125238,0.0476695525774231,0.8709249308789911,1.352749860122852,0.16041260536561577,0.6098015570033055,0.376848730260641,1.1784064876440026,0.20691464318713249,0.9115110477571461,0.043102373778717534,17.180371574047605,12.4795462572226,8.05949501206814,37.71941284333835
225,Neal Pionk,D,28.2,72,185,76.09492039877715,18.80128477733429,1.934909796040598,1.6996724122966345,0.2290790495920745,0.4255671440351876,0.0547525964251657,0.4541032394517504,0.49748241484568906,1.599846445137756,0.09277671108117136,1.5940782654358732,0.12599684768477418,6.62466645814521,14.953885735500842,16.045704115511455,37.62425630915751
226,Eeli Tolvanen,R,24.4,70,191,67.0268704312907,13.022627564322235,2.3891587547742503,0.3299550831043411,0.930924167806218,1.925333250205989,0.42010089079570845,0.47828801691114026,0.32200438929355085,1.308112104421387,0.3442576638755038,1.3089230963860383,0.01586724517202052,18.83636025289514,10.576218776215969,8.183761689621353,37.59634071873246
227,Matty Beniers,C,20.9,74,178,68.80357395816623,12.392828114850891,1.841595427277774,0.0,0.9562959157533409,1.7143967725031348,0.4560022747179304,0.7108782143342876,0.4071767710607879,1.1352263759550345,0.4831805633446288,0.901179662271574,0.05226603706277143,17.21056746428486,12.499796670571593,7.689579256905179,37.39994339176163
228,Anthony Duclair,L,28.1,71,197,51.67274766205275,12.592292652771498,2.2433546049906266,0.2721975741502314,1.2377249638248171,1.988239211136142,1.0146952752655958,0.7597898940864684,0.4666474897703423,1.7081592116343,0.29459662391683583,1.5549102212553443,0.0492769688657574,17.501833628465047,11.608878739229363,8.076269461532474,37.18698182922689
229,Evan Bouchard,D,23.9,75,194,75.21664305373311,16.44755422404789,2.099613602949228,1.1347327372509832,0.33944723580718805,1.237240353531194,0.0634932375875006,0.3958989944701861,0.4550619031257515,1.5850885984505145,0.11292382344032471,1.797605513210316,0.0979793601319128,10.345862901326427,12.49571849752925,14.253695144056119,37.0952765429118
230,Noah Hanifin,D,26.7,75,207,74.29954049050309,18.84488085223031,1.8701530171637104,2.183394710566704,0.2956344539600754,0.6224153820774194,0.06979360724829552,0.3886973495766469,0.43756049685922266,1.8570093944059822,0.09866349351115342,1.8662361403124434,0.09615056938501025,8.529085798618558,13.638012914741655,14.792861706136176,36.95996041949638
231,MacKenzie Weegar,D,29.7,72,206,76.62656244244246,19.00238868966319,0.8063170403874553,2.0667170546583025,0.2566581841286886,0.4826501367400733,0.0396236798279741,0.5151320931858805,0.5833792076467698,1.34198564830812,0.09373864915073618,1.5130034066069706,0.10674501277433276,6.830208947303832,14.130624461449415,15.997289925361288,36.95812333411453
232,Ondrej Palat,L,32.5,72,194,68.83271772384748,13.968303196884492,1.6499341254794446,0.1611646229242781,0.7276251915383741,1.2178342462078116,0.21349536396666693,0.7235711466800354,0.4071410865360782,1.3104582831043683,0.26547929914461266,1.138292825819859,0.04361935115521047,14.004525176066453,14.124493034754188,8.686927843528013,36.81594605434865
233,Conor Sheary,L,31.3,69,179,75.44998142779261,13.134086374470373,1.145938851800202,1.268833287020572,0.8936715519436434,1.391921748108738,0.31605049472103885,0.5686480409281,0.3465304346026395,1.5086423086850704,0.23820190559187746,1.236867038367168,0.04734869518217294,17.27003792799674,11.94589851577364,7.581229542981544,36.79716598675193
234,Robby Fabbri,C,27.7,71,185,54.83356651423283,13.940546849563944,2.688698220894389,0.2070265452225493,0.9857950013026371,1.7018771302715874,0.3335181838093111,0.606982059628507,0.4010311598049577,1.6137646945312338,0.3086273474725089,1.2059774970733417,0.03525953258872753,16.804114327024884,11.756757299292222,8.079180323528549,36.640051949845656
235,Kirby Dach,C,22.7,76,212,65.17895192500224,15.095520728436124,3.172622451765747,0.6608603612244947,0.6394731321521229,1.305037326909066,0.3475660727027043,0.5324397262761547,0.340894929253286,1.0688216207237147,0.46843626083999684,0.8762771545604829,0.03232101253860774,15.233693392258491,12.75116840647102,8.633433117650798,36.61829491638031
236,Stefan Noesen,R,30.6,73,205,76.6487245598189,9.571296789357174,2.420186691530079,0.1442324501264891,0.6867346228887548,2.0171422487543444,0.24410902837714027,0.7045907692469022,0.4222529080231323,1.3865907786252245,0.2546777235413564,1.167852148108898,0.04662860538865395,14.678243732152628,12.949021102599149,8.782223693316295,36.409488528068074
237,Frederick Gaudreau,C,30.4,72,184,76.88582313868042,12.562954844161226,1.2446016192770102,1.8183503545384885,0.6874692969814723,1.424012401053899,0.46643029129718283,0.7112924493918953,0.453172322666484,0.8657984599325768,0.32368136907213846,0.6021318512426677,0.04860820955669623,14.425199682489254,13.585821337942813,8.369001933216202,36.38002295364827
238,Nicholas Paul,L,28.5,75,223,77.30563362340469,13.488067622233144,1.0960006190418363,1.4545876489857483,0.7938830084910463,1.7420279809249404,0.6532614650826182,0.5310461692024155,0.3904062444329438,0.8828617979830956,0.2917425897696163,0.6585506495430288,0.041992776901877006,17.480655885175924,11.022197153397691,7.793283895714736,36.29613693428835
239,Brent Burns,D,38.6,77,230,74.42280137827309,17.898326386903257,2.445400518356445,1.8218589857120333,0.3469700417268898,0.0,0.018221287041112186,0.4500208970388771,0.4572227287287402,1.4052754347275787,0.0451215031948919,1.2154388329691794,0.08426556844233382,7.744163417044374,14.355274228959383,14.027800478056148,36.12723812405991
240,Jason Zucker,L,31.7,71,192,64.97234365580186,14.090733549294937,1.4661895639494502,0.0803197031260014,1.040091692847969,2.3735673514665754,0.18846625935593195,0.5079772744712516,0.3087570917467043,1.2141521808101385,0.2430078507859573,1.0976134020954216,0.047935861804632246,19.655100034864343,9.699794818240113,6.458005603080723,35.812900456185176
241,Torey Krug,D,32.5,69,194,68.81692475237242,16.652591797808668,2.5509264670915464,0.3993983864563819,0.285324068126363,0.4525219024627341,0.05719200781210256,0.45637499001055043,0.5115631825502089,1.795642815552679,0.08238831249328153,1.7549845181981187,0.13047584103101792,6.799774792425619,14.0080118656619,14.965159171106754,35.77294582919427
242,Pierre Engvall,L,27.3,77,219,72.78869046756478,12.662086243608377,0.962414684762746,0.6151326457361466,0.9942747618442158,1.5885336039402747,0.6358089254981572,0.5959406824161959,0.37716968136416734,1.3117737963470937,0.35863234267350774,1.1360212829881224,0.03263726209493491,17.602158650360696,10.953398811106025,7.1443978178826635,35.69995527934938
243,Shane Pinto,C,22.9,75,201,72.87783155542427,12.591618944327196,1.8608899956517064,0.2629071695685647,0.8586206465891906,2.284230914391817,0.46446021006080945,0.48424743411631266,0.3327418706095354,1.1124738832353211,0.358987017977733,0.9395876103872413,0.01999856948518852,18.443237014083376,10.035314992780588,7.219139274625998,35.69769128148996
244,Eetu Luostarinen,C,25.1,75,190,74.15596113399934,13.191722603920764,0.9037479062104928,2.2907446609963107,0.740129765631407,1.6859210040598358,0.3193912258306459,0.6247328067193232,0.41785121611859577,1.3823539692780797,0.3355928711443517,1.1258113098575062,0.01780188001334516,14.854524018087195,12.679877085256646,8.120580161210652,35.65498126455449
245,Damon Severson,D,29.2,74,205,77.12609527030726,18.309874162205872,1.4407814441609592,1.5700211662776211,0.27357443510737267,0.6364441965756358,0.08744373020962766,0.45098463757355955,0.47832738937902775,1.3937637235702542,0.10050694099566632,1.5682027200785023,0.12717303272269148,7.794079077039072,13.39857523241003,14.419001217163196,35.611655526612296
246,Kaapo Kakko,R,22.6,74,206,67.35945448336737,14.91156932113985,1.2557023839362702,0.4991511484303481,0.8352079109847865,1.4161146536271743,0.5562659433829177,0.5881586651546996,0.3708321962348996,1.089320286445628,0.3722937756996818,0.90438582828177,0.022263733842192684,16.289918573623808,11.5903860172487,7.495358643286852,35.37566323415936
247,Blake Wheeler,R,37.1,77,220,68.62852114158044,13.88447242441802,2.4339007237920622,0.2744236728994977,0.48467150225561884,1.0081770879318237,0.0,0.757294600933572,0.3138040455835943,1.4010236605520925,0.17587326367490802,1.2983384964532079,0.0012627922610695906,10.503836563826455,15.982269815807145,8.598441293711875,35.084547673345476
248,Nick Ritchie,L,27.8,75,236,72.0813091823437,12.01128275928527,2.280192242623313,0.1792942488035455,0.8725561853656566,1.8076600633186346,0.32369508150590665,0.43933948529170835,0.329502188566473,1.2677234275393485,0.299226740353131,1.008715965885882,0.03622445640445055,17.61230886564018,9.876741418007175,7.525655228670012,35.01470551231737
249,Erik Haula,L,32.5,71,191,75.12151112796464,13.415895830183432,1.0500716461110349,1.7326481745945297,0.6724606338137701,1.2458028716159883,0.33956910053766687,0.6724165985957898,0.38463384938630585,1.1553794242886204,0.20751160356690518,1.1449548537047218,0.04502379143190739,13.669858709971471,13.263763025002682,8.06367155505923,34.99729329003338
250,Denis Gurianov,R,26.3,75,205,72.63981315801527,12.961128579873485,1.5616265115730077,0.2066591390994816,0.7064223033094733,1.621469507374291,0.3733970619642844,0.6490057441918659,0.4163651318841183,1.1783125123902867,0.31663880698968516,0.8135634842615053,0.025453585054558456,14.243851361763127,12.490860502115014,8.077915909413324,34.81262777329147
251,Blake Coleman,C,31.8,71,199,77.66641860112844,13.58860469815731,0.1215955562399762,1.4800633646549093,0.8241250281166081,1.312388965199467,0.5047243524279267,0.6372417223415971,0.4048536281212904,1.0825095508399514,0.21348576503483882,0.8721665512454428,0.04746377838850197,15.669606301458838,11.788243541556545,7.349439722003549,34.807289565018934
252,Adam Henrique,C,33.6,72,195,65.40090322847496,13.367216809870753,2.2051750329467183,1.8929490244126588,1.0043060288862968,1.8859273923943534,0.07496273803260994,0.43901686316798066,0.2600571471697486,1.193225422201031,0.18427306214512718,0.8074804911501325,0.037560449776183315,19.321036845571108,9.645024381512362,5.807574160354466,34.773635387437935
253,Pius Suter,C,27.4,71,179,77.33843132603494,13.374565975177704,0.5379936013170545,1.556851324917888,0.8625614569157181,1.591580877753612,0.3767166421521407,0.5466080824549606,0.36651528546093437,1.2883089275839834,0.28487429200723635,1.034559586266652,0.0342833467961873,16.729768574671713,10.888290509876951,7.104750906594776,34.722809991143436
254,Michael Rasmussen,C,24.5,78,211,67.02306961616895,13.60790944852094,0.965724326231431,1.5668177741665996,0.8130629113492417,1.5580023588120715,0.31517555708464345,0.6991809902066324,0.43572631878352297,1.208465173008007,0.32056587334073106,0.8971565154060617,0.017795721229995582,14.591491858420072,12.492769670034173,7.6223246111480405,34.70658613960229
255,Mikael Backlund,C,34.5,72,206,76.52926018698982,13.85442226342422,1.5944155192873055,1.8845266386222697,0.4901731064635792,0.9380822244295322,0.24263960999949402,0.6338988723152335,0.3270087435626117,1.4708728446495622,0.25296203200454537,1.413767163436044,0.02940514940258643,11.152888246337183,14.801012522371897,8.72441768863205,34.67831845734113
256,Philipp Kurashev,C,24.0,72,190,71.06237900551216,14.66165960618576,2.039585315192664,0.8383566302148442,0.6124553964749826,1.2319626620139594,0.4132304065898483,0.5138730261138428,0.32238846923422226,1.3387337676068007,0.3416549770055249,1.046062648558858,0.015437611564392467,14.02148375761816,12.496463650067104,8.140463464845865,34.65841087253113
257,Anthony Mantha,R,29.0,77,234,71.75694414349076,13.141274216667933,0.931194558011877,0.2104212100609906,0.8853828517199429,1.2622474569248239,0.2731370038644642,0.6796317625705756,0.42560307799974717,0.8538388401842321,0.28003507568399466,0.7004631890622707,0.042524417542167015,15.389389649049514,11.702651968350763,7.4796835048962,34.57172512229648
258,Kyle Palmieri,C,32.7,71,198,67.70035839060105,14.286012056010508,2.037203062278478,0.3471265325904228,0.7757756212373637,1.7523469948097732,0.16296516853775794,0.5463054765624431,0.3092108359196296,0.9423094283887014,0.21626021119744213,0.8263273433308934,0.0445663093811503,16.596964099312586,11.056903699230222,6.901212586641617,34.555080385184425
259,Tanner Jeannot,L,26.3,74,208,75.8026541325499,12.3063298842073,0.6086444044506385,1.9323446123616248,0.9421383078519113,1.6991915385163916,0.34716817549986073,0.5797165647614962,0.40381672167680344,1.117688538676344,0.341450633498475,0.9066992672726297,0.02770016201065275,16.802058511955714,10.706188041500592,7.043185269640272,34.55143182309658
260,Warren Foegele,L,27.5,74,198,74.23424583520989,12.528797900649716,0.5805966902624282,0.7094840200685169,0.9148059628533076,1.5716108564976805,0.31732092064858314,0.6850061049703486,0.42462026307020917,1.1317526509086584,0.3129892912135101,0.8479222504160303,0.03383050760628359,15.587985579950184,11.706067255890675,7.220869660303827,34.514922496144685
261,Travis Boyd,C,30.0,72,190,72.66082500609868,13.177211527421113,2.055844183348495,0.8574335892858904,0.711735684037108,1.4489581470535673,0.1841480100740444,0.48721445573664646,0.3352537450337592,1.312879499161369,0.2672794312982398,1.0398880207004733,0.04718367712037304,15.156343925616902,11.321014282639016,7.987863797594306,34.46522200585022
