,Player,Position,Age,Height,Weight,GP,EV ATOI,PP ATOI,PK ATOI,EV G/60,PP G/60,PK G/60,EV A1/60,PP A1/60,PK A1/60,EV A2/60,PP A2/60,PK A2/60,GOALS,PRIMARY ASSISTS,SECONDARY ASSISTS,POINTS
1,Connor McMichael,C,22.7,72,180,5.925754611017909,0.3536044888320578,0.2646498550978958,0.0863329823481154,0.08034789888198098,0.16578284450764721,,0.06382874726921463,0.15715980000861124,,0.030904178681371585,0.17557663608955318,,6.12882723480895,6.03835199522785,5.976570376173953,10.475858511538238
2,Alex Steeves,C,23.8,72,196,5.585130733474375,0.5005645401271844,0.1646094099954419,0.0439767334488545,0.058291667577353025,0.14289190928497916,,0.04501099412573782,0.15200469992694243,,0.0274101493149818,0.1779298450636797,,5.6883200902574655,5.638919246881786,5.617030723964163,9.78291520335518
3,Philip Tomasino,C,22.2,72,179,5.327313089166058,0.3413178694266253,0.1384756293642665,0.0752821074698072,0.06341950815125388,0.2385443412642043,0.18760286788197592,0.05989862408520457,0.15699570709783797,0.11811465679344868,0.04034972467747198,0.22158941122251702,0.03071617742936931,5.60238779966397,5.562814226027275,5.470232699007029,9.604951689227846
4,Filip Zadina,R,23.8,72,190,5.236065492332959,0.2803730769205347,0.1791893292616487,0.1303016511593997,0.03641319120884443,0.21684545620143245,0.13195170783598964,0.047328192793084624,0.17430490773643828,0.2007473876167634,0.031233554456623232,0.15914330396579202,0.017809252741643414,5.332014123116009,5.323870177977367,5.290061897715561,9.206450084735556
5,Hunter McKown,C,21.1,73,205,5.150302849347794,0.4417958294226191,0.3036929224614195,0.1597704431255326,0.0774181107372627,0.27662989796390675,,0.051989146782891224,0.26153264226568024,,0.03169469928964863,0.15577089251210663,,5.321355859245898,5.2547176396785416,5.223394265049629,9.122101364358588
6,Tom Wilson,R,29.5,76,220,5.009064658197176,0.2171488529879956,0.1555577224131735,0.1697312458560682,0.06494837089058608,0.4568040239670866,0.11670713173842123,0.05499567394029761,0.199713949227023,0.07023629320368129,0.04058246679642203,0.21543215088378462,0.033430032197998026,5.385352858549366,5.179491087585502,5.124192186955341,9.06015998237987
7,Yegor Chinakhov,R,22.7,73,204,5.107745964708895,0.3359874335243922,0.1487775595478278,0.0830715862184964,0.033512747925346885,0.1695974993752007,,0.09637435483283965,0.16042201487181246,,0.05457310330812587,0.1817284017384354,,5.190688473438995,5.282962232424102,5.188264211070864,9.042733121207917
8,Nikita Alexandrov,C,23.0,73,177,5.068947819814286,0.424291679930087,0.1984894992896932,0.181860621080392,0.08203893864789577,0.1818166779378977,0.14591680968943388,0.05174308315499207,0.15522740309724203,0.23264288988325926,0.04147788200358023,0.18276437491000463,0.12791448127497107,5.280965356052045,5.166880959658106,5.134749297185462,8.997272047017695
9,Vasily Podkolzin,R,22.3,73,190,5.087786334939785,0.4758839494895832,0.1689687893265725,0.1015226721087344,0.05962284735362323,0.1113007188317677,0.14022034569169362,0.03813472760350364,0.12445290279948497,0.13191460284481396,0.038113581397078974,0.15902192568807508,0.013876561055529726,5.233965619168055,5.166889842620528,5.148031758854572,8.977381452215548
10,Shane Wright,C,19.7,72,192,4.84316616584647,0.5287542779484505,0.3166497982022509,0.0719167391863284,0.057508635385879345,0.18809247475926671,,0.0655718058989788,0.16330815665363374,,0.039906134031840096,0.1943862676064484,,4.983639215882928,4.964116943519014,4.923850761274898,8.586234517081754
11,Tyler Angle,C,23.0,70,171,4.858778504933109,0.279346032838783,0.2525674304279167,0.0774066640011698,0.07637144381536506,,0.1586025477484753,0.05596293587706611,,0.12552637596422472,0.038752980290774806,,0.2285848092179927,5.023140807935566,4.9426517664438006,4.902487774601751,8.58464538817983
12,Jonathan Gruden,C,23.4,72,172,4.763570421438105,0.3455426676314602,0.2540715309420313,0.122627655680529,0.06412965027873398,,0.17913346729303412,0.04686020900724868,,0.17629076080493836,0.036909374958689,,0.2311429748323774,4.871589686050429,4.82688955066993,4.805192887895446,8.373835888855266
13,Jonas Rondbjerg,R,24.5,74,203,4.779721389369887,0.4231194549354497,0.1241182829626524,0.1468447959880512,0.054058191249861796,0.14873474873167475,0.13364550852579335,0.03785101743910883,0.1825238708180695,0.1299989042234817,0.0318778806178139,0.1434069190023532,0.02545871322141,4.857652328240518,4.826080232396531,4.806530671929524,8.366036914321402
14,Sam Poulin,R,22.6,73,208,4.7117204193372935,0.4088756026638003,0.0754817047893932,0.1305657242164174,0.07833144570813487,0.17961775081322678,,0.0405967925193308,0.1327260920118312,,0.0322340892067063,0.1846651630750777,,4.833577040885402,4.756412877551264,4.741943302237383,8.274838775078578
15,Alexander Holtz,R,21.7,72,195,4.609975378459194,0.6658585622629628,0.233670319626203,0.0439154142006778,0.08559725902188545,0.1903661838173732,,0.04855893622986673,0.13938317233228434,,0.037640427831613164,0.18547003824689384,,4.836950706060946,4.741908037802497,4.700771877661241,8.244940279811019
16,William Dufour,R,21.7,74,215,4.661622696014769,0.481266043213214,0.0812183042418124,0.1401876153630111,0.05344686472553812,,,0.0442232186553353,,,0.038975632338438,,,4.743028721309542,4.708053761055352,4.695334151401142,8.167512134148842
17,Riley Sheahan,C,31.8,74,214,4.674281843235386,0.2436367846833396,0.0369041148185402,0.1821808438456412,0.060067290191751596,,0.09910720761434652,0.04126558295597255,,0.08911954478004096,0.0272049968781766,,0.0350730939720521,4.735442661151458,4.716115395764301,4.6930859928188395,8.16646911212004
18,Adam Beckman,L,22.4,74,182,4.607080003646561,0.4495949718575759,0.1409215127133896,0.1205450418926547,0.06830675173531962,0.1527059134167459,,0.053124634334958794,0.16536180553643773,,0.03617946756535995,0.18017489851335514,,4.739385648553652,4.687601986953054,4.660467926757568,8.133593917213874
19,Will Borgen,D,26.8,75,204,4.656202697477849,0.2808562614667046,0.0218853593402073,0.1261593852474321,0.0158304774814153,0.1520727059664143,0.0343959619145314,0.028802657450921337,0.2539223309103895,0.03395936361217389,0.02682392790521347,,0.07593967021171517,4.669263656298643,4.704754071373378,4.704946403006468,8.128545664465399
20,Tyson Foerster,R,21.7,74,194,4.560329219475279,0.3425835181828318,0.266379564306004,0.058612805805264,0.0812951827312198,0.17207592291081866,0.1273263200056646,0.03827294522173358,0.1666904327431579,0.1363792392601484,0.034121682275467705,0.16848896361450327,0.028072342243703516,4.745041645878365,4.648284462818094,4.629547357159367,8.096584304543333
21,Jake Leschyshyn,C,24.6,71,195,4.621904308832022,0.2781958190009288,0.055908492454746,0.1309272597337817,0.06047715508471073,0.14193197293283516,0.13245544037451198,0.0393580256305762,0.1440522173860225,0.1047176239881382,0.0322599389594509,0.1484206852337974,0.0058192472383977,4.709254798384056,4.6641998710227055,4.649921690230662,8.096518567769055
22,Mikael Pyyhtia,L,21.8,72,166,4.548469373316697,0.3271995863186784,0.1786250704912597,0.0675600229354046,0.08527374152352417,0.18886762499382248,,0.05951956682187521,0.1626664124025042,,0.046414960444068946,0.21064403933956838,,4.738566855116764,4.655362954808515,4.618755179533721,8.090693387459707
23,Michael Stone,D,33.3,75,210,4.559800051537348,0.3593121694103591,0.0982879018616513,0.1727423831019198,0.03889172564367959,0.12944326783796886,0.03636798282748471,0.080110198598423,0.1601254720129204,0.07864375911128157,0.083175416596088,,0.047726743585184715,4.601007655109754,4.702922672587086,4.694246329119756,8.082246080463431
24,Owen Beck,C,19.7,71,190,4.562125437775685,0.5714374672730006,0.2207361189571554,0.0515553332362074,0.05365022914942511,0.1604585928040912,,0.04092925726175957,0.1556185087733287,,0.03430772807459579,0.1814415781032978,,4.677351507028854,4.633930570658278,4.618691438009086,8.042589151108297
25,Pavel Dorofeyev,L,22.9,73,194,4.520133378563071,0.3565649489608146,0.2113895333032538,0.04182926170055,0.05736610948303312,0.1705792069668315,0.1313513354273881,0.049560371559252026,0.12313148979437268,0.06549939277518725,0.046301993529316327,0.1860554449254307,0.017974078385132448,4.697186629018291,4.614149406073595,4.61137691420483,8.038577860185146
26,Lukas Reichel,L,21.4,72,170,4.331593816368288,0.2883869861130128,0.1031248295318172,0.1117622400551921,0.11471789550654705,0.12915257309307562,0.15642546658777792,0.05486135965333242,0.1684834544657526,0.18645126069044782,0.03892292595836195,0.19325939692828728,0.2087529380849864,4.78796273501813,4.507454933918251,4.448593519119992,7.939251944080291
