,Player,Position,Age,Height,Weight,PP ATOI,PK ATOI,EV G/60,PP G/60,PK G/60,EV A1/60,GP,EV ATOI,PP A1/60,PK A1/60,EV A2/60
215,Colton Sissons,C,28.9,73,200,0.1756705174091721,0.1303539922032364,0.0426438353441745,0.251648359793807,0.0568043280894783,0.0531190842513836,3.0746722280594407,0.20084634629961814,0.11734029134261555,0.07254005239116113,0.11835252090766758
216,Colton White,D,25.4,73,187,0.0345595529028646,0.2541114064974578,0.0468477322001139,0.1167739231127754,0.0134422594631222,0.04209766236518486,3.214309062613613,0.5596695150940549,0.1704434272982904,0.03196441868378651,0.03525311778513214
217,Connor Brown,R,28.7,72,181,0.11052469667352341,0.1483928422321976,0.0535101590008205,0.1790938572135012,0.1060516153488498,0.0343620079197884,1.9254599736166937,0.2558777052647883,0.13695718737586393,0.1316065152914076,0.025113611131424365
218,Connor Bunnaman,C,24.5,73,207,0.07162409518698229,0.115033457535301,0.0992569188474618,0.1312504795469619,0.0751319375311052,0.0479192669541959,3.2887964911195096,0.3116870333683686,0.17717473767462752,0.128520744613129,0.04534713668043328
219,Connor Clifton,D,27.4,71,190,0.021811362874362,0.1141104686415099,0.020538599678167,0.1732334931980796,0.1871209155602003,0.056496855306697714,2.490838563616679,0.4039016624618742,0.1716473309301193,0.05817715422856639,0.03341842369110071
220,Connor Dewar,C,23.3,70,183,0.25041483756845506,0.233761596365515,0.054172196483713,0.2286349132751274,0.0910527682771392,0.0520929045536683,3.858947756837348,0.4409715683583998,0.16017855287676808,0.1022634344299644,0.041590688665113465
221,Connor Mackey,D,26.1,74,197,0.1225349161313607,0.272328235022602,0.0169559979749792,0.1487007721816857,,0.020296018981748598,2.698123516446198,0.5712984482383318,0.19746446157652642,,0.02886366493252544
222,Connor McDavid,C,25.7,73,193,0.11484771703821876,0.3578387830155268,0.1226674348282858,0.5837804331605838,0.1436592832896902,0.0466620136739341,2.454706059796162,0.1985754559506714,1.108073651011015,0.1246103400067663,0.08505073398802593
223,Connor McMichael,C,21.7,72,180,0.21685319720985916,0.2169567927086359,0.0653957766491719,0.1943944157954297,0.1345742855398352,0.0570984618186199,2.0208604998861257,0.4160700334582332,0.15580697436909421,0.12576039962286178,0.030034871248698573
224,Connor Murphy,D,29.5,76,212,0.0086825983605082,0.1623544195983162,0.034917675909572,0.0880704710664,0.2585943990306642,0.05346515218403383,1.8594496067385098,0.5858353664399827,0.23915003814413746,0.07695925621692555,0.06857612295079388
225,Conor Garland,R,26.6,70,165,0.18569544822999778,0.0654626717466862,0.0635902528629978,0.2260129796507398,0.116104539260444,0.0679050436576282,1.9811986270942146,0.26699193801741244,0.2175817370663243,0.10040781339568089,0.05518007502686096
226,Conor Sheary,L,30.3,69,179,0.1564090170169907,0.4183042616012977,0.116788849099346,0.1285160370105904,0.1205477458691694,0.0573693991365949,2.38694548534314,0.24811070319537204,0.10839375270662321,0.13287556034805803,0.04548236164076817
227,Conor Timmins,D,24.0,74,202,0.1511013485809772,0.2017522357841916,0.0210291893062452,0.1466723959700447,0.0155972025147171,0.03765189081245586,2.0122520990174166,0.5865645071477221,0.1736269999741039,0.05350366481460499,0.03625200006078974
228,Cooper Marody,C,25.8,72,184,0.02951419167566004,0.0436678708162923,0.036554041635934,0.137862082960183,,0.0386140571575482,3.1391920234353305,0.43436873971552603,0.1425406281463653,,0.033456269782801557
229,Corey Perry,R,37.4,75,208,0.25318808093857736,0.013778930110756,0.0576688740195083,0.4168381262232998,0.0736693715768575,0.1636072597274045,3.7422681077122184,0.3981731081468199,0.1108453154155578,0.09598948815879535,0.07605812766218951
230,Corey Schueneman,D,27.1,71,197,0.1988592830699326,0.1981629805369567,0.019328393862075,0.1556393717142935,0.0193359601694976,0.0213472097941136,2.860776251299636,0.2992772243267132,0.1993809288178033,0.03845703176153225,0.028505875976359688
231,Craig Smith,C,33.1,72,204,0.4866476174753446,0.0092681216289548,0.0681540424716682,0.175701748545379,0.1124231770961037,0.1974334101439966,4.70193946685833,0.6563904603507992,0.16963405305280282,0.15756882262943103,0.02475143989303258
232,Curtis Lazar,C,27.7,72,203,0.08336765357567108,0.1569015105369201,0.0371907333277673,0.1575664949185213,0.1212451512046712,0.0491596382169193,1.8868060075164061,0.2411444084475983,0.121200482288387,0.1977881847647872,0.028452149379834212
233,Dakota Joshua,C,26.4,75,206,0.033754567235352015,0.1321580110456933,0.0467002679977577,0.1760998674014423,0.0925688904968029,0.0388221303904048,3.6422158694948337,0.37930181979152283,0.1546135981336348,0.18497812008548994,0.028160724678265983
234,Dakota Mermis,D,28.7,72,195,0.0744629094524676,0.1430993641954903,0.0166935689743655,,,0.03282591335492587,2.6894166207562558,0.42356807374876293,,,0.025584178446407087
235,Damon Severson,D,28.2,74,205,0.3228605721788903,0.436903016056622,0.0225792866931863,0.0916586883243396,0.2534505015201688,0.0230498453770843,1.139043967544713,0.4300289710048659,0.41812820616182494,0.04501628727881833,0.0356969421459865
236,Dan Renouf,D,28.3,73,198,0.0361894133049984,0.1859408743425618,0.0264397802365658,0.1233001878163954,0.0195825465706863,0.028978854493666578,3.512296684507161,0.7724201768694348,0.16732760994881232,0.05688920635434724,0.03729301505584656
237,Daniel Sprong,R,25.5,72,202,0.3370491122452044,0.094475703517245,0.1434443664167318,0.2339288908750641,0.1298490023310136,0.3058608428242952,2.7612932097117096,1.063864994300955,0.15749459262617116,0.0892507507441428,0.030091330194592442
238,Daniil Miromanov,D,25.2,76,200,0.0264071282667748,0.1416095545975691,0.0261358559073067,,0.0436696115417517,0.023376027229621375,2.1929717645241125,0.6062842082819709,,0.02545107329982569,0.023648735957211356
239,Danny DeKeyser,D,32.6,75,183,0.0255412741933111,0.3450532318265169,0.0228860704001778,0.1749934109854414,0.0504972405167807,0.03566547783610362,2.5287725303000266,0.316098301994161,0.20484827515055054,0.04540095847080214,0.022982072276561585
240,Danny O'Regan,C,28.7,70,180,0.03721331121507461,0.0531691703493706,0.0525252084802439,,,0.044771078300979,2.658640214470548,0.4380789819196629,,,0.03466942908939227
241,Dante Fabbro,D,24.3,72,189,0.0580295356913183,0.3073486311842307,0.0225857099320433,0.1012646274276462,0.0229018512564028,0.09078558009842494,2.0580063629639245,1.1268430590574334,0.17848944414950718,0.0430224642345124,0.05276303821849069
242,Danton Heinen,L,27.2,73,188,0.24952041289881877,0.2675993245680444,0.0418115190354477,0.1610167590169494,0.1589242264496697,0.0783489798114463,3.266298296236889,0.6875904744729272,0.17086527270539767,0.11719782739011678,0.029793987015387626
243,Darnell Nurse,D,27.7,76,221,0.1213123492433824,0.1255860240924416,0.0358894680821491,0.2488987205814959,0.1611443932661992,0.04774058202161367,3.880556063246606,0.4365203267352545,0.7079788202568991,0.07794178294048111,0.049835158319703185
244,Darren Helm,C,35.7,72,192,0.01400305912421995,0.0925631210504247,0.0490758063118874,0.1754489301481272,0.0972772131521169,0.0363448706188424,2.0367465699001435,0.40622301414544576,0.1425964412630974,0.09399945401814837,0.025431605844057525
245,Darren Raddysh,D,26.6,73,200,0.0169001686899983,0.2232016097505325,0.0133242855244999,,0.0186847547729666,0.016018352458286717,2.9600981470214798,0.5131942985979538,,0.12710107967727732,0.029981312425594386
246,David Gustafsson,C,22.5,74,212,0.04640064560815829,0.1323537674447006,0.0779594542325553,,,0.0768453162384644,4.44989157058911,0.4107896956622698,,,0.038916874378315654
247,David Kampf,C,27.7,74,197,0.041246674072628005,0.1678324935627125,0.0364687465729369,0.1642045353438749,0.1393460261820519,0.033246520106868,2.3992202462466836,0.15765319133936184,0.1553144516235872,0.14538281890961213,0.062059499680287324
248,David Pastrnak,R,26.4,73,195,0.15295912076106502,0.0108066136680275,0.286297259619,0.2054305506603082,0.0679888292019182,0.116783805670257,3.3199514740429565,0.2965586735820841,0.15572771023619847,0.13002758891159177,0.07551481018376682
249,David Perron,L,34.3,73,196,0.525511586243705,0.0167170533156384,0.0463379449558686,0.3397840974316605,0.1209923177319949,0.0555980030989105,2.325689282771884,0.22374599957822144,0.14492860035247845,0.08570463822575468,0.10033250127910888
250,David Savard,D,31.9,73,235,0.0268567737479765,0.3050632227404519,0.0138634274042748,0.159254670871852,0.0372416051209181,0.02793480515021349,3.9802566487602262,0.9145352490354755,0.18399579979079386,0.056997580253817834,0.09089753970063838
251,Dawson Mercer,C,20.9,72,180,0.21395118747642775,0.1640728851655784,0.1752320863547816,0.0889151613398438,0.1177573002665651,0.1058444135084022,0.91373831593077,0.2811997970056708,0.5484337716652434,0.13014789734476853,0.024310888451852152
252,Dean Kukan,D,29.2,74,190,0.2150105867633358,0.1884518754936748,0.0176068749545056,0.0824329607883133,0.0425752349990684,0.033710727888913924,1.9849445609386671,0.3982328832013963,0.29095760729615217,0.056106552416807794,0.025011100406171632
253,Declan Chisholm,D,22.7,73,185,0.1302182148286083,0.2326696074669866,0.017527467151106,,0.0288090029777134,0.02120896771617845,3.5805327243302787,0.31930308415210856,,0.07439525379088636,0.024034663620435808
254,Denis Gurianov,R,25.3,75,205,0.4587294854692995,0.0510677795429672,0.107294226614733,0.2691985650236116,0.0944846211702496,0.0343030428342093,2.199648269610394,0.44042633375433476,0.12443174838235799,0.07660701792911927,0.12412532234386138
255,Dennis Cholowski,D,24.6,74,210,0.2736763731770199,0.1509550217054456,0.0267653469128927,0.1079359606057494,0.0158503601923584,0.02416090965160668,2.7586351172273584,0.3219000406798749,0.13962728341355635,0.06967098210688505,0.026470257424619063
256,Derek Forbort,D,30.6,76,208,0.0191830884710048,0.1456221048153867,0.0436621319641298,0.1372850937875762,0.2612519681239308,0.0536194069685697,6.8926984527106665,0.4251948447002291,0.19612396993525388,0.05409153437821853,0.055098890295623114
257,Derek Grant,C,32.5,75,210,0.26304986822696674,0.131500506192584,0.0405880659433483,0.1727601116561923,0.1278194941518119,0.033198149268295,1.7672037234003328,0.3384688611093468,0.16789587324954086,0.10760198373303163,0.028948967114788386
258,Derek Ryan,C,35.8,70,185,0.04890210495289136,0.1668301660115408,0.0674553963013898,0.1109909875851057,0.3589107083598506,0.1832979934917595,3.452526298234382,0.2005904393065855,0.1737461689802485,0.14311807696486514,0.10824709532176845
259,Derek Stepan,C,32.3,71,196,0.03338074403406101,0.2005076403963223,0.1263941299650964,0.2031563144147866,0.1198424930785616,0.0763696876832057,1.8856024077201425,0.44002876961492965,0.10762533245756739,0.08574215834611347,0.1278839235955399
260,Derick Brassard,C,35.0,73,200,0.19921168434380893,0.0634931961003845,0.0482274257865749,0.4671017016929614,0.0896951334523891,0.0451711131176496,2.7508305854777753,0.44131989701737506,0.4294588620196942,0.09973198256406819,0.031600672996585095
261,Derrick Pouliot,D,28.7,72,196,0.26597025052659,0.0607072610319852,0.0174927312814751,0.0934651043643026,0.0601837416578962,0.025621857644401978,2.773732104944528,0.4340419085742174,0.21277801898878085,0.2273131795895035,0.02662506242410521
262,Devin Shore,C,28.2,73,206,0.05848099732434799,0.3249194096622115,0.040024564458887,0.205922625324097,0.1214545379558997,0.0423584907582635,2.3103102194294176,0.45080667621239373,0.12674128139907842,0.107924008217071,0.036938288320195634
263,Devon Toews,D,28.6,73,191,0.2302021432704898,0.4245546041664705,0.0396614938283103,0.1697095148311032,0.0296949003534209,0.025335142421853488,2.626453167296153,0.20317593528295735,0.30666006164320475,0.08902632054991601,0.0332143511132101
264,Dillon Dube,C,24.2,71,185,0.21343959183528707,0.1794518595846465,0.0544431241872643,0.4898561034827319,0.2606640632602003,0.0231168075812622,1.7071939432882253,0.3556599068348203,0.10483764071565627,0.19217345918226356,0.09348655424477466
265,Dillon Heatherington,D,27.4,76,215,0.0122032597619488,0.1964536935294613,0.0293804473384528,,0.0172499158726615,0.042725826031972745,2.4148144773460345,0.4656190138793203,,0.044520280169810245,0.022857804413099255
266,Dmitri Samorukov,D,23.3,75,188,0.0758135513211265,0.2193630340281298,0.0138621851260037,,,0.028820208515683954,2.0626705602204143,0.35374961314072334,,,0.02474918144423368
267,Dmitrij Jaskin,R,29.5,74,216,0.08513441696932925,0.1651034894276009,0.0421513024118342,0.1932209891860105,0.1183687389533654,0.0412052203861051,4.480032003233906,0.401281949066014,0.14257114231398269,0.12774203262134945,0.032427908915315495
268,Dmitry Kulikov,D,31.9,73,201,0.0721432686337755,0.5414507048822128,0.0132571410651429,0.2021607146467394,0.0154029165784243,0.06567660611156462,3.2481446565693473,0.34035484877871214,0.23205244692609014,0.034314409281074605,0.03433830935874818
269,Dmitry Orlov,D,31.2,71,214,0.2883223051205493,0.4119802839713795,0.0198444330359826,0.142631285636627,0.0489911942176714,0.013358920048607996,3.899136309492143,0.1639253654067017,0.21062958385919953,0.13422378209981853,0.09208776253547395
270,Dominic Toninato,C,28.6,74,191,0.04969914761442496,0.1941111151400546,0.0654798885590194,0.1467022667802167,0.2059221533863114,0.0511300579777286,2.7792184153103183,0.8432624176772194,0.14429511370008713,0.18137322104094503,0.045260681784277154
271,Dominik Kubalik,L,27.1,74,190,0.2586928134967821,0.0371271788953106,0.0521794678577109,0.2158663496742999,0.0872931351079201,0.0629049603554,1.7324468130364066,0.2194581164667353,0.19497373824269962,0.20553028137447046,0.052961083582442094
272,Dominik Simon,C,28.1,71,190,0.1253840069612644,0.0507210534043557,0.0559797132647677,0.181206466678863,0.0992764932637626,0.0504578426936576,1.999579983396513,0.4901716433141236,0.14773730974211594,0.08778307048258162,0.040018793688829525
273,Dougie Hamilton,D,29.3,78,230,0.371827491036539,0.3203871620771507,0.0633828227358514,0.2954268003535807,0.1028919512039517,0.09354427470840555,1.875904731056458,0.2570315824228146,0.274052204633172,0.03596941564320861,0.035374104534244
274,Drake Batherson,R,24.4,75,200,0.30671253274349836,0.0322608423639247,0.0513124452452024,0.4572122808891198,0.1111911170710478,0.0460382649501303,2.424485122660067,0.21787341778868966,0.12474577292776642,0.11935734964302565,0.035643590476464336
275,Drake Caggiula,C,28.3,70,176,0.19137904664531558,0.1054804004460942,0.0438717524628501,0.13140405793189,0.1880025971099535,0.0647377969936103,2.7151952857943753,0.49748138834357414,0.13026961402519616,0.07302287546444876,0.027550878210124308
276,Drew Doughty,D,32.8,73,210,0.2292940614871255,0.1437255547115473,0.0270728911231807,0.1205567887638419,0.0143953042238641,0.04233821650357506,2.8396523361144053,0.3612105212905184,0.14096600425897926,0.05638461500879831,0.02926896409454219
277,Drew O'Connor,L,24.3,75,200,0.16579215098073224,0.1071444635163496,0.0486001610389266,0.1746567157681818,0.1183721133985093,0.0403423623513794,3.973858843743698,0.4214774819090401,0.24091357025098017,0.12589554778003217,0.027293503492838714
278,Dryden Hunt,L,26.9,72,193,0.33653136516499377,0.1430761630732649,0.0486776484902506,0.1281739527325809,0.1001690380133877,0.0396394151053455,1.900557736560507,0.3450733093687779,0.16029148770581017,0.1102606857519484,0.028323757785569354
279,Duncan Keith,D,39.2,73,192,0.1616472021867487,0.2082887271083858,0.0191584760814919,0.1058906898672074,0.0309378863711857,0.03835078743558077,2.5326165817193877,0.3636913259486447,0.15757542404549132,0.047132749599979824,0.028650434815986635
280,Dustin Brown,R,37.9,72,205,0.16107216060998378,0.1250957207190652,0.0363787697401162,0.3235064084183983,0.1496397120856824,0.0343761272261724,1.6425218750445911,0.2441167365538476,0.10144744546996287,0.08578990713613054,0.02848343600322124
281,Dylan Coghlan,D,24.6,74,208,0.1230916988893013,0.2431538082243129,0.0192796100982358,0.1036830441262075,0.0230151009213928,0.025233638121991045,2.5432732354192695,0.24916945707343305,0.21984076366652552,0.06516780600476281,0.04808477571433505
282,Dylan Cozens,C,21.6,75,195,0.38559893260241124,0.2372572590488505,0.2670946825363496,0.1036895829406695,0.1856243351821016,0.1287826111671023,3.4078788989634012,0.5222855000828042,0.09680992254254935,0.08486317414520855,0.020680074373260825
