,Player,Position,Age,Height,Weight,GP,EV ATOI,PP ATOI,PK ATOI,EV G/60,PP G/60,PK G/60,EV A1/60,PP A1/60,PK A1/60,EV A2/60,PP A2/60,PK A2/60
1,Aaron Gagnon,C,25.4,71,186,35.964960486888884,9.997934422264887,0.048217297998161546,0.5696916065514797,0.6830315589904785,0.0007855788571760058,1.1822036504745483,0.551311194896698,1.2076092958450317,1.3821649551391602,0.4096516889333725,1.0034743547439575,0.794057309627533
2,Aaron Palushaj,R,22.1,72,187,22.71574835538864,11.313091736263953,0.03076472302467823,0.10138550817966462,0.6784153580665588,0.0007361099706031382,,0.5847547650337219,1.2187025547027588,,0.4093865084648132,1.023688554763794,
3,Aaron Rome,D,28.0,73,220,60.080470458865165,14.79521925623715,0.34771680595925447,1.434897564252466,0.006338103195230063,0.07186899891446775,0.565513014793396,0.3725074003688992,1.152759313583374,0.9578197002410889,0.34845822283315653,1.3204764127731323,1.1956692934036255
4,Aaron Volpatti,L,26.3,72,215,31.735834150314332,9.995958806617466,0.17321088325393197,0.09016272116452456,0.6693991422653198,0.0006640120409429073,,0.5439491868019104,1.1851789951324463,,0.40981666147708895,0.9869504570960999,
5,Aaron Voros,L,30.2,74,210,31.104372621774672,6.9960634683582645,0.025111263988473503,0.10397821868661553,0.6738084554672241,,,0.5894051790237427,,,0.4099558690190315,,
6,Adam Burish,R,28.7,73,195,67.00481248825788,12.489865633972736,0.11599044354861975,2.0915885563045737,0.6561056971549988,0.0004959817160852253,1.1135170459747314,0.5505234003067017,1.2165385484695435,1.2755881547927856,0.40977723985910414,1.0243501663208008,1.1057542562484741
7,Adam Cracknell,R,26.2,74,209,37.872694406807426,10.197390322853039,0.04016746883785725,0.3182034400075674,0.6519773602485657,0.0007894085138104856,1.306267499923706,0.5013711452484131,1.1839709281921387,1.8059685230255127,0.41006326317787173,1.0020661354064941,0.9943794012069702
8,Adam Foote,D,40.2,74,220,53.605142769217494,15.968805404815075,0.23072935619211196,3.1512019338101145,0.014801943381836888,0.10263512968151489,0.10947193950414658,0.47485719686076044,1.5508031845092773,0.24574457108974457,0.3777691741287708,1.785210132598877,0.09249407052993774
9,Adam Hall,R,31.1,74,212,81.99446054220199,12.36805015034303,0.10274735985398292,2.8461001680046323,0.6701774001121521,0.0005139748682267964,1.3454372882843018,0.5269454717636108,1.1845738887786865,2.0510196685791016,0.4105261716246605,0.9812278151512146,0.8898217082023621
10,Adam Henrique,C,21.6,72,195,21.522129096984862,11.413467774559003,0.014315114580094815,0.09457438874989749,0.6775422692298889,0.0005772632430307567,,0.5893279314041138,1.1903024911880493,,0.4094853550195694,0.9947510361671448,
