,Player,Position,Age,Height,Weight,GP,EV ATOI,PP ATOI,PK ATOI,EV G/60,PP G/60,PK G/60,EV A1/60,PP A1/60,PK A1/60,EV A2/60,PP A2/60,PK A2/60
1,A.J. Greer,L,24.8,75,208,13.992966160870024,8.146123287527724,0.039170854130150694,0.07214262392371892,0.7278502583503723,,,0.5349509716033936,,,0.4034429442882538,,
2,Aaron Ekblad,D,25.6,76,215,62.3668300865537,19.350120673123005,2.094753598867357,2.29602293664217,0.1933766881205142,1.4820217577897012,0.15266534686088562,0.2592864664575085,1.9897408882319927,0.22302675247192383,0.5721209251880646,2.002182573711872,0.2666303217411041
3,Aaron Ness,D,31.4,70,184,14.178948175928422,14.64353875841459,0.03793469879615307,0.22124636117185115,0.20160632595419883,,,0.2699490785598755,,,0.33293195977807044,,
4,Adam Boqvist,D,21.1,72,182,55.72697217841233,13.091268068149686,2.3024445032179357,0.18282030238479374,0.3356969871381297,0.1144129652248323,1.1957416534423828,0.2440802705155318,1.9932468358039857,0.9795289635658264,0.755578726260364,2.397782793855667,0.9604623913764954
5,Adam Brooks,C,25.4,72,179,26.35198536855834,10.254923058928451,0.054568196702337264,0.3916515303978324,0.7191182374954224,0.0003607452963478863,1.2148456573486328,0.5012531876564026,1.2198665142059326,0.8930617570877075,0.40354215502738955,1.0645142793655396,1.3671470880508423
6,Adam Erne,L,26.5,73,212,64.69315894334957,11.11881262466442,1.0860560275590667,0.14250662340983747,0.533609893347354,0.000293807010166347,1.3225531578063965,0.3282463697730253,1.2717918157577515,1.0771043300628662,0.4721373288476219,1.0977357625961304,1.541927456855774
7,Adam Fox,D,23.6,71,182,78.47920379243853,17.069705230778457,2.324299892956018,1.2742435544401407,0.29078279071208085,0.337899419815287,1.2039875984191895,0.7228765164087525,2.56343949508667,0.7924064993858337,0.5550327911711633,2.470322662448883,0.9389809370040894
8,Adam Gaudette,C,25.0,73,194,60.80911689390249,10.323510590959247,1.4109631166022272,0.043395812269598245,0.6890355320879258,0.00036379031371325254,1.2718725204467773,0.39055715399719776,1.24091374874115,0.9271103143692017,0.4186997831997772,1.0857868194580078,1.4599096775054932
9,Adam Henrique,C,31.6,72,195,73.5688606570828,13.387585326614975,2.2339038366939876,1.135009479586035,0.9693279990643262,1.5424481301665307,1.3721953630447388,0.6462621708046644,1.6613650696277618,1.396588683128357,0.6260194413125515,1.312124024605751,1.4826377630233765
10,Adam Larsson,D,28.9,75,209,62.675651260674435,18.650628229814764,0.11954664586159587,2.0811661544904116,0.05015368073635479,0.11702571447282961,0.191420316696167,0.08965463099396773,1.2141838073730469,0.1724667102098465,0.44472466021776197,1.1768925189971924,0.24294492602348328
11,Adam Lowry,C,28.5,78,208,67.83863168142867,12.18423890838921,0.551293504340291,2.298266505262256,0.699498653408885,5.011558096157387e-05,0.5387973785400391,0.5135552183518186,1.2745912075042725,0.20892581343650818,0.8330947433888912,1.0839160680770874,0.14772062003612518
12,Adam Pelech,D,27.1,75,210,81.72134838566184,17.64725868742168,0.12599835932597517,2.1884762727968394,0.018470107486093432,0.08809483215880985,0.12840695679187775,0.18777754480633885,1.2173562049865723,0.18426989018917084,0.2826496681571007,1.1862941980361938,0.2777571976184845
13,Adam Ruzicka,C,22.4,76,215,17.021634292772838,10.934088087230842,0.13181683354053497,0.06307663547545672,0.7356138825416565,0.00032614372321404517,1.406486988067627,0.5798118114471436,1.2745095491409302,0.945162832736969,0.40370196998119356,1.0785776376724243,1.5493227243423462
14,Adrian Kempe,"C, R",25.0,74,200,77.01182586986384,12.454482473698258,1.9448048556394875,0.8042349325656891,0.7221147089272738,0.591085833877325,0.2381039708852768,0.5022618417887017,1.6843864026784896,0.20122618973255157,0.6860762130260467,1.5691548620700835,0.11207534372806549
15,Alec Martinez,D,34.2,73,210,62.73390482847148,18.523135593760014,1.4245651950977742,2.1190886979579924,0.14361642590835688,0.6987624740891158,0.16243572533130646,0.18864314245954159,2.051466512167454,0.21107740700244904,0.4505299735069275,1.9037189017941953,0.2669638693332672
16,Alec Regula,D,21.2,76,208,17.577367390564508,16.10802670057391,0.03222388498382569,0.3718860420201753,0.20213752776384353,0.13821934491653853,,0.28959524631500244,1.4277939796447754,,0.33615553587675095,1.3969568014144897,
17,Aleksander Barkov,C,26.1,75,215,74.53631385511142,16.171004929199814,3.6324026572585106,1.6854232282839716,1.061694337128103,1.7104600409150124,0.5483510494232178,1.123582943960838,2.3718496065855024,0.169460728764534,1.0645158910393715,1.9190915950775147,0.12686461210250854
18,Aleksi Heponiemi,C,22.7,70,155,25.380123801146233,11.417214855380545,0.026673816606569287,0.1111135768629551,0.7718616724014282,0.0004687284817919135,1.189637303352356,0.589781641960144,1.5021028518676758,0.8272174000740051,0.4037065654993057,1.252220630645752,1.264161229133606
