,Player,Year,Position,Age,Height,Weight,Y1 GP,Y2 GP,Y3 GP,Y4 GP,Y5 GP,Y1 EV ATOI,Y2 EV ATOI,Y3 EV ATOI,Y4 EV ATOI,Y5 EV ATOI,Y5 dEV ATOI
Moritz Seider 2023,Moritz Seider,2023,D,21.487,76,204,,,,82,82,,,,18.1502,17.449,-0.7012
Tobias Bjornfot 2022,Tobias Bjornfot,2022,D,20.488,72,200,,,3.0,48,70,,,11.9778,15.4702,15.5433,1.8193000000000001
Braden Schneider 2023,Braden Schneider,2023,D,21.03,75,208,,,,43,81,,,,14.8756,14.9547,0.07910000000000039
Artem Zub 2022,Artem Zub,2022,D,25.997,74,200,,,,68,81,,,,16.1234,18.899,2.7756000000000007
Artem Zub 2023,Artem Zub,2023,D,26.996,74,200,,,68.0,81,53,,,16.1234,18.899,18.6563,1.1450999999999993
J.J. Moser 2023,J.J. Moser,2023,D,22.32,73,173,,,,43,82,,,,15.936,16.0372,0.10119999999999862
Zdeno Chara 2009,Zdeno Chara,2009,D,31.541,81,250,,,,77,80,,,,18.7989,18.9292,0.13030000000000186
Zdeno Chara 2010,Zdeno Chara,2010,D,32.54,81,250,,,77.0,80,80,,,18.7989,18.9292,19.484,0.6199500000000029
Zdeno Chara 2011,Zdeno Chara,2011,D,33.54,81,250,,77.0,80.0,80,81,,18.7989,18.9292,19.484,19.4558,0.3850999999999978
Zdeno Chara 2012,Zdeno Chara,2012,D,34.539,81,250,77.0,80.0,80.0,81,79,18.7989,18.9292,19.484,19.4558,19.6209,0.45392499999999814
Zdeno Chara 2013,Zdeno Chara,2013,D,35.541,81,250,80.0,80.0,81.0,79,82,18.9292,19.484,19.4558,19.6209,19.2319,-0.1405750000000019
Zdeno Chara 2014,Zdeno Chara,2014,D,36.54,81,250,80.0,81.0,79.0,82,77,19.484,19.4558,19.6209,19.2319,19.0346,-0.4135499999999972
Zdeno Chara 2015,Zdeno Chara,2015,D,37.54,81,250,81.0,79.0,82.0,77,63,19.4558,19.6209,19.2319,19.0346,18.2116,-1.1241999999999983
Zdeno Chara 2016,Zdeno Chara,2016,D,38.539,81,250,79.0,82.0,77.0,63,80,19.6209,19.2319,19.0346,18.2116,19.195,0.17024999999999935
Zdeno Chara 2017,Zdeno Chara,2017,D,39.541,81,250,82.0,77.0,63.0,80,75,19.2319,19.0346,18.2116,19.195,19.0896,0.1713249999999995
Zdeno Chara 2018,Zdeno Chara,2018,D,40.54,81,250,77.0,63.0,80.0,75,73,19.0346,18.2116,19.195,19.0896,18.829,-0.05369999999999919
Zdeno Chara 2019,Zdeno Chara,2019,D,41.54,81,250,63.0,80.0,75.0,73,62,18.2116,19.195,19.0896,18.829,17.964,-0.8673000000000002
Zdeno Chara 2020,Zdeno Chara,2020,D,42.539,81,250,80.0,75.0,73.0,62,80,19.195,19.0896,18.829,17.964,17.6277,-1.1417000000000002
Zdeno Chara 2021,Zdeno Chara,2021,D,43.541,81,250,75.0,73.0,62.0,80,80,19.0896,18.829,17.964,17.6277,15.2921,-3.0854750000000006
Zdeno Chara 2022,Zdeno Chara,2022,D,44.541,81,250,73.0,62.0,80.0,80,72,18.829,17.964,17.6277,15.2921,16.872,-0.5562000000000005
Duncan Keith 2009,Duncan Keith,2009,D,25.214,73,192,,,,82,77,,,,18.8323,19.5768,0.7444999999999986
Duncan Keith 2010,Duncan Keith,2010,D,26.213,73,192,,,82.0,77,82,,,18.8323,19.5768,20.7057,1.5011500000000026
Duncan Keith 2011,Duncan Keith,2011,D,27.212,73,192,,82.0,77.0,82,82,,18.8323,19.5768,20.7057,21.2526,1.547666666666668
Duncan Keith 2012,Duncan Keith,2012,D,28.212,73,192,82.0,77.0,82.0,82,74,18.8323,19.5768,20.7057,21.2526,21.425,1.3331499999999998
Duncan Keith 2013,Duncan Keith,2013,D,29.214,73,192,77.0,82.0,82.0,74,80,19.5768,20.7057,21.2526,21.425,19.0826,-1.657425
Duncan Keith 2014,Duncan Keith,2014,D,30.213,73,192,82.0,82.0,74.0,80,79,20.7057,21.2526,21.425,19.0826,19.0888,-1.5276750000000021
Duncan Keith 2015,Duncan Keith,2015,D,31.212,73,192,82.0,74.0,80.0,79,80,21.2526,21.425,19.0826,19.0888,19.9017,-0.3105499999999992
Duncan Keith 2016,Duncan Keith,2016,D,32.212,73,192,74.0,80.0,79.0,80,67,21.425,19.0826,19.0888,19.9017,19.7331,-0.14142499999999814
Duncan Keith 2017,Duncan Keith,2017,D,33.214,73,192,80.0,79.0,80.0,67,80,19.0826,19.0888,19.9017,19.7331,20.0052,0.5536499999999975
Duncan Keith 2018,Duncan Keith,2018,D,34.213,73,192,79.0,80.0,67.0,80,82,19.0888,19.9017,19.7331,20.0052,18.8035,-0.878700000000002
Duncan Keith 2019,Duncan Keith,2019,D,35.212,73,192,80.0,67.0,80.0,82,82,19.9017,19.7331,20.0052,18.8035,19.6051,-0.005774999999999864
Duncan Keith 2020,Duncan Keith,2020,D,36.212,73,192,67.0,80.0,82.0,82,71,19.7331,20.0052,18.8035,19.6051,19.2686,-0.2681250000000013
Duncan Keith 2021,Duncan Keith,2021,D,37.214,73,192,80.0,82.0,82.0,71,77,20.0052,18.8035,19.6051,19.2686,18.178,-1.2425999999999995
Duncan Keith 2022,Duncan Keith,2022,D,38.213,73,192,82.0,82.0,71.0,77,64,18.8035,19.6051,19.2686,18.178,17.3146,-1.6492000000000004
Andrej Sekera 2010,Andrej Sekera,2010,D,23.316,72,200,,,37.0,69,49,,,16.6117,16.7179,15.4656,-1.1991999999999994
Andrej Sekera 2011,Andrej Sekera,2011,D,24.316,72,200,,37.0,69.0,49,76,,16.6117,16.7179,15.4656,17.1476,0.8825333333333347
Andrej Sekera 2012,Andrej Sekera,2012,D,25.315,72,200,37.0,69.0,49.0,76,69,16.6117,16.7179,15.4656,17.1476,17.0816,0.5959000000000003
Andrej Sekera 2013,Andrej Sekera,2013,D,26.317,72,200,69.0,49.0,76.0,69,63,16.7179,15.4656,17.1476,17.0816,18.2608,1.6576249999999995
Andrej Sekera 2014,Andrej Sekera,2014,D,27.316,72,200,49.0,76.0,69.0,63,74,15.4656,17.1476,17.0816,18.2608,18.3613,1.372399999999999
Andrej Sekera 2015,Andrej Sekera,2015,D,28.316,72,200,76.0,69.0,63.0,74,73,17.1476,17.0816,18.2608,18.3613,18.3927,0.6798749999999991
Andrej Sekera 2016,Andrej Sekera,2016,D,29.315,72,200,69.0,63.0,74.0,73,81,17.0816,18.2608,18.3613,18.3927,17.8574,-0.1667000000000023
Andrej Sekera 2017,Andrej Sekera,2017,D,30.317,72,200,63.0,74.0,73.0,81,80,18.2608,18.3613,18.3927,17.8574,17.2654,-0.9526499999999984
Andrej Sekera 2021,Andrej Sekera,2021,D,34.317,72,200,80.0,36.0,24.0,67,67,17.2654,14.0806,14.6285,15.5827,12.8254,-2.5639000000000003
Kris Russell 2009,Kris Russell,2009,D,21.419,70,170,,,,67,66,,,,11.4639,12.7553,1.2913999999999994
Kris Russell 2010,Kris Russell,2010,D,22.418,70,170,,,67.0,66,70,,,11.4639,12.7553,15.6464,3.5367999999999995
Kris Russell 2011,Kris Russell,2011,D,23.417,70,170,,67.0,66.0,70,73,,11.4639,12.7553,15.6464,14.3559,1.0673666666666666
Kris Russell 2012,Kris Russell,2012,D,24.417,70,170,67.0,66.0,70.0,73,55,11.4639,12.7553,15.6464,14.3559,14.833,1.2776250000000005
Kris Russell 2013,Kris Russell,2013,D,25.419,70,170,66.0,70.0,73.0,55,56,12.7553,15.6464,14.3559,14.833,14.8803,0.4826499999999996
Kris Russell 2014,Kris Russell,2014,D,26.418,70,170,70.0,73.0,55.0,56,68,15.6464,14.3559,14.833,14.8803,19.2444,4.315499999999998
Kris Russell 2015,Kris Russell,2015,D,27.418,70,170,73.0,55.0,56.0,68,79,14.3559,14.833,14.8803,19.2444,20.2063,4.377899999999999
Kris Russell 2016,Kris Russell,2016,D,28.417,70,170,55.0,56.0,68.0,79,62,14.833,14.8803,19.2444,20.2063,19.6038,2.3127999999999993
Kris Russell 2017,Kris Russell,2017,D,29.419,70,170,56.0,68.0,79.0,62,68,14.8803,19.2444,20.2063,19.6038,18.6105,0.12679999999999936
Kris Russell 2018,Kris Russell,2018,D,30.418,70,170,68.0,79.0,62.0,68,78,19.2444,20.2063,19.6038,18.6105,16.7771,-2.639149999999997
Kris Russell 2019,Kris Russell,2019,D,31.418,70,170,79.0,62.0,68.0,78,72,20.2063,19.6038,18.6105,16.7771,18.2481,-0.5513249999999985
Kris Russell 2020,Kris Russell,2020,D,32.417,70,170,62.0,68.0,78.0,72,64,19.6038,18.6105,16.7771,18.2481,14.3333,-3.9765749999999986
Kris Russell 2021,Kris Russell,2021,D,33.419,70,170,68.0,78.0,72.0,64,51,18.6105,16.7771,18.2481,14.3333,16.1914,-0.800849999999997
Keith Yandle 2009,Keith Yandle,2009,D,22.062,73,192,,,,43,69,,,,12.0907,13.7343,1.6435999999999993
Keith Yandle 2010,Keith Yandle,2010,D,23.062,73,192,,,43.0,69,82,,,12.0907,13.7343,16.5417,3.629199999999999
Keith Yandle 2011,Keith Yandle,2011,D,24.061,73,192,,43.0,69.0,82,82,,12.0907,13.7343,16.5417,19.5278,5.405566666666667
Keith Yandle 2012,Keith Yandle,2012,D,25.06,73,192,43.0,69.0,82.0,82,82,12.0907,13.7343,16.5417,19.5278,18.6533,3.179675000000003
Keith Yandle 2013,Keith Yandle,2013,D,26.062,73,192,69.0,82.0,82.0,82,82,13.7343,16.5417,19.5278,18.6533,18.6372,1.5229250000000008
Keith Yandle 2014,Keith Yandle,2014,D,27.062,73,192,82.0,82.0,82.0,82,82,16.5417,19.5278,18.6533,18.6372,19.515,1.1750000000000007
Keith Yandle 2015,Keith Yandle,2015,D,28.061,73,192,82.0,82.0,82.0,82,84,19.5278,18.6533,18.6372,19.515,18.6448,-0.43852500000000205
Keith Yandle 2016,Keith Yandle,2016,D,29.06,73,192,82.0,82.0,82.0,84,82,18.6533,18.6372,19.515,18.6448,17.2839,-1.5786750000000005
Keith Yandle 2017,Keith Yandle,2017,D,30.062,73,192,82.0,82.0,84.0,82,82,18.6372,19.515,18.6448,17.2839,17.2545,-1.2657249999999998
Keith Yandle 2018,Keith Yandle,2018,D,31.062,73,192,82.0,84.0,82.0,82,82,19.515,18.6448,17.2839,17.2545,18.9376,0.7630499999999998
Keith Yandle 2019,Keith Yandle,2019,D,32.061,73,192,84.0,82.0,82.0,82,82,18.6448,17.2839,17.2545,18.9376,18.4955,0.46529999999999916
Keith Yandle 2020,Keith Yandle,2020,D,33.06,73,192,82.0,82.0,82.0,82,81,17.2839,17.2545,18.9376,18.4955,15.8205,-2.172374999999999
Keith Yandle 2021,Keith Yandle,2021,D,34.063,73,192,82.0,82.0,82.0,81,82,17.2545,18.9376,18.4955,15.8205,12.7506,-4.876424999999999
Keith Yandle 2022,Keith Yandle,2022,D,35.062,73,192,82.0,82.0,81.0,82,77,18.9376,18.4955,15.8205,12.7506,11.7801,-4.72095
Andy Greene 2009,Andy Greene,2009,D,25.923,71,190,,,,59,49,,,,15.5811,14.3316,-1.2494999999999994
Andy Greene 2010,Andy Greene,2010,D,26.922,71,190,,,59.0,49,78,,,15.5811,14.3316,19.128,4.17165
Andy Greene 2011,Andy Greene,2011,D,27.921,71,190,,59.0,49.0,78,82,,15.5811,14.3316,19.128,18.7313,2.384400000000003
Andy Greene 2012,Andy Greene,2012,D,28.921,71,190,59.0,49.0,78.0,82,56,15.5811,14.3316,19.128,18.7313,17.2432,0.30020000000000024
Andy Greene 2013,Andy Greene,2013,D,29.923,71,190,49.0,78.0,82.0,56,82,14.3316,19.128,18.7313,17.2432,18.5118,1.1532750000000007
Andy Greene 2014,Andy Greene,2014,D,30.922,71,190,78.0,82.0,56.0,82,82,19.128,18.7313,17.2432,18.5118,18.623,0.2194250000000011
Andy Greene 2015,Andy Greene,2015,D,31.921,71,190,82.0,56.0,82.0,82,82,18.7313,17.2432,18.5118,18.623,19.0295,0.7521749999999976
Andy Greene 2016,Andy Greene,2016,D,32.921,71,190,56.0,82.0,82.0,82,82,17.2432,18.5118,18.623,19.0295,19.1177,0.7658249999999995
Andy Greene 2017,Andy Greene,2017,D,33.923,71,190,82.0,82.0,82.0,82,66,18.5118,18.623,19.0295,19.1177,17.4949,-1.325599999999998
Andy Greene 2018,Andy Greene,2018,D,34.922,71,190,82.0,82.0,82.0,66,81,18.623,19.0295,19.1177,17.4949,17.8101,-0.7561750000000025
Andy Greene 2019,Andy Greene,2019,D,35.922,71,190,82.0,82.0,66.0,81,82,19.0295,19.1177,17.4949,17.8101,16.6311,-1.7319500000000012
Andy Greene 2020,Andy Greene,2020,D,36.921,71,190,82.0,66.0,81.0,82,74,19.1177,17.4949,17.8101,16.6311,16.114,-1.649449999999998
Andy Greene 2021,Andy Greene,2021,D,37.923,71,190,66.0,81.0,82.0,74,80,17.4949,17.8101,16.6311,16.114,15.5685,-1.444025
Andy Greene 2022,Andy Greene,2022,D,38.922,71,190,81.0,82.0,74.0,80,69,17.8101,16.6311,16.114,15.5685,15.6017,-0.9292250000000006
Alex Biega 2019,Alex Biega,2019,D,30.492,70,195,7.0,51.0,36.0,44,41,15.3238,15.4693,12.3056,14.189,16.9012,2.579274999999999
Alex Biega 2020,Alex Biega,2020,D,31.492,70,195,51.0,36.0,44.0,41,57,15.4693,12.3056,14.189,16.9012,14.6204,-0.09587499999999949
P.K. Subban 2012,P.K. Subban,2012,D,22.385,72,210,,,2.0,77,81,,,15.4083,16.6457,18.1864,2.159399999999998
P.K. Subban 2013,P.K. Subban,2013,D,23.387,72,210,,2.0,77.0,81,71,,15.4083,16.6457,18.1864,17.0679,0.3211000000000013
P.K. Subban 2014,P.K. Subban,2014,D,24.387,72,210,2.0,77.0,81.0,71,82,15.4083,16.6457,18.1864,17.0679,19.2888,2.4617249999999977
P.K. Subban 2015,P.K. Subban,2015,D,25.386,72,210,77.0,81.0,71.0,82,82,16.6457,18.1864,17.0679,19.2888,20.3526,2.555399999999999
P.K. Subban 2016,P.K. Subban,2016,D,26.385,72,210,81.0,71.0,82.0,82,68,18.1864,17.0679,19.2888,20.3526,19.414,0.6900750000000002
P.K. Subban 2017,P.K. Subban,2017,D,27.387,72,210,71.0,82.0,82.0,68,66,17.0679,19.2888,20.3526,19.414,19.6924,0.6615749999999991
P.K. Subban 2018,P.K. Subban,2018,D,28.387,72,210,82.0,82.0,68.0,66,82,19.2888,20.3526,19.414,19.6924,18.3524,-1.3345500000000001
P.K. Subban 2019,P.K. Subban,2019,D,29.386,72,210,82.0,68.0,66.0,82,63,20.3526,19.414,19.6924,18.3524,18.5317,-0.9211499999999972
P.K. Subban 2020,P.K. Subban,2020,D,30.385,72,210,68.0,66.0,82.0,63,80,19.414,19.6924,18.3524,18.5317,17.9547,-1.0429250000000003
P.K. Subban 2021,P.K. Subban,2021,D,31.388,72,210,66.0,82.0,63.0,80,64,19.6924,18.3524,18.5317,17.9547,18.7235,0.09070000000000178
P.K. Subban 2022,P.K. Subban,2022,D,32.387,72,210,82.0,63.0,80.0,64,77,18.3524,18.5317,17.9547,18.7235,16.8134,-1.5771749999999969
Thomas Hickey 2014,Thomas Hickey,2014,D,24.644,72,185,,,,66,82,,,,15.709,16.6096,0.9006000000000007
Thomas Hickey 2015,Thomas Hickey,2015,D,25.643,72,185,,,66.0,82,81,,,15.709,16.6096,16.8021,0.6427999999999976
Thomas Hickey 2016,Thomas Hickey,2016,D,26.643,72,185,,66.0,82.0,81,62,,15.709,16.6096,16.8021,14.9336,-1.439966666666665
Thomas Hickey 2017,Thomas Hickey,2017,D,27.645,72,185,66.0,82.0,81.0,62,76,15.709,16.6096,16.8021,14.9336,14.9796,-1.0339749999999999
Thomas Hickey 2018,Thomas Hickey,2018,D,28.644,72,185,82.0,81.0,62.0,76,69,16.6096,16.8021,14.9336,14.9796,15.8814,0.050174999999999415
Thomas Hickey 2019,Thomas Hickey,2019,D,29.644,72,185,81.0,62.0,76.0,69,40,16.8021,14.9336,14.9796,15.8814,16.1187,0.46952500000000086
Michael Del Zotto 2011,Michael Del Zotto,2011,D,20.272,72,195,,,,80,47,,,,14.6329,15.1904,0.557500000000001
Michael Del Zotto 2012,Michael Del Zotto,2012,D,21.271,72,195,,,80.0,47,77,,,14.6329,15.1904,16.8329,1.9212499999999988
Michael Del Zotto 2013,Michael Del Zotto,2013,D,22.273,72,195,,80.0,47.0,77,78,,14.6329,15.1904,16.8329,18.6957,3.143633333333332
Michael Del Zotto 2014,Michael Del Zotto,2014,D,23.272,72,195,80.0,47.0,77.0,78,67,14.6329,15.1904,16.8329,18.6957,15.5771,-0.7608750000000004
Michael Del Zotto 2015,Michael Del Zotto,2015,D,24.272,72,195,47.0,77.0,78.0,67,64,15.1904,16.8329,18.6957,15.5771,18.2589,1.6848750000000017
Michael Del Zotto 2016,Michael Del Zotto,2016,D,25.271,72,195,77.0,78.0,67.0,64,52,16.8329,18.6957,15.5771,18.2589,19.4673,2.1261500000000026
Michael Del Zotto 2017,Michael Del Zotto,2017,D,26.273,72,195,78.0,67.0,64.0,52,51,18.6957,15.5771,18.2589,19.4673,17.268,-0.7317499999999981
Michael Del Zotto 2018,Michael Del Zotto,2018,D,27.272,72,195,67.0,64.0,52.0,51,82,15.5771,18.2589,19.4673,17.268,17.7175,0.07467499999999916
Michael Del Zotto 2019,Michael Del Zotto,2019,D,28.272,72,195,64.0,52.0,51.0,82,42,18.2589,19.4673,17.268,17.7175,15.2337,-2.944225000000001
Michael Del Zotto 2020,Michael Del Zotto,2020,D,29.271,72,195,52.0,51.0,82.0,42,57,19.4673,17.268,17.7175,15.2337,16.2622,-1.1594250000000024
Michael Del Zotto 2021,Michael Del Zotto,2021,D,30.273,72,195,51.0,82.0,42.0,57,77,17.268,17.7175,15.2337,16.2622,16.2226,-0.39775000000000205
Greg Pateryn 2019,Greg Pateryn,2019,D,28.283,75,212,17.0,38.0,36.0,73,80,12.0461,15.1991,14.7139,16.9687,15.3054,0.5734500000000011
Ryan Ellis 2014,Ryan Ellis,2014,D,22.744,70,180,,,32.0,54,80,,,12.9974,14.349,14.2265,0.5532999999999983
Ryan Ellis 2015,Ryan Ellis,2015,D,23.743,70,180,,32.0,54.0,80,58,,12.9974,14.349,14.2265,16.1204,2.262766666666666
Ryan Ellis 2016,Ryan Ellis,2016,D,24.743,70,180,32.0,54.0,80.0,58,79,12.9974,14.349,14.2265,16.1204,17.3523,2.9289749999999994
Ryan Ellis 2017,Ryan Ellis,2017,D,25.745,70,180,54.0,80.0,58.0,79,71,14.349,14.2265,16.1204,17.3523,19.1481,3.636049999999999
Ryan Ellis 2018,Ryan Ellis,2018,D,26.744,70,180,80.0,58.0,79.0,71,44,14.2265,16.1204,17.3523,19.1481,18.433,1.7211749999999988
Ryan Ellis 2019,Ryan Ellis,2019,D,27.743,70,180,58.0,79.0,71.0,44,82,16.1204,17.3523,19.1481,18.433,19.2467,1.4832500000000017
Ryan Ellis 2020,Ryan Ellis,2020,D,28.743,70,180,79.0,71.0,44.0,82,57,17.3523,19.1481,18.433,19.2467,18.8772,0.33217499999999944
Ryan Ellis 2021,Ryan Ellis,2021,D,29.745,70,180,71.0,44.0,82.0,57,49,19.1481,18.433,19.2467,18.8772,18.9917,0.065450000000002
John Moore 2013,John Moore,2013,D,21.868,75,207,,,2.0,67,51,,,10.5083,14.4112,12.6033,0.14355000000000118
John Moore 2014,John Moore,2014,D,22.867,75,207,,2.0,67.0,51,74,,10.5083,14.4112,12.6033,14.1027,1.5951000000000004
John Moore 2015,John Moore,2015,D,23.866,75,207,2.0,67.0,51.0,74,57,10.5083,14.4112,12.6033,14.1027,14.7874,1.8810249999999993
John Moore 2016,John Moore,2016,D,24.866,75,207,67.0,51.0,74.0,57,73,14.4112,12.6033,14.1027,14.7874,16.3566,2.3804499999999997
John Moore 2017,John Moore,2017,D,25.868,75,207,51.0,74.0,57.0,73,63,12.6033,14.1027,14.7874,16.3566,15.9601,1.4976000000000003
John Moore 2018,John Moore,2018,D,26.867,75,207,74.0,57.0,73.0,63,81,14.1027,14.7874,16.3566,15.9601,17.8047,2.503
John Moore 2019,John Moore,2019,D,27.867,75,207,57.0,73.0,63.0,81,61,14.7874,16.3566,15.9601,17.8047,16.2014,-0.025800000000000267
Kevin Connauton 2016,Kevin Connauton,2016,D,25.602,74,205,,,36.0,62,65,,,14.4208,14.5476,15.0195,0.5353000000000012
Kevin Connauton 2019,Kevin Connauton,2019,D,28.603,74,205,62.0,65.0,24.0,73,50,14.5476,15.0195,12.0819,14.4014,15.47,1.4574000000000016
Christopher Tanev 2014,Christopher Tanev,2014,D,23.782,74,193,,29.0,25.0,64,64,,13.146,15.7333,15.5026,17.4924,2.698433333333334
Christopher Tanev 2015,Christopher Tanev,2015,D,24.781,74,193,29.0,25.0,64.0,64,70,13.146,15.7333,15.5026,17.4924,17.8488,2.380225000000001
Christopher Tanev 2016,Christopher Tanev,2016,D,25.78,74,193,25.0,64.0,64.0,70,69,15.7333,15.5026,17.4924,17.8488,17.6546,1.0103249999999981
Christopher Tanev 2017,Christopher Tanev,2017,D,26.782,74,193,64.0,64.0,70.0,69,53,15.5026,17.4924,17.8488,17.6546,16.9871,-0.1374999999999993
Christopher Tanev 2018,Christopher Tanev,2018,D,27.782,74,193,64.0,70.0,69.0,53,42,17.4924,17.8488,17.6546,16.9871,16.4905,-1.0052249999999994
Christopher Tanev 2019,Christopher Tanev,2019,D,28.781,74,193,70.0,69.0,53.0,42,55,17.8488,17.6546,16.9871,16.4905,16.8115,-0.43374999999999986
Christopher Tanev 2020,Christopher Tanev,2020,D,29.78,74,193,69.0,53.0,42.0,55,81,17.6546,16.9871,16.4905,16.8115,15.8932,-1.0927250000000015
Christopher Tanev 2021,Christopher Tanev,2021,D,30.782,74,193,53.0,42.0,55.0,81,82,16.9871,16.4905,16.8115,15.8932,18.4125,1.866925000000002
Christopher Tanev 2022,Christopher Tanev,2022,D,31.782,74,193,42.0,55.0,81.0,82,82,16.4905,16.8115,15.8932,18.4125,17.2199,0.31797500000000056
Mark Pysyk 2017,Mark Pysyk,2017,D,24.723,73,198,32.0,44.0,7.0,55,82,15.0377,16.228,16.9143,14.7588,15.639,-0.09570000000000078
Mark Pysyk 2018,Mark Pysyk,2018,D,25.723,73,198,44.0,7.0,55.0,82,82,16.228,16.9143,14.7588,15.639,16.5474,0.662374999999999
Mark Pysyk 2019,Mark Pysyk,2019,D,26.722,73,198,7.0,55.0,82.0,82,70,16.9143,14.7588,15.639,16.5474,16.4324,0.46752500000000197
Mark Pysyk 2020,Mark Pysyk,2020,D,27.721,73,198,55.0,82.0,82.0,70,68,14.7588,15.639,16.5474,16.4324,11.9328,-3.9116
Mark Pysyk 2021,Mark Pysyk,2021,D,28.724,73,198,82.0,82.0,70.0,68,52,15.639,16.5474,16.4324,11.9328,10.7935,-4.3444
Mark Pysyk 2022,Mark Pysyk,2022,D,29.723,73,198,82.0,70.0,68.0,52,68,16.5474,16.4324,11.9328,10.7935,15.7152,1.7886749999999996
Andrej Sustr 2015,Andrej Sustr,2015,D,23.839,79,217,,,3.0,43,72,,,10.4083,14.4907,16.14,3.6905
Andrej Sustr 2016,Andrej Sustr,2016,D,24.838,79,217,,3.0,43.0,72,77,,10.4083,14.4907,16.14,14.9331,1.2534333333333318
Andrej Sustr 2017,Andrej Sustr,2017,D,25.841,79,217,3.0,43.0,72.0,77,80,10.4083,14.4907,16.14,14.9331,15.4535,1.4604750000000006
Andrej Sustr 2018,Andrej Sustr,2018,D,26.84,79,217,43.0,72.0,77.0,80,44,14.4907,16.14,14.9331,15.4535,12.3352,-2.9191249999999993
Danny DeKeyser 2015,Danny DeKeyser,2015,D,24.57,75,183,,,18.0,65,80,,,15.5258,17.7982,17.3029,0.640900000000002
Danny DeKeyser 2016,Danny DeKeyser,2016,D,25.569,75,183,,18.0,65.0,80,78,,15.5258,17.7982,17.3029,18.6233,1.7476666666666674
Danny DeKeyser 2017,Danny DeKeyser,2017,D,26.572,75,183,18.0,65.0,80.0,78,82,15.5258,17.7982,17.3029,18.6233,18.7335,1.4209499999999977
Danny DeKeyser 2018,Danny DeKeyser,2018,D,27.571,75,183,65.0,80.0,78.0,82,65,17.7982,17.3029,18.6233,18.7335,17.9544,-0.16007499999999908
Danny DeKeyser 2019,Danny DeKeyser,2019,D,28.57,75,183,80.0,78.0,82.0,65,52,17.3029,18.6233,18.7335,17.9544,19.2112,1.0576749999999997
Danny DeKeyser 2022,Danny DeKeyser,2022,D,31.571,75,183,65.0,52.0,9.0,68,59,17.9544,19.2112,18.6021,16.0255,16.0997,-1.8486000000000011
Will Butcher 2019,Will Butcher,2019,D,23.735,70,195,,,,81,78,,,,13.3562,16.3786,3.0223999999999993
Will Butcher 2020,Will Butcher,2020,D,24.734,70,195,,,81.0,78,66,,,13.3562,16.3786,16.2196,1.3521999999999998
Madison Bowey 2019,Madison Bowey,2019,D,23.445,73,207,,,,51,50,,,,13.3683,14.2393,0.8710000000000004
Madison Bowey 2020,Madison Bowey,2020,D,24.444,73,207,,,51.0,50,62,,,13.3683,14.2393,15.8107,2.0069000000000017
Dean Kukan 2022,Dean Kukan,2022,D,28.233,74,190,11.0,25.0,38.0,51,41,12.0409,13.426,14.9465,14.0552,15.165,1.5478499999999986
Markus Nutivaara 2018,Markus Nutivaara,2018,D,23.322,73,187,,,,66,61,,,,13.0157,15.4167,2.401
Markus Nutivaara 2019,Markus Nutivaara,2019,D,24.321,73,187,,,66.0,61,80,,,13.0157,15.4167,17.34,3.1237999999999992
Markus Nutivaara 2020,Markus Nutivaara,2020,D,25.32,73,187,,66.0,61.0,80,43,,13.0157,15.4167,17.34,15.5532,0.29573333333333274
Markus Nutivaara 2021,Markus Nutivaara,2021,D,26.322,73,187,66.0,61.0,80.0,43,43,13.0157,15.4167,17.34,15.5532,14.9933,-0.33810000000000073
Michal Kempny 2018,Michal Kempny,2018,D,27.064,73,192,,,,50,53,,,,14.1703,15.1431,0.9728000000000012
Michal Kempny 2019,Michal Kempny,2019,D,28.064,73,192,,,50.0,53,71,,,14.1703,15.1431,17.5002,2.843499999999999
Michal Kempny 2020,Michal Kempny,2020,D,29.063,73,192,,50.0,53.0,71,68,,14.1703,15.1431,17.5002,16.7879,1.183366666666668
Braydon Coburn 2009,Braydon Coburn,2009,D,23.593,77,224,,,,78,80,,,,16.5784,18.0046,1.4262000000000015
Braydon Coburn 2010,Braydon Coburn,2010,D,24.592,77,224,,,78.0,80,81,,,16.5784,18.0046,16.7831,-0.5083999999999982
Braydon Coburn 2011,Braydon Coburn,2011,D,25.591,77,224,,78.0,80.0,81,82,,16.5784,18.0046,16.7831,18.2256,1.1035666666666657
Braydon Coburn 2012,Braydon Coburn,2012,D,26.591,77,224,78.0,80.0,81.0,82,81,16.5784,18.0046,16.7831,18.2256,18.3436,0.9456749999999978
Braydon Coburn 2013,Braydon Coburn,2013,D,27.593,77,224,80.0,81.0,82.0,81,56,18.0046,16.7831,18.2256,18.3436,18.6667,0.8274749999999997
Braydon Coburn 2014,Braydon Coburn,2014,D,28.592,77,224,81.0,82.0,81.0,56,82,16.7831,18.2256,18.3436,18.6667,18.2014,0.19664999999999822
Braydon Coburn 2015,Braydon Coburn,2015,D,29.592,77,224,82.0,81.0,56.0,82,43,18.2256,18.3436,18.6667,18.2014,16.9407,-1.4186249999999987
Braydon Coburn 2016,Braydon Coburn,2016,D,30.591,77,224,81.0,56.0,82.0,43,80,18.3436,18.6667,18.2014,16.9407,14.3752,-3.6629000000000005
Braydon Coburn 2017,Braydon Coburn,2017,D,31.593,77,224,56.0,82.0,43.0,80,80,18.6667,18.2014,16.9407,14.3752,14.6502,-2.3957999999999995
