,Player,Year,Position,Age,Height,Weight,Y1 GP,Y2 GP,Y3 GP,Y4 GP,Y5 GP,Y1 PP ATOI,Y2 PP ATOI,Y3 PP ATOI,Y4 PP ATOI,Y5 PP ATOI,Y5 dPP ATOI
Philippe Myers 2021,Philippe Myers,2021,D,23.683,78,219,,,21.0,58,64,,,0.1127,0.1523,0.083,-0.0495
Adam Fox 2021,Adam Fox,2021,D,22.621,71,182,,,,82,80,,,,1.9579,3.6209,1.6629999999999998
Adam Fox 2022,Adam Fox,2022,D,23.62,71,182,,,82.0,80,78,,,1.9579,3.6209,2.953,0.1636000000000002
Adam Fox 2023,Adam Fox,2023,D,24.619,71,182,,82.0,80.0,78,82,,1.9579,3.6209,2.953,3.5815,0.7375666666666669
Ryan Lindgren 2021,Ryan Lindgren,2021,D,22.637,72,190,,,5.0,70,74,,,,0.0514,0.1072,0.0558
Ryan Lindgren 2022,Ryan Lindgren,2022,D,23.637,72,190,,5.0,70.0,74,78,,,0.0514,0.1072,0.0724,-0.006900000000000003
Ryan Lindgren 2023,Ryan Lindgren,2023,D,24.636,72,190,5.0,70.0,74.0,78,63,,0.0514,0.1072,0.0724,0.0447,-0.0323
Charlie McAvoy 2019,Charlie McAvoy,2019,D,20.778,73,209,,,,63,54,,,,2.0021,1.5756,-0.4265000000000001
Charlie McAvoy 2020,Charlie McAvoy,2020,D,21.777,73,209,,,63.0,54,79,,,2.0021,1.5756,1.3547,-0.43415000000000004
Charlie McAvoy 2021,Charlie McAvoy,2021,D,22.78,73,209,,63.0,54.0,79,74,,2.0021,1.5756,1.3547,1.9739,0.32976666666666676
Charlie McAvoy 2022,Charlie McAvoy,2022,D,23.779,73,209,63.0,54.0,79.0,74,78,2.0021,1.5756,1.3547,1.9739,3.1165,1.3899249999999999
Charlie McAvoy 2023,Charlie McAvoy,2023,D,24.778,73,209,54.0,79.0,74.0,78,67,1.5756,1.3547,1.9739,3.1165,2.6995,0.6943250000000001
Jakob Chychrun 2018,Jakob Chychrun,2018,D,19.505,74,220,,,,68,50,,,,0.5172,2.0907,1.5735000000000001
Jakob Chychrun 2019,Jakob Chychrun,2019,D,20.504,74,220,,,68.0,50,53,,,0.5172,2.0907,2.5664,1.2624499999999999
Jakob Chychrun 2020,Jakob Chychrun,2020,D,21.504,74,220,,68.0,50.0,53,74,,0.5172,2.0907,2.5664,2.1897,0.46493333333333364
Jakob Chychrun 2021,Jakob Chychrun,2021,D,22.506,74,220,68.0,50.0,53.0,74,82,0.5172,2.0907,2.5664,2.1897,2.7524,0.9114000000000002
Jakob Chychrun 2022,Jakob Chychrun,2022,D,23.505,74,220,50.0,53.0,74.0,82,47,2.0907,2.5664,2.1897,2.7524,1.8773,-0.5225
Jakob Chychrun 2023,Jakob Chychrun,2023,D,24.504,74,220,53.0,74.0,82.0,47,48,2.5664,2.1897,2.7524,1.8773,2.7924,0.4459500000000003
Andrew Peeke 2023,Andrew Peeke,2023,D,24.543,75,210,,25.0,16.0,82,80,,,0.0303,0.0772,0.0546,0.0008499999999999966
Dante Fabbro 2021,Dante Fabbro,2021,D,22.284,72,189,,,4.0,75,58,,,,0.412,0.415,0.0030000000000000027
Dante Fabbro 2022,Dante Fabbro,2022,D,23.283,72,189,,4.0,75.0,58,66,,,0.412,0.415,0.1604,-0.2531
Dante Fabbro 2023,Dante Fabbro,2023,D,24.283,72,189,4.0,75.0,58.0,66,79,,0.412,0.415,0.1604,0.2865,-0.042633333333333356
Victor Mete 2019,Victor Mete,2019,D,20.318,69,187,,,,49,71,,,,1.4048,0.3127,-1.0921
Victor Mete 2020,Victor Mete,2020,D,21.317,69,187,,,49.0,71,60,,,1.4048,0.3127,0.0654,-0.79335
Victor Mete 2021,Victor Mete,2021,D,22.32,69,187,,49.0,71.0,60,41,,1.4048,0.3127,0.0654,0.4048,-0.18950000000000006
Logan Stanley 2022,Logan Stanley,2022,D,23.352,79,242,,,,54,58,,,,0.0468,0.0302,-0.0166
Riley Stillman 2023,Riley Stillman,2023,D,24.565,73,196,1.0,40.0,29.0,52,50,,0.1446,0.0133,0.0224,0.0437,-0.016399999999999998
Dennis Cholowski 2020,Dennis Cholowski,2020,D,21.624,74,210,,,,52,42,,,,2.4413,2.6852,0.2439
Samuel Girard 2019,Samuel Girard,2019,D,20.389,70,170,,,,73,82,,,,2.1703,2.022,-0.14830000000000032
Samuel Girard 2020,Samuel Girard,2020,D,21.389,70,170,,,73.0,82,82,,,2.1703,2.022,2.4102,0.3140500000000004
Samuel Girard 2021,Samuel Girard,2021,D,22.391,70,170,,73.0,82.0,82,70,,2.1703,2.022,2.4102,2.208,0.007166666666666988
Samuel Girard 2022,Samuel Girard,2022,D,23.39,70,170,73.0,82.0,82.0,70,67,2.1703,2.022,2.4102,2.208,1.8274,-0.37522500000000036
Samuel Girard 2023,Samuel Girard,2023,D,24.389,70,170,82.0,82.0,70.0,67,76,2.022,2.4102,2.208,1.8274,1.2248,-0.8921000000000001
Jake Bean 2022,Jake Bean,2022,D,23.313,73,196,,2.0,,61,67,,0.1583,,0.9389,1.1308,0.5822
Mikhail Sergachev 2019,Mikhail Sergachev,2019,D,20.269,73,217,,,4.0,79,75,,,0.3458,1.8477,1.5131,0.41635
Mikhail Sergachev 2020,Mikhail Sergachev,2020,D,21.268,73,217,,4.0,79.0,75,82,,0.3458,1.8477,1.5131,1.8736,0.6380666666666668
Mikhail Sergachev 2021,Mikhail Sergachev,2021,D,22.27,73,217,4.0,79.0,75.0,82,82,0.3458,1.8477,1.5131,1.8736,2.1003,0.7052499999999999
Mikhail Sergachev 2022,Mikhail Sergachev,2022,D,23.27,73,217,79.0,75.0,82.0,82,78,1.8477,1.5131,1.8736,2.1003,1.5239,-0.3097749999999999
Mikhail Sergachev 2023,Mikhail Sergachev,2023,D,24.269,73,217,75.0,82.0,82.0,78,79,1.5131,1.8736,2.1003,1.5239,2.5595,0.806775
Filip Hronek 2020,Filip Hronek,2020,D,21.912,72,190,,,,46,76,,,,1.6862,2.9051,1.2189
Filip Hronek 2021,Filip Hronek,2021,D,22.914,72,190,,,46.0,76,82,,,1.6862,2.9051,2.5202,0.2245499999999998
Filip Hronek 2022,Filip Hronek,2022,D,23.913,72,190,,46.0,76.0,82,78,,1.6862,2.9051,2.5202,1.8962,-0.4742999999999997
Filip Hronek 2023,Filip Hronek,2023,D,24.912,72,190,46.0,76.0,82.0,78,64,1.6862,2.9051,2.5202,1.8962,2.4305,0.17857499999999993
Troy Stecher 2018,Troy Stecher,2018,D,23.486,70,184,,,,71,68,,,,2.7162,0.2554,-2.4608000000000003
Troy Stecher 2019,Troy Stecher,2019,D,24.485,70,184,,,71.0,68,78,,,2.7162,0.2554,0.8806,-0.6052
Troy Stecher 2020,Troy Stecher,2020,D,25.485,70,184,,71.0,68.0,78,81,,2.7162,0.2554,0.8806,0.0749,-1.2091666666666667
Troy Stecher 2021,Troy Stecher,2021,D,26.487,70,184,71.0,68.0,78.0,81,64,2.7162,0.2554,0.8806,0.0749,0.2814,-0.7003750000000001
Nikita Zaitsev 2018,Nikita Zaitsev,2018,D,25.925,74,192,,,,82,60,,,,2.0026,0.2344,-1.7682000000000002
Nikita Zaitsev 2019,Nikita Zaitsev,2019,D,26.925,74,192,,,82.0,60,81,,,2.0026,0.2344,0.0693,-1.0492000000000001
Nikita Zaitsev 2020,Nikita Zaitsev,2020,D,27.924,74,192,,82.0,60.0,81,68,,2.0026,0.2344,0.0693,0.177,-0.5917666666666668
Nikita Zaitsev 2021,Nikita Zaitsev,2021,D,28.926,74,192,82.0,60.0,81.0,68,80,2.0026,0.2344,0.0693,0.177,0.2264,-0.3944250000000001
Nikita Zaitsev 2022,Nikita Zaitsev,2022,D,29.926,74,192,60.0,81.0,68.0,80,62,0.2344,0.0693,0.177,0.2264,0.0664,-0.11037499999999999
Nikita Zaitsev 2023,Nikita Zaitsev,2023,D,30.925,74,192,81.0,68.0,80.0,62,46,0.0693,0.177,0.2264,0.0664,0.0471,-0.087675
Dylan Coghlan 2022,Dylan Coghlan,2022,D,23.615,74,208,,,,42,59,,,,0.4448,1.0257,0.5809000000000001
Gavin Bayreuther 2023,Gavin Bayreuther,2023,D,28.39,73,196,19.0,,13.0,43,51,1.3421,,,0.0357,0.3039,-0.38500000000000006
Nicolas Hague 2021,Nicolas Hague,2021,D,21.824,78,230,,,,44,76,,,,0.8991,0.3337,-0.5654
Nicolas Hague 2022,Nicolas Hague,2022,D,22.823,78,230,,,44.0,76,52,,,0.8991,0.3337,0.4003,-0.21610000000000007
Nicolas Hague 2023,Nicolas Hague,2023,D,23.823,78,230,,44.0,76.0,52,81,,0.8991,0.3337,0.4003,0.0632,-0.48116666666666663
Mario Ferraro 2021,Mario Ferraro,2021,D,22.04,72,209,,,,71,82,,,,0.3003,1.0432,0.7428999999999999
Mario Ferraro 2022,Mario Ferraro,2022,D,23.04,72,209,,,71.0,82,63,,,0.3003,1.0432,0.5656,-0.10614999999999997
Mario Ferraro 2023,Mario Ferraro,2023,D,24.039,72,209,,71.0,82.0,63,72,,0.3003,1.0432,0.5656,0.6028,-0.033566666666666634
Cal Foote 2022,Cal Foote,2022,D,22.801,77,224,,,,51,56,,,,0.03,0.0185,-0.0115
Cal Foote 2023,Cal Foote,2023,D,23.801,77,224,,,51.0,56,50,,,0.03,0.0185,0.1647,0.14045000000000002
Mikey Anderson 2022,Mikey Anderson,2022,D,22.355,72,195,,,7.0,79,57,,,,0.1188,0.1333,0.014499999999999999
Mikey Anderson 2023,Mikey Anderson,2023,D,23.355,72,195,,7.0,79.0,57,77,,,0.1188,0.1333,0.1437,0.01765
Henri Jokiharju 2021,Henri Jokiharju,2021,D,21.293,72,200,,,38.0,81,67,,,0.9974,0.2048,0.1435,-0.4576
Henri Jokiharju 2022,Henri Jokiharju,2022,D,22.292,72,200,,38.0,81.0,67,60,,0.9974,0.2048,0.1435,1.1014,0.6528333333333333
Henri Jokiharju 2023,Henri Jokiharju,2023,D,23.292,72,200,38.0,81.0,67.0,60,60,0.9974,0.2048,0.1435,1.1014,0.2703,-0.341475
Miro Heiskanen 2020,Miro Heiskanen,2020,D,20.206,73,195,,,,82,80,,,,1.6657,2.3233,0.6576000000000002
Miro Heiskanen 2021,Miro Heiskanen,2021,D,21.208,73,195,,,82.0,80,80,,,1.6657,2.3233,2.7445,0.75
Miro Heiskanen 2022,Miro Heiskanen,2022,D,22.207,73,195,,82.0,80.0,80,70,,1.6657,2.3233,2.7445,2.2938,0.04930000000000012
Miro Heiskanen 2023,Miro Heiskanen,2023,D,23.207,73,195,82.0,80.0,80.0,70,79,1.6657,2.3233,2.7445,2.2938,3.2679,1.011075
Timothy Liljegren 2023,Timothy Liljegren,2023,D,23.423,73,192,,12.0,2.0,61,67,,,,0.3079,0.4843,0.1764
Cale Makar 2021,Cale Makar,2021,D,21.923,71,187,,,,67,64,,,,3.7433,4.1462,0.40290000000000026
Cale Makar 2022,Cale Makar,2022,D,22.922,71,187,,,67.0,64,77,,,3.7433,4.1462,3.8186,-0.12614999999999998
Cale Makar 2023,Cale Makar,2023,D,23.921,71,187,,67.0,64.0,77,60,,3.7433,4.1462,3.8186,4.0197,0.11699999999999999
Erik Brannstrom 2022,Erik Brannstrom,2022,D,22.081,70,185,,2.0,36.0,43,53,,1.7083,1.5113,1.7444,2.1274,0.47273333333333345
Erik Brannstrom 2023,Erik Brannstrom,2023,D,23.081,70,185,2.0,36.0,43.0,53,74,1.7083,1.5113,1.7444,2.1274,0.7642,-1.00865
Neal Pionk 2020,Neal Pionk,2020,D,24.176,72,185,,,28.0,73,83,,,1.253,1.4968,2.9138,1.5389000000000004
Neal Pionk 2021,Neal Pionk,2021,D,25.178,72,185,,28.0,73.0,83,79,,1.253,1.4968,2.9138,2.1488,0.26093333333333346
Neal Pionk 2022,Neal Pionk,2022,D,26.177,72,185,28.0,73.0,83.0,79,77,1.253,1.4968,2.9138,2.1488,2.1762,0.22310000000000008
Neal Pionk 2023,Neal Pionk,2023,D,27.177,72,185,73.0,83.0,79.0,77,82,1.4968,2.9138,2.1488,2.1762,1.9317,-0.2522
Radim Simek 2020,Radim Simek,2020,D,27.029,72,204,,,,41,56,,,,0.05,0.0538,0.003799999999999998
Radim Simek 2021,Radim Simek,2021,D,28.031,72,204,,,41.0,56,58,,,0.05,0.0538,0.0767,0.024800000000000003
Jan Rutta 2022,Jan Rutta,2022,D,31.177,75,204,57.0,37.0,38.0,51,76,0.4199,0.0383,0.0414,0.0967,0.0272,-0.12187499999999998
Jan Rutta 2023,Jan Rutta,2023,D,32.176,75,204,37.0,38.0,51.0,76,56,0.0383,0.0414,0.0967,0.0272,0.0268,-0.0241
Jacob Bryson 2022,Jacob Bryson,2022,D,23.869,69,176,,,,55,73,,,,0.3974,0.903,0.5056
Jacob Bryson 2023,Jacob Bryson,2023,D,24.869,69,176,,,55.0,73,59,,,0.3974,0.903,0.1282,-0.522
Sean Walker 2021,Sean Walker,2021,D,25.884,71,195,,,39.0,82,68,,,0.1359,0.8264,1.5092,1.0280500000000001
Sean Durzi 2023,Sean Durzi,2023,D,23.946,72,195,,,,64,72,,,,2.4747,2.1063,-0.36839999999999984
Zach Whitecloud 2022,Zach Whitecloud,2022,D,24.841,74,207,1.0,,18.0,74,59,,,,0.0471,0.0701,0.022999999999999993
Zach Whitecloud 2023,Zach Whitecloud,2023,D,25.841,74,207,,18.0,74.0,59,59,,,0.0471,0.0701,0.0153,-0.0433
Martin Fehervary 2023,Martin Fehervary,2023,D,22.988,74,199,,7.0,,79,67,,0.1361,,0.0333,0.0736,-0.011099999999999999
Quinn Hughes 2021,Quinn Hughes,2021,D,20.967,70,180,,,5.0,80,82,,,1.28,3.7667,3.6298,1.1064499999999997
Quinn Hughes 2022,Quinn Hughes,2022,D,21.966,70,180,,5.0,80.0,82,76,,1.28,3.7667,3.6298,3.4601,0.5679333333333334
Quinn Hughes 2023,Quinn Hughes,2023,D,22.966,70,180,5.0,80.0,82.0,76,78,1.28,3.7667,3.6298,3.4601,4.1126,1.0784499999999997
Evan Bouchard 2023,Evan Bouchard,2023,D,22.949,75,194,7.0,,20.0,81,82,1.4548,,0.7012,1.3265,2.2703,1.1094666666666668
Mattias Samuelsson 2023,Mattias Samuelsson,2023,D,22.55,76,231,,,17.0,42,55,,,,0.0508,0.1315,0.08070000000000001
K'Andre Miller 2022,K'Andre Miller,2022,D,21.695,77,215,,,,77,82,,,,0.9956,0.4262,-0.5694
K'Andre Miller 2023,K'Andre Miller,2023,D,22.695,77,215,,,77.0,82,79,,,0.9956,0.4262,0.5443,-0.16660000000000008
Rasmus Dahlin 2020,Rasmus Dahlin,2020,D,19.467,75,202,,,,82,69,,,,2.8472,3.3395,0.4923000000000002
Rasmus Dahlin 2021,Rasmus Dahlin,2021,D,20.469,75,202,,,82.0,69,82,,,2.8472,3.3395,3.047,-0.04634999999999989
Rasmus Dahlin 2022,Rasmus Dahlin,2022,D,21.468,75,202,,82.0,69.0,82,80,,2.8472,3.3395,3.047,3.0715,-0.006400000000000183
Rasmus Dahlin 2023,Rasmus Dahlin,2023,D,22.467,75,202,82.0,69.0,82.0,80,78,2.8472,3.3395,3.047,3.0715,3.6175,0.5412000000000003
Noah Dobson 2021,Noah Dobson,2021,D,20.734,76,194,,,,40,67,,,,0.925,1.8851,0.9601
Noah Dobson 2022,Noah Dobson,2022,D,21.734,76,194,,,40.0,67,80,,,0.925,1.8851,2.6335,1.22845
Noah Dobson 2023,Noah Dobson,2023,D,22.733,76,194,,40.0,67.0,80,78,,0.925,1.8851,2.6335,3.2865,1.4719666666666669
Adam Boqvist 2021,Adam Boqvist,2021,D,20.129,72,182,,,,48,49,,,,2.172,3.3725,1.2005
Adam Boqvist 2022,Adam Boqvist,2022,D,21.129,72,182,,,48.0,49,52,,,2.172,3.3725,1.9378,-0.8344500000000001
Adam Boqvist 2023,Adam Boqvist,2023,D,22.128,72,182,,48.0,49.0,52,46,,2.172,3.3725,1.9378,3.0725,0.5783999999999998
Rasmus Sandin 2023,Rasmus Sandin,2023,D,22.569,71,182,,33.0,13.0,51,71,,0.7351,1.8074,1.3902,1.938,0.6271
Ty Smith 2022,Ty Smith,2022,D,21.523,71,180,,,,70,66,,,,2.5424,1.3063,-1.2361000000000002
Ilya Lyubushkin 2020,Ilya Lyubushkin,2020,D,25.487,74,200,,,,41,60,,,,0.05,0.068,0.018000000000000002
Ilya Lyubushkin 2021,Ilya Lyubushkin,2021,D,26.489,74,200,,,41.0,60,61,,,0.05,0.068,0.0183,-0.0407
Ilya Lyubushkin 2022,Ilya Lyubushkin,2022,D,27.489,74,200,,41.0,60.0,61,77,,0.05,0.068,0.0183,0.032,-0.013433333333333339
Ilya Lyubushkin 2023,Ilya Lyubushkin,2023,D,28.488,74,200,41.0,60.0,61.0,77,68,0.05,0.068,0.0183,0.032,0.0441,0.002024999999999999
Alexander Romanov 2022,Alexander Romanov,2022,D,21.736,73,215,,,,79,79,,,,0.7614,0.116,-0.6454
Alexander Romanov 2023,Alexander Romanov,2023,D,22.736,73,215,,,79.0,79,76,,,0.7614,0.116,0.0298,-0.4089
Simon Benoit 2023,Simon Benoit,2023,D,24.034,75,203,,,8.0,53,78,,,0.1917,0.0082,0.0447,-0.055250000000000014
Moritz Seider 2023,Moritz Seider,2023,D,21.487,76,204,,,,82,82,,,,2.9211,3.1002,0.17910000000000004
Tobias Bjornfot 2022,Tobias Bjornfot,2022,D,20.488,72,200,,,3.0,48,70,,,,0.0944,0.09,-0.004400000000000001
Braden Schneider 2023,Braden Schneider,2023,D,21.03,75,208,,,,43,81,,,,0.0934,0.0556,-0.0378
Artem Zub 2022,Artem Zub,2022,D,25.997,74,200,,,,68,81,,,,0.084,0.2739,0.18989999999999996
Artem Zub 2023,Artem Zub,2023,D,26.996,74,200,,,68.0,81,53,,,0.084,0.2739,0.1,-0.07894999999999999
J.J. Moser 2023,J.J. Moser,2023,D,22.32,73,173,,,,43,82,,,,1.2097,2.1362,0.9265000000000001
Zdeno Chara 2009,Zdeno Chara,2009,D,31.541,81,250,,,,77,80,,,,4.4249,3.7644,-0.6604999999999999
Zdeno Chara 2010,Zdeno Chara,2010,D,32.54,81,250,,,77.0,80,80,,,4.4249,3.7644,3.0783,-1.0163499999999996
Zdeno Chara 2011,Zdeno Chara,2011,D,33.54,81,250,,77.0,80.0,80,81,,4.4249,3.7644,3.0783,3.1527,-0.6031666666666671
Zdeno Chara 2012,Zdeno Chara,2012,D,34.539,81,250,77.0,80.0,80.0,81,79,4.4249,3.7644,3.0783,3.1527,2.6591,-0.9459750000000002
Zdeno Chara 2013,Zdeno Chara,2013,D,35.541,81,250,80.0,80.0,81.0,79,82,3.7644,3.0783,3.1527,2.6591,2.4701,-0.6935250000000002
Zdeno Chara 2014,Zdeno Chara,2014,D,36.54,81,250,80.0,81.0,79.0,82,77,3.0783,3.1527,2.6591,2.4701,2.4357,-0.40434999999999954
Zdeno Chara 2015,Zdeno Chara,2015,D,37.54,81,250,81.0,79.0,82.0,77,63,3.1527,2.6591,2.4701,2.4357,2.0937,-0.5857000000000001
Zdeno Chara 2016,Zdeno Chara,2016,D,38.539,81,250,79.0,82.0,77.0,63,80,2.6591,2.4701,2.4357,2.0937,1.561,-0.85365
Zdeno Chara 2017,Zdeno Chara,2017,D,39.541,81,250,82.0,77.0,63.0,80,75,2.4701,2.4357,2.0937,1.561,0.4713,-1.6688250000000002
Zdeno Chara 2018,Zdeno Chara,2018,D,40.54,81,250,77.0,63.0,80.0,75,73,2.4357,2.0937,1.561,0.4713,0.4057,-1.234725
Zdeno Chara 2019,Zdeno Chara,2019,D,41.54,81,250,63.0,80.0,75.0,73,62,2.0937,1.561,0.4713,0.4057,0.0782,-1.054725
Zdeno Chara 2020,Zdeno Chara,2020,D,42.539,81,250,80.0,75.0,73.0,62,80,1.561,0.4713,0.4057,0.0782,0.1132,-0.51585
Zdeno Chara 2021,Zdeno Chara,2021,D,43.541,81,250,75.0,73.0,62.0,80,80,0.4713,0.4057,0.0782,0.1132,0.2539,-0.01319999999999999
Zdeno Chara 2022,Zdeno Chara,2022,D,44.541,81,250,73.0,62.0,80.0,80,72,0.4057,0.0782,0.1132,0.2539,0.0664,-0.14634999999999998
Duncan Keith 2009,Duncan Keith,2009,D,25.214,73,192,,,,82,77,,,,2.11,2.4394,0.32940000000000014
Duncan Keith 2010,Duncan Keith,2010,D,26.213,73,192,,,82.0,77,82,,,2.11,2.4394,2.8539,0.5791999999999997
Duncan Keith 2011,Duncan Keith,2011,D,27.212,73,192,,82.0,77.0,82,82,,2.11,2.4394,2.8539,3.0063,0.5385333333333335
Duncan Keith 2012,Duncan Keith,2012,D,28.212,73,192,82.0,77.0,82.0,82,74,2.11,2.4394,2.8539,3.0063,3.1615,0.5591000000000004
Duncan Keith 2013,Duncan Keith,2013,D,29.214,73,192,77.0,82.0,82.0,74,80,2.4394,2.8539,3.0063,3.1615,2.7411,-0.12417500000000015
Duncan Keith 2014,Duncan Keith,2014,D,30.213,73,192,82.0,82.0,74.0,80,79,2.8539,3.0063,3.1615,2.7411,3.1776,0.2368999999999999
Duncan Keith 2015,Duncan Keith,2015,D,31.212,73,192,82.0,74.0,80.0,79,80,3.0063,3.1615,2.7411,3.1776,3.32,0.2983749999999996
Duncan Keith 2016,Duncan Keith,2016,D,32.212,73,192,74.0,80.0,79.0,80,67,3.1615,2.7411,3.1776,3.32,2.8326,-0.2674500000000002
Duncan Keith 2017,Duncan Keith,2017,D,33.214,73,192,80.0,79.0,80.0,67,80,2.7411,3.1776,3.32,2.8326,3.1779,0.1600750000000004
Duncan Keith 2018,Duncan Keith,2018,D,34.213,73,192,79.0,80.0,67.0,80,82,3.1776,3.32,2.8326,3.1779,2.5961,-0.5309249999999999
Duncan Keith 2019,Duncan Keith,2019,D,35.212,73,192,80.0,67.0,80.0,82,82,3.32,2.8326,3.1779,2.5961,1.3835,-1.5981500000000002
Duncan Keith 2020,Duncan Keith,2020,D,36.212,73,192,67.0,80.0,82.0,82,71,2.8326,3.1779,2.5961,1.3835,2.2768,-0.22072499999999984
Duncan Keith 2021,Duncan Keith,2021,D,37.214,73,192,80.0,82.0,82.0,71,77,3.1779,2.5961,1.3835,2.2768,2.4928,0.13422499999999982
Duncan Keith 2022,Duncan Keith,2022,D,38.213,73,192,82.0,82.0,71.0,77,64,2.5961,1.3835,2.2768,2.4928,0.6424,-1.5449000000000002
Andrej Sekera 2010,Andrej Sekera,2010,D,23.316,72,200,,,37.0,69,49,,,1.1568,1.5739,1.5378,0.17245
Andrej Sekera 2011,Andrej Sekera,2011,D,24.316,72,200,,37.0,69.0,49,76,,1.1568,1.5739,1.5378,2.0985,0.6756666666666666
Andrej Sekera 2012,Andrej Sekera,2012,D,25.315,72,200,37.0,69.0,49.0,76,69,1.1568,1.5739,1.5378,2.0985,0.8959,-0.69585
Andrej Sekera 2013,Andrej Sekera,2013,D,26.317,72,200,69.0,49.0,76.0,69,63,1.5739,1.5378,2.0985,0.8959,1.082,-0.44452500000000006
Andrej Sekera 2014,Andrej Sekera,2014,D,27.316,72,200,49.0,76.0,69.0,63,74,1.5378,2.0985,0.8959,1.082,2.68,1.27645
Andrej Sekera 2015,Andrej Sekera,2015,D,28.316,72,200,76.0,69.0,63.0,74,73,2.0985,0.8959,1.082,2.68,1.8386,0.14949999999999997
Andrej Sekera 2016,Andrej Sekera,2016,D,29.315,72,200,69.0,63.0,74.0,73,81,0.8959,1.082,2.68,1.8386,2.3337,0.7095749999999998
Andrej Sekera 2017,Andrej Sekera,2017,D,30.317,72,200,63.0,74.0,73.0,81,80,1.082,2.68,1.8386,2.3337,2.1896,0.2060249999999999
Andrej Sekera 2021,Andrej Sekera,2021,D,34.317,72,200,80.0,36.0,24.0,67,67,2.1896,0.9727,0.5444,0.0865,0.0598,-0.8885000000000001
Kris Russell 2009,Kris Russell,2009,D,21.419,70,170,,,,67,66,,,,3.1771,3.3086,0.1315000000000004
Kris Russell 2010,Kris Russell,2010,D,22.418,70,170,,,67.0,66,70,,,3.1771,3.3086,2.4917,-0.75115
Kris Russell 2011,Kris Russell,2011,D,23.417,70,170,,67.0,66.0,70,73,,3.1771,3.3086,2.4917,2.7664,-0.22606666666666664
Kris Russell 2012,Kris Russell,2012,D,24.417,70,170,67.0,66.0,70.0,73,55,3.1771,3.3086,2.4917,2.7664,1.8433,-1.0926500000000001
Kris Russell 2013,Kris Russell,2013,D,25.419,70,170,66.0,70.0,73.0,55,56,3.3086,2.4917,2.7664,1.8433,0.5874,-2.0151
Kris Russell 2014,Kris Russell,2014,D,26.418,70,170,70.0,73.0,55.0,56,68,2.4917,2.7664,1.8433,0.5874,2.9806,1.0584
Kris Russell 2015,Kris Russell,2015,D,27.418,70,170,73.0,55.0,56.0,68,79,2.7664,1.8433,0.5874,2.9806,2.4207,0.37627500000000014
Kris Russell 2016,Kris Russell,2016,D,28.417,70,170,55.0,56.0,68.0,79,62,1.8433,0.5874,2.9806,2.4207,1.5503,-0.40769999999999995
Kris Russell 2017,Kris Russell,2017,D,29.419,70,170,56.0,68.0,79.0,62,68,0.5874,2.9806,2.4207,1.5503,0.2826,-1.60215
Kris Russell 2018,Kris Russell,2018,D,30.418,70,170,68.0,79.0,62.0,68,78,2.9806,2.4207,1.5503,0.2826,0.2571,-1.55145
Kris Russell 2019,Kris Russell,2019,D,31.418,70,170,79.0,62.0,68.0,78,72,2.4207,1.5503,0.2826,0.2571,0.2278,-0.899875
Kris Russell 2020,Kris Russell,2020,D,32.417,70,170,62.0,68.0,78.0,72,64,1.5503,0.2826,0.2571,0.2278,0.0245,-0.55495
Kris Russell 2021,Kris Russell,2021,D,33.419,70,170,68.0,78.0,72.0,64,51,0.2826,0.2571,0.2278,0.0245,0.1752,-0.022800000000000015
Keith Yandle 2009,Keith Yandle,2009,D,22.062,73,192,,,,43,69,,,,1.8849,2.779,0.8940999999999999
Keith Yandle 2010,Keith Yandle,2010,D,23.062,73,192,,,43.0,69,82,,,1.8849,2.779,3.0959,0.7639499999999999
Keith Yandle 2011,Keith Yandle,2011,D,24.061,73,192,,43.0,69.0,82,82,,1.8849,2.779,3.0959,4.0963,1.5097000000000005
Keith Yandle 2012,Keith Yandle,2012,D,25.06,73,192,43.0,69.0,82.0,82,82,1.8849,2.779,3.0959,4.0963,3.5079,0.5438749999999999
Keith Yandle 2013,Keith Yandle,2013,D,26.062,73,192,69.0,82.0,82.0,82,82,2.779,3.0959,4.0963,3.5079,3.5111,0.14132500000000014
Keith Yandle 2014,Keith Yandle,2014,D,27.062,73,192,82.0,82.0,82.0,82,82,3.0959,4.0963,3.5079,3.5111,4.3898,0.8370000000000002
Keith Yandle 2015,Keith Yandle,2015,D,28.061,73,192,82.0,82.0,82.0,82,84,4.0963,3.5079,3.5111,4.3898,4.1452,0.26892499999999986
Keith Yandle 2016,Keith Yandle,2016,D,29.06,73,192,82.0,82.0,82.0,84,82,3.5079,3.5111,4.3898,4.1452,2.6195,-1.2690000000000001
Keith Yandle 2017,Keith Yandle,2017,D,30.062,73,192,82.0,82.0,84.0,82,82,3.5111,4.3898,4.1452,2.6195,3.0892,-0.5771999999999999
Keith Yandle 2018,Keith Yandle,2018,D,31.062,73,192,82.0,84.0,82.0,82,82,4.3898,4.1452,2.6195,3.0892,3.3085,-0.2524250000000001
Keith Yandle 2019,Keith Yandle,2019,D,32.061,73,192,84.0,82.0,82.0,82,82,4.1452,2.6195,3.0892,3.3085,3.5587,0.2681
Keith Yandle 2020,Keith Yandle,2020,D,33.06,73,192,82.0,82.0,82.0,82,81,2.6195,3.0892,3.3085,3.5587,3.6816,0.5376249999999998
