,Player,Year,Position,Age,Height,Weight,Y1 GP,Y2 GP,Y3 GP,Y4 GP,Y5 GP,Y1 PK ATOI,Y2 PK ATOI,Y3 PK ATOI,Y4 PK ATOI,Y5 PK ATOI,Y1 PK G/60,Y2 PK G/60,Y3 PK G/60,Y4 PK G/60,Y5 PK G/60,Y5 dPK G/60,Y1 PK ixG/60,Y2 PK ixG/60,Y3 PK ixG/60,Y4 PK ixG/60,Y5 PK ixG/60
Mattias Janmark 2022,Mattias Janmark,2022,C,28.814,73,205,81.0,81.0,73.0,82,67,1.3901,1.4901,1.6487,1.6699,1.1903,1.0657,0.0,0.587,0.6416,1.5047,0.931125,0.2514,0.2831,0.4489,0.8298,0.2815
Mattias Janmark 2023,Mattias Janmark,2023,C,29.813,73,205,81.0,73.0,82.0,67,66,1.4901,1.6487,1.6699,1.1903,1.9422,0.0,0.587,0.6416,1.5047,1.4042,0.7208749999999999,0.2831,0.4489,0.8298,0.2815,0.3998
Andrew Copp 2020,Andrew Copp,2020,C,25.233,73,199,77.0,64.0,82.0,69,74,0.8063,1.451,1.9407,1.358,2.277,0.0,0.6461,0.7541,0.6403,0.0,-0.5101249999999999,0.4083,0.4846,0.4323,0.276,0.5481
Andrew Copp 2021,Andrew Copp,2021,C,26.235,73,199,64.0,82.0,69.0,74,80,1.451,1.9407,1.358,2.277,2.4964,0.6461,0.7541,0.6403,0.0,0.0,-0.5101249999999999,0.4846,0.4323,0.276,0.5481,0.1922
Andrew Copp 2022,Andrew Copp,2022,C,27.234,73,199,82.0,69.0,74.0,80,72,1.9407,1.358,2.277,2.4964,2.3104,0.7541,0.6403,0.0,0.0,0.7214,0.3728,0.4323,0.276,0.5481,0.1922,1.3122
Andrew Copp 2023,Andrew Copp,2023,C,28.233,73,199,69.0,74.0,80.0,72,82,1.358,2.277,2.4964,2.3104,2.4652,0.6403,0.0,0.0,0.7214,0.2968,-0.04362499999999997,0.276,0.5481,0.1922,1.3122,0.3249
Jason Dickinson 2023,Jason Dickinson,2023,C,27.245,74,200,67.0,76.0,74.0,62,78,1.4699,2.16,1.6324,1.4608,1.9314,0.0,0.0,0.0,0.0,0.0,0.0,0.2923,0.1389,0.0234,0.0646,0.204
J.T. Compher 2022,J.T. Compher,2022,L,26.484,72,190,69.0,66.0,79.0,70,70,1.4171,1.8975,2.2565,2.2497,1.6429,1.2272,1.4373,0.0,0.0,0.5217,-0.14442500000000003,0.4247,0.4301,0.2361,0.1382,0.474
J.T. Compher 2023,J.T. Compher,2023,L,27.483,72,190,66.0,79.0,70.0,70,82,1.8975,2.2565,2.2497,1.6429,2.1289,1.4373,0.0,0.0,0.5217,0.0,-0.48975,0.4301,0.2361,0.1382,0.474,0.2044
Artturi Lehkonen 2022,Artturi Lehkonen,2022,L,26.246,71,179,66.0,82.0,82.0,68,74,1.5237,2.2711,2.42,2.0316,1.8912,0.5966,0.0,0.3542,1.2568,0.8574,0.3055000000000001,0.2853,0.4226,0.5835,0.4345,0.3749
Artturi Lehkonen 2023,Artturi Lehkonen,2023,L,27.245,71,179,82.0,82.0,68.0,74,64,2.2711,2.42,2.0316,1.8912,1.5294,0.0,0.3542,1.2568,0.8574,0.613,-0.0040999999999999925,0.4226,0.5835,0.4345,0.3749,0.293
Aleksander Barkov 2020,Aleksander Barkov,2020,C,24.08,75,215,66.0,61.0,79.0,82,77,1.7985,1.2888,1.7534,2.0764,1.1015,0.5055,0.0,2.1658,0.0,0.0,-0.667825,0.7996,0.1432,1.2891,0.5102,0.8519
Aleksander Barkov 2021,Aleksander Barkov,2021,C,25.082,75,215,61.0,79.0,82.0,77,73,1.2888,1.7534,2.0764,1.1015,1.4403,0.0,2.1658,0.0,0.0,0.8331,0.29164999999999996,0.1432,1.2891,0.5102,0.8519,0.7594
Aleksander Barkov 2022,Aleksander Barkov,2022,C,26.081,75,215,79.0,82.0,77.0,73,67,1.7534,2.0764,1.1015,1.4403,2.1256,2.1658,0.0,0.0,0.8331,1.6852,0.9354750000000001,1.2891,0.5102,0.8519,0.7594,0.672
