,Player,Year,Position,Age,Height,Weight,Y1 GP,Y2 GP,Y3 GP,Y4 GP,Y5 GP,Y1 PP ATOI,Y2 PP ATOI,Y3 PP ATOI,Y4 PP ATOI,Y5 PP ATOI,Y5 dPP ATOI
Erik Condra 2015,Erik Condra,2015,R,28.154,71,185,26.0,81.0,82.0,76,68,0.7282,0.0823,0.041,0.0612,0.1047,-0.12347499999999999
Erik Condra 2016,Erik Condra,2016,R,29.153,71,185,81.0,82.0,76.0,68,54,0.0823,0.041,0.0612,0.1047,0.0775,0.005199999999999996
Jori Lehtera 2018,Jori Lehtera,2018,C,29.775,74,212,,75.0,79.0,64,62,,2.3113,1.8673,1.3599,0.5613,-1.2848666666666668
Magnus Paajarvi 2014,Magnus Paajarvi,2014,L,22.473,75,206,,80.0,41.0,71,55,,1.859,1.0325,1.4258,0.1706,-1.2685
Marcus Kruger 2015,Marcus Kruger,2015,C,24.348,72,186,7.0,71.0,80.0,81,81,0.0929,1.4577,0.2748,0.1247,0.0251,-0.462425
Marcus Kruger 2016,Marcus Kruger,2016,C,25.348,72,186,71.0,80.0,81.0,81,41,1.4577,0.2748,0.1247,0.0251,0.0866,-0.383975
Marcus Kruger 2017,Marcus Kruger,2017,C,26.35,72,186,80.0,81.0,81.0,41,70,0.2748,0.1247,0.0251,0.0866,0.099,-0.028799999999999992
Marcus Kruger 2018,Marcus Kruger,2018,C,27.349,72,186,81.0,81.0,41.0,70,48,0.1247,0.0251,0.0866,0.099,0.108,0.02414999999999999
Marcus Kruger 2019,Marcus Kruger,2019,C,28.348,72,186,81.0,41.0,70.0,48,74,0.0251,0.0866,0.099,0.108,0.027,-0.052675
Jordan Nolan 2016,Jordan Nolan,2016,C,26.273,75,219,26.0,75.0,64.0,60,52,0.3096,0.1129,0.0771,0.0664,0.0587,-0.08279999999999998
Jordan Nolan 2017,Jordan Nolan,2017,C,27.275,75,219,75.0,64.0,60.0,52,46,0.1129,0.0771,0.0664,0.0587,0.1783,0.09952499999999999
Jordan Nolan 2018,Jordan Nolan,2018,C,28.275,75,219,64.0,60.0,52.0,46,69,0.0771,0.0664,0.0587,0.1783,0.0775,-0.017625000000000002
Oscar Lindberg 2019,Oscar Lindberg,2019,"C, L",26.925,73,202,1.0,68.0,65.0,63,55,,0.8132,0.0944,0.164,0.4264,0.06919999999999998
Ryan Spooner 2019,Ryan Spooner,2019,C,26.67,70,191,29.0,80.0,78.0,59,52,2.7569,2.7856,2.6502,2.448,1.1135,-1.5466749999999998
Devante Smith-Pelly 2018,Devante Smith-Pelly,2018,R,25.298,72,223,19.0,74.0,64.0,53,75,0.6746,0.9043,0.7969,1.0855,0.046,-0.819325
Devante Smith-Pelly 2019,Devante Smith-Pelly,2019,R,26.298,72,223,74.0,64.0,53.0,75,54,0.9043,0.7969,1.0855,0.046,0.0377,-0.670475
Matt Read 2015,Matt Read,2015,R,28.299,70,188,,79.0,71.0,75,80,,2.4203,1.9052,1.6018,1.6115,-0.36426666666666674
Matt Read 2016,Matt Read,2016,R,29.299,70,188,79.0,71.0,75.0,80,79,2.4203,1.9052,1.6018,1.6115,1.3173,-0.5674000000000001
Matt Read 2017,Matt Read,2017,R,30.301,70,188,71.0,75.0,80.0,79,63,1.9052,1.6018,1.6115,1.3173,0.6669,-0.9420499999999998
J.T. Brown 2017,J.T. Brown,2017,R,26.251,70,182,,63.0,52.0,78,64,,0.4791,0.074,0.081,0.0615,-0.14986666666666668
J.T. Brown 2018,J.T. Brown,2018,R,27.251,70,182,63.0,52.0,78.0,64,47,0.4791,0.074,0.081,0.0615,0.0436,-0.1303
J.T. Brown 2019,J.T. Brown,2019,R,28.25,70,182,52.0,78.0,64.0,47,56,0.074,0.081,0.0615,0.0436,0.0095,-0.055525
Sven Andrighetto 2019,Sven Andrighetto,2019,R,25.531,70,188,12.0,44.0,46.0,50,64,1.5458,1.3746,1.1123,2.438,1.2615,-0.35617500000000013
Jaromir Jagr 2015,Jaromir Jagr,2015,R,42.627,75,230,,73.0,76.0,82,77,,3.2475,3.0981,2.9287,2.3643,-0.7271333333333332
Jaromir Jagr 2016,Jaromir Jagr,2016,R,43.626,75,230,73.0,76.0,82.0,77,79,3.2475,3.0981,2.9287,2.3643,2.7146,-0.19505000000000017
Jaromir Jagr 2017,Jaromir Jagr,2017,R,44.628,75,230,76.0,82.0,77.0,79,82,3.0981,2.9287,2.3643,2.7146,2.7762,-0.0002250000000003638
Jason Chimera 2011,Jason Chimera,2011,L,31.418,75,215,,81.0,49.0,78,81,,2.0084,2.1299,0.3077,0.6064,-0.8755999999999999
Jason Chimera 2012,Jason Chimera,2012,L,32.417,75,215,81.0,49.0,78.0,81,82,2.0084,2.1299,0.3077,0.6064,0.8876,-0.37550000000000017
Jason Chimera 2013,Jason Chimera,2013,L,33.419,75,215,49.0,78.0,81.0,82,80,2.1299,0.3077,0.6064,0.8876,0.2397,-0.7432
Jason Chimera 2014,Jason Chimera,2014,L,34.418,75,215,78.0,81.0,82.0,80,82,0.3077,0.6064,0.8876,0.2397,0.8492,0.33885
Jason Chimera 2015,Jason Chimera,2015,L,35.418,75,215,81.0,82.0,80.0,82,77,0.6064,0.8876,0.2397,0.8492,0.1874,-0.458325
Jason Chimera 2016,Jason Chimera,2016,L,36.417,75,215,82.0,80.0,82.0,77,82,0.8876,0.2397,0.8492,0.1874,1.4567,0.9157250000000001
Jason Chimera 2017,Jason Chimera,2017,L,37.419,75,215,80.0,82.0,77.0,82,82,0.2397,0.8492,0.1874,1.4567,0.1459,-0.53735
Jason Chimera 2018,Jason Chimera,2018,L,38.419,75,215,82.0,77.0,82.0,82,74,0.8492,0.1874,1.4567,0.1459,0.0453,-0.6145
Mike Fisher 2011,Mike Fisher,2011,C,30.323,73,216,,79.0,78.0,79,82,,2.8903,2.7244,2.7686,2.3933,-0.40113333333333356
Mike Fisher 2012,Mike Fisher,2012,C,31.322,73,216,79.0,78.0,79.0,82,72,2.8903,2.7244,2.7686,2.3933,2.2718,-0.4223500000000002
Mike Fisher 2013,Mike Fisher,2013,C,32.324,73,216,78.0,79.0,82.0,72,64,2.7244,2.7686,2.3933,2.2718,2.607,0.06747499999999995
Mike Fisher 2014,Mike Fisher,2014,C,33.323,73,216,79.0,82.0,72.0,64,75,2.7686,2.3933,2.2718,2.607,2.7353,0.2251249999999998
Mike Fisher 2015,Mike Fisher,2015,C,34.323,73,216,82.0,72.0,64.0,75,59,2.3933,2.2718,2.607,2.7353,2.7226,0.22074999999999978
Mike Fisher 2016,Mike Fisher,2016,C,35.322,73,216,72.0,64.0,75.0,59,70,2.2718,2.607,2.7353,2.7226,2.2552,-0.32897500000000024
Mike Fisher 2017,Mike Fisher,2017,C,36.324,73,216,64.0,75.0,59.0,70,72,2.607,2.7353,2.7226,2.2552,2.3197,-0.2603249999999999
Brian Gionta 2011,Brian Gionta,2011,R,31.702,67,178,,82.0,81.0,61,82,,3.4774,2.416,3.0112,2.8848,-0.08340000000000014
Brian Gionta 2016,Brian Gionta,2016,R,36.702,67,178,31.0,82.0,81.0,69,79,2.907,2.9587,1.4237,2.0773,1.9871,-0.35457499999999986
Brian Gionta 2017,Brian Gionta,2017,R,37.704,67,178,82.0,81.0,69.0,79,82,2.9587,1.4237,2.0773,1.9871,1.5463,-0.5653999999999999
Daniel Sedin 2011,Daniel Sedin,2011,L,30.013,73,190,,82.0,82.0,63,82,,4.1984,3.9388,3.4762,3.61,-0.26113333333333344
Daniel Sedin 2012,Daniel Sedin,2012,L,31.012,73,190,82.0,82.0,63.0,82,72,4.1984,3.9388,3.4762,3.61,3.509,-0.29685000000000006
Daniel Sedin 2013,Daniel Sedin,2013,L,32.015,73,190,82.0,63.0,82.0,72,80,3.9388,3.4762,3.61,3.509,3.6926,0.059100000000000374
Daniel Sedin 2014,Daniel Sedin,2014,L,33.014,73,190,63.0,82.0,72.0,80,73,3.4762,3.61,3.509,3.6926,3.5815,0.009549999999999947
Daniel Sedin 2015,Daniel Sedin,2015,L,34.013,73,190,82.0,72.0,80.0,73,82,3.61,3.509,3.6926,3.5815,2.9852,-0.6130750000000003
Daniel Sedin 2016,Daniel Sedin,2016,L,35.013,73,190,72.0,80.0,73.0,82,82,3.509,3.6926,3.5815,2.9852,3.2563,-0.18577500000000002
Daniel Sedin 2017,Daniel Sedin,2017,L,36.015,73,190,80.0,73.0,82.0,82,82,3.6926,3.5815,2.9852,3.2563,2.9189,-0.45999999999999996
Daniel Sedin 2018,Daniel Sedin,2018,L,37.014,73,190,73.0,82.0,82.0,82,81,3.5815,2.9852,3.2563,2.9189,2.9222,-0.2632749999999997
Henrik Sedin 2011,Henrik Sedin,2011,C,30.013,74,183,,82.0,82.0,82,82,,4.2226,3.978,3.4846,3.5955,-0.29956666666666676
Henrik Sedin 2012,Henrik Sedin,2012,C,31.012,74,183,82.0,82.0,82.0,82,82,4.2226,3.978,3.4846,3.5955,3.6695,-0.15067499999999967
Henrik Sedin 2013,Henrik Sedin,2013,C,32.015,74,183,82.0,82.0,82.0,82,82,3.978,3.4846,3.5955,3.6695,3.5594,-0.12250000000000005
Henrik Sedin 2014,Henrik Sedin,2014,C,33.014,74,183,82.0,82.0,82.0,82,70,3.4846,3.5955,3.6695,3.5594,3.4731,-0.10415000000000019
Henrik Sedin 2015,Henrik Sedin,2015,C,34.013,74,183,82.0,82.0,82.0,70,82,3.5955,3.6695,3.5594,3.4731,2.9606,-0.613775
Henrik Sedin 2016,Henrik Sedin,2016,C,35.013,74,183,82.0,82.0,70.0,82,74,3.6695,3.5594,3.4731,2.9606,3.1955,-0.2201500000000003
Henrik Sedin 2017,Henrik Sedin,2017,C,36.015,74,183,82.0,70.0,82.0,74,82,3.5594,3.4731,2.9606,3.1955,2.9811,-0.31605000000000016
Henrik Sedin 2018,Henrik Sedin,2018,C,37.014,74,183,70.0,82.0,74.0,82,82,3.4731,2.9606,3.1955,2.9811,2.9335,-0.21907500000000013
Chris Kelly 2011,Chris Kelly,2011,C,29.887,72,190,,75.0,82.0,81,81,,0.2589,0.1346,0.2072,0.2193,0.01906666666666665
Chris Kelly 2012,Chris Kelly,2012,C,30.887,72,190,75.0,82.0,81.0,81,82,0.2589,0.1346,0.2072,0.2193,0.2043,-0.0007000000000000062
Chris Kelly 2013,Chris Kelly,2013,C,31.889,72,190,82.0,81.0,81.0,82,58,0.1346,0.2072,0.2193,0.2043,0.1103,-0.08105
Chris Kelly 2014,Chris Kelly,2014,C,32.888,72,190,81.0,81.0,82.0,58,57,0.2072,0.2193,0.2043,0.1103,0.1652,-0.020074999999999982
Chris Kelly 2015,Chris Kelly,2015,C,33.887,72,190,81.0,82.0,58.0,57,80,0.2193,0.2043,0.1103,0.1652,0.0879,-0.08687500000000001
Henrik Zetterberg 2011,Henrik Zetterberg,2011,C,29.978,72,197,,75.0,77.0,74,80,,4.6211,3.481,3.3408,3.2925,-0.5218000000000003
Henrik Zetterberg 2012,Henrik Zetterberg,2012,C,30.977,72,197,75.0,77.0,74.0,80,82,4.6211,3.481,3.3408,3.2925,3.2047,-0.4791500000000002
Henrik Zetterberg 2013,Henrik Zetterberg,2013,C,31.979,72,197,77.0,74.0,80.0,82,78,3.481,3.3408,3.2925,3.2047,3.8239,0.4941500000000003
Henrik Zetterberg 2014,Henrik Zetterberg,2014,C,32.978,72,197,74.0,80.0,82.0,78,45,3.3408,3.2925,3.2047,3.8239,3.5393,0.12382500000000007
Henrik Zetterberg 2015,Henrik Zetterberg,2015,C,33.978,72,197,80.0,82.0,78.0,45,77,3.2925,3.2047,3.8239,3.5393,3.2145,-0.25059999999999993
Henrik Zetterberg 2016,Henrik Zetterberg,2016,C,34.977,72,197,82.0,78.0,45.0,77,82,3.2047,3.8239,3.5393,3.2145,3.1179,-0.32769999999999966
Henrik Zetterberg 2017,Henrik Zetterberg,2017,C,35.979,72,197,78.0,45.0,77.0,82,82,3.8239,3.5393,3.2145,3.1179,2.9589,-0.4650000000000003
Henrik Zetterberg 2018,Henrik Zetterberg,2018,C,36.978,72,197,45.0,77.0,82.0,82,82,3.5393,3.2145,3.1179,2.9589,2.6201,-0.5875500000000002
Radim Vrbata 2013,Radim Vrbata,2013,R,31.303,73,194,18.0,82.0,79.0,77,58,3.1676,2.4307,3.23,3.2868,3.2657,0.23692499999999983
Radim Vrbata 2014,Radim Vrbata,2014,R,32.302,73,194,82.0,79.0,77.0,58,80,2.4307,3.23,3.2868,3.2657,2.8004,-0.25290000000000035
Radim Vrbata 2015,Radim Vrbata,2015,R,33.301,73,194,79.0,77.0,58.0,80,79,3.23,3.2868,3.2657,2.8004,2.9057,-0.2400249999999997
Radim Vrbata 2016,Radim Vrbata,2016,R,34.301,73,194,77.0,58.0,80.0,79,63,3.2868,3.2657,2.8004,2.9057,2.8489,-0.2157499999999999
Radim Vrbata 2017,Radim Vrbata,2017,R,35.303,73,194,58.0,80.0,79.0,63,81,3.2657,2.8004,2.9057,2.8489,2.6934,-0.26177499999999965
Radim Vrbata 2018,Radim Vrbata,2018,R,36.302,73,194,80.0,79.0,63.0,81,42,2.8004,2.9057,2.8489,2.6934,1.3218,-1.4903
Joel Ward 2012,Joel Ward,2012,R,30.829,73,225,,79.0,71.0,80,73,,1.1964,1.1042,1.5102,0.1429,-1.1273666666666666
Joel Ward 2013,Joel Ward,2013,R,31.831,73,225,79.0,71.0,80.0,73,66,1.1964,1.1042,1.5102,0.1429,1.9226,0.9341750000000001
Joel Ward 2014,Joel Ward,2014,R,32.83,73,225,71.0,80.0,73.0,66,82,1.1042,1.5102,0.1429,1.9226,1.7514,0.5814250000000001
Joel Ward 2015,Joel Ward,2015,R,33.83,73,225,80.0,73.0,66.0,82,82,1.5102,0.1429,1.9226,1.7514,1.522,0.1902250000000001
Joel Ward 2016,Joel Ward,2016,R,34.829,73,225,73.0,66.0,82.0,82,79,0.1429,1.9226,1.7514,1.522,2.1308,0.7960749999999999
Joel Ward 2017,Joel Ward,2017,R,35.831,73,225,66.0,82.0,82.0,79,78,1.9226,1.7514,1.522,2.1308,1.2506,-0.5811000000000002
Joel Ward 2018,Joel Ward,2018,R,36.831,73,225,82.0,82.0,79.0,78,52,1.7514,1.522,2.1308,1.2506,0.2385,-1.4252
Marian Gaborik 2013,Marian Gaborik,2013,R,30.629,73,200,17.0,76.0,62.0,82,80,3.1382,3.7197,3.1532,3.59,2.7316,-0.6686749999999999
Marian Gaborik 2014,Marian Gaborik,2014,R,31.629,73,200,76.0,62.0,82.0,80,41,3.7197,3.1532,3.59,2.7316,2.8402,-0.4584250000000001
Marian Gaborik 2015,Marian Gaborik,2015,R,32.628,73,200,62.0,82.0,80.0,41,69,3.1532,3.59,2.7316,2.8402,2.7626,-0.31614999999999993
Marian Gaborik 2016,Marian Gaborik,2016,R,33.627,73,200,82.0,80.0,41.0,69,54,3.59,2.7316,2.8402,2.7626,1.8407,-1.1403999999999996
Marian Gaborik 2017,Marian Gaborik,2017,R,34.629,73,200,80.0,41.0,69.0,54,56,2.7316,2.8402,2.7626,1.8407,1.4702,-1.0735750000000002
Marian Gaborik 2018,Marian Gaborik,2018,R,35.629,73,200,41.0,69.0,54.0,56,46,2.8402,2.7626,1.8407,1.4702,1.8609,-0.3675250000000001
Scott Hartnell 2011,Scott Hartnell,2011,L,28.455,74,215,,80.0,82.0,81,82,,2.409,2.3813,2.6726,2.7626,0.2749666666666668
Scott Hartnell 2012,Scott Hartnell,2012,L,29.455,74,215,80.0,82.0,81.0,82,82,2.409,2.3813,2.6726,2.7626,3.2234,0.6670249999999998
Scott Hartnell 2013,Scott Hartnell,2013,L,30.457,74,215,82.0,81.0,82.0,82,54,2.3813,2.6726,2.7626,3.2234,2.9646,0.20462500000000006
Scott Hartnell 2014,Scott Hartnell,2014,L,31.456,74,215,81.0,82.0,82.0,54,78,2.6726,2.7626,3.2234,2.9646,3.2996,0.3937999999999997
Scott Hartnell 2015,Scott Hartnell,2015,L,32.455,74,215,82.0,82.0,54.0,78,77,2.7626,3.2234,2.9646,3.2996,2.6543,-0.4082499999999998
Scott Hartnell 2016,Scott Hartnell,2016,L,33.455,74,215,82.0,54.0,78.0,77,79,3.2234,2.9646,3.2996,2.6543,2.5437,-0.4917750000000001
Scott Hartnell 2017,Scott Hartnell,2017,L,34.457,74,215,54.0,78.0,77.0,79,78,2.9646,3.2996,2.6543,2.5437,1.4079,-1.45765
Scott Hartnell 2018,Scott Hartnell,2018,L,35.456,74,215,78.0,77.0,79.0,78,62,3.2996,2.6543,2.5437,1.4079,1.2218,-1.254575
Antoine Vermette 2011,Antoine Vermette,2011,C,28.201,73,197,,81.0,79.0,82,82,,1.4558,2.2129,2.652,2.9118,0.8049
Antoine Vermette 2012,Antoine Vermette,2012,C,29.2,73,197,81.0,79.0,82.0,82,82,1.4558,2.2129,2.652,2.9118,2.0455,-0.2626249999999999
Antoine Vermette 2013,Antoine Vermette,2013,C,30.202,73,197,79.0,82.0,82.0,82,82,2.2129,2.652,2.9118,2.0455,2.5052,0.04964999999999975
Antoine Vermette 2014,Antoine Vermette,2014,C,31.201,73,197,82.0,82.0,82.0,82,82,2.652,2.9118,2.0455,2.5052,2.4415,-0.0871249999999999
Antoine Vermette 2015,Antoine Vermette,2015,C,32.201,73,197,82.0,82.0,82.0,82,82,2.9118,2.0455,2.5052,2.4415,2.2746,-0.20140000000000002
Antoine Vermette 2016,Antoine Vermette,2016,C,33.2,73,197,82.0,82.0,82.0,82,76,2.0455,2.5052,2.4415,2.2746,2.8443,0.5276000000000001
Antoine Vermette 2017,Antoine Vermette,2017,C,34.202,73,197,82.0,82.0,82.0,76,72,2.5052,2.4415,2.2746,2.8443,1.8692,-0.6472
Antoine Vermette 2018,Antoine Vermette,2018,C,35.202,73,197,82.0,82.0,76.0,72,64,2.4415,2.2746,2.8443,1.8692,1.2083,-1.1491000000000002
Dominic Moore 2011,Dominic Moore,2011,C,30.161,72,192,,68.0,81.0,69,77,,0.188,1.6451,0.6437,0.9327,0.10709999999999997
Dominic Moore 2012,Dominic Moore,2012,C,31.16,72,192,68.0,81.0,69.0,77,79,0.188,1.6451,0.6437,0.9327,0.8504,-0.001974999999999949
Dominic Moore 2017,Dominic Moore,2017,C,36.163,72,192,,73.0,82.0,80,82,,0.1043,0.0415,0.0575,0.235,0.16723333333333332
Dominic Moore 2018,Dominic Moore,2018,C,37.162,72,192,73.0,82.0,80.0,82,50,0.1043,0.0415,0.0575,0.235,0.07,-0.039575
Ales Hemsky 2014,Ales Hemsky,2014,R,30.136,72,177,22.0,47.0,69.0,64,75,3.7917,3.2418,2.1413,2.6333,2.3658,-0.5862249999999998
Ales Hemsky 2015,Ales Hemsky,2015,R,31.136,72,177,47.0,69.0,64.0,75,76,3.2418,2.1413,2.6333,2.3658,1.9807,-0.6148500000000003
Ales Hemsky 2016,Ales Hemsky,2016,R,32.135,72,177,69.0,64.0,75.0,76,75,2.1413,2.6333,2.3658,1.9807,1.6089,-0.671375
Mike Cammalleri 2011,Mike Cammalleri,2011,"C, L",28.316,69,185,,63.0,81.0,65,67,,4.014,4.0531,2.9023,3.0736,-0.5828666666666669
Mike Cammalleri 2012,Mike Cammalleri,2012,"C, L",29.315,69,185,63.0,81.0,65.0,67,66,4.014,4.0531,2.9023,3.0736,3.0407,-0.47004999999999963
Mike Cammalleri 2013,Mike Cammalleri,2013,"C, L",30.317,69,185,81.0,65.0,67.0,66,75,4.0531,2.9023,3.0736,3.0407,2.8621,-0.40532499999999994
Mike Cammalleri 2014,Mike Cammalleri,2014,"C, L",31.316,69,185,65.0,67.0,66.0,75,63,2.9023,3.0736,3.0407,2.8621,3.0299,0.06022499999999997
Mike Cammalleri 2015,Mike Cammalleri,2015,"C, L",32.316,69,185,67.0,66.0,75.0,63,68,3.0736,3.0407,2.8621,3.0299,2.1816,-0.8199749999999999
Mike Cammalleri 2016,Mike Cammalleri,2016,"C, L",33.315,69,185,66.0,75.0,63.0,68,42,3.0407,2.8621,3.0299,2.1816,2.8921,0.1135250000000001
Mike Cammalleri 2017,Mike Cammalleri,2017,"C, L",34.317,69,185,75.0,63.0,68.0,42,61,2.8621,3.0299,2.1816,2.8921,2.5197,-0.22172500000000017
Mike Cammalleri 2018,Mike Cammalleri,2018,"C, L",35.317,69,185,63.0,68.0,42.0,61,66,3.0299,2.1816,2.8921,2.5197,1.3927,-1.263125
Patrick Sharp 2011,Patrick Sharp,2011,L,28.762,73,200,,80.0,61.0,82,74,,3.214,3.8623,2.8417,3.3815,0.0754999999999999
Patrick Sharp 2012,Patrick Sharp,2012,L,29.761,73,200,80.0,61.0,82.0,74,74,3.214,3.8623,2.8417,3.3815,3.539,0.21412500000000012
Patrick Sharp 2013,Patrick Sharp,2013,L,30.763,73,200,61.0,82.0,74.0,74,47,3.8623,2.8417,3.3815,3.539,3.078,-0.328125
Patrick Sharp 2014,Patrick Sharp,2014,L,31.763,73,200,82.0,74.0,74.0,47,82,2.8417,3.3815,3.539,3.078,3.2476,0.03754999999999997
Patrick Sharp 2015,Patrick Sharp,2015,L,32.762,73,200,74.0,74.0,47.0,82,68,3.3815,3.539,3.078,3.2476,2.8493,-0.4622250000000001
Patrick Sharp 2016,Patrick Sharp,2016,L,33.761,73,200,74.0,47.0,82.0,68,76,3.539,3.078,3.2476,2.8493,2.8548,-0.3236749999999997
Patrick Sharp 2017,Patrick Sharp,2017,L,34.763,73,200,47.0,82.0,68.0,76,48,3.078,3.2476,2.8493,2.8548,2.0948,-0.9126249999999998
Patrick Sharp 2018,Patrick Sharp,2018,L,35.763,73,200,82.0,68.0,76.0,48,70,3.2476,2.8493,2.8548,2.0948,1.565,-1.196625
Jussi Jokinen 2011,Jussi Jokinen,2011,L,27.502,72,191,,72.0,71.0,81,70,,2.7919,1.542,3.3683,3.4321,0.8647
Jussi Jokinen 2012,Jussi Jokinen,2012,L,28.502,72,191,72.0,71.0,81.0,70,79,2.7919,1.542,3.3683,3.4321,2.8209,0.03732500000000005
Jussi Jokinen 2013,Jussi Jokinen,2013,L,29.504,72,191,71.0,81.0,70.0,79,73,1.542,3.3683,3.4321,2.8209,2.4395,-0.3513250000000001
Jussi Jokinen 2014,Jussi Jokinen,2014,L,30.503,72,191,81.0,70.0,79.0,73,81,3.3683,3.4321,2.8209,2.4395,2.2815,-0.7337000000000002
Jussi Jokinen 2015,Jussi Jokinen,2015,L,31.503,72,191,70.0,79.0,73.0,81,81,3.4321,2.8209,2.4395,2.2815,2.2272,-0.5163000000000002
Jussi Jokinen 2016,Jussi Jokinen,2016,L,32.502,72,191,79.0,73.0,81.0,81,81,2.8209,2.4395,2.2815,2.2272,2.6128,0.17052500000000004
Jussi Jokinen 2017,Jussi Jokinen,2017,L,33.504,72,191,73.0,81.0,81.0,81,69,2.4395,2.2815,2.2272,2.6128,2.4696,0.07934999999999981
Jussi Jokinen 2018,Jussi Jokinen,2018,L,34.503,72,191,81.0,81.0,81.0,69,60,2.2815,2.2272,2.6128,2.4696,0.7839,-1.6138749999999997
Brooks Laich 2011,Brooks Laich,2011,C,27.275,74,200,,82.0,82.0,78,82,,1.2994,2.6262,2.9654,2.9929,0.6959000000000004
Brooks Laich 2012,Brooks Laich,2012,C,28.275,74,200,82.0,82.0,78.0,82,82,1.2994,2.6262,2.9654,2.9929,2.1998,-0.27117499999999994
Rick Nash 2011,Rick Nash,2011,"L, R",26.292,76,211,,80.0,78.0,76,75,,3.6131,3.6637,3.193,3.6529,0.16296666666666626
Rick Nash 2012,Rick Nash,2012,"L, R",27.292,76,211,80.0,78.0,76.0,75,82,3.6131,3.6637,3.193,3.6529,3.4665,-0.0641750000000001
Rick Nash 2013,Rick Nash,2013,"L, R",28.294,76,211,78.0,76.0,75.0,82,75,3.6637,3.193,3.6529,3.4665,3.1689,-0.3251249999999999
Rick Nash 2014,Rick Nash,2014,"L, R",29.293,76,211,76.0,75.0,82.0,75,65,3.193,3.6529,3.4665,3.1689,2.5282,-0.8421249999999998
Rick Nash 2015,Rick Nash,2015,"L, R",30.292,76,211,75.0,82.0,75.0,65,79,3.6529,3.4665,3.1689,2.5282,2.6838,-0.5203249999999997
Rick Nash 2016,Rick Nash,2016,"L, R",31.292,76,211,82.0,75.0,65.0,79,60,3.4665,3.1689,2.5282,2.6838,2.1731,-0.7887500000000003
Rick Nash 2017,Rick Nash,2017,"L, R",32.294,76,211,75.0,65.0,79.0,60,67,3.1689,2.5282,2.6838,2.1731,2.0197,-0.6188000000000002
Rick Nash 2018,Rick Nash,2018,"L, R",33.293,76,211,65.0,79.0,60.0,67,71,2.5282,2.6838,2.1731,2.0197,2.3606,0.009399999999999853
Scottie Upshall 2011,Scottie Upshall,2011,R,26.985,72,200,,61.0,74.0,49,82,,1.1995,1.266,2.0626,1.1368,-0.3725666666666667
Scottie Upshall 2016,Scottie Upshall,2016,R,31.984,72,200,26.0,46.0,76.0,63,70,1.3429,0.8389,1.5759,0.4534,0.0371,-1.015675
Scottie Upshall 2017,Scottie Upshall,2017,R,32.987,72,200,46.0,76.0,63.0,70,73,0.8389,1.5759,0.4534,0.0371,0.0564,-0.669925
Scottie Upshall 2018,Scottie Upshall,2018,R,33.986,72,200,76.0,63.0,70.0,73,63,1.5759,0.4534,0.0371,0.0564,0.0389,-0.49180000000000007
Matt Stajan 2011,Matt Stajan,2011,C,26.785,73,195,,82.0,76.0,82,76,,1.7821,2.3825,2.7545,1.0697,-1.2366666666666664
Matt Stajan 2012,Matt Stajan,2012,C,27.784,73,195,82.0,76.0,82.0,76,61,1.7821,2.3825,2.7545,1.0697,0.4866,-1.5106000000000002
Matt Stajan 2013,Matt Stajan,2013,C,28.787,73,195,76.0,82.0,76.0,61,73,2.3825,2.7545,1.0697,0.4866,0.2512,-1.4221249999999999
Matt Stajan 2014,Matt Stajan,2014,C,29.786,73,195,82.0,76.0,61.0,73,63,2.7545,1.0697,0.4866,0.2512,0.4198,-0.7207000000000001
Matt Stajan 2015,Matt Stajan,2015,C,30.785,73,195,76.0,61.0,73.0,63,59,1.0697,0.4866,0.2512,0.4198,0.0845,-0.472325
Matt Stajan 2016,Matt Stajan,2016,C,31.785,73,195,61.0,73.0,63.0,59,80,0.4866,0.2512,0.4198,0.0845,0.101,-0.209525
Matt Stajan 2017,Matt Stajan,2017,C,32.787,73,195,73.0,63.0,59.0,80,81,0.2512,0.4198,0.0845,0.101,0.0928,-0.12132500000000002
Matt Stajan 2018,Matt Stajan,2018,C,33.786,73,195,63.0,59.0,80.0,81,68,0.4198,0.0845,0.101,0.0928,0.0635,-0.11102500000000001
Alexandre Burrows 2011,Alexandre Burrows,2011,R,29.474,73,197,,82.0,82.0,82,72,,0.2435,0.4907,1.4581,1.0162,0.2854333333333333
Alexandre Burrows 2012,Alexandre Burrows,2012,R,30.473,73,197,82.0,82.0,82.0,72,80,0.2435,0.4907,1.4581,1.0162,2.1521,1.349975
Alexandre Burrows 2013,Alexandre Burrows,2013,R,31.475,73,197,82.0,82.0,72.0,80,80,0.4907,1.4581,1.0162,2.1521,2.778,1.498725
Alexandre Burrows 2014,Alexandre Burrows,2014,R,32.475,73,197,82.0,72.0,80.0,80,49,1.4581,1.0162,2.1521,2.778,2.3452,0.4941000000000002
Alexandre Burrows 2015,Alexandre Burrows,2015,R,33.474,73,197,72.0,80.0,80.0,49,70,1.0162,2.1521,2.778,2.3452,2.0374,-0.03547499999999992
Alexandre Burrows 2016,Alexandre Burrows,2016,R,34.473,73,197,80.0,80.0,49.0,70,79,2.1521,2.778,2.3452,2.0374,1.93,-0.39817499999999995
Alexandre Burrows 2017,Alexandre Burrows,2017,R,35.475,73,197,80.0,49.0,70.0,79,75,2.778,2.3452,2.0374,1.93,0.7098,-1.56285
