,Player,Position,Age,Height,Weight,Projected A1,Projected A2,Projected Assists,StDev,5th Percentile,95th Percentile,90A Probability,80A Probability,70A Probability,60A Probability,50A Probability,40A Probability,30A Probability
21,Nico Hischier,C,24.7,73,175,30.976480892726500,19.419071693808400,50.39555258653490,21.696669486940500,37.05137360325520,84.51608422560500,0.047,0.055,0.072,0.098,0.167,0.724,1.0
22,J.T. Miller,C,30.6,73,218,30.787671526295000,25.939708589685800,56.72738011598080,2.387070998214320,43.50602396484920,51.47344177757120,0.0,0.0,0.0,0.0,0.122,0.997,1.0
23,Mathew Barzal,C,26.4,73,190,30.405409380321600,21.74510378519560,52.15051316551730,3.9154562220513800,39.43243839885490,51.92289055745020,0.0,0.0,0.0,0.0,0.156,0.919,1.0
24,Pavel Buchnevich,L,28.5,73,196,30.26353147401720,20.4720575515118,50.73558902552900,3.6421354150356400,40.45880663304310,52.262033896979,0.0,0.0,0.0,0.0,0.198,0.957,1.0
25,Adam Fox,D,25.6,71,182,30.06479338317320,25.885684846214400,55.95047822938750,3.7724991107418800,44.81147926857550,57.135304398573500,0.0,0.0,0.0,0.005,0.652,0.996,1.0
26,Brady Tkachuk,L,24.0,76,221,30.004266356300800,20.909371042195900,50.91363739849670,3.2942647422189300,36.53665522133780,46.76470590238040,0.0,0.0,0.0,0.001,0.01,0.694,0.999
27,Mika Zibanejad,C,30.5,74,202,29.558747121075800,20.009001435134000,49.567748556209800,7.884435425502000,36.8640740418887,61.86963326825320,0.001,0.005,0.018,0.063,0.187,0.82,0.999
28,William Nylander,R,27.4,72,204,29.489326408051400,23.95108920864720,53.44041561669860,2.123793130855820,43.72461777113430,50.955275985979600,0.0,0.0,0.0,0.0,0.1,1.0,1.0
29,Jake Guentzel,L,29.0,71,180,28.952764289206600,19.55407992873340,48.506844217939900,4.058654798717860,32.65913695898740,45.83476541907870,0.0,0.0,0.0,0.0,0.001,0.542,0.981
30,Jordan Kyrou,C,25.4,73,196,28.694858178747700,16.77715341747230,45.472011596220100,2.492652287385930,35.45276696212250,42.98752649646220,0.0,0.0,0.0,0.0,0.003,0.331,1.0
31,Steven Stamkos,C,33.6,72,182,28.62957204047770,20.983387257701700,49.61295929817940,4.061409952027970,35.12228956389030,48.18672826346740,0.0,0.0,0.0,0.0,0.02,0.691,0.997
32,Clayton Keller,R,25.2,70,178,28.58019770583300,19.84929114507850,48.429488850911500,3.4855810960006800,36.623917982486800,47.86810040534290,0.0,0.0,0.0,0.001,0.02,0.743,1.0
33,Andrei Svechnikov,R,23.5,74,195,28.431214008592900,22.192387938878400,50.62360194747120,3.4105903177041500,37.82813356674130,47.93531028704920,0.0,0.0,0.001,0.002,0.018,0.861,1.0
34,Kyle Connor,L,26.8,74,179,27.84092061837270,22.82324081043550,50.66416142880830,2.984476886828800,36.6589177757741,46.42842726674420,0.0,0.0,0.0,0.0,0.001,0.791,0.999
35,Trevor Zegras,C,22.5,72,185,27.79918637654710,19.166579956062600,46.96576633260960,4.046124596967030,37.65868152295600,50.06724627383260,0.0,0.0,0.0,0.005,0.052,0.756,1.0
36,Roman Josi,D,33.3,73,201,27.513812544664700,22.641508844021900,50.1553213886866,3.25722912464727,35.799466064953600,46.42461350634010,0.0,0.0,0.0,0.0,0.004,0.712,1.0
37,Martin Necas,C,24.7,74,189,27.46923295721230,20.730008575434400,48.199241532646700,7.6360407647043100,37.533624786312600,50.659912102429,0.003,0.005,0.011,0.022,0.057,0.73,1.0
38,Kirill Kaprizov,L,26.4,70,202,27.372778973248100,18.826070418208000,46.19884939145610,2.96055514169227,32.69143626195750,42.214675209271800,0.0,0.0,0.0,0.0,0.0,0.213,0.989
39,Brayden Point,C,27.6,71,180,27.181715801621300,23.88979010259570,51.07150590421700,5.050388828573720,37.05142011799300,51.77984728298810,0.0,0.001,0.002,0.015,0.077,0.776,1.0
40,Erik Karlsson,D,33.3,72,190,26.895678324577600,22.94795417820840,49.843632502786000,4.973931210109680,32.70718982539500,49.27263311924480,0.0,0.0,0.0,0.001,0.038,0.62,0.987
41,Jesper Bratt,L,25.2,70,175,26.807178551431000,19.4964394852551,46.30361803668610,3.678970481005300,36.38243136187930,48.11421380069330,0.0,0.0,0.0,0.001,0.018,0.742,1.0
42,Anze Kopitar,C,36.1,75,225,26.78100896222500,22.276030705530600,49.05703966775560,4.179085279398820,38.12192566740250,47.563181461149300,0.001,0.002,0.004,0.01,0.019,0.847,1.0
43,Vincent Trocheck,C,30.2,71,184,26.62960416460860,18.185272919977000,44.814877084585600,2.4123551605886200,35.54992805287390,43.14596769580760,0.0,0.0,0.0,0.0,0.0,0.433,0.999
44,Dylan Larkin,C,27.2,73,198,26.506423350119600,21.203112147118000,47.709535497237600,2.880334628508880,36.80477627711770,45.28365546966720,0.0,0.0,0.0,0.001,0.008,0.673,1.0
45,Roope Hintz,C,26.9,75,215,26.255723304045600,17.405796229461500,43.66151953350710,3.8879396624611000,31.01522617826870,44.35677103477150,0.0,0.0,0.0,0.0,0.002,0.285,0.97
46,Miro Heiskanen,D,24.2,73,195,26.17737896540360,22.381746531036900,48.55912549644050,2.8030831833405400,37.39254004936960,46.31985476222850,0.0,0.0,0.0,0.001,0.003,0.811,1.0
47,Jack Hughes,C,22.4,71,175,26.122133376434100,17.938634354568700,44.06076773100280,3.7587698430908100,31.473072050349100,43.7978899567713,0.0,0.0,0.0,0.0,0.002,0.304,0.968
48,Nick Schmaltz,C,27.6,72,181,25.7536581821801,20.181261133321100,45.93491931550120,6.5175525181009900,33.58965356858680,50.67546388107440,0.002,0.003,0.004,0.014,0.061,0.547,0.995
49,Mikhail Sergachev,D,25.3,73,217,25.692312168003500,21.584398342116100,47.27671051011960,2.0719197157879700,39.63217643442490,46.51162840047490,0.0,0.0,0.0,0.0,0.005,0.94,1.0
50,Alex Tuch,R,27.4,76,219,25.494163741852900,17.017952192743600,42.51211593459650,3.5612816124104100,29.459436089479500,40.74613472129240,0.0,0.0,0.0,0.0,0.001,0.076,0.93
51,Quinn Hughes,D,24.0,70,180,25.014341834355800,21.007388925341300,46.021730759697200,4.1934296254569300,36.936038998811600,50.72249988880120,0.0,0.0,0.0,0.0,0.072,0.842,0.996
52,Chandler Stephenson,C,29.4,72,209,24.883927602366700,21.53421545156600,46.418143053932700,4.01323044934562,36.091576216269900,47.32631412516290,0.001,0.001,0.001,0.003,0.025,0.578,1.0
53,Zach Hyman,L,31.3,73,211,24.82406110085660,21.432063858128600,46.25612495898520,4.130339141040350,34.40899099931760,47.412451153107600,0.0,0.0,0.0,0.0,0.019,0.594,0.995
54,Drake Batherson,R,25.4,75,200,24.718330263403900,17.343380453517000,42.061710716920900,2.569824844751600,28.69472569574840,36.678346637091600,0.0,0.0,0.0,0.0,0.0,0.007,0.854
55,Dougie Hamilton,D,30.3,78,230,24.64098559860990,22.550248761664400,47.191234360274300,4.1841394535876600,31.95925512738890,45.28883424702170,0.0,0.0,0.0,0.0,0.003,0.405,0.981
56,John Tavares,C,33.0,73,216,24.580310991392300,21.716563788333700,46.296874779725900,2.79347215754455,36.666512413154700,45.85945662021470,0.0,0.0,0.0,0.0,0.003,0.709,1.0
57,Mats Zuccarello,R,36.1,68,181,24.540359578795100,16.113032826863900,40.65339240565910,10.00900966876660,28.713238251421400,58.319236865176200,0.002,0.005,0.019,0.044,0.124,0.347,0.925
58,Nick Suzuki,C,24.1,71,208,24.45454350858590,19.73449652152930,44.18904003011520,8.943391118166210,32.44197723493350,47.36085792339670,0.004,0.007,0.012,0.018,0.037,0.195,0.991
59,Ryan Nugent-Hopkins,C,30.5,72,195,24.262580649772500,23.21189024208470,47.47447089185720,2.9766887183591800,34.06094516812490,43.8666996755619,0.0,0.0,0.0,0.0,0.002,0.31,0.998
60,Pierre-Luc Dubois,L,25.3,76,214,24.179759261589500,20.995953196423400,45.175712458012900,4.108507276913720,33.74621473405680,45.1295675832532,0.0,0.0,0.002,0.003,0.021,0.208,0.997
61,Sam Reinhart,C,27.9,74,193,23.95230482345960,20.56382234146260,44.51612716492210,2.459091849791340,31.784692298788500,39.207419766445700,0.0,0.0,0.0,0.0,0.001,0.03,0.991
62,Evgeny Kuznetsov,C,31.4,74,207,23.729130869084600,17.39929100713840,41.12842187622300,3.866641669041910,32.184511940092000,44.650090964766300,0.0,0.0,0.0,0.0,0.001,0.417,0.98
63,Elias Lindholm,C,28.8,73,202,23.71845919895130,19.533343188362900,43.251802387314200,3.2285526807702200,33.16322882102960,42.42847619191730,0.0,0.0,0.001,0.001,0.003,0.218,0.995
64,Max Domi,C,28.6,70,194,23.54856021470640,15.44450968008350,38.99306989478990,4.799859820851880,29.5194871489204,44.27316695359240,0.0,0.0,0.001,0.003,0.016,0.123,0.929
65,Claude Giroux,R,35.7,71,190,23.48464504272460,18.616204924781300,42.10084996750590,94.79221673868720,29.977439037368500,246.01104904892800,0.134,0.153,0.171,0.2,0.235,0.33,0.948
66,Brayden Schenn,C,32.1,73,199,23.491104358769500,19.01676297655120,42.507867335320700,7.749351027980790,34.656467973134100,53.1175658045773,0.006,0.009,0.014,0.026,0.07,0.465,1.0
67,Cale Makar,D,24.9,71,187,23.1664466522612,18.31143449284710,41.47788114510830,6.804701085334010,27.04289851065330,49.372842500197800,0.0,0.0,0.0,0.0,0.039,0.408,0.896
68,Joe Pavelski,C,39.2,71,200,23.18524380959810,19.12834683650990,42.31359064610790,4.035391624580010,33.655445673790700,46.69061564847720,0.0,0.0,0.0,0.0,0.018,0.442,0.997
69,Timo Meier,R,27.0,73,220,23.17953858608900,20.10674732736920,43.28628591345820,3.2700683367862900,34.105745588890300,44.9045634617771,0.0,0.0,0.0,0.0,0.004,0.322,1.0
70,Tage Thompson,"C, R",25.9,78,220,23.153091651840800,15.481976298197100,38.63506795003790,4.148593637768250,27.30576901537360,40.42672542516950,0.0,0.0,0.0,0.0,0.006,0.059,0.807
71,Evgeni Malkin,C,37.2,75,195,23.05963808699820,18.499388970426200,41.559027057424300,6.9524114051348500,28.330043912002200,46.72303760131600,0.001,0.004,0.008,0.009,0.031,0.264,0.908
72,Dawson Mercer,C,21.9,72,180,22.988465976134900,11.963923741383400,34.95238971751830,4.475151066455110,33.773444128284100,45.552757497371300,0.0,0.001,0.003,0.005,0.023,0.156,0.995
73,Charlie McAvoy,D,25.8,73,209,22.96190940698530,19.327620132620400,42.28952953960580,3.504284019018930,28.251121833254500,39.482849109750700,0.0,0.0,0.0,0.0,0.0,0.032,0.871
74,Mark Scheifele,C,30.5,75,198,22.918546136822600,21.275558926426200,44.19410506324880,2.139722299974420,33.63126304830190,40.48212387608060,0.0,0.0,0.0,0.0,0.0,0.085,0.999
75,Jeff Skinner,L,31.4,71,197,22.79557260568420,16.63696715462430,39.4325397603085,2.5514241238361900,29.64920360003600,37.72720578059310,0.0,0.0,0.0,0.0,0.0,0.016,0.933
76,Bo Horvat,C,28.5,72,215,22.76184978443060,16.89696173021020,39.65881151464080,2.132802567821750,31.06198189665720,37.24499485587830,0.0,0.0,0.0,0.0,0.0,0.01,0.979
77,Josh Morrissey,D,28.5,72,185,22.644242806073400,19.43410837412590,42.078351180199400,2.9648853738396400,28.91811057773720,38.49343413285580,0.0,0.0,0.0,0.0,0.0,0.014,0.915
78,Rasmus Dahlin,D,23.5,75,202,22.589727323487100,16.758504830639100,39.34823215412610,3.7695620601056500,26.642958143580100,37.25533955931170,0.0,0.0,0.001,0.002,0.004,0.014,0.765
79,Alex DeBrincat,R,25.8,68,178,22.452933746641800,17.24401874429810,39.696952490939900,2.7263079816286800,28.250942595898100,37.22016158142010,0.0,0.0,0.0,0.0,0.0,0.006,0.851
80,Jonathan Marchessault,"C, R",32.8,69,183,22.393896931459200,15.580221469068300,37.9741184005275,8.294148172536550,34.182014864986600,54.24832935767920,0.005,0.009,0.017,0.027,0.086,0.446,1.0
81,Travis Konecny,R,26.6,70,175,22.372097813281600,15.321054703035900,37.69315251631740,4.238495505232610,24.992771630073200,38.62717663408360,0.0,0.0,0.0,0.0,0.0,0.02,0.689
82,Kevin Hayes,C,31.4,77,216,22.34733158479140,14.454576795878300,36.801908380669700,6.27167964872757,29.371825820191600,45.595106381610300,0.002,0.002,0.004,0.007,0.029,0.145,0.923
83,Valeri Nichushkin,R,28.6,76,210,22.30972444176270,19.738699141761300,42.048423583524,4.009916064216620,30.221306092765300,42.5723291143281,0.0,0.0,0.0,0.001,0.003,0.171,0.953
84,Tomas Hertl,C,29.9,75,215,22.080305317917700,19.091670702258700,41.171976020176300,4.295881853474330,32.56039616997600,46.52105112931270,0.0,0.0,0.0,0.0,0.02,0.366,0.996
85,Troy Terry,R,26.1,72,185,22.09356684873640,15.330628683984900,37.424195532721200,5.30214004424756,25.986405617867100,42.775142350228000,0.0,0.0,0.0,0.002,0.01,0.095,0.762
86,Joel Eriksson Ek,C,26.7,75,207,22.11028748416780,20.422682587170700,42.53297007133850,39.34862342504880,25.50030390801970,133.9595841481860,0.293,0.347,0.4,0.441,0.494,0.525,0.648
87,Andrew Copp,C,29.2,73,199,22.114650474288200,14.445303059559300,36.559953533847500,5.161336431428120,32.21554886679820,48.4443565908696,0.0,0.0,0.0,0.002,0.039,0.252,0.993
88,Andre Burakovsky,L,28.6,75,209,22.006955734357200,16.58412174733810,38.59107748169530,5.853747543255520,28.335721104459900,44.28557686152310,0.0,0.002,0.003,0.007,0.021,0.185,0.895
89,Michael Bunting,L,28.0,72,192,21.93290329697070,13.983403371280800,35.916306668251500,7.1067126202638900,29.562846148293300,50.41265864917390,0.002,0.002,0.005,0.015,0.056,0.207,0.938
90,Rasmus Andersson,D,26.9,73,202,21.87947912737340,19.44111560352160,41.320594730895,1.5553357756082700,30.210807835142400,35.2885496803259,0.0,0.0,0.0,0.0,0.0,0.0,0.961
91,Brock Boeser,R,26.6,73,208,21.898468576353700,19.195244810318000,41.09371338667170,3.1245875466738700,32.20251270142530,42.12208207512690,0.0,0.0,0.0,0.0,0.004,0.127,0.991
92,Nikolaj Ehlers,L,27.6,72,169,21.674492838886800,15.41953594718530,37.09402878607210,5.101747161123590,24.380861112867900,41.3423859797605,0.0,0.0,0.0,0.0,0.0,0.084,0.737
93,Matty Beniers,C,20.9,74,178,21.667061226905900,15.3445856243267,37.01164685123260,2.2121654382063200,26.856301032669300,34.17327736548810,0.0,0.0,0.0,0.0,0.0,0.0,0.612
94,Patrik Laine,L,25.5,77,205,21.596139003472600,18.125398472027700,39.72153747550030,4.125624758289770,27.774346400607600,40.63678824420960,0.0,0.0,0.0,0.0,0.002,0.066,0.859
95,Nazem Kadri,C,33.0,72,185,21.544730544583500,15.520091519304200,37.064822063887700,3.401854952789030,25.898802038386300,36.83513723822100,0.0,0.0,0.0,0.0,0.0,0.011,0.672
96,Seth Jarvis,C,21.7,70,175,21.502181296424600,13.692567757662200,35.19474905408690,12.783947039765400,27.58894472072250,66.65700305672330,0.005,0.01,0.032,0.09,0.176,0.31,0.803
97,Matt Boldy,L,22.5,74,201,21.35967176744610,17.6425846210057,39.002256388451800,3.809374180459660,25.889699927827100,35.85907738492860,0.001,0.001,0.001,0.001,0.001,0.004,0.625
98,Dylan Cozens,C,22.6,75,195,20.97513091810730,13.94863685129630,34.92376776940360,2.2822071724049700,24.902362795181000,31.59135527555500,0.0,0.0,0.0,0.0,0.0,0.003,0.168
99,Blake Wheeler,R,37.1,77,220,20.839548117276900,15.433935544318600,36.27348366159550,4.853946568484300,26.970417471908100,42.34668218168640,0.0,0.0,0.0,0.0,0.008,0.112,0.826
100,Brock Nelson,C,32.0,76,210,20.75052326923240,18.281332893709200,39.031856162941500,8.042818515703720,29.327169700752600,51.28061183356520,0.001,0.006,0.012,0.02,0.062,0.155,0.922
101,Alex Ovechkin,L,38.0,75,238,20.65023694196170,16.961959695917000,37.61219663787870,6.724177673273540,24.485612882147600,38.53236617765280,0.003,0.003,0.007,0.008,0.012,0.036,0.451
102,Kris Letang,D,36.4,72,201,20.534560061592200,19.499737080000600,40.034297141592800,3.921840585928020,28.92111086998400,41.075848703216000,0.0,0.0,0.0,0.0,0.004,0.092,0.918
103,Mikael Backlund,C,34.5,72,206,20.392325088072500,15.790049987012400,36.182375075084900,1.9745237587974800,33.939238038463800,39.84133777738600,0.0,0.0,0.0,0.001,0.002,0.043,1.0
104,Brandon Hagel,L,25.1,74,179,20.298895859200000,15.445779041754200,35.744674900954200,13.153352419249800,26.136253824745600,50.917506701942500,0.011,0.021,0.031,0.041,0.052,0.085,0.475
105,Brent Burns,D,38.6,77,230,20.2331276315025,17.599862724190600,37.83299035569310,3.3193878164779800,28.352597802854700,38.695546209231800,0.0,0.0,0.0,0.0,0.002,0.026,0.857
106,Jordan Eberle,R,33.4,71,190,20.08606017915620,13.941956492568300,34.02801667172450,2.9187655161908800,27.255484732520500,36.18029136478050,0.0,0.0,0.0,0.0,0.0,0.014,0.67
107,Tim St��tzle,L,21.7,72,193,19.811128003589100,13.974381634522800,33.785509638111900,4.230466561300140,21.682149167905300,34.6802262916069,0.0,0.0,0.001,0.001,0.002,0.004,0.326
108,Jared McCann,L,27.3,73,191,19.793683116641300,15.447505010529300,35.24118812717050,2.4479420950428800,27.306027804384400,35.41429415371800,0.0,0.0,0.0,0.0,0.0,0.0,0.708
109,William Karlsson,C,30.7,72,190,19.689461385881700,18.039228560313500,37.72868994619520,3.6378707491474900,35.60720343627200,46.801610248973800,0.0,0.0,0.0,0.002,0.019,0.524,1.0
110,Shea Theodore,D,28.2,74,197,19.553475889401000,19.224944073791500,38.77841996319240,3.870804752274020,29.321519590997200,42.08666386987500,0.0,0.0,0.0,0.0,0.001,0.147,0.929
111,Tyler Toffoli,R,31.4,72,203,19.47408591872490,18.700561022083100,38.174646940808000,4.23016216566634,30.437116072630300,42.11051635773150,0.0,0.0,0.001,0.002,0.015,0.079,0.971
112,Casey Mittelstadt,C,24.9,73,195,19.41931549624350,14.01366828640080,33.43298378264430,3.21454060286739,25.483366595038500,35.89014725097990,0.0,0.0,0.0,0.0,0.0,0.003,0.636
113,Phillip Danault,C,30.6,73,200,19.39053047502390,17.422489262635800,36.81301973765970,2.1948717893029700,32.559739561246200,39.71786626398220,0.0,0.0,0.0,0.0,0.0,0.039,0.995
114,Moritz Seider,D,22.5,76,204,19.34117245247960,16.545900454853700,35.88707290733330,2.557182656000320,26.345680775289200,33.82660936870110,0.0,0.0,0.0,0.0,0.001,0.005,0.496
115,Andrew Mangiapane,L,27.5,70,184,19.21926855709920,13.95584002239520,33.175108579494400,2.265476583996300,28.42983655064320,34.91704482410570,0.0,0.0,0.0,0.0,0.001,0.006,0.802
116,David Perron,L,35.3,73,196,19.104687667104000,16.247145665708600,35.35183333281270,2.7902117993321100,26.893684036636900,35.80759090071930,0.0,0.0,0.0,0.0,0.001,0.006,0.667
117,Jack Roslovic,C,26.7,73,200,18.940698010989400,15.128611016934600,34.06930902792400,3.103140059407980,25.617851717562100,35.450660522349400,0.0,0.0,0.0,0.0,0.0,0.008,0.561
118,Filip Forsberg,L,29.1,73,205,18.90507436344370,14.501770630146200,33.40684499358990,4.080128140732130,23.39130815776660,36.72046264087980,0.0,0.0,0.0,0.0,0.0,0.013,0.525
119,Thomas Chabot,D,26.7,74,195,18.91192605518300,17.621919853357100,36.53384590854010,4.040286070516300,23.1491235529843,35.12513265530100,0.0,0.0,0.0,0.0,0.002,0.015,0.395
120,Pavel Zacha,C,26.5,76,199,18.774356263463200,17.070507940158000,35.8448642036212,19.471526015581300,30.580220348246600,88.52880699540830,0.047,0.083,0.128,0.211,0.34,0.591,0.961
121,J.T. Compher,L,28.5,72,190,18.756351951765200,16.812920959905800,35.56927291167100,1.6882034604557300,26.099445279602500,31.459602268465900,0.0,0.0,0.0,0.0,0.0,0.0,0.23
122,Morgan Rielly,D,29.6,73,222,18.701595772044900,16.462733084351000,35.16432885639590,3.8408281567670100,24.80097181882580,36.96992948038450,0.0,0.0,0.0,0.0,0.0,0.004,0.612
123,Matt Duchene,C,32.7,71,195,18.58476050498690,15.330457053046500,33.91521755803350,3.853452967427370,25.8367723451595,38.145423134642000,0.0,0.0,0.0,0.0,0.002,0.03,0.668
124,Ryan Strome,C,30.2,73,191,18.487338189622100,17.297326995210300,35.78466518483250,3.083512470886360,31.31214427215920,40.07517987719130,0.0,0.0,0.001,0.001,0.003,0.054,0.985
125,Mikael Granlund,C,31.6,70,185,18.39192868842040,15.34547312128050,33.73740180970090,2.375562687721830,26.328949089012000,33.58905998692620,0.0,0.0,0.0,0.0,0.0,0.005,0.468
126,Logan Couture,C,34.5,73,206,18.332135213850200,15.170158745207000,33.50229395905720,2.5561881222893200,27.17923116227720,35.36282783485280,0.0,0.0,0.0,0.0,0.0,0.002,0.673
127,Matias Maccelli,L,23.0,71,176,18.18247541256050,12.341283901786600,30.523759314347000,4.746508446527520,25.91270698479030,40.56924794454890,0.0,0.001,0.001,0.001,0.003,0.057,0.734
128,Vladimir Tarasenko,R,31.8,73,228,18.11249962240030,15.852666574473000,33.96516619687330,3.329836410894540,25.70096313291390,36.18494362747130,0.0,0.0,0.0,0.0,0.001,0.009,0.662
129,Vince Dunn,D,26.9,72,200,18.05408704393960,17.542944448900800,35.5970314928404,2.480514653029910,22.929365971384700,31.23728305198600,0.0,0.0,0.0,0.0,0.0,0.0,0.116
130,Lucas Raymond,L,21.5,71,176,17.963286671936300,15.375472800143700,33.33875947208000,2.7597252002032600,25.369780884842000,33.84686811527800,0.0,0.0,0.0,0.0,0.0,0.005,0.378
131,Rickard Rakell,R,30.4,73,195,17.85296647424070,17.825684565739600,35.67865103998030,3.406380898797960,26.65626220938900,37.666693683253000,0.0,0.0,0.0,0.0,0.0,0.023,0.534
132,Alex Killorn,L,34.0,73,194,17.735679738005000,14.764876397893800,32.50055613589870,2.0316832564181200,29.264142286397200,36.1305181081136,0.0,0.0,0.0,0.0,0.0,0.002,0.901
133,Conor Garland,R,27.6,70,165,17.62848353311180,14.003855406095100,31.632338939206900,4.165023409569900,27.137526474779200,39.33857045966440,0.0,0.0,0.0,0.002,0.008,0.044,0.704
134,Jamie Benn,L,34.2,74,205,17.619432497985,17.19800334513800,34.81743584312300,2.0617442094250100,28.64147685862710,34.90696160752180,0.0,0.0,0.0,0.0,0.0,0.003,0.814
135,Noah Dobson,D,23.7,76,194,17.57424395151660,14.029346284946400,31.603590236463000,2.9030099736823500,21.848645738970200,31.371140067122600,0.0,0.0,0.0,0.0,0.0,0.0,0.125
136,Mason McTavish,C,20.7,72,213,17.55625887069300,12.093155025174200,29.649413895867300,2.2798309545851,21.68878351576150,29.181145757463800,0.0,0.0,0.0,0.0,0.0,0.0,0.024
137,Tyson Barrie,D,32.2,71,197,17.383544007817000,16.479423931093500,33.86296793891050,2.428207492634260,24.22465116890910,32.0082543250455,0.0,0.0,0.0,0.0,0.0,0.0,0.221
138,Kent Johnson,C,21.0,72,175,17.36008983025100,12.171568017798900,29.531657848049800,2.832919344852320,23.20661265156930,31.82033360907690,0.0,0.0,0.0,0.0,0.0,0.006,0.105
139,John Carlson,D,33.7,75,215,17.274498852475600,14.457504278667000,31.732003131142600,6.130533448723680,17.2582724669192,34.53335395181110,0.0,0.002,0.002,0.003,0.004,0.017,0.184
140,Jean-Gabriel Pageau,C,30.9,71,185,17.126464775299500,14.241521905316100,31.36798668061570,8.133453722490670,25.216177331023300,43.06000274460930,0.006,0.006,0.009,0.019,0.029,0.068,0.341
141,Andrei Kuzmenko,L,27.7,71,194,17.080082440921600,15.284482149924500,32.3645645908461,6.400270880266940,20.120502799522400,39.81719744231490,0.0,0.0,0.0,0.003,0.007,0.049,0.272
142,Brandon Montour,D,29.5,72,194,17.04357541947730,16.79826984171930,33.84184526119660,4.745168567373630,25.54905473663430,37.31554026668980,0.0,0.002,0.002,0.002,0.009,0.038,0.477
143,Hampus Lindholm,D,29.7,76,215,17.019383608769000,14.545841427369000,31.565225036138000,2.1590868245265900,25.830800565610000,32.85937338442310,0.0,0.0,0.0,0.0,0.0,0.0,0.328
144,Taylor Hall,L,31.9,73,210,16.9987595080294,12.130914523007300,29.129674031036700,3.9459628664415300,23.978942371274500,36.73362552912600,0.0,0.0,0.0,0.0,0.0,0.018,0.4
145,Jack Eichel,C,26.9,74,207,16.895183555410900,13.949862272321500,30.845045827732400,3.3417141535022200,22.331201222514700,33.061190951801100,0.0,0.0,0.0,0.0,0.0,0.0,0.258
146,Artturi Lehkonen,L,28.2,71,179,16.77983093945750,15.956014685257500,32.73584562471490,3.501341434778070,22.5856134076877,33.61898242921830,0.0,0.0,0.0,0.0,0.0,0.007,0.24
147,Sam Bennett,C,27.3,73,195,16.787381196061600,13.75325381658370,30.540635012645300,4.010226782674620,22.86074159888640,35.14937841927300,0.0,0.0,0.0,0.0,0.0,0.013,0.324
148,Devon Toews,D,29.6,73,191,16.724687197114500,21.033235691312100,37.757922888426600,4.287006084104770,29.735503827406400,42.96064081610780,0.0,0.0,0.0,0.0,0.014,0.084,0.935
149,Anton Lundell,C,22.0,73,185,16.56194060597330,11.93065984496590,28.4926004509392,3.7556764542261500,25.311841475019000,37.092510763228700,0.0,0.0,0.0,0.0,0.002,0.016,0.456
150,Noah Cates,L,24.7,73,165,16.49402977319450,13.646569437865900,30.140599211060400,6.292844275122000,22.953211120448700,38.9069806252989,0.0,0.002,0.003,0.005,0.02,0.047,0.164
151,Noah Hanifin,D,26.7,75,207,16.383400910337400,16.037720184004000,32.42112109434140,2.054870712259540,27.47826614644310,33.93287899805710,0.0,0.0,0.0,0.0,0.0,0.001,0.655
152,Teuvo Teravainen,L,29.1,71,191,16.298361695755300,9.72200245774868,26.020364153504000,4.078357967986050,19.434977695404500,31.832492755931600,0.0,0.0,0.0,0.001,0.001,0.006,0.109
153,Yanni Gourde,C,31.8,69,174,16.183492608576600,12.12228080227110,28.305773410847800,2.466918604556420,24.416445096985900,32.372439754185900,0.0,0.0,0.0,0.0,0.0,0.0,0.25
154,Oliver Bjorkstrand,R,28.5,72,175,16.143801077861400,12.079831566967100,28.223632644828500,3.5256521557977000,22.050482622983200,33.316724696153600,0.0,0.0,0.0,0.0,0.0,0.005,0.246
155,Justin Faulk,D,31.5,72,214,16.095769443395900,17.264309639541900,33.36007908293790,1.6715748848208500,26.656388702856900,32.08034977276960,0.0,0.0,0.0,0.0,0.0,0.0,0.307
156,Alexander Barabanov,L,29.3,70,195,16.009960212098200,11.948338237222300,27.958298449320500,4.88642558200908,20.336130073418500,35.030242146273000,0.0,0.0,0.0,0.0,0.003,0.019,0.174
157,Viktor Arvidsson,"L, R",30.5,70,185,15.941550306222700,10.66852704419760,26.610077350420300,3.550763465202250,19.336394196715700,30.423444257127400,0.0,0.0,0.0,0.0,0.001,0.002,0.062
158,Bryan Rust,R,31.4,71,192,15.896059609795500,14.894812518665000,30.790872128460500,2.6169025269746100,23.90845721187920,32.52695717543120,0.0,0.0,0.0,0.0,0.0,0.0,0.24
159,Anthony Beauvillier,L,26.3,71,180,15.820192590405600,12.521509340550600,28.341701930956100,8.655231390118780,22.843981885160000,48.897041704835500,0.0,0.002,0.004,0.018,0.047,0.11,0.375
160,Ivan Barbashev,C,27.8,73,195,15.728893844074000,13.889589410794900,29.618483254868800,5.898345781630750,22.624635917791700,40.28400175859160,0.001,0.001,0.001,0.002,0.005,0.055,0.406
161,Adrian Kempe,"C, R",27.0,74,200,15.68534750914960,13.843178473307700,29.528525982457300,4.8412571030996200,19.7134292366262,33.20859020230050,0.001,0.001,0.001,0.001,0.002,0.011,0.107
162,Shayne Gostisbehere,D,30.4,71,180,15.643379150156700,15.389625173674800,31.03300432383140,4.997110125098020,20.716853428651300,36.7611985619559,0.0,0.0,0.0,0.0,0.002,0.026,0.14
