,Player,Position,Age,Height,Weight,GP,EV ATOI,PP ATOI,PK ATOI,EV G/60,PP G/60,PK G/60,EV A1/60,PP A1/60,PK A1/60,EV A2/60,PP A2/60,PK A2/60,GOALS,PRIMARY ASSISTS,SECONDARY ASSISTS,POINTS
1,Connor McDavid,C,25.7,73,193,78.92333967378028,17.505830127906798,3.718397310209274,0.3000715081214904,1.3721321964038462,2.49290187498823,0.44014590510879037,1.3872649785362894,5.271278276705226,0.003415764970656171,0.6941700068026424,3.299437266622999,0.0,44,58,32,134
2,Leon Draisaitl,C,26.9,74,208,81.23726301399066,17.038285788345338,3.7753959081113337,1.0574049427986143,1.245030883037678,4.000528963836073,0.8283342478501626,1.2104155068959683,3.4934390504005117,0.0030291095239635153,0.6860229059308657,2.3218574893932766,0.0,50,46,28,124
3,Nathan MacKinnon,C,27.1,72,200,77.76759356021391,16.81708951587677,3.6303923183918,0.1483950622200965,1.2393235277172612,2.164680934698057,0.13875536168929897,1.3313947276297375,4.189786876173552,0.002629456004648968,0.705218570012102,2.4391771348246305,0.0,37,49,27,113
4,Mitchell Marner,R,25.4,72,181,76.84630916891706,15.636655570983889,3.112595617198944,1.9346159937620164,1.232481827820558,2.083820081290225,1.3368651090108468,1.458952012039487,4.484360999344527,0.10195033711139163,0.7369357264453874,2.8862767383806562,0.00024679800953375736,36,47,26,109
5,Jonathan Huberdeau,C,29.3,73,200,80.09501188754545,14.073267564678192,3.588164681386948,1.266932491588593,0.9997182771215448,1.2326970532141557,0.4893923194767141,1.3775223373841887,4.869770750021845,0.003432849599009609,0.7017709333843856,2.836233587815002,0.0,26,49,27,102
6,Kirill Kaprizov,L,25.4,70,202,81.15884903924805,15.951631017112732,3.2642565370202066,0.0548930145323276,1.5630755614828484,2.7595807492416355,0.09902203781864437,0.9645799027007653,2.809724083266511,0.0025748870233971754,0.5619111420945689,1.73118440324852,0.0,46,33,20,99
7,Auston Matthews,C,25.0,75,208,75.95234941823632,16.7237706407547,3.1947180411815643,0.1645801136612892,1.671830061802858,3.602133307487639,0.14574948609894992,1.0058124327632978,2.1932172586137697,0.0031664420191992314,0.5334638456521263,1.7054488310667684,0.0,50,30,18,98
8,Johnny Gaudreau,L,29.1,69,165,79.62878856727545,15.661627762109042,2.901551368618011,0.1219170509815216,1.0268981729591704,2.101999158617732,0.5226706671741604,1.2318532792959713,4.193858058888339,0.003144312867461044,0.6879305884684489,2.895269786211236,0.0,30,42,25,97
9,Mikko Rantanen,R,25.9,76,215,76.59606960841587,16.59804600343704,3.820828978484869,0.1287320576429367,1.1690325351369315,2.6107581245451965,0.11022425920886089,1.1490194514104546,2.1986219294748235,0.0034915416447568485,0.6503589513765939,1.9950135050319655,0.0,38,35,24,97
10,Artemi Panarin,L,30.9,72,173,76.15558400085504,16.17283756301403,3.004096379089355,0.0866461015343666,0.9245390941805218,1.6355759538173353,0.3738757700629012,1.3065650068729218,4.643905676009584,0.002328645102845129,0.7884105493721502,2.819064393798613,0.0,25,45,27,97
11,Jason Robertson,L,23.2,75,200,75.3153601714543,15.900564366340635,2.9004599122047425,0.0046293736040592,1.4354325637424394,2.7466953366413502,0.0,1.039632621884095,3.8122901314760336,0.0031527073571409226,0.609022486579683,1.8141981410271784,0.0,39,35,19,93
12,David Pastrnak,R,26.4,73,195,74.93438733714457,14.8940907838583,3.482853571265936,0.1295628942489624,1.4218286599007959,3.3324948078059515,0.04814054832022937,1.0636710890965941,2.4362911325574372,0.0024690273979544384,0.5864580653745233,1.7530869237269728,0.0,41,30,19,90
13,Patrick Kane,R,33.9,70,177,77.34056414264079,17.639454850673676,3.494632288694381,0.1048388597726821,0.8921513227323974,1.767952820910239,0.19960204980742205,1.0377403665353593,3.1337061424247143,0.0034811999216607338,0.6242448149200669,2.2364854135048557,0.0,28,38,24,90
14,Aleksander Barkov,C,27.1,75,215,76.07367921757674,14.95121994857788,3.4954072013854978,2.148581165981293,1.2379455641976818,2.2323831456420486,0.4628480385363592,1.2021294634113184,2.5145709353949557,0.037589161557453336,0.6760540716978577,1.7517516698516977,0.0002490337177935566,35,34,21,90
15,Matthew Tkachuk,L,24.8,74,201,81.86025866201456,14.889893930333852,3.001566147559881,0.1367772449016571,1.122067241495503,2.6735355110269197,0.020899108286924876,1.0984814132880854,2.80684452938038,0.002908648163889214,0.609873737508339,2.0672315102951124,0.0,34,34,21,89
16,Brad Marchand,L,34.4,69,176,75.32056208406667,14.08388773047924,3.103416443872452,1.605549086427689,1.2039133128107096,1.658087637684654,0.7254851148969313,1.0554158611129718,3.196014013868365,0.2249162320016518,0.6930845734751486,3.4024933029585527,0.00024910511996554207,29,32,26,87
17,Kyle Connor,L,25.8,74,179,81.69234110173775,16.341893659114838,3.3055816474854947,1.3641808384895324,1.2587700250597567,2.5153978668559605,1.061998418997835,0.8477690863281013,1.9336774288360306,0.0020381715595391495,0.5029080516610334,1.3263846339021643,0.0,41,28,17,86
18,Jake Guentzel,L,28.0,71,180,79.18891498446465,16.27061179666519,3.3133940407276152,0.1644851949930191,1.1764377725924329,2.3496347385155305,0.5371397769671149,0.9218177011318504,1.9082238962616844,0.003086457997289235,0.6458095732975732,1.9513313274682138,0.0,36,28,22,86
19,Steven Stamkos,C,32.6,72,182,77.69747793662216,14.124092670893669,3.3805182032585144,0.4562078825473785,1.1234319280725729,2.846998521142771,0.15324190039966912,1.0379176810092847,2.719151255206853,0.0031061977264602485,0.7072904202322277,2.046493697613496,0.0,33,31,22,86
20,Jack Hughes,C,21.4,71,175,78.17210578918457,16.86471704165141,3.0983612420042355,0.1693476403514544,1.3138488155420531,2.4707818847789462,0.24561786140300484,0.8318898935245764,1.5049911450898663,0.0020600071294711282,0.44765552551791754,2.0483400043803828,0.0,39,24,18,81
21,Sidney Crosby,C,35.2,71,200,75.06202039974076,16.29866527824402,2.992680728530884,0.1798682750701904,1.0410504796327786,1.6831474973813871,0.166333256436498,1.0352459699891705,2.9708467174644273,0.00478698343125488,0.6493309058101258,2.19021445152924,0.0,28,32,21,81
