,Player,Position,Age,Height,Weight,GP,EV ATOI,PP ATOI,PK ATOI,EV G/60,PP G/60,PK G/60,EV A1/60,PP A1/60,PK A1/60,EV A2/60,PP A2/60,PK A2/60,GOALS,PRIMARY ASSISTS,SECONDARY ASSISTS,POINTS
1,Connor McDavid,C,23.7,73,193,78.60336001356728,17.479210975170133,3.831032924938202,0.3065269255638122,1.3183251436000785,2.520855302388636,0.6445606363065817,1.3795395075827321,3.299830286480843,0.0006938072468670626,0.6865720579394031,2.7129911436704033,0.0,43,48,29,120
2,Leon Draisaitl,C,24.9,74,208,80.29726307597949,17.297347938537598,3.7287042807102204,0.9227323514461517,1.203603637783237,3.295863307232806,1.19810398678008,1.1349956635831022,2.9576552751646688,0.00010806634098934615,0.6742883201393464,1.6444321015370744,0.0,46,41,24,111
3,Nathan MacKinnon,C,25.1,72,200,79.24665155342157,16.480301195836066,4.065621807003021,0.20595935215950012,1.187393603923328,2.7946372495755556,0.3733478020664325,1.1212131910345455,2.5183149222904215,0.0005767274137888131,0.5765468672358762,2.070968773425385,0.0,41,38,24,103
4,Sebastian Aho,C,23.2,72,176,82.0,15.089348349046707,2.9380768548488616,1.9211361494064332,1.7934377631443728,2.8487905931874766,3.018539083568445,0.881024742041641,2.5119139426671913,0.00023551712763450813,0.5456104860005035,1.5091136372122655,2.5962227286862487e-05,56,28,17,101
5,Artemi Panarin,L,28.9,72,173,80.00239928892191,16.416134366798403,3.4397707059860227,0.02553771603107452,1.0522345600204048,1.9847456730965198,0.279833683376388,1.2765158493704305,2.6331701790490167,0.0008013729779450758,0.6908178534203275,2.2086596444633857,0.0,32,40,25,97
6,Mitchell Marner,R,23.4,72,181,78.59273291577539,15.996120856666565,3.1962207883834837,1.7129066762924197,1.0415120626418006,1.527672143101947,0.7965747729708988,1.2168507389371606,3.9465964468963053,0.00024275740460483924,0.6417485699638296,2.5124541959506765,2.4016951185622222e-05,30,42,24,96
7,David Pastrnak,R,24.4,73,195,77.8325540787882,15.268143198990822,3.725519200801849,0.008634770536422729,1.388859864870782,3.4429066419061383,0.02375419069739674,0.9542545884951871,1.9284865637932047,0.0006219695507645685,0.6277648710479359,1.5109849238817332,0.0,44,28,20,92
8,Nikita Kucherov,R,27.3,71,181,79.9038758972566,15.404882868671418,3.507141726756096,0.013466005373001098,1.1647784540885306,1.5300410110129785,0.0704567749677153,1.118557028678275,2.77398317602972,0.0006761879206862536,0.6781552951121983,2.1338390866882224,0.0,31,36,24,91
9,Mark Scheifele,C,27.5,75,198,77.57263844219042,17.442371658611297,3.367471855676174,0.3752239507198334,1.0771372051622905,2.7831607622058145,0.13434255859621633,1.033637517989587,1.8844743821509025,0.0008145033314593675,0.6811056160789544,1.3825916492345907,0.0,36,32,21,89
10,Steven Stamkos,C,30.6,72,182,78.39595832127175,14.239718471686045,3.3560565425872806,0.4922220352470875,1.2054625345328158,3.4766343868920835,0.5102193385330629,1.0660097247221867,2.430586073488055,0.0007264056199942552,0.6519970116804118,1.930206354339796,0.0,38,30,21,89
