,Player,Position,Age,Height,Weight,GP,EV ATOI,PP ATOI,PK ATOI,EV G/60,PP G/60,PK G/60,EV A1/60,PP A1/60,PK A1/60,EV A2/60,PP A2/60,PK A2/60,GOALS,PRIMARY ASSISTS,SECONDARY ASSISTS,POINTS
1,Connor McDavid,C,24.7,73,193,78.97666792710908,17.824892440390585,3.9241813181877134,0.21359498629570006,1.2995928701528847,2.2304228802791997,0.633825052695196,1.4500671552716928,4.457129223734597,0.002098075394030094,0.8228887830015373,3.809078054554224,0.0,42,57,39,138
2,Leon Draisaitl,C,25.9,74,208,80.73502247539355,17.02202177903652,3.904598182296753,0.6896422969818116,1.1427373157690113,3.531175397621138,0.480527693975081,1.2853445718129,2.6662559583638905,0.0003979003688798409,0.7418749800846985,2.4685922419478143,0.0,45,43,30,118
3,Mitchell Marner,R,24.4,72,181,78.41328580556524,17.00280768146515,3.1078451385498047,1.8025375455856325,1.1268832961506396,1.7055927252526044,1.1693158937454466,1.3339359883409598,3.9983535120271014,0.021938254834219278,0.6634329490623097,3.740012185415749,0.0,35,46,30,111
4,Nathan MacKinnon,C,26.1,72,200,77.06767630338179,16.28527123670578,3.9071327406167984,0.11967591777145864,1.2109148503439344,2.182628331445311,0.07026355639549281,1.1779949300168189,2.5165326959567267,0.00041374609863655356,0.7222801476155868,2.6408528347340066,0.0,36,37,28,101
5,Artemi Panarin,L,29.9,72,173,75.94487690260942,16.191377354049685,3.4751138921022413,0.10396300427913666,0.9413200851193557,1.8400061808574704,0.3767116767799439,1.3464286315981493,3.833918217823924,0.00034518840633266946,0.7466077771019328,2.819627795515101,0.0,27,44,28,99
6,Mikko Rantanen,R,24.9,76,215,81.13784463065011,16.160458141040802,3.7985392242670057,0.09152807278633118,1.1100403595842518,3.344476483963351,0.023473254784834634,1.0554619419360738,2.0092751046843262,0.00041643361421336974,0.6977162063262802,1.7352171945873431,0.0,41,33,24,98
7,Auston Matthews,C,24.0,75,208,72.49847432358415,17.828008674430848,3.238273726463318,0.20700258610248565,1.537185059858289,3.733936016975919,0.05311559715741882,0.9899805908322223,1.4200726903544207,0.0003822108857389313,0.6271111341572804,1.1233274700347426,0.0,48,27,18,93
8,Aleksander Barkov,C,26.1,75,215,78.13689565795636,15.808145406723021,3.705776503968239,1.4325679311990738,1.1127298401931975,2.3600954163854766,0.530244051175186,1.1260113810094812,1.724503760050792,0.00012926655070311295,0.6597747554196562,1.9225670016284893,0.0,35,32,23,90
9,Jonathan Huberdeau,C,28.3,73,200,80.38660758494841,14.351714070129393,3.82375092651844,0.09683012022078037,0.9261347336388521,1.180356336850561,0.06805870727803148,1.1563790895601769,3.100444668402789,0.00037921918443947284,0.66275001414902,2.722941943040303,0.0,24,38,27,89
10,Sidney Crosby,C,34.2,71,200,81.06718917403902,16.894450064063072,2.9252549440383913,0.19392986514568328,1.0171031798458732,1.8381680187312623,0.2980737990633559,0.9537287881238378,2.6926997385207816,0.002237323786130987,0.6483529734565092,2.3464835995504196,0.0,31,32,24,87
