,Player,Position,Age,Height,Weight,GP,EV ATOI,PP ATOI,PK ATOI,EV G/60,PP G/60,PK G/60,EV A1/60,PP A1/60,PK A1/60,EV A2/60,PP A2/60,PK A2/60
1,A.J. Greer,L,24.8,75,208,48.05154309953962,8.583628119452758,0.06925093512444785,0.0028207283467054367,0.45648062229156494,,,0.47845837473869324,,,0.3385309875011444,,
2,Aaron Ekblad,D,25.6,76,215,76.39863919868743,18.914132443237307,2.958164257144928,2.388528114199638,0.4350523054599762,1.107669711112976,0.00945650041103363,0.3507174253463745,1.727561354637146,0.0,0.48581230640411377,1.4929136037826538,0.0007472506840713322
3,Aaron Ness,D,31.4,70,184,38.84888730730329,12.527658511793252,0.0,0.043026110235691056,0.0743645429611206,,,0.19057691097259521,,,0.2956179976463318,,
4,Adam Boqvist,D,21.1,72,182,78.99022211347307,14.863050515174866,3.305873993396759,0.45229346857070923,0.31378111243247986,0.5826655626296997,0.0005495366640388966,0.28509002923965454,1.1002817153930664,0.0006387331523001194,0.38899368047714233,1.3474006652832031,0.0004119125660508871
5,Adam Brooks,C,25.4,72,179,55.218200138637,10.68894526430731,0.12968683159616437,0.2839079421837296,0.5116983652114868,1.1300978660583496,0.3890622854232788,0.5016013383865356,0.7142376899719238,0.00030046585015952587,0.37629273533821106,0.7000481486320496,0.0
6,Adam Erne,L,26.5,73,212,72.98813174366339,12.270057352638245,1.4913385423342387,0.013491201758384697,0.5572932362556458,1.173764944076538,0.04273371398448944,0.43706974387168884,0.6854597926139832,0.0003375644446350634,0.25807517766952515,0.5747353434562683,0.0
7,Adam Fox,D,23.6,71,182,81.76755724047891,18.890789381599426,3.2005618697643277,2.2265060355186463,0.2919222414493561,0.5932871103286743,0.0018109981901943684,0.4099180996417999,2.7062573432922363,0.0006387331523001194,0.5345481634140015,2.3579647541046143,0.0004119125660508871
8,Adam Gaudette,C,25.0,73,194,71.49074580678388,10.992016892528534,1.1889604410409929,0.0346641039053599,0.8069383502006531,1.2456015348434448,0.0017422661185264587,0.4568835496902466,1.1601039171218872,0.0003199213824700564,0.3059080243110657,1.1864393949508667,0.0
9,Adam Henrique,C,31.6,72,195,78.29064731271545,13.129902046728134,1.7674279666900636,0.9063937176465988,0.8693783283233643,1.7732815742492676,0.2876003682613373,0.4727170467376709,0.7370076179504395,0.0003358307294547558,0.40046727657318115,0.38322556018829346,0.0
10,Adam Larsson,D,28.9,75,209,71.18438913244353,17.50111667900085,0.047710471743345265,2.283605301165581,0.21681717038154602,0.45200324058532715,0.06621761620044708,0.20342417061328888,1.0048375129699707,0.0,0.2867411971092224,1.1160168647766113,0.0007364979828707874
11,Adam Lowry,C,28.5,78,208,74.69076301366265,12.243555796319246,0.45301323778629304,2.377254482841492,0.5506120324134827,1.3067563772201538,0.3702448010444641,0.47285082936286926,0.9610742330551147,0.00011465253192000091,0.4029163420200348,0.8427661061286926,0.0
12,Adam Pelech,D,27.1,75,210,82.0,18.29246249961853,0.11873994383215902,2.2550870408058166,0.17751416563987732,0.48355793952941895,0.00827173050493002,0.2708481550216675,1.0081840753555298,0.0,0.3498862087726593,1.1517603397369385,0.0007066500838845968
13,Adam Ruzicka,C,22.4,76,215,51.469074794224326,11.496366123426627,0.7341879676829596,0.07405819323548775,0.5417112112045288,1.0536352396011353,0.017108984291553497,0.45243915915489197,0.840486466884613,0.00036653922870755196,0.3203940987586975,0.6719198226928711,0.0
14,Adrian Kempe,"C, R",25.0,74,200,80.3946551316076,13.344127805423737,2.8225070777893064,1.2201001357078551,0.81916344165802,1.5120630264282227,0.338315486907959,0.4570576846599579,0.9525709748268127,0.0,0.43848469853401184,1.1041333675384521,0.0
15,Alec Martinez,D,34.2,73,210,73.10158026745238,17.63186224155426,1.0225653303146363,2.0785046854645013,0.27946171164512634,1.1961543560028076,0.0,0.22397330403327942,1.7161226272583008,0.0,0.3535865545272827,1.5366283655166626,0.0007522013038396835
16,Alec Regula,D,21.2,76,208,57.238163539341514,16.408991990454233,0.16468898942962196,1.1038072140425603,0.09602083265781403,0.5648254156112671,,0.19361355900764465,0.8709467649459839,,0.2746517062187195,1.037879467010498,
17,Aleksander Barkov,C,26.1,75,215,78.13689565795636,15.808145406723021,3.705776503968239,1.4325679311990738,1.0258554220199585,2.175835132598877,0.48884618282318115,0.9987120032310486,1.5295428037643433,0.00011465253192000091,0.6020660400390625,1.7544052600860596,0.0
18,Aleksi Heponiemi,C,22.7,70,155,55.6019036429269,11.888827599935421,0.3772388257053262,0.10825811979387327,0.6678735017776489,0.9876983165740967,0.561367392539978,0.4797777831554413,0.6958780884742737,0.001433134195394814,0.34962671995162964,0.7689761519432068,0.0013101596850901842
19,Alex Barre-Boulet,C,24.4,70,180,58.91995511736188,12.15366439359179,2.4004197698897833,0.036574289949527855,0.5393388867378235,1.1871939897537231,0.26111721992492676,0.4016110599040985,0.6022923588752747,0.00028890694375149906,0.2980887293815613,0.6036654710769653,0.0
20,Alex Belzile,R,30.1,72,196,44.33263179234096,10.504594972184103,0.34048472591878587,0.04654471721514991,0.4856686294078827,1.135183572769165,,0.41759392619132996,0.6993505358695984,,0.32504913210868835,0.6298731565475464,
21,Alex Biega,D,33.5,70,195,43.77420725141253,13.25251134883819,0.0,1.3327793998887463,0.07049496471881866,,0.0005495366640388966,0.2334340214729309,,0.0006387331523001194,0.3244898319244385,,0.0004119125660508871
