,Player,Position,Age,Height,Weight,GP,EV ATOI,PP ATOI,PK ATOI,EV G/60,PP G/60,PK G/60,EV A1/60,PP A1/60,PK A1/60,EV A2/60,PP A2/60,PK A2/60
1,A.J. Greer,L,25.8,75,208,55.05355453491211,9.131541614859838,0.0,0.0,0.6619577407836914,1.0898933410644531,0.06317315995693207,0.49478569626808167,0.8244852423667908,0.00279966089874506,0.3019583821296692,0.6070252060890198,0.0
2,Aaron Ekblad,D,26.6,76,215,,18.806839361095427,3.3176421453475955,2.5866401810407638,0.312018483877182,1.8543741703033447,0.0001221660932060331,0.5564822554588318,1.9783387184143066,0.0,0.40644407272338867,1.6469404697418213,0.0005009560845792294
3,Adam Beckman,L,21.4,74,182,60.073486328125,11.629376106273204,0.6325042474399825,0.07375468693742257,0.5989652276039124,1.1042213439941406,0.04970681294798851,0.47704097628593445,0.8213874697685242,0.0023470958694815636,0.33147886395454407,0.6963309049606323,0.0
4,Adam Boqvist,D,22.1,72,182,,15.665256000773113,2.173850829935074,0.3718858362674713,0.45583415031433105,0.6705114245414734,0.0,0.25139883160591125,1.3375250101089478,0.0003009967622347176,0.38004857301712036,1.2775132656097412,0.0001929441641550511
5,Adam Brooks,C,26.4,72,179,61.435646057128906,9.389557557676628,0.14983739464282989,0.06895819855928421,0.5616148114204407,1.0999104976654053,0.2874714732170105,0.4944777488708496,0.7505114674568176,0.001685568131506443,0.31689882278442383,0.6264848113059998,0.0
6,Adam Erne,L,27.4,73,212,71.50903742163914,12.42280796737671,1.0501662660121918,0.15805593572854995,0.5550216436386108,0.9893014430999756,0.1153424084186554,0.4734615385532379,0.8438957929611206,0.0026413490995764732,0.23402680456638336,0.292711466550827,0.0
7,Adam Fox,D,24.6,71,182,,19.076928652572633,2.88603569629391,2.177662825107574,0.2540743947029114,0.6889607310295105,0.0,0.44098976254463196,2.27671480178833,0.0,0.5329523086547852,2.5722217559814453,8.854639600031078e-05
8,Adam Gaudette,C,26.0,73,194,68.34905572540346,10.726861299800873,1.2472266665399074,0.11353629233837127,0.6154276132583618,1.3628349304199219,0.03253103420138359,0.4410887360572815,1.3487517833709717,0.0022338824346661568,0.3160543739795685,1.1249788999557495,0.0
9,Adam Henrique,C,32.6,72,195,79.51002735616247,14.380638965892793,1.9210601318836211,0.26497902159690856,0.8816034197807312,1.5532188415527344,0.2157464325428009,0.615363359451294,1.219457983970642,0.0029065432026982307,0.38347509503364563,0.64581298828125,0.0
10,Adam Larsson,D,29.9,75,209,,18.58447615097761,0.05988139690458774,2.4752838939189914,0.21070602536201477,0.3682251274585724,0.0001221660932060331,0.23566114902496338,1.1759390830993652,0.0,0.30160874128341675,1.2163063287734985,0.0005009560845792294
11,Adam Lowry,C,29.5,78,208,74.36762715660166,12.14007774064541,0.8421206114768982,2.3720448101997373,0.59003746509552,1.2262439727783203,0.2515072524547577,0.5217574834823608,0.9432505369186401,0.09077341854572296,0.2701859772205353,0.7166313529014587,0.00022295104281511158
