,Player,Position,Age,Height,Weight,GP,EV ATOI,PP ATOI,PK ATOI,EV G/60,PP G/60,PK G/60,EV A1/60,PP A1/60,PK A1/60,EV A2/60,PP A2/60,PK A2/60
0,Aaron Gagnon,C,25.4,71,186,68.22,10.979467999999999,0.11661100000000006,0.8488949999999994,0.5538000000000002,1.2379100000000003,0.23180799999999993,0.4438869999999997,0.724303,0.2598719999999999,0.3555359999999999,1.4189839999999996,0.0
1,Aaron Palushaj,R,22.1,72,187,63.22,11.415921999999993,0.3924840000000001,0.07560899999999998,0.6233969999999995,1.425223,,0.440294,0.7665540000000002,,0.33833599999999997,1.5097229999999997,
2,Aaron Rome,D,28.0,73,220,71.2,14.38116900000001,0.48979999999999974,1.0709360000000008,0.189281,1.0891900000000005,0.018548,0.24534099999999992,1.000004,0.09737300000000002,0.2931030000000001,,0.18513599999999997
3,Aaron Volpatti,L,26.3,72,215,61.59,9.454928999999998,0.7103930000000003,0.12514999999999993,0.44227000000000005,1.3897589999999993,,0.48512700000000003,0.720964,,0.2832580000000001,1.4387239999999997,
4,Aaron Voros,L,30.2,74,210,70.83,5.832420000000009,0.08901799999999999,0.33451099999999984,0.5189440000000001,,,0.46841099999999986,,,0.32530599999999993,,
5,Adam Burish,R,28.7,73,195,68.84,11.302981999999979,0.5072370000000007,1.6296019999999998,0.477347,1.2744889999999998,0.082611,0.46337000000000006,0.8546410000000002,0.062892,0.37531599999999954,1.3446949999999993,0.004395
6,Adam Cracknell,R,26.2,74,209,67.79,9.845486999999993,0.12793200000000002,0.898836,0.6090729999999998,1.2525699999999995,0.30469300000000016,0.522573,0.9198730000000005,0.037593999999999995,0.276127,1.401092999999999,0.012183999999999999
7,Adam Foote,D,40.2,74,220,68.94,14.524380999999996,0.16948999999999995,2.506539000000002,0.049284999999999995,0.5805090000000002,0.067904,0.180675,1.2253289999999997,0.11577299999999997,0.2779529999999999,,0.10001200000000003
8,Adam Hall,R,31.1,74,212,63.64,9.919489999999994,0.12329700000000007,2.6360770000000042,0.3511669999999998,1.049597,0.01535,0.4738620000000004,1.063484,0.10155600000000002,0.18162999999999985,1.6518199999999998,0.0
9,Adam Henrique,C,21.6,72,195,65.93,11.848220000000003,0.13429100000000008,0.08413899999999996,0.6146889999999999,1.3197779999999995,,0.40346400000000004,0.7686580000000002,,0.3515719999999999,1.5115599999999998,
10,Adam Mair,C,32.6,73,208,63.11,8.495686000000005,0.08023500000000004,0.4515209999999998,0.41482699999999995,1.2354100000000001,0.3402989999999999,0.4257810000000001,0.9946820000000004,0.49841299999999983,0.285671,1.4528539999999994,0.0
11,Adam McQuaid,D,25.0,76,210,71.65,14.312412000000005,0.05369100000000006,1.3499920000000014,0.13454700000000006,0.7104970000000002,0.0,0.20841300000000026,1.2294550000000002,0.024158000000000002,0.35714200000000035,,0.062020999999999986
12,Adam Pardy,D,27.5,76,227,68.44,14.573748000000007,0.3188170000000001,1.6837010000000003,0.12859499999999993,0.6874790000000001,0.04968,0.27706400000000014,0.9893899999999998,0.038449000000000004,0.30457700000000004,,0.010365
13,Adrian Aucoin,D,38.2,74,215,66.36,16.943138999999995,0.6942330000000001,2.211121000000002,0.08891700000000005,0.55958,0.039009999999999996,0.079026,1.0583819999999997,0.022077999999999997,0.3648000000000004,,0.0
14,Alec Martinez,D,24.2,73,210,58.04,13.526890000000002,1.7701669999999998,0.23350400000000032,0.2555870000000003,0.7167939999999998,0.044209000000000005,0.22807700000000036,1.6287870000000007,0.07946199999999998,0.10669499999999997,,0.122244
15,Ales Hemsky,R,28.1,72,177,71.69,15.184474999999994,2.430238,0.6456550000000005,0.721611,0.6520930000000004,0.8276850000000002,1.0015719999999992,0.8869829999999994,0.2654659999999999,0.5719670000000001,2.06725,0.22226699999999996
16,Ales Kotalik,R,32.8,73,225,62.04,10.784670999999998,1.1225880000000006,0.06368399999999999,0.9029549999999993,1.5203309999999997,0.43768400000000013,0.44840800000000025,1.5820830000000001,0.154338,0.264627,0.9936219999999995,0.0
17,Alex Frolov,L,29.3,74,210,72.14,12.740827000000003,2.4052059999999984,0.8909139999999993,0.9396490000000004,1.4676920000000004,0.3182359999999999,0.6812339999999998,0.9663490000000001,0.558271,0.4594289999999999,2.169578,0.06516900000000002
18,Alex Goligoski,D,26.2,71,173,64.58,17.46740899999999,3.2289270000000014,1.4111789999999993,0.1746270000000001,0.5381850000000004,0.030929000000000005,0.3534860000000002,1.1502820000000007,0.5725490000000008,0.40680199999999994,,0.12492199999999999
19,Alex Kovalev,R,38.6,74,222,70.3,12.481299999999997,2.652904999999998,0.3399740000000001,0.6947939999999998,1.4411489999999998,0.37766999999999995,0.5897690000000001,1.2505500000000003,0.24340200000000006,0.3946670000000001,1.9678099999999992,0.10646600000000003
20,Alex Ovechkin,L,26.0,75,238,77.37,16.302522999999997,4.005731000000003,0.10416399999999988,1.3084119999999988,2.734041000000002,0.9519040000000003,0.6724629999999995,1.3158710000000013,0.11668900000000004,0.4134660000000001,2.1295639999999993,0.015807
21,Alex Pietrangelo,D,21.7,75,215,80.2,18.397902999999964,2.8012860000000006,2.8154219999999994,0.25337400000000027,1.2212669999999999,0.034929,0.38491899999999973,2.065723999999999,0.175844,0.3960069999999998,,0.00626
