,Player,Position,Age,Height,Weight,GP,EV ATOI,PP ATOI,PK ATOI,EV G/60,PP G/60,PK G/60,EV A1/60,PP A1/60,PK A1/60,EV A2/60,PP A2/60,PK A2/60
1,A.J. Greer,L,24.8,75,208,75.5,9.082030000000005,0.080535,0.036274,0.6372020000000003,,,0.4910869999999998,,,0.3115829999999999,,
2,Aaron Ekblad,D,25.6,76,215,76.13,18.736918000000003,3.563287000000005,2.641144000000003,0.5401539999999997,0.8825840000000007,0.032695999999999996,0.3430570000000001,1.478384000000001,0.4720979999999996,0.7183680000000001,,0.3154340000000004
3,Aaron Ness,D,31.4,70,184,63.17,15.049331000000002,0.15278499999999987,0.4178030000000001,0.09236999999999995,,,0.2840680000000001,,,0.275751,,
4,Adam Boqvist,D,21.1,72,182,71.54,15.237359000000009,2.294777000000002,0.2524960000000003,0.25424099999999994,1.3358629999999991,0.06911300000000001,0.4314609999999998,0.9561239999999988,0.12843200000000005,0.349201,,0.16573200000000005
5,Adam Brooks,C,25.4,72,179,74.0,11.423928999999994,0.17431900000000003,0.5609959999999998,0.5082859999999997,0.9793820000000001,0.3477690000000001,0.5996610000000001,0.8077700000000003,0.143698,0.3215619999999999,1.3934689999999998,0.060943
6,Adam Erne,L,26.5,73,212,74.53,12.479202000000004,1.0640079999999992,0.10102900000000012,0.4600630000000001,0.9582750000000001,0.23472900000000002,0.4960099999999996,0.9108340000000001,0.11030399999999999,0.2703860000000001,1.501732,0.002736
7,Adam Fox,D,23.6,71,182,73.18,18.547907999999993,2.992615999999998,2.2288989999999966,0.37414799999999965,0.283724,0.27621700000000027,0.5302549999999994,4.197980999999997,0.058093000000000006,0.5746869999999996,,0.29086500000000026
8,Adam Gaudette,C,25.0,73,194,74.21,10.660818000000006,1.121809,0.033759000000000046,0.45219000000000004,1.0665319999999998,0.268731,0.46670199999999973,1.266513,0.22027899999999995,0.3752809999999995,1.5991039999999999,0.0
9,Adam Henrique,C,31.6,72,195,62.48,14.408098999999988,1.932124999999998,0.3020370000000003,0.821638999999999,2.525531000000002,0.5428399999999998,0.6440219999999995,1.980961999999999,0.38777899999999976,0.46716699999999983,1.7638819999999993,0.070552
10,Adam Larsson,D,28.9,75,209,72.86,19.12091899999998,0.0897510000000001,2.4278310000000034,0.25471600000000005,0.786896,0.09284,0.35773200000000005,1.0235969999999994,0.036445,0.2647760000000003,,0.042581
11,Adam Lowry,C,28.5,78,208,71.82,12.378002999999994,1.0318049999999999,2.258445999999998,0.5868260000000002,1.4552349999999996,0.7120430000000008,0.52209,1.052702,0.5037359999999995,0.3772749999999999,1.3764499999999995,0.024417
12,Adam Pelech,D,27.1,75,210,69.73,18.621993999999983,0.18779899999999972,2.2912669999999995,0.16883499999999999,0.9548700000000002,0.002777,0.2791109999999999,1.3575220000000001,0.036663,0.33419200000000004,,0.5271859999999998
13,Adam Ruzicka,C,22.4,76,215,59.21,10.435139999999999,0.8673780000000005,0.082025,0.6842969999999999,1.2012959999999997,0.44250499999999987,0.4614790000000001,0.7970019999999998,0.051182,0.39198100000000013,1.3299599999999998,0.0
14,Adrian Kempe,"C, R",25.0,74,200,77.67,13.829884999999997,2.9163199999999967,1.424785,1.2752080000000012,1.5526509999999996,1.2140470000000005,0.2368919999999997,1.3256789999999992,0.14355300000000001,0.34321999999999986,1.7789490000000006,0.005111
