,Model ID,Parent Model ID,Epochs,Scaler,MAE Test,MAE Train,Proj. 1,Proj. 2,Proj. 3,Proj. 4,Proj. 5
60,39,4,5,StandardScaler(),0.09,0.06,0.41,0.45,0.28,0.5,0.23
61,13,2,1,StandardScaler(),0.1,0.11,0.34,0.25,0.25,0.33,0.24
62,14,2,1,MinMaxScaler(),0.1,0.1,0.38,0.38,0.28,0.36,0.2
63,82,7,50,MinMaxScaler(),0.1,0.05,0.11,0.52,0.45,0.46,0.16
64,72,6,100,MinMaxScaler(),0.1,0.05,0.26,0.51,0.38,0.36,0.17
65,87,8,5,StandardScaler(),0.1,0.08,0.2,0.33,0.26,0.32,-0.06
66,77,7,10,StandardScaler(),0.1,0.05,0.28,0.46,0.22,0.33,0.11
67,110,10,1,MinMaxScaler(),0.1,0.11,0.12,0.28,0.15,0.13,0.17
68,24,2,100,MinMaxScaler(),0.1,0.04,0.12,0.54,0.35,0.26,0.16
69,94,8,50,MinMaxScaler(),0.1,0.07,0.33,0.43,0.42,0.42,0.16
70,17,2,10,StandardScaler(),0.1,0.06,0.34,0.17,0.28,0.47,0.27
71,96,8,100,MinMaxScaler(),0.1,0.05,0.32,0.4,0.43,0.36,0.1
72,22,2,50,MinMaxScaler(),0.1,0.07,0.32,0.47,0.42,0.29,0.14
73,113,10,10,StandardScaler(),0.1,0.1,0.14,0.41,0.31,0.09,0.15
74,89,8,10,StandardScaler(),0.1,0.06,0.25,0.34,0.25,0.37,-0.02
75,143,12,100,StandardScaler(),0.1,0.08,0.32,0.42,0.28,0.38,0.15
76,31,3,30,StandardScaler(),0.1,0.06,0.25,0.32,0.25,0.33,0.15
77,41,4,10,StandardScaler(),0.1,0.05,0.25,0.49,0.35,0.41,0.14
78,46,4,50,MinMaxScaler(),0.1,0.04,0.15,0.6,0.34,0.41,0.15
79,141,12,50,StandardScaler(),0.1,0.08,0.36,0.43,0.23,0.37,0.17
80,3,1,5,StandardScaler(),0.1,0.08,0.32,0.39,0.25,0.37,0.15
81,139,12,30,StandardScaler(),0.1,0.09,0.28,0.4,0.08,0.32,0.12
82,51,5,5,StandardScaler(),0.1,0.08,0.47,0.47,0.18,0.28,-0.01
83,53,5,10,StandardScaler(),0.1,0.06,0.48,0.6,0.2,0.33,0.04
84,37,4,1,StandardScaler(),0.1,0.09,0.38,0.4,0.4,0.42,0.2
85,136,12,5,MinMaxScaler(),0.1,0.1,0.14,0.24,0.2,0.22,0.21
86,75,7,5,StandardScaler(),0.1,0.07,0.38,0.52,0.26,0.37,0.19
87,5,1,10,StandardScaler(),0.1,0.06,0.28,0.35,0.27,0.45,0.13
88,58,5,50,MinMaxScaler(),0.1,0.06,0.13,0.47,0.31,0.36,0.09
89,36,3,100,MinMaxScaler(),0.1,0.05,0.39,0.55,0.18,0.35,0.18
90,7,1,30,StandardScaler(),0.1,0.04,0.18,0.31,0.29,0.45,0.11
91,33,3,50,StandardScaler(),0.1,0.04,0.29,0.31,0.21,0.39,0.13
92,10,1,50,MinMaxScaler(),0.1,0.05,0.1,0.44,0.43,0.36,0.15
93,119,10,100,StandardScaler(),0.1,0.08,0.24,0.44,0.31,0.31,0.07
94,101,9,10,StandardScaler(),0.1,0.08,0.47,0.45,0.28,0.42,0.17
95,11,1,100,StandardScaler(),0.1,0.02,0.04,0.4,0.39,0.53,0.24
96,103,9,30,StandardScaler(),0.1,0.06,0.52,0.54,0.27,0.45,0.17
97,127,11,30,StandardScaler(),0.11,0.08,0.31,0.4,0.42,0.5,0.14
98,9,1,50,StandardScaler(),0.11,0.03,0.29,0.43,0.32,0.45,0.14
99,12,1,100,MinMaxScaler(),0.11,0.03,-0.02,0.36,0.63,0.27,0.12
100,19,2,30,StandardScaler(),0.11,0.04,0.37,0.13,0.19,0.43,0.3
101,105,9,50,StandardScaler(),0.11,0.05,0.51,0.55,0.26,0.44,0.22
102,129,11,50,StandardScaler(),0.11,0.07,0.22,0.39,0.39,0.44,0.13
103,43,4,30,StandardScaler(),0.11,0.03,0.21,0.53,0.26,0.44,0.2
104,99,9,5,StandardScaler(),0.11,0.1,0.42,0.42,0.28,0.39,0.08
105,45,4,50,StandardScaler(),0.11,0.02,0.38,0.66,0.29,0.51,0.25
106,47,4,100,StandardScaler(),0.11,0.01,0.3,0.48,0.3,0.51,0.24
107,48,4,100,MinMaxScaler(),0.11,0.02,0.12,0.6,0.36,0.42,0.16
108,55,5,30,StandardScaler(),0.11,0.03,0.46,0.56,0.32,0.4,-0.02
109,91,8,30,StandardScaler(),0.11,0.04,0.24,0.32,0.33,0.37,-0.02
110,25,3,1,StandardScaler(),0.11,0.12,0.42,0.44,0.36,0.43,0.25
111,60,5,100,MinMaxScaler(),0.11,0.04,0.07,0.38,0.36,0.37,0.1
112,84,7,100,MinMaxScaler(),0.11,0.03,-0.12,0.57,0.42,0.39,0.13
113,63,6,5,StandardScaler(),0.11,0.1,0.07,0.45,0.35,0.45,0.32
114,35,3,100,StandardScaler(),0.11,0.02,0.19,0.34,0.21,0.32,0.13
115,65,6,10,StandardScaler(),0.11,0.08,0.18,0.46,0.34,0.51,0.26
116,73,7,1,StandardScaler(),0.11,0.11,0.22,0.17,0.33,0.3,0.18
117,57,5,50,StandardScaler(),0.12,0.02,0.4,0.32,0.29,0.4,0.05
118,131,11,100,StandardScaler(),0.12,0.06,0.2,0.38,0.49,0.44,0.13
119,21,2,50,StandardScaler(),0.12,0.02,0.21,0.23,0.11,0.34,0.41
120,67,6,30,StandardScaler(),0.12,0.06,0.2,0.37,0.36,0.47,0.29
121,23,2,100,StandardScaler(),0.12,0.01,0.42,0.76,0.4,0.32,0.34
122,81,7,50,StandardScaler(),0.12,0.02,0.29,0.46,0.29,0.47,0.18
123,79,7,30,StandardScaler(),0.12,0.03,0.29,0.54,0.25,0.42,0.16
124,59,5,100,StandardScaler(),0.13,0.01,0.29,0.45,0.38,0.37,0.09
125,107,9,100,StandardScaler(),0.13,0.03,0.39,0.61,0.3,0.45,0.32
126,69,6,50,StandardScaler(),0.13,0.04,0.21,0.42,0.33,0.56,0.27
127,93,8,50,StandardScaler(),0.13,0.02,0.18,0.33,0.42,0.38,-0.0
128,122,11,1,MinMaxScaler(),0.13,0.12,0.35,0.43,0.32,0.41,0.27
129,125,11,10,StandardScaler(),0.13,0.1,0.23,0.39,0.42,0.38,-0.05
130,83,7,100,StandardScaler(),0.14,0.02,0.36,0.45,0.23,0.32,0.2
131,134,12,1,MinMaxScaler(),0.14,0.14,-0.12,0.03,-0.02,-0.01,0.2
132,95,8,100,StandardScaler(),0.14,0.02,0.16,0.28,0.29,0.29,-0.01
133,49,5,1,StandardScaler(),0.14,0.14,0.37,0.42,0.07,0.18,-0.02
134,85,8,1,StandardScaler(),0.15,0.15,0.85,0.22,0.16,0.16,-0.21
135,111,10,5,StandardScaler(),0.15,0.15,-0.2,0.4,0.12,-0.24,0.17
136,71,6,100,StandardScaler(),0.15,0.03,0.53,0.12,0.49,0.66,0.28
137,61,6,1,StandardScaler(),0.17,0.17,-0.13,0.67,0.29,0.29,0.58
138,123,11,5,StandardScaler(),0.18,0.16,0.07,0.25,0.33,0.22,-0.19
139,137,12,10,StandardScaler(),0.19,0.15,0.21,0.16,-0.12,0.32,0.09
140,97,9,1,StandardScaler(),0.2,0.22,0.42,0.62,0.11,0.47,0.11
141,135,12,5,StandardScaler(),0.31,0.31,-0.45,-0.42,-0.53,-0.01,0.22
142,121,11,1,StandardScaler(),0.33,0.32,0.07,0.35,0.44,0.44,0.03
143,133,12,1,StandardScaler(),0.5,0.54,-2.08,-2.11,-1.14,-1.34,-0.05
144,109,10,1,StandardScaler(),0.75,0.76,-1.41,-0.12,-0.5,-1.44,-0.31
