,Model ID,Parent Model ID,Epochs,Scaler,MAE Test,MAE Train,Proj. 1,Proj. 2,Proj. 3,Proj. 4,Proj. 5
1,144,12,100,MinMaxScaler(),0.65,0.59,3.09,1.81,1.64,2.54,2.28
2,130,11,50,MinMaxScaler(),0.65,0.56,3.24,1.71,1.81,2.65,2.19
3,30,3,10,MinMaxScaler(),0.65,0.62,3.44,1.83,1.86,2.78,2.37
4,116,10,30,MinMaxScaler(),0.65,0.6,3.47,1.73,1.46,2.69,2.31
5,40,4,5,MinMaxScaler(),0.65,0.61,3.46,1.84,1.86,2.83,2.18
6,128,11,30,MinMaxScaler(),0.65,0.59,3.32,1.68,1.66,2.65,2.14
7,126,11,10,MinMaxScaler(),0.65,0.62,3.1,1.64,1.67,2.4,2.01
8,90,8,10,MinMaxScaler(),0.65,0.59,3.06,1.76,1.7,2.6,1.99
9,4,1,5,MinMaxScaler(),0.65,0.61,3.26,1.64,1.66,2.62,2.03
10,76,7,5,MinMaxScaler(),0.65,0.6,3.33,1.63,1.58,2.51,2.13
11,64,6,5,MinMaxScaler(),0.65,0.62,3.24,1.75,1.7,2.81,2.13
12,100,9,5,MinMaxScaler(),0.66,0.63,2.87,1.73,1.83,2.37,1.82
13,102,9,10,MinMaxScaler(),0.66,0.61,3.14,1.7,1.65,2.46,1.97
14,54,5,10,MinMaxScaler(),0.66,0.59,3.12,1.59,1.5,2.5,2.18
15,114,10,10,MinMaxScaler(),0.66,0.62,2.94,1.66,1.48,2.38,2.07
16,66,6,10,MinMaxScaler(),0.66,0.6,3.09,1.62,1.48,2.68,2.22
17,118,10,50,MinMaxScaler(),0.66,0.57,3.55,1.99,1.59,2.88,2.31
18,88,8,5,MinMaxScaler(),0.66,0.61,2.81,1.63,1.72,2.45,1.8
19,28,3,5,MinMaxScaler(),0.66,0.63,2.73,1.51,1.58,2.21,1.78
20,124,11,5,MinMaxScaler(),0.66,0.63,2.69,1.59,1.65,2.18,1.77
21,52,5,5,MinMaxScaler(),0.66,0.62,2.95,1.56,1.5,2.36,1.96
22,78,7,10,MinMaxScaler(),0.66,0.56,3.69,1.61,1.59,2.6,2.37
23,138,12,10,MinMaxScaler(),0.66,0.64,2.72,1.6,1.61,2.17,1.77
24,140,12,30,MinMaxScaler(),0.66,0.62,3.14,1.65,1.59,2.41,2.07
25,16,2,5,MinMaxScaler(),0.66,0.64,3.33,2.01,1.92,2.8,2.25
26,142,12,50,MinMaxScaler(),0.66,0.61,3.38,1.74,1.62,2.5,2.25
27,104,9,30,MinMaxScaler(),0.67,0.57,3.52,1.78,1.57,2.63,2.26
28,92,8,30,MinMaxScaler(),0.67,0.48,3.37,2.1,1.64,2.67,2.4
29,74,7,1,MinMaxScaler(),0.67,0.64,2.92,1.71,1.87,2.41,1.74
