,Model ID,Parent Model ID,Epochs,Scaler,MAE Test,MAE Train,Proj. 1,Proj. 2,Proj. 3,Proj. 4,Proj. 5
103,1,1,1,StandardScaler(),0.46,0.47,0.0,1.09,2.21,1.4,2.2
104,100,9,5,MinMaxScaler(),0.46,0.47,0.01,1.02,1.95,1.54,2.1
105,52,5,5,MinMaxScaler(),0.46,0.47,0.1,1.17,2.11,1.88,2.4
106,48,4,100,MinMaxScaler(),0.46,0.37,-0.01,1.18,2.19,1.71,2.84
107,95,8,100,StandardScaler(),0.46,0.36,-0.12,0.99,1.89,0.94,2.71
108,45,4,50,StandardScaler(),0.46,0.34,-0.0,1.03,2.21,1.56,3.01
109,73,7,1,StandardScaler(),0.46,0.47,-0.11,1.0,2.16,1.6,2.06
110,85,8,1,StandardScaler(),0.46,0.47,-0.08,1.01,1.99,1.55,2.1
111,37,4,1,StandardScaler(),0.46,0.46,-0.06,0.95,1.96,1.57,2.06
112,35,3,100,StandardScaler(),0.46,0.37,-0.02,0.98,2.39,1.64,2.7
113,71,6,100,StandardScaler(),0.46,0.39,0.03,1.04,2.58,0.96,2.77
114,38,4,1,MinMaxScaler(),0.46,0.47,-0.02,1.01,1.88,1.53,2.12
115,74,7,1,MinMaxScaler(),0.47,0.48,-0.01,0.99,1.85,1.46,2.01
116,83,7,100,StandardScaler(),0.47,0.32,-0.01,1.02,2.03,0.97,2.69
117,49,5,1,StandardScaler(),0.47,0.48,-0.12,0.96,2.03,1.23,2.16
118,23,2,100,StandardScaler(),0.47,0.33,0.03,0.96,1.76,1.13,2.62
119,112,10,5,MinMaxScaler(),0.47,0.48,0.02,0.98,1.89,1.39,1.98
120,2,1,1,MinMaxScaler(),0.47,0.48,0.01,1.03,1.93,1.47,2.06
121,59,5,100,StandardScaler(),0.47,0.36,-0.03,0.98,2.44,0.9,2.53
122,138,12,10,MinMaxScaler(),0.47,0.48,-0.01,0.98,1.91,1.53,1.96
123,25,3,1,StandardScaler(),0.47,0.48,-0.1,0.99,2.04,1.42,2.02
124,61,6,1,StandardScaler(),0.48,0.48,-0.08,1.0,1.89,1.56,2.05
125,124,11,5,MinMaxScaler(),0.48,0.49,0.03,1.04,1.99,1.46,2.04
126,11,1,100,StandardScaler(),0.48,0.32,-0.02,0.98,2.32,1.05,2.35
127,86,8,1,MinMaxScaler(),0.48,0.48,-0.02,0.99,1.92,1.42,1.97
128,13,2,1,StandardScaler(),0.48,0.49,-0.04,1.05,1.96,1.26,2.12
129,111,10,5,StandardScaler(),0.48,0.49,-0.01,1.04,2.0,1.42,1.92
130,14,2,1,MinMaxScaler(),0.48,0.49,-0.0,1.01,1.89,1.41,2.0
131,121,11,1,StandardScaler(),0.49,0.5,0.04,1.07,1.99,1.35,2.01
