,Model ID,Parent Model ID,Epochs,Scaler,MAE Test,MAE Train,Proj. 1,Proj. 2,Proj. 3,Proj. 4,Proj. 5
86,17,2,10,StandardScaler(),0.53,0.36,0.96,0.7,0.53,0.85,0.64
87,91,8,30,StandardScaler(),0.54,0.31,1.07,0.63,0.53,1.0,0.66
88,72,6,100,MinMaxScaler(),0.54,0.33,0.68,0.84,0.99,0.57,0.76
89,82,7,50,MinMaxScaler(),0.54,0.32,1.17,0.86,0.76,0.77,0.58
90,61,6,1,StandardScaler(),0.54,0.53,0.69,0.66,0.86,0.74,0.88
91,44,4,30,MinMaxScaler(),0.54,0.33,1.04,0.69,0.12,0.8,0.74
92,67,6,30,StandardScaler(),0.54,0.34,0.86,0.88,0.27,0.39,0.9
93,20,2,30,MinMaxScaler(),0.54,0.4,1.06,0.87,0.36,0.76,0.79
94,113,10,10,StandardScaler(),0.55,0.52,0.46,0.41,0.46,0.46,0.46
95,31,3,30,StandardScaler(),0.55,0.27,1.24,1.37,0.39,0.15,0.62
96,53,5,10,StandardScaler(),0.55,0.36,1.17,0.77,0.31,1.01,0.91
97,98,9,1,MinMaxScaler(),0.55,0.53,0.44,0.39,0.25,0.33,0.45
98,58,5,50,MinMaxScaler(),0.55,0.32,1.39,0.99,0.67,0.75,0.56
99,79,7,30,StandardScaler(),0.55,0.24,1.19,0.78,0.67,0.92,0.35
100,34,3,50,MinMaxScaler(),0.55,0.32,1.31,1.21,0.69,0.51,0.8
101,96,8,100,MinMaxScaler(),0.56,0.28,1.21,1.01,0.39,0.37,0.5
102,10,1,50,MinMaxScaler(),0.56,0.28,1.43,0.82,0.63,0.71,0.7
103,131,11,100,StandardScaler(),0.56,0.36,0.95,0.97,0.67,0.81,0.67
104,24,2,100,MinMaxScaler(),0.57,0.21,1.35,0.75,0.4,0.36,0.55
105,85,8,1,StandardScaler(),0.57,0.53,0.82,0.43,1.32,0.78,1.18
106,84,7,100,MinMaxScaler(),0.58,0.2,1.4,0.85,1.56,1.3,0.76
107,19,2,30,StandardScaler(),0.58,0.24,1.14,0.64,0.56,0.63,0.52
108,7,1,30,StandardScaler(),0.58,0.28,1.33,0.9,0.88,0.86,0.57
109,36,3,100,MinMaxScaler(),0.58,0.25,1.3,1.56,0.89,0.75,1.06
110,22,2,50,MinMaxScaler(),0.58,0.3,1.2,0.84,0.59,0.68,0.82
111,1,1,1,StandardScaler(),0.58,0.58,0.34,0.34,0.41,0.34,0.35
112,105,9,50,StandardScaler(),0.58,0.33,0.65,0.82,0.49,1.06,0.67
113,69,6,50,StandardScaler(),0.59,0.27,0.67,0.89,0.21,0.33,0.85
114,12,1,100,MinMaxScaler(),0.59,0.18,1.43,0.64,1.82,0.89,1.01
115,55,5,30,StandardScaler(),0.59,0.26,1.4,0.72,0.22,0.39,0.83
116,93,8,50,StandardScaler(),0.59,0.21,1.23,0.68,1.06,0.66,0.18
117,57,5,50,StandardScaler(),0.59,0.18,1.22,0.84,0.52,0.29,1.15
118,46,4,50,MinMaxScaler(),0.59,0.21,0.99,0.72,0.35,0.55,0.72
119,60,5,100,MinMaxScaler(),0.6,0.23,1.36,1.34,0.85,0.92,0.6
120,33,3,50,StandardScaler(),0.61,0.21,1.08,0.81,0.53,0.35,0.72
121,48,4,100,MinMaxScaler(),0.61,0.12,0.91,0.38,0.98,0.67,0.46
122,107,9,100,StandardScaler(),0.61,0.26,0.61,0.87,0.23,1.2,0.49
123,121,11,1,StandardScaler(),0.61,0.58,0.21,0.34,1.32,1.09,1.27
124,45,4,50,StandardScaler(),0.62,0.1,1.1,0.62,0.97,0.87,0.16
125,43,4,30,StandardScaler(),0.63,0.2,1.09,0.76,0.67,1.12,0.45
126,23,2,100,StandardScaler(),0.63,0.09,1.21,0.55,0.87,0.69,0.68
127,112,10,5,MinMaxScaler(),0.63,0.61,0.26,0.26,0.26,0.26,0.26
128,35,3,100,StandardScaler(),0.63,0.14,1.4,0.48,0.91,1.03,0.35
129,71,6,100,StandardScaler(),0.64,0.21,0.35,1.1,0.92,0.52,0.75
130,21,2,50,StandardScaler(),0.64,0.15,1.26,0.49,0.9,0.76,0.46
131,9,1,50,StandardScaler(),0.64,0.17,1.6,0.8,1.1,1.01,0.82
132,81,7,50,StandardScaler(),0.64,0.15,1.35,1.2,1.34,1.11,0.47
133,47,4,100,StandardScaler(),0.65,0.06,0.76,0.6,1.34,0.94,0.12
134,97,9,1,StandardScaler(),0.66,0.62,0.28,0.32,0.42,0.11,0.59
135,135,12,5,StandardScaler(),0.66,0.6,0.13,0.25,0.39,0.9,0.16
136,95,8,100,StandardScaler(),0.68,0.12,1.35,0.98,1.85,0.48,-0.54
137,59,5,100,StandardScaler(),0.68,0.12,1.4,0.91,1.47,0.77,0.81
138,11,1,100,StandardScaler(),0.68,0.11,1.07,1.53,1.03,0.31,0.25
139,83,7,100,StandardScaler(),0.71,0.1,0.73,0.85,1.32,0.82,0.5
140,111,10,5,StandardScaler(),0.71,0.68,0.15,0.15,0.15,0.15,0.15
141,110,10,1,MinMaxScaler(),0.77,0.75,0.04,0.04,0.04,-0.0,0.03
142,134,12,1,MinMaxScaler(),0.87,0.84,-0.13,-0.05,-0.0,-0.19,-0.04
143,109,10,1,StandardScaler(),1.08,1.01,0.02,-0.32,-0.19,-0.64,-0.81
144,133,12,1,StandardScaler(),1.34,1.21,-1.08,-0.07,0.42,-0.88,-1.5
