,Model ID,Parent Model ID,Epochs,Scaler,MAE Test,MAE Train,Proj. 1,Proj. 2,Proj. 3,Proj. 4,Proj. 5
1,116,10,30,MinMaxScaler(),0.14,0.14,0.5,0.44,0.69,0.47,0.48
2,114,10,10,MinMaxScaler(),0.14,0.14,0.47,0.45,0.61,0.49,0.48
3,28,3,5,MinMaxScaler(),0.14,0.14,0.49,0.45,0.6,0.5,0.45
4,40,4,5,MinMaxScaler(),0.14,0.14,0.47,0.47,0.65,0.53,0.45
5,76,7,5,MinMaxScaler(),0.14,0.14,0.49,0.44,0.62,0.52,0.46
6,16,2,5,MinMaxScaler(),0.14,0.14,0.48,0.42,0.62,0.5,0.46
7,78,7,10,MinMaxScaler(),0.15,0.14,0.55,0.41,0.72,0.54,0.46
8,66,6,10,MinMaxScaler(),0.15,0.14,0.48,0.45,0.66,0.55,0.42
9,64,6,5,MinMaxScaler(),0.15,0.15,0.46,0.42,0.54,0.51,0.36
10,113,10,10,StandardScaler(),0.15,0.14,0.61,0.41,0.59,0.51,0.73
11,38,4,1,MinMaxScaler(),0.15,0.15,0.42,0.45,0.58,0.46,0.44
12,112,10,5,MinMaxScaler(),0.15,0.14,0.45,0.43,0.59,0.44,0.44
13,74,7,1,MinMaxScaler(),0.15,0.15,0.53,0.46,0.69,0.55,0.57
14,110,10,1,MinMaxScaler(),0.15,0.15,0.46,0.54,0.62,0.51,0.61
15,42,4,10,MinMaxScaler(),0.15,0.13,0.52,0.46,0.79,0.53,0.5
16,106,9,50,MinMaxScaler(),0.15,0.13,0.5,0.36,0.71,0.53,0.49
17,104,9,30,MinMaxScaler(),0.15,0.14,0.51,0.46,0.63,0.44,0.43
18,62,6,1,MinMaxScaler(),0.15,0.15,0.51,0.37,0.51,0.51,0.44
19,102,9,10,MinMaxScaler(),0.15,0.14,0.48,0.47,0.62,0.5,0.39
20,98,9,1,MinMaxScaler(),0.15,0.15,0.54,0.4,0.57,0.45,0.57
21,115,10,30,StandardScaler(),0.15,0.13,0.63,0.56,0.57,0.53,0.6
22,50,5,1,MinMaxScaler(),0.15,0.15,0.41,0.41,0.5,0.42,0.48
23,52,5,5,MinMaxScaler(),0.15,0.14,0.43,0.42,0.56,0.47,0.41
24,92,8,30,MinMaxScaler(),0.15,0.13,0.49,0.37,0.72,0.51,0.37
25,54,5,10,MinMaxScaler(),0.15,0.14,0.5,0.42,0.63,0.49,0.45
26,90,8,10,MinMaxScaler(),0.15,0.14,0.53,0.44,0.67,0.53,0.41
27,56,5,30,MinMaxScaler(),0.15,0.13,0.53,0.46,0.73,0.49,0.48
28,88,8,5,MinMaxScaler(),0.15,0.14,0.51,0.41,0.59,0.47,0.4
29,86,8,1,MinMaxScaler(),0.15,0.15,0.53,0.49,0.64,0.53,0.53
30,100,9,5,MinMaxScaler(),0.15,0.14,0.5,0.41,0.56,0.5,0.43
31,32,3,30,MinMaxScaler(),0.15,0.13,0.56,0.44,0.78,0.57,0.47
32,144,12,100,MinMaxScaler(),0.15,0.14,0.49,0.47,0.56,0.47,0.45
33,68,6,30,MinMaxScaler(),0.15,0.13,0.41,0.41,0.84,0.62,0.42
34,137,12,10,StandardScaler(),0.15,0.15,0.53,0.55,0.76,0.49,0.47
35,136,12,5,MinMaxScaler(),0.15,0.15,0.48,0.4,0.58,0.44,0.38
36,140,12,30,MinMaxScaler(),0.15,0.14,0.53,0.47,0.63,0.53,0.52
37,130,11,50,MinMaxScaler(),0.15,0.14,0.48,0.47,0.55,0.44,0.43
38,14,2,1,MinMaxScaler(),0.15,0.15,0.41,0.36,0.59,0.48,0.47
39,6,1,10,MinMaxScaler(),0.15,0.14,0.46,0.39,0.61,0.5,0.4
40,118,10,50,MinMaxScaler(),0.15,0.14,0.47,0.44,0.7,0.43,0.45
41,128,11,30,MinMaxScaler(),0.15,0.14,0.47,0.4,0.59,0.48,0.46
42,18,2,10,MinMaxScaler(),0.15,0.14,0.47,0.41,0.68,0.52,0.46
43,4,1,5,MinMaxScaler(),0.15,0.15,0.4,0.37,0.59,0.46,0.41
44,138,12,10,MinMaxScaler(),0.15,0.15,0.49,0.41,0.58,0.5,0.39
45,20,2,30,MinMaxScaler(),0.15,0.13,0.39,0.44,0.69,0.58,0.39
46,142,12,50,MinMaxScaler(),0.15,0.14,0.49,0.49,0.54,0.48,0.5
47,124,11,5,MinMaxScaler(),0.15,0.14,0.51,0.46,0.61,0.51,0.49
48,122,11,1,MinMaxScaler(),0.15,0.15,0.38,0.37,0.46,0.4,0.48
49,120,10,100,MinMaxScaler(),0.15,0.13,0.31,0.47,0.8,0.4,0.49
50,26,3,1,MinMaxScaler(),0.15,0.15,0.44,0.42,0.46,0.43,0.46
51,27,3,5,StandardScaler(),0.15,0.14,0.52,0.46,0.8,0.51,0.56
52,29,3,10,StandardScaler(),0.15,0.12,0.54,0.55,0.88,0.62,0.62
53,30,3,10,MinMaxScaler(),0.15,0.14,0.5,0.45,0.62,0.51,0.44
54,2,1,1,MinMaxScaler(),0.15,0.14,0.46,0.39,0.6,0.47,0.5
55,126,11,10,MinMaxScaler(),0.15,0.14,0.51,0.45,0.62,0.51,0.47
56,139,12,30,StandardScaler(),0.15,0.14,0.52,0.5,0.63,0.54,0.52
57,141,12,50,StandardScaler(),0.16,0.14,0.6,0.74,0.66,0.57,0.56
58,143,12,100,StandardScaler(),0.16,0.13,0.59,0.67,0.71,0.53,0.44
59,117,10,50,StandardScaler(),0.16,0.12,0.61,0.53,0.61,0.53,0.7
60,132,11,100,MinMaxScaler(),0.16,0.13,0.48,0.61,0.58,0.45,0.37
61,94,8,50,MinMaxScaler(),0.16,0.11,0.47,0.48,0.9,0.59,0.44
62,101,9,10,StandardScaler(),0.16,0.12,0.55,0.58,0.85,0.67,0.62
63,127,11,30,StandardScaler(),0.16,0.13,0.46,0.33,0.7,0.51,0.49
64,108,9,100,MinMaxScaler(),0.16,0.13,0.52,0.38,0.65,0.55,0.56
65,125,11,10,StandardScaler(),0.16,0.14,0.43,0.44,0.6,0.56,0.58
66,70,6,50,MinMaxScaler(),0.16,0.12,0.41,0.41,0.77,0.55,0.31
67,80,7,30,MinMaxScaler(),0.16,0.11,0.46,0.4,0.79,0.51,0.38
68,129,11,50,StandardScaler(),0.16,0.12,0.55,0.42,0.79,0.55,0.49
69,72,6,100,MinMaxScaler(),0.16,0.11,0.31,0.37,0.88,0.59,0.17
70,31,3,30,StandardScaler(),0.16,0.09,0.86,0.49,1.03,0.71,0.47
71,58,5,50,MinMaxScaler(),0.16,0.1,0.49,0.33,0.94,0.47,0.44
72,34,3,50,MinMaxScaler(),0.16,0.11,0.58,0.4,0.9,0.52,0.47
73,53,5,10,StandardScaler(),0.16,0.11,0.61,0.44,0.85,0.46,0.54
74,22,2,50,MinMaxScaler(),0.16,0.11,0.41,0.49,0.66,0.57,0.3
75,17,2,10,StandardScaler(),0.16,0.1,0.6,0.38,0.89,0.63,0.38
76,51,5,5,StandardScaler(),0.16,0.13,0.51,0.47,0.87,0.53,0.65
77,15,2,5,StandardScaler(),0.16,0.13,0.58,0.35,0.76,0.59,0.31
78,44,4,30,MinMaxScaler(),0.16,0.1,0.27,0.35,0.95,0.49,0.3
79,8,1,30,MinMaxScaler(),0.16,0.11,0.36,0.24,0.78,0.62,0.37
80,5,1,10,StandardScaler(),0.16,0.1,0.37,0.55,0.71,0.66,0.52
81,65,6,10,StandardScaler(),0.16,0.12,0.29,0.4,0.81,0.52,0.27
82,3,1,5,StandardScaler(),0.16,0.13,0.47,0.41,0.64,0.44,0.47
83,37,4,1,StandardScaler(),0.16,0.15,0.39,0.83,0.76,0.56,0.77
84,43,4,30,StandardScaler(),0.17,0.05,0.3,0.51,0.96,0.53,0.45
85,39,4,5,StandardScaler(),0.17,0.12,0.46,0.69,0.85,0.64,0.57
86,41,4,10,StandardScaler(),0.17,0.08,0.25,0.62,0.72,0.49,0.39
87,111,10,5,StandardScaler(),0.17,0.16,0.71,0.37,0.37,0.46,0.89
88,69,6,50,StandardScaler(),0.17,0.09,0.3,0.72,1.17,0.89,0.19
89,67,6,30,StandardScaler(),0.17,0.1,0.24,0.41,1.0,0.64,0.24
90,103,9,30,StandardScaler(),0.17,0.1,0.8,0.57,0.97,0.68,0.47
91,119,10,100,StandardScaler(),0.17,0.12,0.6,0.49,0.89,0.65,0.45
92,24,2,100,MinMaxScaler(),0.17,0.08,0.14,0.21,0.86,0.4,0.33
93,13,2,1,StandardScaler(),0.17,0.16,0.7,0.42,0.88,0.66,0.51
94,131,11,100,StandardScaler(),0.17,0.11,0.55,0.49,0.68,0.56,0.4
95,134,12,1,MinMaxScaler(),0.17,0.17,0.35,0.45,0.46,0.34,0.54
96,10,1,50,MinMaxScaler(),0.17,0.08,0.18,0.21,0.9,0.53,0.44
97,36,3,100,MinMaxScaler(),0.17,0.09,0.57,0.39,0.77,0.64,0.38
98,99,9,5,StandardScaler(),0.17,0.15,0.59,0.57,0.72,0.67,0.74
99,1,1,1,StandardScaler(),0.17,0.16,0.55,0.26,0.49,0.44,0.57
100,82,7,50,MinMaxScaler(),0.17,0.08,0.59,0.44,0.9,0.59,0.43
101,63,6,5,StandardScaler(),0.17,0.14,0.31,0.32,0.83,0.43,0.35
102,75,7,5,StandardScaler(),0.17,0.12,0.53,0.65,0.71,0.48,0.31
103,77,7,10,StandardScaler(),0.17,0.09,0.63,0.69,0.69,0.53,0.31
104,89,8,10,StandardScaler(),0.17,0.11,0.74,0.24,0.86,0.73,0.72
105,87,8,5,StandardScaler(),0.17,0.13,0.7,0.4,0.86,0.63,0.55
106,7,1,30,StandardScaler(),0.18,0.06,0.27,0.22,0.88,0.65,0.34
107,9,1,50,StandardScaler(),0.18,0.04,0.12,0.16,0.73,0.39,0.51
108,12,1,100,MinMaxScaler(),0.18,0.04,0.18,0.3,0.56,0.51,0.5
109,60,5,100,MinMaxScaler(),0.18,0.07,0.52,0.57,0.98,0.51,0.48
110,79,7,30,StandardScaler(),0.18,0.05,0.65,0.4,0.85,0.48,0.34
111,19,2,30,StandardScaler(),0.18,0.06,0.55,0.36,1.03,0.63,0.32
112,49,5,1,StandardScaler(),0.18,0.18,0.39,0.24,0.74,0.52,0.89
113,25,3,1,StandardScaler(),0.18,0.18,0.66,0.28,0.87,0.54,0.65
114,84,7,100,MinMaxScaler(),0.18,0.04,0.65,0.52,0.79,0.52,0.51
115,33,3,50,StandardScaler(),0.18,0.07,0.9,0.65,1.89,0.73,0.36
116,48,4,100,MinMaxScaler(),0.18,0.03,0.14,0.29,0.88,0.64,0.31
117,47,4,100,StandardScaler(),0.18,0.02,0.31,0.28,1.21,0.57,0.4
118,46,4,50,MinMaxScaler(),0.18,0.06,0.16,0.31,0.93,0.64,0.37
119,91,8,30,StandardScaler(),0.18,0.07,0.61,0.14,0.72,0.96,0.77
120,45,4,50,StandardScaler(),0.18,0.03,0.14,0.28,1.07,0.58,0.41
121,105,9,50,StandardScaler(),0.18,0.09,0.73,0.53,1.05,0.8,0.5
122,96,8,100,MinMaxScaler(),0.18,0.08,0.33,0.62,0.81,0.61,0.39
123,35,3,100,StandardScaler(),0.19,0.05,0.83,0.77,1.09,0.51,0.39
124,71,6,100,StandardScaler(),0.19,0.08,0.36,0.82,1.25,0.83,-0.0
125,73,7,1,StandardScaler(),0.19,0.18,0.42,0.78,0.72,0.37,0.28
126,11,1,100,StandardScaler(),0.19,0.02,0.11,0.36,0.74,0.67,0.64
127,135,12,5,StandardScaler(),0.19,0.19,0.25,0.8,0.74,0.34,0.54
128,85,8,1,StandardScaler(),0.19,0.18,0.67,0.26,0.74,0.67,0.27
129,107,9,100,StandardScaler(),0.19,0.08,0.56,0.44,0.6,0.69,0.8
130,21,2,50,StandardScaler(),0.19,0.05,0.76,0.24,1.26,0.96,0.52
131,81,7,50,StandardScaler(),0.19,0.03,0.82,0.63,0.83,0.57,0.57
132,23,2,100,StandardScaler(),0.19,0.03,1.08,0.56,1.25,0.71,0.39
133,123,11,5,StandardScaler(),0.19,0.17,0.36,0.51,0.47,0.7,0.55
134,55,5,30,StandardScaler(),0.19,0.07,0.74,0.42,1.08,0.27,0.74
135,59,5,100,StandardScaler(),0.2,0.04,0.69,0.31,0.86,0.2,0.36
136,83,7,100,StandardScaler(),0.2,0.03,0.8,0.8,0.77,0.65,0.51
137,57,5,50,StandardScaler(),0.2,0.05,0.47,0.26,1.24,0.43,0.67
138,93,8,50,StandardScaler(),0.2,0.05,0.62,0.24,0.84,0.77,0.62
139,95,8,100,StandardScaler(),0.22,0.04,0.52,0.26,0.92,0.77,0.35
140,61,6,1,StandardScaler(),0.23,0.22,0.27,0.08,0.79,0.19,0.63
141,109,10,1,StandardScaler(),0.25,0.25,0.6,0.82,0.36,0.67,1.58
142,97,9,1,StandardScaler(),0.27,0.27,0.99,0.86,0.73,1.0,0.86
143,121,11,1,StandardScaler(),0.3,0.31,0.25,0.22,0.3,0.66,0.86
144,133,12,1,StandardScaler(),0.51,0.51,-0.8,0.87,0.23,0.08,0.88
