,Model ID,Parent Model ID,Epochs,Scaler,MAE Test,MAE Train,Proj. 1,Proj. 2,Proj. 3,Proj. 4,Proj. 5
1,144,12,100,MinMaxScaler(),0.43,0.42,0.03,1.06,2.1,1.81,2.09
2,103,9,30,StandardScaler(),0.43,0.4,-0.03,0.95,2.08,1.93,2.31
3,39,4,5,StandardScaler(),0.43,0.41,0.01,1.07,1.97,1.97,2.25
4,40,4,5,MinMaxScaler(),0.43,0.42,0.05,1.04,2.05,1.84,2.15
5,101,9,10,StandardScaler(),0.43,0.41,-0.0,1.01,2.13,1.75,2.12
6,42,4,10,MinMaxScaler(),0.43,0.42,-0.02,0.98,2.06,1.86,2.2
7,100,9,5,MinMaxScaler(),0.43,0.43,0.02,1.0,1.94,1.74,2.08
8,44,4,30,MinMaxScaler(),0.43,0.41,0.01,1.18,2.18,1.79,2.37
9,96,8,100,MinMaxScaler(),0.43,0.39,-0.02,0.88,2.01,1.73,2.23
10,94,8,50,MinMaxScaler(),0.43,0.41,0.0,1.06,2.11,1.84,2.36
11,92,8,30,MinMaxScaler(),0.43,0.41,-0.02,1.01,2.01,1.83,2.23
12,91,8,30,StandardScaler(),0.43,0.39,0.0,0.98,2.15,1.67,2.13
13,90,8,10,MinMaxScaler(),0.43,0.42,0.09,1.05,2.05,1.88,2.27
14,51,5,5,StandardScaler(),0.43,0.42,0.02,0.98,2.03,1.55,2.13
15,89,8,10,StandardScaler(),0.43,0.41,-0.01,0.96,2.17,1.74,2.29
16,75,7,5,StandardScaler(),0.43,0.41,0.15,1.11,2.2,1.89,2.18
17,53,5,10,StandardScaler(),0.43,0.41,0.07,1.01,2.12,1.68,2.06
18,88,8,5,MinMaxScaler(),0.43,0.43,0.08,1.06,2.02,1.78,2.15
19,56,5,30,MinMaxScaler(),0.43,0.41,0.0,1.0,2.04,1.88,2.21
20,87,8,5,StandardScaler(),0.43,0.42,0.01,1.02,2.16,1.65,2.22
21,58,5,50,MinMaxScaler(),0.43,0.4,0.02,1.0,2.15,1.93,2.1
22,82,7,50,MinMaxScaler(),0.43,0.4,0.01,1.04,2.06,1.81,2.14
23,78,7,10,MinMaxScaler(),0.43,0.42,0.03,1.05,2.01,1.74,2.18
24,63,6,5,StandardScaler(),0.43,0.43,0.06,1.07,2.34,1.45,2.19
25,64,6,5,MinMaxScaler(),0.43,0.42,0.04,0.97,1.98,1.69,2.01
26,65,6,10,StandardScaler(),0.43,0.41,0.0,0.93,2.2,1.81,2.09
27,66,6,10,MinMaxScaler(),0.43,0.42,0.03,0.99,2.05,1.84,2.11
28,67,6,30,StandardScaler(),0.43,0.4,0.04,0.98,2.22,2.05,1.82
29,68,6,30,MinMaxScaler(),0.43,0.42,0.08,1.08,2.14,1.9,2.21
30,77,7,10,StandardScaler(),0.43,0.4,0.03,1.05,2.13,1.91,1.94
31,76,7,5,MinMaxScaler(),0.43,0.42,0.04,1.01,2.0,1.73,2.1
32,54,5,10,MinMaxScaler(),0.43,0.42,0.05,1.04,2.08,1.89,2.24
33,106,9,50,MinMaxScaler(),0.43,0.41,0.03,1.06,2.1,1.84,2.23
34,104,9,30,MinMaxScaler(),0.43,0.42,0.03,1.04,2.08,1.87,2.25
35,17,2,10,StandardScaler(),0.43,0.4,-0.06,0.97,2.17,1.62,2.17
36,142,12,50,MinMaxScaler(),0.43,0.43,0.11,1.08,2.03,1.78,2.09
37,140,12,30,MinMaxScaler(),0.43,0.43,0.11,1.08,2.02,1.63,2.05
38,132,11,100,MinMaxScaler(),0.43,0.42,0.05,1.04,2.05,1.83,2.19
39,8,1,30,MinMaxScaler(),0.43,0.41,0.06,1.08,2.2,1.68,1.93
40,131,11,100,StandardScaler(),0.43,0.41,0.04,0.9,2.1,1.6,2.16
41,130,11,50,MinMaxScaler(),0.43,0.42,0.06,1.06,2.04,1.83,2.19
42,129,11,50,StandardScaler(),0.43,0.41,0.02,0.97,2.08,1.74,2.18
43,128,11,30,MinMaxScaler(),0.43,0.42,0.03,1.05,2.01,1.74,2.13
44,127,11,30,StandardScaler(),0.43,0.42,0.01,0.98,2.06,1.87,2.12
45,15,2,5,StandardScaler(),0.43,0.42,-0.03,0.96,2.09,1.66,2.2
46,125,11,10,StandardScaler(),0.43,0.42,0.01,1.04,2.0,2.04,2.05
47,108,9,100,MinMaxScaler(),0.43,0.41,-0.03,0.93,2.02,1.72,2.22
48,120,10,100,MinMaxScaler(),0.43,0.42,-0.04,1.08,2.06,1.79,2.23
49,20,2,30,MinMaxScaler(),0.43,0.41,-0.07,1.02,2.01,1.81,2.11
50,143,12,100,StandardScaler(),0.43,0.42,0.04,0.95,2.0,1.88,2.06
51,22,2,50,MinMaxScaler(),0.43,0.39,-0.01,1.14,2.01,1.94,2.26
52,32,3,30,MinMaxScaler(),0.43,0.41,0.01,1.05,2.08,1.82,2.23
53,118,10,50,MinMaxScaler(),0.43,0.42,0.05,1.07,2.11,1.84,2.21
54,116,10,30,MinMaxScaler(),0.43,0.43,0.08,1.1,2.12,1.84,2.24
55,115,10,30,StandardScaler(),0.43,0.41,-0.08,1.07,2.12,1.78,1.97
56,114,10,10,MinMaxScaler(),0.43,0.43,0.06,1.05,1.97,1.67,2.05
57,28,3,5,MinMaxScaler(),0.43,0.42,0.02,1.0,1.98,1.63,1.98
58,29,3,10,StandardScaler(),0.43,0.41,-0.04,0.97,2.3,1.7,2.13
59,30,3,10,MinMaxScaler(),0.43,0.43,0.09,1.08,2.1,1.82,2.2
60,141,12,50,StandardScaler(),0.44,0.42,0.07,0.92,1.98,1.89,2.08
61,113,10,10,StandardScaler(),0.44,0.42,-0.11,1.13,2.1,1.75,1.94
62,139,12,30,StandardScaler(),0.44,0.43,0.09,0.93,1.93,2.02,2.04
63,137,12,10,StandardScaler(),0.44,0.43,0.01,0.91,1.97,2.02,2.15
64,102,9,10,MinMaxScaler(),0.44,0.44,0.08,1.15,2.14,1.89,2.17
65,80,7,30,MinMaxScaler(),0.44,0.42,0.06,1.2,2.2,1.89,2.29
66,84,7,100,MinMaxScaler(),0.44,0.37,0.0,0.99,2.05,1.84,2.39
67,126,11,10,MinMaxScaler(),0.44,0.43,0.08,1.07,2.02,1.58,1.99
68,99,9,5,StandardScaler(),0.44,0.43,0.04,1.08,2.11,1.67,2.08
69,117,10,50,StandardScaler(),0.44,0.41,0.02,1.13,2.17,1.72,2.15
70,123,11,5,StandardScaler(),0.44,0.44,0.0,1.09,2.02,1.91,1.93
71,119,10,100,StandardScaler(),0.44,0.4,-0.14,1.01,1.95,1.65,2.07
72,105,9,50,StandardScaler(),0.44,0.39,-0.04,1.01,1.98,1.68,2.31
73,72,6,100,MinMaxScaler(),0.44,0.4,0.01,1.13,2.21,1.97,2.21
74,18,2,10,MinMaxScaler(),0.44,0.42,0.09,1.09,2.1,1.82,2.15
75,38,4,1,MinMaxScaler(),0.44,0.43,0.03,1.03,1.93,1.5,1.86
76,36,3,100,MinMaxScaler(),0.44,0.39,0.03,1.06,2.09,1.83,2.13
77,10,1,50,MinMaxScaler(),0.44,0.41,-0.03,1.12,2.23,1.85,2.1
78,34,3,50,MinMaxScaler(),0.44,0.4,0.02,1.0,2.08,1.77,2.07
79,52,5,5,MinMaxScaler(),0.44,0.43,0.11,1.1,2.03,1.84,2.2
80,55,5,30,StandardScaler(),0.44,0.38,-0.05,0.87,2.21,1.73,1.85
81,6,1,10,MinMaxScaler(),0.44,0.44,0.02,0.92,1.93,1.42,1.67
82,46,4,50,MinMaxScaler(),0.44,0.38,-0.04,1.02,2.09,2.16,2.26
83,31,3,30,StandardScaler(),0.44,0.38,-0.01,0.96,2.39,1.69,1.98
84,41,4,10,StandardScaler(),0.44,0.4,0.04,1.09,2.39,2.12,2.16
85,60,5,100,MinMaxScaler(),0.44,0.39,0.08,0.96,2.19,1.76,2.0
86,4,1,5,MinMaxScaler(),0.44,0.44,0.01,0.95,1.98,1.22,1.47
87,27,3,5,StandardScaler(),0.44,0.43,0.01,1.01,2.23,1.3,1.6
88,16,2,5,MinMaxScaler(),0.44,0.43,-0.01,0.94,1.91,1.76,2.08
89,70,6,50,MinMaxScaler(),0.44,0.41,-0.0,0.88,2.03,1.81,2.18
90,19,2,30,StandardScaler(),0.44,0.37,0.02,1.1,2.24,1.73,2.17
91,5,1,10,StandardScaler(),0.44,0.42,0.09,1.11,2.06,1.23,1.58
92,73,7,1,StandardScaler(),0.45,0.44,-0.14,0.93,1.99,1.5,1.93
93,13,2,1,StandardScaler(),0.45,0.45,-0.03,1.0,2.17,1.13,1.79
94,107,9,100,StandardScaler(),0.45,0.37,-0.02,1.09,2.03,1.58,2.31
95,21,2,50,StandardScaler(),0.45,0.33,0.0,1.15,2.12,2.06,2.08
96,37,4,1,StandardScaler(),0.45,0.45,0.03,1.13,2.12,1.35,1.86
97,111,10,5,StandardScaler(),0.45,0.44,0.03,1.13,2.1,1.29,1.9
98,74,7,1,MinMaxScaler(),0.45,0.44,0.03,0.99,1.94,1.35,1.76
99,7,1,30,StandardScaler(),0.45,0.36,-0.06,1.08,2.28,1.47,1.84
100,69,6,50,StandardScaler(),0.45,0.39,-0.04,0.93,2.33,2.42,2.09
