,Model ID,Parent Model ID,Epochs,Scaler,MAE Test,MAE Train,Proj. 1,Proj. 2,Proj. 3,Proj. 4,Proj. 5
26,68,6,30,MinMaxScaler(),0.74,0.67,2.94,0.97,1.01,0.99,0.96
27,98,9,1,MinMaxScaler(),0.74,0.7,2.88,0.95,0.97,0.98,0.97
28,126,11,10,MinMaxScaler(),0.74,0.68,2.77,1.01,1.05,1.05,1.02
29,2,1,1,MinMaxScaler(),0.74,0.69,2.62,0.92,0.95,0.94,0.93
30,88,8,5,MinMaxScaler(),0.74,0.68,3.2,0.96,1.01,0.99,0.97
31,4,1,5,MinMaxScaler(),0.74,0.68,2.92,0.86,0.9,0.89,0.87
32,78,7,10,MinMaxScaler(),0.74,0.66,2.75,0.83,0.87,0.86,0.84
33,76,7,5,MinMaxScaler(),0.74,0.68,2.86,0.87,0.92,0.91,0.88
34,75,7,5,StandardScaler(),0.74,0.64,4.5,1.02,0.99,1.02,0.97
35,74,7,1,MinMaxScaler(),0.74,0.69,2.64,0.91,0.94,0.93,0.92
36,54,5,10,MinMaxScaler(),0.74,0.67,2.99,0.91,0.94,0.94,0.92
37,14,2,1,MinMaxScaler(),0.74,0.7,2.48,0.84,0.88,0.86,0.86
38,132,11,100,MinMaxScaler(),0.74,0.65,3.0,1.1,1.1,1.09,1.1
39,18,2,10,MinMaxScaler(),0.74,0.68,2.68,0.77,0.81,0.79,0.78
40,92,8,30,MinMaxScaler(),0.74,0.62,3.25,1.07,1.1,1.1,1.07
41,130,11,50,MinMaxScaler(),0.74,0.67,2.94,0.91,0.97,0.95,0.94
42,129,11,50,StandardScaler(),0.74,0.61,3.55,1.0,1.01,0.99,0.99
43,128,11,30,MinMaxScaler(),0.74,0.68,2.69,0.82,0.89,0.87,0.84
44,127,11,30,StandardScaler(),0.74,0.65,3.45,0.94,0.95,0.94,0.94
45,16,2,5,MinMaxScaler(),0.74,0.69,3.01,0.99,1.04,1.02,1.0
46,52,5,5,MinMaxScaler(),0.74,0.68,2.91,0.95,0.99,0.98,0.96
47,143,12,100,StandardScaler(),0.75,0.65,2.72,1.14,1.14,1.14,1.14
48,101,9,10,StandardScaler(),0.75,0.64,4.43,0.86,0.86,0.84,0.81
49,70,6,50,MinMaxScaler(),0.75,0.64,2.92,1.27,1.25,1.28,1.27
50,89,8,10,StandardScaler(),0.75,0.61,3.84,1.06,0.97,1.02,1.02
51,65,6,10,StandardScaler(),0.75,0.65,4.69,1.11,1.11,1.11,1.11
52,106,9,50,MinMaxScaler(),0.75,0.64,3.27,1.02,1.02,1.02,1.05
53,86,8,1,MinMaxScaler(),0.75,0.7,2.44,0.86,0.87,0.87,0.85
54,51,5,5,StandardScaler(),0.75,0.68,4.35,1.01,0.97,1.0,0.98
55,3,1,5,StandardScaler(),0.75,0.66,4.14,1.01,0.98,0.99,1.0
56,5,1,10,StandardScaler(),0.75,0.56,4.09,0.97,0.94,0.96,0.97
57,141,12,50,StandardScaler(),0.75,0.66,2.99,1.26,1.26,1.26,1.26
58,140,12,30,MinMaxScaler(),0.75,0.69,2.75,1.02,1.08,1.06,1.04
59,139,12,30,StandardScaler(),0.75,0.67,3.1,1.27,1.26,1.26,1.26
60,138,12,10,MinMaxScaler(),0.75,0.69,2.59,1.13,1.17,1.15,1.15
61,136,12,5,MinMaxScaler(),0.75,0.69,2.82,1.01,1.06,1.05,1.04
62,28,3,5,MinMaxScaler(),0.75,0.69,2.67,0.98,1.02,1.01,0.99
63,125,11,10,StandardScaler(),0.75,0.69,3.69,0.81,0.83,0.82,0.85
64,27,3,5,StandardScaler(),0.75,0.67,3.89,1.15,1.14,1.14,1.13
65,50,5,1,MinMaxScaler(),0.75,0.71,2.34,0.9,0.91,0.91,0.9
66,113,10,10,StandardScaler(),0.75,0.69,4.65,1.27,1.24,1.22,1.23
67,117,10,50,StandardScaler(),0.75,0.62,4.12,1.09,1.05,1.07,1.01
68,87,8,5,StandardScaler(),0.75,0.68,4.91,1.03,0.96,0.99,1.0
69,29,3,10,StandardScaler(),0.76,0.61,4.02,1.04,1.06,1.03,1.06
70,80,7,30,MinMaxScaler(),0.76,0.59,2.79,0.96,0.97,0.96,0.93
71,56,5,30,MinMaxScaler(),0.76,0.65,3.11,1.13,1.17,1.2,1.16
72,103,9,30,StandardScaler(),0.76,0.56,4.62,0.66,0.68,0.65,0.64
73,122,11,1,MinMaxScaler(),0.76,0.71,2.21,1.07,1.1,1.08,1.08
74,17,2,10,StandardScaler(),0.76,0.61,3.66,0.88,0.94,0.92,0.88
75,20,2,30,MinMaxScaler(),0.76,0.6,2.73,0.94,1.05,1.04,1.02
76,26,3,1,MinMaxScaler(),0.76,0.71,2.69,1.23,1.26,1.25,1.23
77,53,5,10,StandardScaler(),0.76,0.61,3.78,0.95,0.99,0.98,0.92
78,99,9,5,StandardScaler(),0.76,0.7,5.36,1.11,1.08,1.08,1.02
79,34,3,50,MinMaxScaler(),0.76,0.59,2.68,1.88,1.83,1.83,1.84
80,63,6,5,StandardScaler(),0.76,0.7,5.35,1.21,1.18,1.19,1.19
81,41,4,10,StandardScaler(),0.76,0.51,5.02,0.67,0.73,0.73,0.71
82,131,11,100,StandardScaler(),0.77,0.58,4.04,0.99,0.99,0.98,0.99
83,72,6,100,MinMaxScaler(),0.77,0.6,3.25,0.4,0.62,0.52,0.46
84,67,6,30,StandardScaler(),0.77,0.56,4.49,1.22,1.24,1.25,1.31
85,77,7,10,StandardScaler(),0.77,0.55,3.6,1.01,1.05,1.05,1.01
86,73,7,1,StandardScaler(),0.77,0.74,4.83,1.46,1.37,1.4,1.41
87,58,5,50,MinMaxScaler(),0.78,0.58,3.11,0.83,0.88,0.9,0.9
88,94,8,50,MinMaxScaler(),0.78,0.56,2.95,0.99,0.99,0.96,0.96
89,91,8,30,StandardScaler(),0.78,0.48,2.97,1.06,1.13,1.09,1.03
90,1,1,1,StandardScaler(),0.79,0.75,4.6,1.49,1.42,1.44,1.45
91,37,4,1,StandardScaler(),0.79,0.73,5.83,1.52,1.42,1.47,1.46
92,13,2,1,StandardScaler(),0.79,0.82,5.08,1.57,1.51,1.53,1.55
93,137,12,10,StandardScaler(),0.79,0.72,3.79,1.83,1.76,1.77,1.78
94,44,4,30,MinMaxScaler(),0.79,0.54,3.93,1.16,1.21,1.2,1.14
95,8,1,30,MinMaxScaler(),0.79,0.61,3.26,1.66,1.52,1.55,1.56
96,123,11,5,StandardScaler(),0.79,0.74,4.15,1.38,1.33,1.4,1.45
97,119,10,100,StandardScaler(),0.79,0.58,4.11,1.28,1.25,1.28,1.2
98,19,2,30,StandardScaler(),0.8,0.4,4.52,0.98,1.18,1.09,1.02
99,82,7,50,MinMaxScaler(),0.8,0.47,3.24,0.89,0.98,0.93,0.9
100,31,3,30,StandardScaler(),0.8,0.45,4.89,0.79,0.86,0.85,0.87
101,111,10,5,StandardScaler(),0.8,0.75,5.35,1.51,1.43,1.43,1.41
102,96,8,100,MinMaxScaler(),0.81,0.45,3.95,1.42,1.38,1.43,1.4
103,22,2,50,MinMaxScaler(),0.81,0.53,3.91,0.9,0.84,0.93,0.81
104,108,9,100,MinMaxScaler(),0.81,0.6,3.88,0.84,0.86,0.84,0.92
105,79,7,30,StandardScaler(),0.81,0.35,4.89,1.02,1.06,1.02,0.89
106,85,8,1,StandardScaler(),0.81,0.77,4.66,1.84,1.7,1.74,1.77
107,36,3,100,MinMaxScaler(),0.81,0.5,3.68,1.01,1.28,1.1,1.06
108,49,5,1,StandardScaler(),0.81,0.79,4.61,1.71,1.63,1.68,1.67
109,43,4,30,StandardScaler(),0.82,0.26,5.0,0.86,0.73,0.67,0.68
110,84,7,100,MinMaxScaler(),0.82,0.33,3.73,0.81,1.08,0.97,0.91
111,93,8,50,StandardScaler(),0.82,0.36,3.54,1.15,1.3,1.27,1.04
112,55,5,30,StandardScaler(),0.82,0.43,4.91,0.45,0.65,0.57,0.55
113,105,9,50,StandardScaler(),0.82,0.49,4.81,0.58,0.74,0.62,0.57
114,61,6,1,StandardScaler(),0.82,0.82,6.36,2.1,1.93,2.01,2.02
115,7,1,30,StandardScaler(),0.83,0.33,5.21,0.72,0.77,0.72,0.73
116,10,1,50,MinMaxScaler(),0.83,0.44,3.67,1.19,1.1,1.06,1.17
117,69,6,50,StandardScaler(),0.83,0.48,4.53,0.92,1.09,0.99,0.88
118,60,5,100,MinMaxScaler(),0.83,0.47,4.91,1.07,1.02,1.0,1.01
119,45,4,50,StandardScaler(),0.84,0.16,4.92,0.58,0.53,0.56,0.51
120,97,9,1,StandardScaler(),0.84,0.81,7.04,1.75,1.65,1.67,1.6
121,24,2,100,MinMaxScaler(),0.85,0.39,4.24,1.54,1.7,1.63,1.51
122,46,4,50,MinMaxScaler(),0.85,0.35,4.63,1.39,1.4,1.54,1.33
123,47,4,100,StandardScaler(),0.85,0.1,4.27,1.07,1.09,1.11,1.06
124,107,9,100,StandardScaler(),0.86,0.42,3.77,1.06,0.98,0.99,1.06
125,33,3,50,StandardScaler(),0.87,0.36,3.48,0.51,0.66,0.58,0.68
126,71,6,100,StandardScaler(),0.88,0.39,4.95,0.63,0.47,0.43,0.04
127,57,5,50,StandardScaler(),0.89,0.28,5.78,0.28,0.37,0.31,0.28
128,12,1,100,MinMaxScaler(),0.89,0.28,3.93,0.95,0.86,0.72,1.09
129,48,4,100,MinMaxScaler(),0.9,0.19,4.25,1.4,1.56,1.53,1.49
130,81,7,50,StandardScaler(),0.9,0.18,4.77,1.23,1.17,1.14,1.2
131,21,2,50,StandardScaler(),0.91,0.27,6.06,0.25,0.94,0.5,0.39
132,35,3,100,StandardScaler(),0.91,0.25,5.01,1.06,1.06,1.17,1.11
133,9,1,50,StandardScaler(),0.91,0.21,4.64,0.91,0.92,0.91,0.83
134,95,8,100,StandardScaler(),0.92,0.26,3.4,1.13,1.24,1.29,0.74
135,59,5,100,StandardScaler(),0.94,0.2,5.28,0.37,0.82,0.73,0.46
136,11,1,100,StandardScaler(),0.95,0.13,3.84,1.06,1.31,1.17,1.02
137,83,7,100,StandardScaler(),0.95,0.12,5.6,0.48,0.62,0.7,0.54
138,23,2,100,StandardScaler(),0.98,0.18,7.06,0.69,0.67,0.64,0.66
139,135,12,5,StandardScaler(),1.04,1.0,5.17,0.97,0.94,0.96,0.95
140,121,11,1,StandardScaler(),1.08,1.05,0.91,1.49,1.36,1.43,1.54
141,109,10,1,StandardScaler(),1.11,1.08,4.7,1.61,1.5,1.5,1.47
142,134,12,1,MinMaxScaler(),1.31,1.31,0.69,0.24,0.26,0.25,0.25
143,25,3,1,StandardScaler(),1.39,1.38,0.06,0.69,0.66,0.66,0.66
144,133,12,1,StandardScaler(),2.34,2.3,-0.47,-1.31,-1.3,-1.35,-1.34
