,Model ID,Parent Model ID,Epochs,Scaler,MAE Test,MAE Train,Proj. 1,Proj. 2,Proj. 3,Proj. 4,Proj. 5
92,37,4,1,StandardScaler(),0.53,0.5,0.76,0.82,1.16,1.2,1.16
93,85,8,1,StandardScaler(),0.53,0.51,0.67,1.0,0.74,0.77,0.82
94,43,4,30,StandardScaler(),0.53,0.16,-0.01,0.51,1.08,1.14,1.09
95,10,1,50,MinMaxScaler(),0.53,0.25,0.21,0.45,0.51,0.43,0.52
96,46,4,50,MinMaxScaler(),0.54,0.16,0.13,0.59,1.61,1.68,1.65
97,127,11,30,StandardScaler(),0.54,0.41,0.63,0.2,1.21,1.17,1.2
98,19,2,30,StandardScaler(),0.54,0.22,0.62,0.18,1.81,1.69,1.75
99,129,11,50,StandardScaler(),0.54,0.37,0.16,0.15,1.28,1.16,1.13
100,125,11,10,StandardScaler(),0.55,0.46,0.83,0.33,0.95,0.95,1.02
101,131,11,100,StandardScaler(),0.55,0.33,-0.06,0.19,1.22,1.2,1.14
102,137,12,10,StandardScaler(),0.55,0.52,0.09,0.83,0.72,0.7,0.71
103,72,6,100,MinMaxScaler(),0.55,0.23,0.34,0.13,0.71,0.51,0.65
104,79,7,30,StandardScaler(),0.55,0.17,-0.05,0.01,0.84,0.89,0.87
105,9,1,50,StandardScaler(),0.55,0.11,0.21,0.17,0.79,0.98,0.82
106,69,6,50,StandardScaler(),0.55,0.22,0.41,0.39,1.25,1.17,1.22
107,31,3,30,StandardScaler(),0.56,0.25,0.29,0.57,0.63,0.46,0.49
108,57,5,50,StandardScaler(),0.56,0.13,0.84,0.02,0.58,0.18,0.3
109,60,5,100,MinMaxScaler(),0.56,0.18,0.24,0.55,0.77,0.83,1.09
110,13,2,1,StandardScaler(),0.56,0.5,0.84,0.37,1.22,1.18,1.21
111,48,4,100,MinMaxScaler(),0.56,0.07,-0.1,0.46,1.61,1.64,1.64
112,105,9,50,StandardScaler(),0.56,0.27,0.5,-0.34,1.26,1.28,1.23
113,22,2,50,MinMaxScaler(),0.57,0.21,0.55,0.11,1.28,1.37,1.52
114,36,3,100,MinMaxScaler(),0.57,0.17,-0.1,0.72,0.3,0.25,0.62
115,135,12,5,StandardScaler(),0.57,0.58,-0.21,0.72,0.13,0.15,0.12
116,84,7,100,MinMaxScaler(),0.57,0.13,0.19,0.07,0.84,0.91,0.89
117,25,3,1,StandardScaler(),0.57,0.54,0.2,0.32,0.56,0.54,0.57
118,119,10,100,StandardScaler(),0.57,0.34,0.22,0.51,0.38,0.38,0.5
119,93,8,50,StandardScaler(),0.57,0.16,0.19,0.44,0.99,0.76,0.92
120,11,1,100,StandardScaler(),0.58,0.05,-0.0,0.66,1.02,1.17,0.96
121,134,12,1,MinMaxScaler(),0.58,0.55,0.25,0.08,0.01,-0.01,-0.03
122,12,1,100,MinMaxScaler(),0.58,0.11,-0.0,0.02,0.41,0.44,0.61
123,97,9,1,StandardScaler(),0.58,0.6,-0.16,0.39,1.35,1.28,1.31
124,1,1,1,StandardScaler(),0.58,0.55,0.28,0.38,0.45,0.45,0.46
125,81,7,50,StandardScaler(),0.58,0.08,0.18,0.2,1.25,1.29,1.16
126,47,4,100,StandardScaler(),0.59,0.07,-0.01,0.66,2.05,2.1,2.17
127,45,4,50,StandardScaler(),0.59,0.08,-0.03,1.09,1.73,1.86,1.76
128,61,6,1,StandardScaler(),0.6,0.55,0.45,0.56,0.41,0.38,0.33
129,59,5,100,StandardScaler(),0.61,0.08,0.42,0.17,1.7,1.14,1.27
130,123,11,5,StandardScaler(),0.61,0.53,0.92,0.34,0.69,0.79,0.79
131,21,2,50,StandardScaler(),0.61,0.12,0.55,0.1,1.72,1.71,2.01
132,122,11,1,MinMaxScaler(),0.63,0.58,0.32,0.11,0.34,0.35,0.33
133,33,3,50,StandardScaler(),0.64,0.14,0.09,0.04,-0.11,-0.27,-0.06
134,24,2,100,MinMaxScaler(),0.64,0.13,0.25,0.19,1.47,1.65,1.85
135,71,6,100,StandardScaler(),0.64,0.16,0.23,0.52,1.19,0.88,1.11
136,83,7,100,StandardScaler(),0.64,0.06,-0.0,0.64,1.91,1.94,1.86
137,107,9,100,StandardScaler(),0.65,0.19,0.28,0.16,1.67,1.69,1.85
138,35,3,100,StandardScaler(),0.69,0.09,-0.05,0.26,0.09,-0.22,0.16
139,23,2,100,StandardScaler(),0.7,0.07,0.32,0.03,1.51,1.55,1.77
140,110,10,1,MinMaxScaler(),0.71,0.65,0.09,0.17,0.27,0.25,0.26
141,109,10,1,StandardScaler(),0.71,0.63,0.03,0.13,0.2,0.22,0.17
142,95,8,100,StandardScaler(),0.72,0.09,0.13,0.14,0.97,0.88,1.01
143,133,12,1,StandardScaler(),0.73,0.75,-0.42,1.55,-0.73,-0.6,-0.72
144,121,11,1,StandardScaler(),1.09,1.04,0.62,-0.05,-0.53,-0.31,-0.29
