,Model ID,Parent Model ID,Epochs,Scaler,MAE Test,MAE Train,Proj. 1,Proj. 2,Proj. 3,Proj. 4,Proj. 5
1,144,12,100,MinMaxScaler(),0.2,0.21,0.63,1.16,0.95,1.07,0.88
2,34,3,50,MinMaxScaler(),0.2,0.21,0.67,1.13,0.88,1.14,0.85
3,116,10,30,MinMaxScaler(),0.2,0.22,0.57,1.08,0.87,0.96,0.83
4,115,10,30,StandardScaler(),0.2,0.21,0.78,1.12,0.99,1.13,0.82
5,114,10,10,MinMaxScaler(),0.2,0.21,0.6,1.06,0.89,0.93,0.87
6,113,10,10,StandardScaler(),0.2,0.21,0.67,1.2,1.08,1.34,0.9
7,112,10,5,MinMaxScaler(),0.2,0.22,0.68,1.03,0.91,0.9,0.89
8,42,4,10,MinMaxScaler(),0.2,0.21,0.63,1.16,0.92,1.01,0.9
9,106,9,50,MinMaxScaler(),0.2,0.21,0.69,1.1,0.9,1.13,0.87
10,104,9,30,MinMaxScaler(),0.2,0.21,0.73,1.12,0.96,1.11,0.9
11,50,5,1,MinMaxScaler(),0.2,0.22,0.59,1.06,0.86,0.83,0.85
12,102,9,10,MinMaxScaler(),0.2,0.21,0.64,1.07,0.92,0.97,0.88
13,52,5,5,MinMaxScaler(),0.2,0.21,0.64,1.1,0.9,0.99,0.87
14,53,5,10,StandardScaler(),0.2,0.2,0.8,1.27,0.9,1.02,0.86
15,118,10,50,MinMaxScaler(),0.2,0.21,0.67,1.15,0.92,1.03,0.88
16,54,5,10,MinMaxScaler(),0.2,0.21,0.66,1.14,0.95,1.09,0.91
17,94,8,50,MinMaxScaler(),0.2,0.21,0.75,1.1,0.92,1.09,0.89
18,92,8,30,MinMaxScaler(),0.2,0.21,0.73,1.08,0.85,1.01,0.81
19,64,6,5,MinMaxScaler(),0.2,0.22,0.6,1.02,0.89,0.89,0.87
20,66,6,10,MinMaxScaler(),0.2,0.22,0.59,1.03,0.88,0.95,0.84
21,90,8,10,MinMaxScaler(),0.2,0.21,0.64,1.1,0.86,0.97,0.85
22,68,6,30,MinMaxScaler(),0.2,0.21,0.64,1.11,0.82,1.07,0.85
23,69,6,50,StandardScaler(),0.2,0.2,1.0,1.11,0.92,0.69,0.79
24,70,6,50,MinMaxScaler(),0.2,0.21,0.71,1.12,0.87,1.13,0.83
25,143,12,100,StandardScaler(),0.2,0.21,0.82,1.15,0.86,1.06,0.85
26,74,7,1,MinMaxScaler(),0.2,0.22,0.6,1.13,0.94,0.92,0.92
27,87,8,5,StandardScaler(),0.2,0.21,0.86,1.17,0.86,1.24,0.86
28,76,7,5,MinMaxScaler(),0.2,0.21,0.61,1.11,0.92,0.97,0.88
29,78,7,10,MinMaxScaler(),0.2,0.21,0.58,1.11,0.88,1.0,0.83
30,56,5,30,MinMaxScaler(),0.2,0.21,0.58,1.1,0.87,1.08,0.85
31,32,3,30,MinMaxScaler(),0.2,0.21,0.64,1.17,0.94,1.11,0.9
32,40,4,5,MinMaxScaler(),0.2,0.22,0.62,1.08,0.89,0.96,0.86
33,30,3,10,MinMaxScaler(),0.2,0.21,0.6,1.15,0.96,1.0,0.93
34,132,11,100,MinMaxScaler(),0.2,0.21,0.59,1.1,0.87,1.07,0.84
35,16,2,5,MinMaxScaler(),0.2,0.21,0.66,1.07,0.92,0.91,0.89
36,14,2,1,MinMaxScaler(),0.2,0.22,0.64,1.07,0.94,0.92,0.9
37,137,12,10,StandardScaler(),0.2,0.21,1.1,1.29,0.84,1.01,0.89
38,138,12,10,MinMaxScaler(),0.2,0.22,0.62,1.05,0.91,0.9,0.88
39,10,1,50,MinMaxScaler(),0.2,0.21,0.68,1.18,0.92,1.18,0.87
40,18,2,10,MinMaxScaler(),0.2,0.21,0.62,1.12,0.93,0.97,0.9
41,139,12,30,StandardScaler(),0.2,0.21,0.99,1.21,0.87,1.06,0.88
42,7,1,30,StandardScaler(),0.2,0.21,0.76,1.23,0.92,1.16,0.84
43,140,12,30,MinMaxScaler(),0.2,0.21,0.57,1.17,0.93,1.01,0.9
44,5,1,10,StandardScaler(),0.2,0.21,0.79,1.23,0.95,1.2,0.86
45,141,12,50,StandardScaler(),0.2,0.21,0.87,1.24,0.88,1.06,0.88
46,3,1,5,StandardScaler(),0.2,0.21,0.79,1.19,0.96,1.21,0.83
47,142,12,50,MinMaxScaler(),0.2,0.21,0.58,1.16,0.93,1.03,0.88
48,8,1,30,MinMaxScaler(),0.2,0.21,0.65,1.15,0.95,1.11,0.9
49,131,11,100,StandardScaler(),0.2,0.2,0.68,1.13,0.81,0.99,0.82
50,15,2,5,StandardScaler(),0.2,0.21,0.88,1.24,1.03,1.13,0.85
51,82,7,50,MinMaxScaler(),0.2,0.21,0.55,1.2,0.97,1.2,0.85
52,129,11,50,StandardScaler(),0.2,0.21,0.79,1.12,0.85,1.11,0.83
53,120,10,100,MinMaxScaler(),0.2,0.21,0.72,1.08,0.94,0.97,0.86
54,128,11,30,MinMaxScaler(),0.2,0.21,0.55,1.13,0.89,0.97,0.87
55,27,3,5,StandardScaler(),0.2,0.21,0.82,1.2,0.87,1.05,0.78
56,124,11,5,MinMaxScaler(),0.2,0.22,0.62,1.03,0.96,0.91,0.91
57,125,11,10,StandardScaler(),0.2,0.21,0.85,1.19,0.93,1.21,0.88
58,126,11,10,MinMaxScaler(),0.2,0.21,0.57,1.07,0.91,0.89,0.89
59,130,11,50,MinMaxScaler(),0.2,0.21,0.62,1.17,0.94,1.04,0.88
60,127,11,30,StandardScaler(),0.2,0.21,0.78,1.12,0.85,1.17,0.82
61,86,8,1,MinMaxScaler(),0.21,0.22,0.64,1.11,0.95,0.91,0.94
62,117,10,50,StandardScaler(),0.21,0.21,0.75,1.05,1.03,1.11,0.76
63,123,11,5,StandardScaler(),0.21,0.22,1.01,1.28,0.98,1.06,0.91
64,88,8,5,MinMaxScaler(),0.21,0.22,0.59,1.03,0.85,0.9,0.83
65,89,8,10,StandardScaler(),0.21,0.2,0.88,1.17,0.98,1.12,0.92
66,84,7,100,MinMaxScaler(),0.21,0.2,0.38,1.06,0.97,1.32,0.83
67,103,9,30,StandardScaler(),0.21,0.2,0.72,1.17,0.95,0.99,0.88
68,108,9,100,MinMaxScaler(),0.21,0.21,0.69,1.07,0.8,1.2,0.86
69,136,12,5,MinMaxScaler(),0.21,0.22,0.67,0.97,0.88,0.91,0.85
70,93,8,50,StandardScaler(),0.21,0.19,0.66,1.21,1.04,1.04,0.9
71,107,9,100,StandardScaler(),0.21,0.19,0.74,1.17,0.97,0.82,0.85
72,96,8,100,MinMaxScaler(),0.21,0.2,0.56,1.04,1.0,1.12,0.88
73,98,9,1,MinMaxScaler(),0.21,0.22,0.58,0.98,0.89,0.83,0.84
74,99,9,5,StandardScaler(),0.21,0.22,0.92,1.07,0.89,0.89,0.82
75,100,9,5,MinMaxScaler(),0.21,0.22,0.65,1.11,0.99,0.95,0.96
76,119,10,100,StandardScaler(),0.21,0.2,0.83,1.14,1.04,1.21,0.77
77,101,9,10,StandardScaler(),0.21,0.21,0.77,1.11,0.91,0.98,0.79
78,105,9,50,StandardScaler(),0.21,0.2,0.77,1.03,0.91,0.85,0.85
79,111,10,5,StandardScaler(),0.21,0.22,0.76,1.09,1.21,1.41,0.83
80,91,8,30,StandardScaler(),0.21,0.19,0.75,1.11,0.95,0.83,0.86
81,72,6,100,MinMaxScaler(),0.21,0.21,0.6,1.12,0.94,1.08,0.81
82,80,7,30,MinMaxScaler(),0.21,0.22,0.48,1.0,0.81,0.97,0.75
83,43,4,30,StandardScaler(),0.21,0.19,0.56,0.89,0.97,0.62,0.85
84,41,4,10,StandardScaler(),0.21,0.21,0.75,1.17,0.94,0.92,0.82
85,81,7,50,StandardScaler(),0.21,0.18,0.66,1.19,0.91,0.73,0.84
86,38,4,1,MinMaxScaler(),0.21,0.22,0.61,1.0,0.86,0.84,0.86
87,36,3,100,MinMaxScaler(),0.21,0.21,0.78,1.03,0.74,1.19,0.84
88,33,3,50,StandardScaler(),0.21,0.19,0.68,1.28,0.75,0.85,0.78
89,31,3,30,StandardScaler(),0.21,0.2,0.71,1.41,0.93,1.06,0.86
90,29,3,10,StandardScaler(),0.21,0.21,0.77,1.28,0.98,1.11,0.87
91,28,3,5,MinMaxScaler(),0.21,0.22,0.66,1.1,0.96,0.93,0.94
92,44,4,30,MinMaxScaler(),0.21,0.22,0.64,1.07,0.82,1.03,0.78
93,26,3,1,MinMaxScaler(),0.21,0.22,0.59,0.97,0.86,0.83,0.84
94,22,2,50,MinMaxScaler(),0.21,0.21,0.69,1.18,0.92,1.18,0.9
95,20,2,30,MinMaxScaler(),0.21,0.22,0.62,1.14,0.84,1.03,0.81
96,19,2,30,StandardScaler(),0.21,0.19,0.87,1.3,1.06,1.21,0.74
97,17,2,10,StandardScaler(),0.21,0.2,0.98,1.18,1.04,1.16,0.84
98,12,1,100,MinMaxScaler(),0.21,0.2,0.63,1.15,0.91,1.34,0.84
99,9,1,50,StandardScaler(),0.21,0.2,0.52,1.23,0.79,1.05,0.84
100,6,1,10,MinMaxScaler(),0.21,0.22,0.63,1.16,0.97,1.01,0.93
101,4,1,5,MinMaxScaler(),0.21,0.22,0.64,1.09,0.95,0.92,0.92
102,2,1,1,MinMaxScaler(),0.21,0.22,0.62,1.04,0.88,0.84,0.88
103,24,2,100,MinMaxScaler(),0.21,0.2,0.67,1.26,1.09,1.19,0.84
104,46,4,50,MinMaxScaler(),0.21,0.21,0.3,1.19,0.93,1.32,0.88
105,39,4,5,StandardScaler(),0.21,0.21,0.97,1.22,1.02,1.26,0.82
106,48,4,100,MinMaxScaler(),0.21,0.2,0.31,1.22,1.1,1.02,0.81
107,71,6,100,StandardScaler(),0.21,0.19,0.71,1.37,0.94,0.53,0.76
108,67,6,30,StandardScaler(),0.21,0.2,0.86,1.1,0.85,1.0,0.75
109,65,6,10,StandardScaler(),0.21,0.21,0.81,1.32,1.01,1.22,0.83
110,63,6,5,StandardScaler(),0.21,0.21,0.69,1.06,0.93,1.12,0.72
111,77,7,10,StandardScaler(),0.21,0.2,0.75,1.16,0.94,0.97,0.76
112,62,6,1,MinMaxScaler(),0.21,0.22,0.53,1.02,0.82,0.8,0.82
113,60,5,100,MinMaxScaler(),0.21,0.21,0.59,1.16,1.22,1.11,0.8
114,79,7,30,StandardScaler(),0.21,0.19,0.6,1.13,1.01,0.72,0.82
115,75,7,5,StandardScaler(),0.21,0.22,0.55,1.1,0.93,0.96,0.78
116,58,5,50,MinMaxScaler(),0.21,0.21,0.63,1.01,0.88,1.09,0.81
117,55,5,30,StandardScaler(),0.21,0.19,0.57,1.16,0.86,0.96,0.89
118,51,5,5,StandardScaler(),0.21,0.21,0.65,1.25,0.91,1.06,0.88
119,59,5,100,StandardScaler(),0.22,0.17,0.8,0.81,0.82,0.81,0.77
120,135,12,5,StandardScaler(),0.22,0.23,1.04,1.25,0.82,1.1,0.82
121,11,1,100,StandardScaler(),0.22,0.18,0.33,1.14,0.67,0.86,0.69
122,45,4,50,StandardScaler(),0.22,0.16,0.54,1.17,0.91,0.5,0.75
123,49,5,1,StandardScaler(),0.22,0.24,1.39,1.57,1.06,1.09,0.91
124,21,2,50,StandardScaler(),0.22,0.18,0.87,1.15,1.03,0.96,0.71
125,37,4,1,StandardScaler(),0.22,0.24,1.3,1.23,1.08,1.41,0.82
126,110,10,1,MinMaxScaler(),0.22,0.23,0.44,0.95,0.66,0.73,0.71
127,122,11,1,MinMaxScaler(),0.22,0.23,0.49,1.02,0.79,0.79,0.83
128,95,8,100,StandardScaler(),0.22,0.18,0.69,0.91,0.88,0.88,0.83
129,57,5,50,StandardScaler(),0.22,0.18,0.53,0.98,0.84,0.98,0.84
130,35,3,100,StandardScaler(),0.22,0.18,0.67,1.15,0.75,0.69,0.96
131,23,2,100,StandardScaler(),0.23,0.16,0.67,1.51,0.82,0.84,0.73
132,83,7,100,StandardScaler(),0.23,0.15,0.72,1.15,0.75,0.56,0.92
