,Model ID,Parent Model ID,Epochs,Scaler,MAE Test,MAE Train,Proj. 1,Proj. 2,Proj. 3,Proj. 4,Proj. 5
108,14,2,1,MinMaxScaler(),1.12,1.23,20.48,20.31,17.86,16.66,16.61
109,49,5,1,StandardScaler(),1.12,1.23,20.41,20.24,17.82,16.74,16.66
110,81,7,50,StandardScaler(),1.12,0.92,20.57,21.19,16.42,15.19,18.64
111,124,11,5,MinMaxScaler(),1.12,1.24,20.35,20.36,18.07,16.97,16.53
112,2,1,1,MinMaxScaler(),1.12,1.23,20.34,20.39,18.25,16.85,16.58
113,111,10,5,StandardScaler(),1.12,1.2,20.45,20.81,17.18,16.96,16.61
114,1,1,1,StandardScaler(),1.13,1.2,20.34,20.57,18.0,16.77,16.82
115,32,3,30,MinMaxScaler(),1.13,1.15,20.89,21.88,17.35,16.08,18.73
116,33,3,50,StandardScaler(),1.13,0.97,20.57,20.51,15.9,15.47,18.88
117,112,10,5,MinMaxScaler(),1.13,1.25,20.41,20.43,17.97,17.01,16.4
118,71,6,100,StandardScaler(),1.14,0.96,20.71,21.79,16.51,15.11,17.73
119,57,5,50,StandardScaler(),1.14,0.95,20.4,22.44,16.66,15.19,18.46
120,136,12,5,MinMaxScaler(),1.14,1.27,20.36,20.22,18.42,16.94,16.46
121,50,5,1,MinMaxScaler(),1.15,1.28,20.31,19.99,18.28,16.95,16.36
122,86,8,1,MinMaxScaler(),1.15,1.28,20.4,20.17,18.34,17.05,16.42
123,110,10,1,MinMaxScaler(),1.16,1.3,20.26,19.97,18.24,17.17,16.16
124,21,2,50,StandardScaler(),1.16,0.9,20.82,22.53,15.51,14.93,18.43
125,98,9,1,MinMaxScaler(),1.16,1.29,20.35,20.06,18.33,17.04,16.32
126,97,9,1,StandardScaler(),1.16,1.28,20.35,20.14,17.28,16.45,16.05
127,95,8,100,StandardScaler(),1.16,0.91,20.36,21.91,15.67,14.88,18.16
128,25,3,1,StandardScaler(),1.17,1.31,20.15,19.78,18.47,17.07,16.22
129,122,11,1,MinMaxScaler(),1.18,1.32,20.22,19.76,18.55,17.17,16.16
130,26,3,1,MinMaxScaler(),1.18,1.31,20.23,19.77,18.49,17.09,16.19
131,109,10,1,StandardScaler(),1.18,1.3,20.04,19.94,17.74,17.17,15.96
132,45,4,50,StandardScaler(),1.18,0.83,20.99,21.04,16.08,14.74,18.43
133,35,3,100,StandardScaler(),1.19,0.86,21.49,20.48,15.68,15.14,18.67
134,9,1,50,StandardScaler(),1.19,0.87,20.6,21.5,15.56,14.79,19.06
135,134,12,1,MinMaxScaler(),1.19,1.32,20.21,19.78,18.61,17.1,16.2
136,61,6,1,StandardScaler(),1.19,1.33,20.1,19.64,18.51,17.0,16.08
137,62,6,1,MinMaxScaler(),1.19,1.32,20.25,19.79,18.59,17.13,16.19
138,133,12,1,StandardScaler(),1.2,1.33,20.09,19.85,18.51,16.48,16.08
139,59,5,100,StandardScaler(),1.23,0.82,19.83,22.34,16.35,15.58,18.83
140,121,11,1,StandardScaler(),1.24,1.38,20.0,19.66,18.2,16.47,16.31
141,23,2,100,StandardScaler(),1.25,0.74,21.23,21.85,15.27,14.59,18.56
142,83,7,100,StandardScaler(),1.26,0.79,21.13,20.8,16.53,14.57,19.06
143,11,1,100,StandardScaler(),1.3,0.68,21.21,20.36,15.56,14.36,19.56
144,47,4,100,StandardScaler(),1.32,0.67,21.44,18.55,16.38,15.52,19.03
