,Model ID,Parent Model ID,Epochs,Scaler,MAE Test,MAE Train,Proj. 1,Proj. 2,Proj. 3,Proj. 4,Proj. 5
1,16,2,5,MinMaxScaler(),0.19,0.19,0.81,0.81,0.96,0.81,0.74
2,52,5,5,MinMaxScaler(),0.19,0.19,0.86,0.78,1.02,0.86,0.68
3,90,8,10,MinMaxScaler(),0.19,0.19,0.79,0.77,0.9,0.83,0.68
4,118,10,50,MinMaxScaler(),0.19,0.18,0.88,0.66,0.94,0.82,0.71
5,54,5,10,MinMaxScaler(),0.19,0.19,0.8,0.75,0.86,0.8,0.61
6,56,5,30,MinMaxScaler(),0.19,0.17,0.74,0.69,0.81,0.87,0.68
7,88,8,5,MinMaxScaler(),0.19,0.19,0.78,0.76,0.98,0.84,0.72
8,126,11,10,MinMaxScaler(),0.19,0.19,0.8,0.75,0.9,0.82,0.66
9,42,4,10,MinMaxScaler(),0.19,0.18,0.88,0.81,0.97,0.9,0.64
10,102,9,10,MinMaxScaler(),0.19,0.19,0.83,0.79,0.98,0.83,0.7
11,18,2,10,MinMaxScaler(),0.19,0.18,0.78,0.77,0.84,0.75,0.67
12,128,11,30,MinMaxScaler(),0.19,0.19,0.81,0.76,0.93,0.84,0.67
13,116,10,30,MinMaxScaler(),0.19,0.19,0.86,0.71,0.94,0.79,0.68
14,28,3,5,MinMaxScaler(),0.19,0.19,0.83,0.75,0.97,0.85,0.77
15,100,9,5,MinMaxScaler(),0.19,0.19,0.81,0.75,0.98,0.8,0.74
16,130,11,50,MinMaxScaler(),0.19,0.18,0.83,0.75,0.98,0.91,0.65
17,132,11,100,MinMaxScaler(),0.19,0.18,0.85,0.66,0.97,0.85,0.62
18,64,6,5,MinMaxScaler(),0.19,0.19,0.78,0.73,0.9,0.76,0.65
19,104,9,30,MinMaxScaler(),0.19,0.18,0.76,0.82,0.97,0.97,0.73
20,138,12,10,MinMaxScaler(),0.19,0.19,0.8,0.79,0.92,0.84,0.69
21,66,6,10,MinMaxScaler(),0.19,0.19,0.8,0.77,0.9,0.8,0.66
22,140,12,30,MinMaxScaler(),0.19,0.19,0.85,0.77,0.91,0.83,0.71
23,6,1,10,MinMaxScaler(),0.19,0.18,0.81,0.91,0.97,0.91,0.71
24,74,7,1,MinMaxScaler(),0.19,0.19,0.85,0.87,1.07,0.82,0.87
25,4,1,5,MinMaxScaler(),0.19,0.19,0.8,0.78,0.93,0.8,0.65
26,142,12,50,MinMaxScaler(),0.19,0.18,0.87,0.74,0.9,0.85,0.71
27,38,4,1,MinMaxScaler(),0.19,0.19,0.81,0.69,0.97,0.77,0.76
28,76,7,5,MinMaxScaler(),0.19,0.18,0.76,0.76,0.92,0.82,0.7
29,92,8,30,MinMaxScaler(),0.19,0.16,0.59,0.69,0.73,0.86,0.59
30,144,12,100,MinMaxScaler(),0.2,0.19,0.8,0.66,0.88,0.84,0.62
31,44,4,30,MinMaxScaler(),0.2,0.15,0.6,0.81,0.71,0.94,0.71
32,98,9,1,MinMaxScaler(),0.2,0.19,0.8,0.68,0.99,0.75,0.82
33,86,8,1,MinMaxScaler(),0.2,0.2,0.76,0.7,1.01,0.75,0.85
34,50,5,1,MinMaxScaler(),0.2,0.19,0.78,0.7,0.89,0.7,0.7
35,80,7,30,MinMaxScaler(),0.2,0.15,0.79,0.87,0.85,0.89,0.66
36,78,7,10,MinMaxScaler(),0.2,0.19,0.9,0.8,1.01,0.93,0.76
37,65,6,10,StandardScaler(),0.2,0.17,0.9,0.78,0.76,0.74,0.7
38,68,6,30,MinMaxScaler(),0.2,0.19,0.91,0.91,0.93,1.0,0.75
39,94,8,50,MinMaxScaler(),0.2,0.14,0.67,0.74,0.64,0.89,0.61
40,106,9,50,MinMaxScaler(),0.2,0.16,0.81,0.7,0.86,0.93,0.61
41,113,10,10,StandardScaler(),0.2,0.19,0.88,0.98,0.67,0.44,0.79
