,Model ID,Parent Model ID,Epochs,Scaler,MAE Test,MAE Train,Proj. 1,Proj. 2,Proj. 3,Proj. 4,Proj. 5
93,62,6,1,MinMaxScaler(),0.69,0.68,1.4,1.35,1.75,1.41,1.32
94,72,6,100,MinMaxScaler(),0.69,0.45,1.29,1.39,1.93,1.74,1.52
95,55,5,30,StandardScaler(),0.7,0.32,1.25,0.91,1.6,2.03,2.03
96,119,10,100,StandardScaler(),0.7,0.5,1.21,1.74,2.08,1.7,1.33
97,131,11,100,StandardScaler(),0.71,0.49,1.35,1.58,1.67,2.26,1.18
98,31,3,30,StandardScaler(),0.71,0.37,1.1,2.4,2.56,1.12,1.47
99,58,5,50,MinMaxScaler(),0.71,0.39,1.75,0.96,2.27,1.6,1.62
100,44,4,30,MinMaxScaler(),0.71,0.35,0.87,1.43,1.99,1.33,2.29
101,82,7,50,MinMaxScaler(),0.71,0.28,0.7,1.3,1.57,1.53,1.75
102,49,5,1,StandardScaler(),0.71,0.72,1.07,1.67,1.47,1.4,1.59
103,91,8,30,StandardScaler(),0.72,0.36,1.12,1.8,1.99,1.38,2.67
104,123,11,5,StandardScaler(),0.72,0.67,1.84,1.72,2.25,1.72,1.03
105,69,6,50,StandardScaler(),0.73,0.36,1.61,1.5,2.56,1.51,1.15
106,43,4,30,StandardScaler(),0.73,0.16,0.93,1.89,1.57,2.12,1.66
107,48,4,100,MinMaxScaler(),0.73,0.1,1.26,1.66,1.46,1.65,2.47
108,79,7,30,StandardScaler(),0.74,0.25,0.38,1.4,2.94,0.95,1.42
109,96,8,100,MinMaxScaler(),0.74,0.33,1.65,1.42,1.57,1.62,1.83
110,57,5,50,StandardScaler(),0.74,0.23,2.08,0.51,2.51,2.18,1.56
111,34,3,50,MinMaxScaler(),0.74,0.44,1.09,1.78,2.13,1.05,2.11
112,84,7,100,MinMaxScaler(),0.75,0.14,1.08,1.15,1.18,1.59,2.06
113,105,9,50,StandardScaler(),0.75,0.4,1.53,1.14,2.94,3.21,2.01
114,46,4,50,MinMaxScaler(),0.75,0.16,0.79,1.48,1.86,1.65,2.09
115,60,5,100,MinMaxScaler(),0.75,0.23,2.42,0.29,2.54,1.26,1.94
116,19,2,30,StandardScaler(),0.75,0.31,1.45,1.81,3.45,2.26,1.77
117,7,1,30,StandardScaler(),0.76,0.19,0.75,1.55,2.28,2.03,1.7
118,22,2,50,MinMaxScaler(),0.76,0.34,1.13,1.28,1.41,1.37,2.25
119,45,4,50,StandardScaler(),0.76,0.11,1.13,1.62,1.67,1.51,1.78
120,10,1,50,MinMaxScaler(),0.77,0.23,1.43,1.88,2.34,2.38,2.39
121,36,3,100,MinMaxScaler(),0.77,0.3,1.0,1.44,1.99,1.11,2.52
122,47,4,100,StandardScaler(),0.77,0.07,1.06,1.56,1.41,1.73,1.87
123,61,6,1,StandardScaler(),0.79,0.81,0.85,0.83,2.0,1.0,1.52
124,109,10,1,StandardScaler(),0.79,0.82,2.12,1.25,1.75,0.97,2.23
125,12,1,100,MinMaxScaler(),0.8,0.12,1.68,1.04,1.97,1.79,1.61
126,93,8,50,StandardScaler(),0.8,0.23,1.68,1.13,1.57,0.72,2.8
127,71,6,100,StandardScaler(),0.8,0.3,1.61,1.62,2.63,1.16,1.99
128,135,12,5,StandardScaler(),0.81,0.82,1.98,2.16,2.91,1.41,1.65
129,33,3,50,StandardScaler(),0.81,0.24,1.12,2.58,1.88,1.54,1.81
130,81,7,50,StandardScaler(),0.81,0.13,0.39,1.64,1.92,0.5,1.23
131,107,9,100,StandardScaler(),0.82,0.33,1.54,1.49,2.21,3.18,2.62
132,11,1,100,StandardScaler(),0.82,0.09,0.89,1.58,1.53,1.44,2.21
133,24,2,100,MinMaxScaler(),0.83,0.19,0.57,0.89,0.84,1.16,1.97
134,9,1,50,StandardScaler(),0.83,0.14,0.12,1.44,2.66,1.5,2.54
135,59,5,100,StandardScaler(),0.84,0.14,2.51,0.82,2.47,2.43,1.26
136,21,2,50,StandardScaler(),0.85,0.18,1.49,1.72,2.32,1.76,2.37
137,35,3,100,StandardScaler(),0.87,0.17,0.89,2.67,3.08,1.66,2.47
138,23,2,100,StandardScaler(),0.88,0.1,1.19,2.89,1.56,1.38,1.94
139,83,7,100,StandardScaler(),0.88,0.1,1.53,1.26,-0.08,-0.34,1.87
140,134,12,1,MinMaxScaler(),0.94,0.93,0.71,0.92,0.97,0.58,0.7
141,95,8,100,StandardScaler(),0.95,0.14,2.08,1.84,0.49,1.44,2.22
142,97,9,1,StandardScaler(),1.08,1.07,1.02,0.76,1.81,0.84,0.76
143,121,11,1,StandardScaler(),1.39,1.33,0.83,0.62,1.33,0.85,-0.8
144,133,12,1,StandardScaler(),1.66,1.64,0.43,0.34,0.32,0.01,1.18
