,Model ID,Parent Model ID,Epochs,Scaler,MAE Test,MAE Train,Proj. 1,Proj. 2,Proj. 3,Proj. 4,Proj. 5
35,138,12,10,MinMaxScaler(),0.12,0.12,0.64,0.51,0.68,0.57,0.52
36,27,3,5,StandardScaler(),0.12,0.11,0.86,0.62,1.04,0.73,0.89
37,14,2,1,MinMaxScaler(),0.12,0.12,0.52,0.48,0.63,0.57,0.6
38,16,2,5,MinMaxScaler(),0.12,0.11,0.59,0.62,0.75,0.7,0.64
39,18,2,10,MinMaxScaler(),0.12,0.1,0.52,0.6,0.62,0.65,0.52
40,78,7,10,MinMaxScaler(),0.12,0.1,0.49,0.56,0.62,0.62,0.56
41,126,11,10,MinMaxScaler(),0.12,0.11,0.63,0.55,0.66,0.6,0.61
42,128,11,30,MinMaxScaler(),0.12,0.11,0.62,0.48,0.71,0.61,0.65
43,130,11,50,MinMaxScaler(),0.12,0.11,0.63,0.49,0.71,0.65,0.66
44,41,4,10,StandardScaler(),0.13,0.06,0.74,1.06,1.14,0.63,0.77
45,80,7,30,MinMaxScaler(),0.13,0.08,0.4,0.51,0.51,0.58,0.4
46,82,7,50,MinMaxScaler(),0.13,0.06,0.65,0.58,0.77,0.63,0.39
47,143,12,100,StandardScaler(),0.13,0.1,0.69,0.72,0.95,0.53,0.51
48,3,1,5,StandardScaler(),0.13,0.09,0.7,0.95,0.83,0.63,0.51
49,70,6,50,MinMaxScaler(),0.13,0.09,0.7,0.52,0.87,0.99,0.49
50,90,8,10,MinMaxScaler(),0.13,0.12,0.73,0.62,0.97,0.68,0.66
51,141,12,50,StandardScaler(),0.13,0.11,0.64,0.57,0.88,0.47,0.6
52,8,1,30,MinMaxScaler(),0.13,0.07,0.61,0.84,0.76,0.56,0.39
53,94,8,50,MinMaxScaler(),0.13,0.07,0.45,0.3,0.69,0.66,0.2
54,132,11,100,MinMaxScaler(),0.13,0.1,0.57,0.6,0.69,0.6,0.62
55,139,12,30,StandardScaler(),0.13,0.11,0.61,0.48,0.68,0.52,0.58
56,98,9,1,MinMaxScaler(),0.13,0.13,0.71,0.38,0.69,0.65,0.5
57,20,2,30,MinMaxScaler(),0.13,0.08,0.82,0.73,0.57,0.62,0.5
58,17,2,10,StandardScaler(),0.13,0.08,0.55,0.95,0.96,0.87,0.6
59,115,10,30,StandardScaler(),0.13,0.11,0.38,0.38,0.38,0.38,0.38
60,117,10,50,StandardScaler(),0.13,0.1,0.41,0.41,0.41,0.41,0.41
61,114,10,10,MinMaxScaler(),0.13,0.13,0.29,0.29,0.29,0.29,0.29
62,136,12,5,MinMaxScaler(),0.13,0.12,0.46,0.35,0.57,0.5,0.53
63,37,4,1,StandardScaler(),0.13,0.13,1.07,1.03,1.26,0.75,0.9
64,15,2,5,StandardScaler(),0.13,0.1,0.71,1.05,1.06,0.9,0.86
65,108,9,100,MinMaxScaler(),0.13,0.08,0.3,0.24,0.3,0.78,0.26
66,56,5,30,MinMaxScaler(),0.13,0.1,0.47,0.32,0.5,0.49,0.51
67,113,10,10,StandardScaler(),0.13,0.12,0.33,0.33,0.33,0.33,0.33
68,101,9,10,StandardScaler(),0.14,0.1,0.8,0.83,1.04,0.84,0.76
69,112,10,5,MinMaxScaler(),0.14,0.13,0.28,0.28,0.28,0.28,0.28
70,89,8,10,StandardScaler(),0.14,0.08,0.64,0.94,1.42,0.78,0.66
71,127,11,30,StandardScaler(),0.14,0.1,0.97,0.83,0.82,0.89,0.92
72,119,10,100,StandardScaler(),0.14,0.09,0.2,0.42,0.42,0.42,0.42
73,96,8,100,MinMaxScaler(),0.14,0.04,0.48,0.31,0.97,0.91,0.11
74,137,12,10,StandardScaler(),0.14,0.13,0.49,0.19,0.56,0.46,0.57
75,129,11,50,StandardScaler(),0.14,0.09,0.82,0.76,0.67,0.66,0.79
76,122,11,1,MinMaxScaler(),0.14,0.13,0.72,0.25,0.68,0.33,0.32
77,103,9,30,StandardScaler(),0.14,0.08,0.96,1.01,1.03,0.92,0.57
78,1,1,1,StandardScaler(),0.14,0.13,1.12,1.4,1.09,0.85,0.96
79,72,6,100,MinMaxScaler(),0.14,0.06,0.79,0.49,0.85,0.98,0.85
80,47,4,100,StandardScaler(),0.14,0.02,0.72,1.1,0.99,0.72,0.62
81,45,4,50,StandardScaler(),0.14,0.02,0.91,0.89,1.07,0.73,0.81
82,44,4,30,MinMaxScaler(),0.14,0.07,0.51,0.63,0.67,0.57,0.39
83,43,4,30,StandardScaler(),0.14,0.03,0.57,0.9,1.21,0.73,0.62
84,58,5,50,MinMaxScaler(),0.14,0.07,0.54,0.4,0.56,0.54,0.33
85,34,3,50,MinMaxScaler(),0.14,0.08,0.77,0.54,0.61,0.37,0.67
86,33,3,50,StandardScaler(),0.14,0.04,0.43,0.21,0.77,0.25,0.73
87,31,3,30,StandardScaler(),0.14,0.06,0.57,0.23,0.29,0.17,0.5
88,77,7,10,StandardScaler(),0.14,0.06,0.75,1.06,0.78,0.85,0.53
89,63,6,5,StandardScaler(),0.14,0.11,0.6,0.55,0.84,0.62,0.45
90,22,2,50,MinMaxScaler(),0.14,0.07,0.84,0.57,0.36,0.33,0.49
91,48,4,100,MinMaxScaler(),0.14,0.02,0.65,0.64,0.76,0.67,0.36
92,67,6,30,StandardScaler(),0.14,0.07,0.61,0.88,1.1,1.25,0.54
93,19,2,30,StandardScaler(),0.14,0.04,0.67,0.73,0.83,0.9,0.39
94,5,1,10,StandardScaler(),0.14,0.07,0.74,0.85,0.89,0.56,0.6
95,7,1,30,StandardScaler(),0.14,0.03,0.59,0.81,0.78,0.34,0.6
96,13,2,1,StandardScaler(),0.14,0.15,0.72,0.85,0.98,0.97,1.11
97,12,1,100,MinMaxScaler(),0.14,0.02,0.64,0.6,0.72,0.47,0.5
98,65,6,10,StandardScaler(),0.14,0.09,0.72,0.65,0.87,0.93,0.37
99,9,1,50,StandardScaler(),0.14,0.02,0.64,1.12,1.04,0.53,0.64
100,10,1,50,MinMaxScaler(),0.14,0.04,0.54,0.76,0.71,0.41,0.38
101,46,4,50,MinMaxScaler(),0.15,0.04,0.57,0.57,0.78,0.62,0.46
102,131,11,100,StandardScaler(),0.15,0.08,1.16,1.01,0.76,0.67,0.7
103,134,12,1,MinMaxScaler(),0.15,0.14,0.56,0.18,0.85,0.68,0.67
104,125,11,10,StandardScaler(),0.15,0.13,0.99,0.99,0.7,1.13,0.79
105,24,2,100,MinMaxScaler(),0.15,0.03,0.97,0.67,0.43,0.33,0.25
106,11,1,100,StandardScaler(),0.15,0.02,0.61,0.9,0.81,0.37,0.56
107,36,3,100,MinMaxScaler(),0.15,0.05,0.86,0.69,0.53,0.51,0.57
108,79,7,30,StandardScaler(),0.15,0.03,0.63,0.89,0.89,0.69,0.65
109,69,6,50,StandardScaler(),0.15,0.05,0.54,0.52,0.91,1.2,0.59
110,71,6,100,StandardScaler(),0.15,0.04,0.88,0.4,1.44,1.77,0.57
111,51,5,5,StandardScaler(),0.15,0.1,0.58,1.41,1.12,0.68,0.76
112,53,5,10,StandardScaler(),0.15,0.07,0.59,1.16,1.23,0.8,0.76
113,55,5,30,StandardScaler(),0.15,0.04,0.79,0.84,1.19,0.95,0.69
114,84,7,100,MinMaxScaler(),0.15,0.02,0.67,0.62,0.47,0.56,0.11
115,87,8,5,StandardScaler(),0.15,0.11,0.69,1.37,1.39,0.78,0.87
116,60,5,100,MinMaxScaler(),0.15,0.06,0.69,0.7,0.32,0.63,-0.02
117,91,8,30,StandardScaler(),0.15,0.04,0.72,1.06,1.06,0.69,0.49
118,75,7,5,StandardScaler(),0.15,0.09,0.74,0.85,0.77,0.74,0.79
119,21,2,50,StandardScaler(),0.16,0.03,0.73,1.02,0.74,0.75,0.46
120,23,2,100,StandardScaler(),0.16,0.02,0.72,1.23,0.74,0.52,0.51
121,81,7,50,StandardScaler(),0.16,0.03,0.62,1.66,0.83,0.8,0.22
122,73,7,1,StandardScaler(),0.16,0.15,0.74,1.25,0.64,0.7,0.65
123,35,3,100,StandardScaler(),0.16,0.03,0.67,0.42,0.51,0.07,0.69
124,99,9,5,StandardScaler(),0.16,0.13,0.66,0.45,0.94,0.91,0.73
125,57,5,50,StandardScaler(),0.16,0.02,0.67,0.51,1.03,0.64,0.51
126,105,9,50,StandardScaler(),0.16,0.06,1.17,1.14,0.98,1.02,0.44
127,59,5,100,StandardScaler(),0.16,0.02,0.76,0.7,1.08,0.65,0.41
128,107,9,100,StandardScaler(),0.17,0.05,0.81,0.53,0.78,0.85,0.07
129,61,6,1,StandardScaler(),0.17,0.16,0.7,0.42,0.51,0.51,0.67
130,93,8,50,StandardScaler(),0.17,0.03,0.83,0.92,1.13,0.99,-0.35
131,49,5,1,StandardScaler(),0.17,0.17,1.2,1.79,1.25,0.55,0.8
132,83,7,100,StandardScaler(),0.17,0.02,0.63,1.04,0.87,0.68,0.19
133,26,3,1,MinMaxScaler(),0.18,0.17,0.22,0.16,0.21,0.18,0.24
134,95,8,100,StandardScaler(),0.19,0.02,0.39,0.51,1.2,0.99,-0.75
135,111,10,5,StandardScaler(),0.19,0.18,0.18,0.18,0.18,0.18,0.18
136,85,8,1,StandardScaler(),0.21,0.2,0.85,1.45,1.33,0.57,0.88
137,123,11,5,StandardScaler(),0.22,0.2,1.59,0.99,1.37,1.4,0.93
138,110,10,1,MinMaxScaler(),0.27,0.26,0.01,0.06,0.05,0.04,0.06
139,97,9,1,StandardScaler(),0.28,0.27,1.24,0.22,0.81,1.21,0.14
140,25,3,1,StandardScaler(),0.29,0.29,0.03,0.01,0.03,0.03,0.03
141,135,12,5,StandardScaler(),0.29,0.28,0.18,-0.59,0.84,0.9,1.05
142,121,11,1,StandardScaler(),0.49,0.48,1.54,-0.08,1.21,-0.04,-0.99
143,133,12,1,StandardScaler(),0.96,0.9,1.92,-1.17,4.25,2.68,2.63
144,109,10,1,StandardScaler(),1.12,1.18,-2.76,-2.02,-0.64,-1.36,-2.36
