,Model ID,Parent Model ID,Epochs,Scaler,MAE Test,MAE Train,Proj. 1,Proj. 2,Proj. 3,Proj. 4,Proj. 5
60,31,3,30,StandardScaler(),0.41,0.39,-0.01,1.57,2.22,0.49,1.83
61,30,3,10,MinMaxScaler(),0.41,0.41,-0.01,1.18,2.07,0.45,2.23
62,29,3,10,StandardScaler(),0.41,0.4,-0.01,1.34,2.17,0.49,2.19
63,27,3,5,StandardScaler(),0.41,0.41,-0.0,1.33,2.09,0.5,2.14
64,24,2,100,MinMaxScaler(),0.41,0.39,-0.0,1.45,2.23,0.34,1.68
65,22,2,50,MinMaxScaler(),0.41,0.41,-0.0,1.23,2.07,0.38,1.88
66,20,2,30,MinMaxScaler(),0.41,0.41,0.0,1.36,2.2,0.41,2.24
67,18,2,10,MinMaxScaler(),0.41,0.42,-0.01,1.12,1.97,0.44,2.25
68,17,2,10,StandardScaler(),0.41,0.41,-0.01,1.26,2.3,0.48,2.29
69,16,2,5,MinMaxScaler(),0.41,0.42,-0.0,1.18,2.01,0.47,2.23
70,15,2,5,StandardScaler(),0.41,0.41,-0.0,1.22,2.25,0.49,2.42
71,12,1,100,MinMaxScaler(),0.41,0.39,0.0,1.37,2.22,0.33,1.67
72,10,1,50,MinMaxScaler(),0.41,0.4,-0.0,1.5,2.38,0.32,2.06
73,8,1,30,MinMaxScaler(),0.41,0.41,0.0,1.4,2.15,0.4,2.29
74,6,1,10,MinMaxScaler(),0.41,0.41,0.0,1.37,2.12,0.46,2.25
75,5,1,10,StandardScaler(),0.41,0.41,-0.02,1.27,2.35,0.48,2.29
76,4,1,5,MinMaxScaler(),0.41,0.42,0.02,1.28,2.11,0.48,2.33
77,3,1,5,StandardScaler(),0.41,0.41,0.0,1.22,2.26,0.49,2.4
78,36,3,100,MinMaxScaler(),0.41,0.4,-0.0,1.44,2.19,0.45,1.76
79,39,4,5,StandardScaler(),0.41,0.41,-0.01,1.25,2.23,0.51,2.26
80,28,3,5,MinMaxScaler(),0.41,0.42,-0.0,1.19,2.02,0.49,2.2
81,44,4,30,MinMaxScaler(),0.41,0.41,-0.01,1.18,2.05,0.35,2.18
82,46,4,50,MinMaxScaler(),0.41,0.4,-0.0,1.38,2.21,0.37,1.99
83,51,5,5,StandardScaler(),0.41,0.41,0.01,1.22,2.37,0.48,2.42
84,52,5,5,MinMaxScaler(),0.41,0.42,-0.01,1.18,2.04,0.47,2.25
85,53,5,10,StandardScaler(),0.41,0.41,0.02,1.22,2.14,0.49,1.94
86,54,5,10,MinMaxScaler(),0.41,0.42,-0.0,1.15,2.0,0.43,2.13
87,43,4,30,StandardScaler(),0.41,0.39,0.0,1.35,2.34,0.49,1.98
88,42,4,10,MinMaxScaler(),0.41,0.42,0.01,1.13,2.07,0.49,2.26
89,40,4,5,MinMaxScaler(),0.41,0.41,-0.02,1.16,2.05,0.47,2.34
90,41,4,10,StandardScaler(),0.41,0.41,-0.0,1.38,2.28,0.48,2.26
91,55,5,30,StandardScaler(),0.41,0.4,-0.01,1.45,2.4,0.49,2.21
92,135,12,5,StandardScaler(),0.42,0.43,-0.02,1.12,2.14,0.54,2.18
93,19,2,30,StandardScaler(),0.42,0.39,-0.02,1.29,2.5,0.46,2.29
94,48,4,100,MinMaxScaler(),0.42,0.39,-0.0,1.38,2.6,0.42,1.64
95,49,5,1,StandardScaler(),0.42,0.42,-0.0,1.12,2.17,0.46,2.43
96,50,5,1,MinMaxScaler(),0.42,0.42,0.0,1.08,2.04,0.49,2.13
97,2,1,1,MinMaxScaler(),0.42,0.43,-0.01,1.03,2.02,0.49,2.08
98,14,2,1,MinMaxScaler(),0.42,0.43,-0.02,1.04,2.04,0.48,2.1
99,122,11,1,MinMaxScaler(),0.42,0.43,-0.0,1.05,2.01,0.5,2.06
100,123,11,5,StandardScaler(),0.42,0.42,-0.08,1.19,2.09,0.58,2.51
101,124,11,5,MinMaxScaler(),0.42,0.43,0.01,1.06,2.02,0.51,2.1
102,13,2,1,StandardScaler(),0.42,0.42,-0.01,1.09,2.1,0.47,2.21
103,126,11,10,MinMaxScaler(),0.42,0.42,-0.01,1.06,2.01,0.49,2.13
104,114,10,10,MinMaxScaler(),0.42,0.42,-0.01,1.05,1.95,0.47,2.1
105,61,6,1,StandardScaler(),0.42,0.43,0.06,1.07,2.07,0.54,2.19
106,9,1,50,StandardScaler(),0.42,0.37,0.0,1.34,2.31,0.45,1.69
107,138,12,10,MinMaxScaler(),0.42,0.42,-0.0,1.05,2.02,0.5,2.1
108,7,1,30,StandardScaler(),0.42,0.39,-0.0,1.25,2.3,0.47,1.87
109,62,6,1,MinMaxScaler(),0.42,0.43,-0.01,1.02,2.01,0.5,2.04
110,136,12,5,MinMaxScaler(),0.42,0.43,-0.0,1.02,2.02,0.49,2.06
111,81,7,50,StandardScaler(),0.42,0.37,-0.0,1.39,2.3,0.81,2.14
112,112,10,5,MinMaxScaler(),0.42,0.42,-0.01,1.04,1.97,0.48,2.04
113,1,1,1,StandardScaler(),0.42,0.42,0.0,1.04,2.11,0.49,2.12
