,Model ID,Parent Model ID,Epochs,Scaler,MAE Test,MAE Train,Proj. 1,Proj. 2,Proj. 3,Proj. 4,Proj. 5
1,144,12,100,MinMaxScaler(),0.33,0.35,0.01,1.01,1.97,1.77,1.84
2,42,4,10,MinMaxScaler(),0.33,0.35,0.01,1.08,2.01,1.77,1.85
3,102,9,10,MinMaxScaler(),0.33,0.35,0.02,1.04,1.95,1.68,1.85
4,88,8,5,MinMaxScaler(),0.33,0.35,0.03,1.06,1.96,1.7,1.87
5,66,6,10,MinMaxScaler(),0.33,0.36,0.03,1.05,1.98,1.54,1.81
6,106,9,50,MinMaxScaler(),0.33,0.34,0.03,1.08,1.98,1.71,1.88
7,30,3,10,MinMaxScaler(),0.33,0.35,-0.0,1.0,1.96,1.65,1.84
8,28,3,5,MinMaxScaler(),0.33,0.36,0.03,1.03,1.97,1.63,1.87
9,80,7,30,MinMaxScaler(),0.33,0.34,0.02,1.06,2.0,1.7,1.89
10,117,10,50,StandardScaler(),0.33,0.34,-0.0,1.0,2.01,1.82,1.77
11,40,4,5,MinMaxScaler(),0.33,0.35,0.01,1.04,1.95,1.67,1.83
12,120,10,100,MinMaxScaler(),0.33,0.35,0.03,1.08,2.01,1.65,1.72
13,125,11,10,StandardScaler(),0.33,0.35,-0.02,1.02,2.13,1.59,2.16
14,52,5,5,MinMaxScaler(),0.33,0.36,0.04,1.05,2.0,1.6,1.83
15,16,2,5,MinMaxScaler(),0.33,0.36,0.0,1.03,1.99,1.6,1.81
16,20,2,30,MinMaxScaler(),0.33,0.34,-0.0,1.1,2.08,1.66,1.88
17,53,5,10,StandardScaler(),0.33,0.34,-0.0,1.13,2.01,1.75,1.87
18,142,12,50,MinMaxScaler(),0.33,0.36,0.01,1.01,1.93,1.79,1.86
19,4,1,5,MinMaxScaler(),0.33,0.35,0.02,1.04,1.95,1.57,1.82
20,68,6,30,MinMaxScaler(),0.33,0.35,0.0,1.09,2.0,1.64,1.85
21,127,11,30,StandardScaler(),0.33,0.35,-0.02,1.02,2.06,1.65,2.14
22,56,5,30,MinMaxScaler(),0.33,0.35,0.05,1.13,2.08,1.74,1.85
23,8,1,30,MinMaxScaler(),0.33,0.34,0.01,1.11,2.06,1.67,1.79
24,130,11,50,MinMaxScaler(),0.33,0.35,-0.0,1.03,1.98,1.71,1.87
25,54,5,10,MinMaxScaler(),0.33,0.35,0.0,1.04,1.95,1.64,1.83
26,94,8,50,MinMaxScaler(),0.33,0.34,0.01,1.1,1.93,1.51,1.72
27,78,7,10,MinMaxScaler(),0.34,0.35,-0.02,0.99,1.93,1.62,1.82
28,74,7,1,MinMaxScaler(),0.34,0.36,0.0,1.0,1.93,1.49,1.67
29,82,7,50,MinMaxScaler(),0.34,0.33,0.04,1.15,2.0,1.86,1.85
30,85,8,1,StandardScaler(),0.34,0.36,-0.04,1.11,2.08,1.29,1.87
31,76,7,5,MinMaxScaler(),0.34,0.36,0.02,1.0,1.89,1.64,1.78
32,87,8,5,StandardScaler(),0.34,0.35,-0.04,1.1,1.98,1.46,1.74
33,143,12,100,StandardScaler(),0.34,0.35,-0.01,1.03,2.08,1.76,2.0
34,70,6,50,MinMaxScaler(),0.34,0.34,0.03,1.07,2.04,1.71,1.83
35,75,7,5,StandardScaler(),0.34,0.35,0.01,1.1,1.91,1.65,1.79
36,67,6,30,StandardScaler(),0.34,0.33,-0.0,1.07,1.95,1.64,1.78
37,89,8,10,StandardScaler(),0.34,0.34,0.0,1.12,1.91,1.58,1.75
38,92,8,30,MinMaxScaler(),0.34,0.35,0.02,1.11,1.93,1.62,1.83
39,77,7,10,StandardScaler(),0.34,0.34,0.02,1.13,1.93,1.62,1.85
40,104,9,30,MinMaxScaler(),0.34,0.35,-0.02,1.04,2.0,1.67,1.78
41,99,9,5,StandardScaler(),0.34,0.35,-0.0,1.09,2.02,1.67,1.94
42,141,12,50,StandardScaler(),0.34,0.35,-0.02,1.07,2.05,1.78,2.04
43,140,12,30,MinMaxScaler(),0.34,0.36,-0.0,0.99,1.89,1.75,1.85
44,139,12,30,StandardScaler(),0.34,0.35,-0.03,1.1,1.99,1.62,1.98
45,138,12,10,MinMaxScaler(),0.34,0.36,-0.0,0.97,1.93,1.58,1.76
46,137,12,10,StandardScaler(),0.34,0.37,-0.04,1.01,2.12,1.49,1.99
47,132,11,100,MinMaxScaler(),0.34,0.35,-0.0,1.04,1.99,1.69,1.86
48,131,11,100,StandardScaler(),0.34,0.34,-0.02,1.15,2.07,1.62,2.14
49,129,11,50,StandardScaler(),0.34,0.34,-0.01,1.06,2.07,1.73,2.14
50,128,11,30,MinMaxScaler(),0.34,0.36,-0.01,0.99,1.95,1.71,1.82
51,96,8,100,MinMaxScaler(),0.34,0.32,0.01,1.1,1.8,1.47,1.72
52,126,11,10,MinMaxScaler(),0.34,0.36,0.03,0.99,1.99,1.72,1.84
53,118,10,50,MinMaxScaler(),0.34,0.35,0.02,1.04,1.97,1.68,1.81
54,116,10,30,MinMaxScaler(),0.34,0.35,0.01,0.99,1.92,1.67,1.83
55,115,10,30,StandardScaler(),0.34,0.35,0.0,1.05,2.18,1.85,1.88
56,114,10,10,MinMaxScaler(),0.34,0.36,0.01,1.0,1.93,1.68,1.87
57,113,10,10,StandardScaler(),0.34,0.36,0.0,1.04,2.11,1.69,1.71
58,108,9,100,MinMaxScaler(),0.34,0.34,0.02,1.04,2.03,1.6,1.83
59,103,9,30,StandardScaler(),0.34,0.34,0.01,1.08,2.05,1.88,1.79
60,101,9,10,StandardScaler(),0.34,0.34,0.01,1.07,1.97,1.82,1.94
61,100,9,5,MinMaxScaler(),0.34,0.36,-0.02,1.0,1.93,1.66,1.85
62,119,10,100,StandardScaler(),0.34,0.33,0.0,1.02,2.0,1.76,1.74
63,65,6,10,StandardScaler(),0.34,0.35,0.01,1.12,2.17,1.6,1.88
64,72,6,100,MinMaxScaler(),0.34,0.32,0.01,1.28,2.04,1.72,1.93
65,32,3,30,MinMaxScaler(),0.34,0.35,0.0,1.0,1.93,1.65,1.75
66,39,4,5,StandardScaler(),0.34,0.35,0.02,1.14,2.0,1.7,1.84
67,36,3,100,MinMaxScaler(),0.34,0.32,-0.0,1.15,1.81,1.71,1.71
68,41,4,10,StandardScaler(),0.34,0.33,-0.0,1.06,1.89,1.73,1.7
69,34,3,50,MinMaxScaler(),0.34,0.34,-0.0,1.08,1.88,1.63,1.62
70,64,6,5,MinMaxScaler(),0.34,0.36,0.02,1.02,1.95,1.48,1.75
71,44,4,30,MinMaxScaler(),0.34,0.34,0.04,1.06,1.88,1.59,1.73
72,31,3,30,StandardScaler(),0.34,0.33,0.0,1.0,1.97,1.58,1.65
73,46,4,50,MinMaxScaler(),0.34,0.31,0.02,1.05,1.96,1.45,1.89
74,29,3,10,StandardScaler(),0.34,0.35,0.01,1.05,2.01,1.6,1.89
75,27,3,5,StandardScaler(),0.34,0.35,0.03,1.09,1.99,1.62,1.95
