,Model ID,Parent Model ID,Epochs,Scaler,MAE Test,MAE Train,Proj. 1,Proj. 2,Proj. 3,Proj. 4,Proj. 5
123,93,8,50,StandardScaler(),0.88,0.27,2.99,4.85,1.19,2.31,3.22
124,24,2,100,MinMaxScaler(),0.89,0.26,2.58,5.43,1.48,2.51,2.53
125,21,2,50,StandardScaler(),0.9,0.2,4.84,7.1,2.81,1.75,4.42
126,107,9,100,StandardScaler(),0.9,0.34,2.28,4.86,1.72,1.57,2.38
127,33,3,50,StandardScaler(),0.92,0.29,3.49,4.43,2.69,1.77,2.1
128,9,1,50,StandardScaler(),0.92,0.14,3.24,4.21,3.24,0.98,2.58
129,12,1,100,MinMaxScaler(),0.92,0.19,3.82,5.68,2.94,1.56,2.89
130,71,6,100,StandardScaler(),0.92,0.31,2.99,5.28,3.33,1.1,3.6
131,23,2,100,StandardScaler(),0.92,0.13,3.68,6.08,2.7,2.39,2.96
132,57,5,50,StandardScaler(),0.93,0.24,4.28,4.39,3.23,2.21,2.68
133,121,11,1,StandardScaler(),0.94,0.91,5.18,5.18,2.94,0.66,2.51
134,49,5,1,StandardScaler(),0.94,0.9,7.08,7.05,1.68,1.13,3.24
135,83,7,100,StandardScaler(),0.96,0.11,1.33,3.16,2.6,1.51,2.9
136,11,1,100,StandardScaler(),0.99,0.09,4.42,4.4,3.07,1.1,3.07
137,35,3,100,StandardScaler(),1.0,0.2,3.15,3.11,2.18,3.2,2.22
138,95,8,100,StandardScaler(),1.02,0.16,2.74,3.76,2.32,1.46,3.2
139,59,5,100,StandardScaler(),1.02,0.14,3.54,3.42,2.38,1.17,4.64
140,135,12,5,StandardScaler(),1.31,1.27,0.78,0.71,0.84,0.32,0.69
141,61,6,1,StandardScaler(),1.32,1.31,1.34,1.36,0.68,0.16,0.61
142,109,10,1,StandardScaler(),1.49,1.54,0.05,0.05,-0.05,0.8,0.05
143,134,12,1,MinMaxScaler(),1.63,1.6,0.07,0.12,0.07,0.07,0.07
144,133,12,1,StandardScaler(),2.35,2.3,-1.89,-1.9,-0.56,0.03,-1.39
