,Model ID,Parent Model ID,Epochs,Scaler,MAE Test,MAE Train,Proj. 1,Proj. 2,Proj. 3,Proj. 4,Proj. 5
1,144,12,100,MinMaxScaler(),0.73,0.7,2.64,0.89,0.65,0.86,0.8
2,130,11,50,MinMaxScaler(),0.73,0.7,2.76,0.94,0.74,0.91,0.89
3,142,12,50,MinMaxScaler(),0.73,0.7,2.59,0.88,0.68,0.86,0.8
4,66,6,10,MinMaxScaler(),0.74,0.7,2.4,0.98,0.77,0.95,0.93
5,106,9,50,MinMaxScaler(),0.74,0.69,2.44,1.02,0.88,0.88,1.1
6,30,3,10,MinMaxScaler(),0.74,0.7,2.67,0.94,0.63,0.87,0.86
7,102,9,10,MinMaxScaler(),0.74,0.7,2.51,0.93,0.78,0.86,0.89
8,32,3,30,MinMaxScaler(),0.74,0.68,2.15,1.07,0.56,0.85,1.12
9,92,8,30,MinMaxScaler(),0.74,0.69,2.41,0.96,0.42,0.87,0.91
10,90,8,10,MinMaxScaler(),0.74,0.7,2.57,0.96,0.69,0.9,0.86
11,89,8,10,StandardScaler(),0.74,0.67,3.43,0.89,0.11,0.55,0.63
12,88,8,5,MinMaxScaler(),0.74,0.7,2.35,0.88,0.72,0.85,0.88
13,40,4,5,MinMaxScaler(),0.74,0.7,2.55,0.86,0.57,0.78,0.8
14,42,4,10,MinMaxScaler(),0.74,0.71,2.83,1.03,0.69,0.94,0.95
15,80,7,30,MinMaxScaler(),0.74,0.68,2.62,1.08,0.35,0.89,1.14
16,78,7,10,MinMaxScaler(),0.74,0.7,2.56,1.0,0.78,0.95,0.91
17,76,7,5,MinMaxScaler(),0.74,0.7,2.61,1.01,0.79,0.99,0.92
18,70,6,50,MinMaxScaler(),0.74,0.68,3.42,1.03,0.41,0.98,1.11
19,52,5,5,MinMaxScaler(),0.74,0.7,2.68,1.01,0.88,0.97,0.95
20,68,6,30,MinMaxScaler(),0.74,0.69,2.41,0.95,0.57,0.88,0.93
21,108,9,100,MinMaxScaler(),0.74,0.68,2.76,0.89,0.66,0.8,1.1
22,116,10,30,MinMaxScaler(),0.74,0.7,2.48,0.86,0.68,0.84,0.8
23,104,9,30,MinMaxScaler(),0.74,0.69,2.55,0.99,0.67,0.89,0.91
24,128,11,30,MinMaxScaler(),0.74,0.7,2.69,0.95,0.68,0.91,0.89
25,4,1,5,MinMaxScaler(),0.74,0.7,2.5,0.93,0.79,0.9,0.88
26,140,12,30,MinMaxScaler(),0.74,0.7,2.61,0.93,0.81,0.93,0.91
27,6,1,10,MinMaxScaler(),0.74,0.7,2.43,1.04,0.69,0.96,1.0
28,8,1,30,MinMaxScaler(),0.74,0.67,2.38,1.18,0.48,1.04,1.0
29,132,11,100,MinMaxScaler(),0.74,0.69,2.84,0.92,0.74,0.82,1.07
30,126,11,10,MinMaxScaler(),0.74,0.7,2.49,1.02,0.81,0.97,1.02
31,16,2,5,MinMaxScaler(),0.74,0.7,2.47,0.97,0.85,0.92,0.9
32,64,6,5,MinMaxScaler(),0.74,0.71,2.64,1.08,1.06,1.09,1.05
33,18,2,10,MinMaxScaler(),0.74,0.7,2.47,0.93,0.72,0.81,0.88
34,118,10,50,MinMaxScaler(),0.74,0.7,2.54,0.92,0.63,0.86,0.79
35,120,10,100,MinMaxScaler(),0.74,0.69,2.6,0.96,0.54,0.84,0.86
36,101,9,10,StandardScaler(),0.75,0.68,3.4,1.38,1.01,0.97,1.18
37,141,12,50,StandardScaler(),0.75,0.69,2.77,0.98,0.62,0.89,0.81
38,67,6,30,StandardScaler(),0.75,0.65,2.51,0.71,0.25,0.44,1.15
39,114,10,10,MinMaxScaler(),0.75,0.71,2.23,0.99,0.84,0.95,1.1
40,113,10,10,StandardScaler(),0.75,0.7,3.36,1.47,0.51,1.14,1.14
41,143,12,100,StandardScaler(),0.75,0.69,2.76,0.82,0.51,0.73,0.45
42,74,7,1,MinMaxScaler(),0.75,0.71,2.53,1.03,1.09,1.08,0.9
43,139,12,30,StandardScaler(),0.75,0.69,3.16,1.07,0.79,1.03,0.97
44,77,7,10,StandardScaler(),0.75,0.66,3.05,1.15,0.58,0.89,0.96
45,138,12,10,MinMaxScaler(),0.75,0.71,2.27,1.11,1.13,1.16,1.11
46,82,7,50,MinMaxScaler(),0.75,0.64,2.95,0.81,0.11,0.7,1.15
47,86,8,1,MinMaxScaler(),0.75,0.71,2.54,1.16,1.28,1.22,1.06
48,65,6,10,StandardScaler(),0.75,0.68,2.69,1.04,0.59,0.74,1.25
49,87,8,5,StandardScaler(),0.75,0.69,3.85,1.07,0.83,0.75,1.11
50,117,10,50,StandardScaler(),0.75,0.67,3.41,0.81,0.35,0.63,0.59
51,127,11,30,StandardScaler(),0.75,0.68,2.65,1.15,0.67,1.0,1.34
52,122,11,1,MinMaxScaler(),0.75,0.72,2.55,1.17,1.19,1.24,0.92
53,125,11,10,StandardScaler(),0.75,0.7,2.67,1.16,0.8,0.94,1.2
54,94,8,50,MinMaxScaler(),0.75,0.67,2.73,1.17,0.4,0.85,1.15
55,100,9,5,MinMaxScaler(),0.75,0.71,2.45,1.02,0.91,0.98,1.04
56,124,11,5,MinMaxScaler(),0.75,0.71,2.46,1.07,1.0,1.08,1.05
57,115,10,30,StandardScaler(),0.75,0.68,3.04,1.1,0.26,0.75,0.96
58,72,6,100,MinMaxScaler(),0.75,0.65,3.41,0.74,0.25,0.8,1.35
59,28,3,5,MinMaxScaler(),0.75,0.72,2.71,1.08,0.9,1.08,1.06
