,Model ID,Parent Model ID,Epochs,Scaler,MAE Test,MAE Train,Proj. 1,Proj. 2,Proj. 3,Proj. 4,Proj. 5
1,144,12,100,MinMaxScaler(),0.66,0.7,3.42,0.81,0.77,0.73,0.67
2,40,4,5,MinMaxScaler(),0.66,0.71,3.15,0.89,0.86,0.85,0.8
3,42,4,10,MinMaxScaler(),0.66,0.7,3.36,0.83,0.79,0.79,0.75
4,52,5,5,MinMaxScaler(),0.66,0.71,2.83,0.86,0.83,0.82,0.78
5,88,8,5,MinMaxScaler(),0.66,0.71,3.0,0.94,0.91,0.89,0.85
6,90,8,10,MinMaxScaler(),0.66,0.7,3.14,0.93,0.88,0.88,0.84
7,102,9,10,MinMaxScaler(),0.66,0.71,2.95,0.92,0.89,0.88,0.82
8,128,11,30,MinMaxScaler(),0.66,0.7,3.31,0.91,0.87,0.87,0.81
9,104,9,30,MinMaxScaler(),0.66,0.7,3.19,0.82,0.78,0.79,0.75
10,139,12,30,StandardScaler(),0.66,0.7,3.93,1.0,0.96,1.0,0.97
11,142,12,50,MinMaxScaler(),0.66,0.7,3.39,0.82,0.77,0.75,0.69
12,140,12,30,MinMaxScaler(),0.66,0.71,3.06,0.95,0.92,0.9,0.84
13,130,11,50,MinMaxScaler(),0.66,0.7,3.37,0.86,0.83,0.82,0.78
14,132,11,100,MinMaxScaler(),0.66,0.69,3.56,0.86,0.82,0.82,0.79
15,30,3,10,MinMaxScaler(),0.66,0.7,3.15,0.88,0.85,0.83,0.79
16,100,9,5,MinMaxScaler(),0.67,0.71,2.83,1.03,1.01,0.99,0.95
17,138,12,10,MinMaxScaler(),0.67,0.72,2.61,1.15,1.12,1.1,1.06
18,114,10,10,MinMaxScaler(),0.67,0.72,2.68,0.88,0.85,0.85,0.79
19,78,7,10,MinMaxScaler(),0.67,0.7,3.34,0.93,0.9,0.9,0.87
20,76,7,5,MinMaxScaler(),0.67,0.71,3.17,0.98,0.95,0.93,0.89
21,68,6,30,MinMaxScaler(),0.67,0.7,3.39,1.01,1.01,0.97,0.96
22,66,6,10,MinMaxScaler(),0.67,0.71,3.3,1.06,1.05,1.03,1.01
23,118,10,50,MinMaxScaler(),0.67,0.7,3.6,0.88,0.82,0.83,0.77
24,141,12,50,StandardScaler(),0.67,0.69,3.95,1.02,0.97,1.0,0.95
25,124,11,5,MinMaxScaler(),0.67,0.71,2.72,1.04,1.01,0.99,0.96
26,32,3,30,MinMaxScaler(),0.67,0.7,3.46,0.69,0.66,0.63,0.61
27,126,11,10,MinMaxScaler(),0.67,0.71,2.84,0.96,0.93,0.91,0.87
28,72,6,100,MinMaxScaler(),0.67,0.67,3.22,0.84,0.85,0.74,0.85
29,2,1,1,MinMaxScaler(),0.67,0.71,2.87,0.99,0.96,0.95,0.92
30,18,2,10,MinMaxScaler(),0.67,0.7,3.4,0.96,0.93,0.93,0.91
31,16,2,5,MinMaxScaler(),0.67,0.71,2.98,0.93,0.91,0.9,0.87
32,29,3,10,StandardScaler(),0.68,0.69,4.7,1.08,1.1,1.12,1.16
33,143,12,100,StandardScaler(),0.68,0.68,4.02,1.11,1.07,1.09,1.02
34,74,7,1,MinMaxScaler(),0.68,0.71,2.65,1.02,1.01,1.0,0.97
35,80,7,30,MinMaxScaler(),0.68,0.66,4.18,0.75,0.73,0.7,0.71
36,28,3,5,MinMaxScaler(),0.68,0.71,3.03,1.09,1.06,1.05,1.01
37,87,8,5,StandardScaler(),0.68,0.71,4.95,0.73,0.72,0.71,0.72
38,89,8,10,StandardScaler(),0.68,0.66,4.36,0.81,0.77,0.73,0.7
39,17,2,10,StandardScaler(),0.68,0.66,4.97,0.71,0.66,0.7,0.72
40,92,8,30,MinMaxScaler(),0.68,0.69,3.55,0.99,0.93,0.93,0.97
41,98,9,1,MinMaxScaler(),0.68,0.72,2.69,1.08,1.06,1.04,1.0
42,101,9,10,StandardScaler(),0.68,0.68,4.27,0.81,0.8,0.84,0.83
