,Model ID,Parent Model ID,Epochs,Scaler,MAE Test,MAE Train,Proj. 1,Proj. 2,Proj. 3,Proj. 4,Proj. 5
31,82,7,50,MinMaxScaler(),0.47,0.47,-0.02,1.03,2.12,0.33,2.36
32,103,9,30,StandardScaler(),0.47,0.47,-0.05,1.0,2.19,0.41,2.57
33,80,7,30,MinMaxScaler(),0.47,0.48,-0.02,1.02,2.09,0.32,2.36
34,104,9,30,MinMaxScaler(),0.47,0.49,-0.0,1.08,2.16,0.36,2.49
35,78,7,10,MinMaxScaler(),0.47,0.49,-0.03,0.98,2.09,0.3,2.33
36,77,7,10,StandardScaler(),0.47,0.47,-0.11,1.03,2.27,0.36,2.27
37,76,7,5,MinMaxScaler(),0.47,0.49,0.02,1.04,2.04,0.39,2.32
38,75,7,5,StandardScaler(),0.47,0.48,-0.09,0.98,2.13,0.52,2.26
39,105,9,50,StandardScaler(),0.47,0.46,-0.06,0.93,2.22,0.39,2.52
40,73,7,1,StandardScaler(),0.47,0.49,-0.05,1.05,2.09,0.42,2.35
41,143,12,100,StandardScaler(),0.47,0.48,-0.06,0.9,2.26,0.35,2.31
42,106,9,50,MinMaxScaler(),0.47,0.48,0.03,0.96,2.01,0.29,2.48
43,46,4,50,MinMaxScaler(),0.47,0.47,-0.02,1.06,2.3,0.33,2.19
44,120,10,100,MinMaxScaler(),0.47,0.48,-0.02,1.02,2.15,0.27,2.48
45,94,8,50,MinMaxScaler(),0.47,0.48,0.01,1.12,2.22,0.32,2.55
46,22,2,50,MinMaxScaler(),0.47,0.47,-0.02,1.03,2.04,0.32,2.41
47,5,1,10,StandardScaler(),0.47,0.47,-0.03,1.04,2.16,0.47,2.5
48,24,2,100,MinMaxScaler(),0.47,0.47,-0.0,0.96,2.07,0.15,2.33
49,131,11,100,StandardScaler(),0.47,0.48,0.0,0.99,2.09,0.21,2.63
50,44,4,30,MinMaxScaler(),0.47,0.48,-0.03,1.02,2.17,0.31,2.28
51,132,11,100,MinMaxScaler(),0.47,0.48,0.05,0.99,2.12,0.3,2.45
52,20,2,30,MinMaxScaler(),0.47,0.48,-0.0,1.03,2.09,0.32,2.35
53,130,11,50,MinMaxScaler(),0.47,0.49,0.06,1.01,2.12,0.32,2.47
54,19,2,30,StandardScaler(),0.47,0.46,-0.08,1.01,2.19,0.35,2.3
55,17,2,10,StandardScaler(),0.47,0.47,-0.05,0.97,2.05,0.42,2.26
56,16,2,5,MinMaxScaler(),0.47,0.49,0.0,1.08,2.07,0.39,2.3
57,15,2,5,StandardScaler(),0.47,0.48,-0.04,1.06,2.1,0.44,2.3
58,6,1,10,MinMaxScaler(),0.47,0.49,-0.03,1.01,2.1,0.45,2.26
59,7,1,30,StandardScaler(),0.47,0.45,-0.04,0.97,2.12,0.41,2.37
60,139,12,30,StandardScaler(),0.47,0.49,-0.05,1.07,2.18,0.46,2.25
61,18,2,10,MinMaxScaler(),0.47,0.48,-0.01,1.05,2.18,0.27,2.42
62,8,1,30,MinMaxScaler(),0.47,0.48,-0.01,0.98,2.19,0.34,2.29
63,129,11,50,StandardScaler(),0.47,0.48,0.03,1.0,2.17,0.3,2.55
64,28,3,5,MinMaxScaler(),0.47,0.49,0.02,1.07,2.06,0.4,2.46
65,42,4,10,MinMaxScaler(),0.47,0.48,-0.01,0.99,2.14,0.4,2.34
66,142,12,50,MinMaxScaler(),0.47,0.49,0.0,1.08,2.13,0.43,2.28
67,40,4,5,MinMaxScaler(),0.47,0.49,-0.02,1.06,2.06,0.33,2.31
68,39,4,5,StandardScaler(),0.47,0.48,0.0,1.08,2.09,0.5,2.28
69,3,1,5,StandardScaler(),0.47,0.48,-0.04,1.01,2.08,0.47,2.28
70,37,4,1,StandardScaler(),0.47,0.49,-0.11,0.96,2.07,0.52,2.27
71,27,3,5,StandardScaler(),0.47,0.48,-0.04,1.0,2.08,0.43,2.42
72,36,3,100,MinMaxScaler(),0.47,0.47,0.02,0.98,2.12,0.27,1.98
73,34,3,50,MinMaxScaler(),0.47,0.47,-0.02,1.01,2.2,0.27,2.42
74,127,11,30,StandardScaler(),0.47,0.48,0.02,0.97,2.2,0.34,2.44
75,32,3,30,MinMaxScaler(),0.47,0.48,0.01,1.06,2.23,0.32,2.36
76,128,11,30,MinMaxScaler(),0.47,0.49,0.02,1.01,2.07,0.37,2.37
77,30,3,10,MinMaxScaler(),0.47,0.48,0.0,0.97,2.12,0.26,2.37
78,29,3,10,StandardScaler(),0.47,0.48,-0.04,0.99,2.17,0.44,2.4
79,4,1,5,MinMaxScaler(),0.47,0.49,-0.03,1.04,2.01,0.36,2.27
80,141,12,50,StandardScaler(),0.47,0.49,0.02,1.03,2.17,0.39,2.32
81,100,9,5,MinMaxScaler(),0.48,0.5,-0.0,1.05,1.99,0.45,2.22
82,97,9,1,StandardScaler(),0.48,0.5,-0.06,0.98,2.11,0.49,2.32
83,123,11,5,StandardScaler(),0.48,0.49,-0.01,1.1,2.1,0.47,2.25
84,138,12,10,MinMaxScaler(),0.48,0.5,0.02,1.03,1.98,0.44,2.13
85,137,12,10,StandardScaler(),0.48,0.49,-0.03,1.11,2.21,0.47,2.17
86,135,12,5,StandardScaler(),0.48,0.5,-0.05,1.03,2.23,0.42,2.06
87,107,9,100,StandardScaler(),0.48,0.45,-0.06,1.01,2.06,0.31,2.44
88,111,10,5,StandardScaler(),0.48,0.49,-0.01,1.08,2.11,0.44,2.37
89,126,11,10,MinMaxScaler(),0.48,0.49,0.0,1.02,2.01,0.39,2.27
90,125,11,10,StandardScaler(),0.48,0.49,0.0,1.11,2.19,0.39,2.35
91,124,11,5,MinMaxScaler(),0.48,0.5,-0.01,0.99,1.93,0.4,2.15
92,140,12,30,MinMaxScaler(),0.48,0.5,0.03,1.05,2.03,0.46,2.21
93,119,10,100,StandardScaler(),0.48,0.47,-0.04,0.93,2.14,0.42,2.42
94,72,6,100,MinMaxScaler(),0.48,0.48,0.02,1.15,2.27,0.51,2.41
95,144,12,100,MinMaxScaler(),0.48,0.49,0.02,1.12,2.2,0.48,2.32
96,25,3,1,StandardScaler(),0.48,0.5,0.05,1.06,2.09,0.42,2.16
97,31,3,30,StandardScaler(),0.48,0.46,-0.04,0.85,2.36,0.41,2.4
98,33,3,50,StandardScaler(),0.48,0.44,0.01,0.75,2.37,0.35,2.28
99,41,4,10,StandardScaler(),0.48,0.47,-0.04,1.14,2.3,0.44,2.48
100,48,4,100,MinMaxScaler(),0.48,0.45,0.06,1.03,2.33,0.42,2.2
101,51,5,5,StandardScaler(),0.48,0.49,-0.04,1.05,2.17,0.47,2.27
102,13,2,1,StandardScaler(),0.48,0.5,0.02,1.05,2.11,0.42,2.37
103,61,6,1,StandardScaler(),0.48,0.5,0.05,1.03,2.1,0.43,2.07
104,12,1,100,MinMaxScaler(),0.48,0.46,-0.04,1.08,2.24,0.33,2.34
105,66,6,10,MinMaxScaler(),0.48,0.49,0.02,1.11,2.21,0.44,2.32
106,60,5,100,MinMaxScaler(),0.48,0.46,0.0,1.1,2.16,0.26,2.58
107,10,1,50,MinMaxScaler(),0.48,0.47,-0.01,1.11,2.28,0.26,2.42
108,91,8,30,StandardScaler(),0.48,0.46,0.03,1.07,2.14,0.31,2.41
109,89,8,10,StandardScaler(),0.48,0.48,0.1,1.11,2.29,0.47,2.39
110,2,1,1,MinMaxScaler(),0.48,0.5,-0.03,0.98,1.91,0.39,2.12
111,87,8,5,StandardScaler(),0.48,0.49,0.03,1.09,2.14,0.52,2.24
112,85,8,1,StandardScaler(),0.48,0.49,0.05,1.1,2.15,0.5,2.45
113,21,2,50,StandardScaler(),0.48,0.44,0.02,0.92,2.25,0.36,2.05
114,79,7,30,StandardScaler(),0.48,0.46,-0.12,0.85,2.07,0.33,2.12
115,9,1,50,StandardScaler(),0.49,0.42,-0.02,0.85,2.18,0.48,2.85
116,62,6,1,MinMaxScaler(),0.49,0.51,-0.03,0.98,1.94,0.43,2.07
117,26,3,1,MinMaxScaler(),0.49,0.51,0.02,1.02,1.95,0.46,2.08
118,109,10,1,StandardScaler(),0.49,0.51,0.0,1.06,2.06,0.4,2.4
119,14,2,1,MinMaxScaler(),0.49,0.51,-0.04,0.98,1.91,0.41,2.08
120,38,4,1,MinMaxScaler(),0.49,0.5,-0.03,0.98,1.91,0.4,2.09
121,81,7,50,StandardScaler(),0.49,0.42,-0.06,0.79,2.33,0.37,2.19
122,43,4,30,StandardScaler(),0.49,0.45,-0.06,0.88,2.26,0.33,2.4
123,121,11,1,StandardScaler(),0.49,0.51,0.09,1.07,1.85,0.59,2.05
124,136,12,5,MinMaxScaler(),0.49,0.51,-0.01,0.99,1.95,0.42,2.06
125,71,6,100,StandardScaler(),0.49,0.44,0.0,0.98,2.08,0.45,2.49
126,86,8,1,MinMaxScaler(),0.49,0.51,-0.01,0.97,1.88,0.44,2.1
127,50,5,1,MinMaxScaler(),0.49,0.5,0.03,1.05,1.98,0.44,2.12
128,112,10,5,MinMaxScaler(),0.49,0.5,0.02,1.04,1.98,0.43,2.18
129,57,5,50,StandardScaler(),0.49,0.44,-0.03,1.18,2.08,0.48,2.53
130,122,11,1,MinMaxScaler(),0.49,0.51,-0.04,0.94,1.9,0.39,2.04
131,93,8,50,StandardScaler(),0.49,0.45,-0.06,1.04,2.29,0.25,2.46
132,134,12,1,MinMaxScaler(),0.5,0.51,-0.03,0.95,1.91,0.44,1.98
133,95,8,100,StandardScaler(),0.5,0.43,0.01,1.03,2.28,0.33,2.39
134,23,2,100,StandardScaler(),0.5,0.4,-0.0,0.9,2.35,0.31,1.86
135,35,3,100,StandardScaler(),0.5,0.41,-0.04,1.0,2.28,0.37,2.65
136,45,4,50,StandardScaler(),0.5,0.41,-0.08,1.0,2.35,0.45,2.73
137,59,5,100,StandardScaler(),0.5,0.4,-0.01,1.12,2.01,0.49,2.48
138,110,10,1,MinMaxScaler(),0.5,0.51,-0.02,0.96,1.93,0.47,2.0
139,74,7,1,MinMaxScaler(),0.5,0.52,-0.12,0.86,1.78,0.27,2.01
140,98,9,1,MinMaxScaler(),0.5,0.51,-0.04,0.97,1.91,0.48,2.02
141,83,7,100,StandardScaler(),0.51,0.4,0.06,0.89,2.21,0.31,2.51
142,47,4,100,StandardScaler(),0.52,0.36,-0.08,0.81,2.02,0.48,2.33
143,11,1,100,StandardScaler(),0.53,0.38,-0.05,0.6,2.18,0.48,2.24
144,133,12,1,StandardScaler(),0.56,0.55,0.02,0.85,2.79,0.59,1.95
