,Model ID,Parent Model ID,Epochs,Scaler,MAE Test,MAE Train,Proj. 1,Proj. 2,Proj. 3,Proj. 4,Proj. 5
1,144,12,100,MinMaxScaler(),0.41,0.4,0.07,1.09,2.06,1.6,1.98
2,56,5,30,MinMaxScaler(),0.41,0.39,0.05,1.05,2.07,1.78,2.15
3,44,4,30,MinMaxScaler(),0.41,0.37,0.02,1.19,2.11,2.05,1.97
4,42,4,10,MinMaxScaler(),0.41,0.4,0.01,1.04,2.03,1.71,1.9
5,68,6,30,MinMaxScaler(),0.41,0.4,0.08,1.05,2.02,1.73,2.02
6,76,7,5,MinMaxScaler(),0.41,0.4,0.06,1.08,2.01,1.64,1.95
7,90,8,10,MinMaxScaler(),0.41,0.4,0.02,1.05,2.05,1.75,1.92
8,100,9,5,MinMaxScaler(),0.41,0.41,0.04,0.98,1.89,1.25,1.63
9,54,5,10,MinMaxScaler(),0.41,0.4,0.03,1.07,1.99,1.59,1.89
10,102,9,10,MinMaxScaler(),0.41,0.41,0.03,1.0,1.92,1.39,1.81
11,104,9,30,MinMaxScaler(),0.41,0.4,0.01,1.05,2.04,1.64,2.11
12,106,9,50,MinMaxScaler(),0.41,0.39,0.02,1.08,2.1,1.82,2.16
13,114,10,10,MinMaxScaler(),0.41,0.41,0.05,1.07,1.98,1.59,1.79
14,116,10,30,MinMaxScaler(),0.41,0.4,0.01,1.03,1.98,1.7,1.82
15,16,2,5,MinMaxScaler(),0.41,0.41,0.04,1.11,2.05,1.57,1.81
16,101,9,10,StandardScaler(),0.41,0.4,0.02,0.99,2.06,1.51,2.32
17,52,5,5,MinMaxScaler(),0.41,0.41,-0.02,1.0,1.95,1.45,1.73
18,140,12,30,MinMaxScaler(),0.41,0.41,0.02,0.99,1.94,1.48,1.77
19,118,10,50,MinMaxScaler(),0.41,0.4,-0.0,1.03,2.01,1.93,2.0
20,125,11,10,StandardScaler(),0.41,0.4,0.05,1.03,2.04,1.75,1.97
21,128,11,30,MinMaxScaler(),0.41,0.4,0.03,1.03,1.96,1.59,1.86
22,142,12,50,MinMaxScaler(),0.41,0.4,0.05,1.03,2.01,1.5,1.85
23,58,5,50,MinMaxScaler(),0.42,0.38,0.0,1.07,2.0,2.09,2.14
24,64,6,5,MinMaxScaler(),0.42,0.42,0.02,0.96,1.86,1.42,1.69
25,65,6,10,StandardScaler(),0.42,0.39,0.06,1.0,2.01,1.86,2.02
26,141,12,50,StandardScaler(),0.42,0.4,0.0,0.91,1.94,1.96,2.08
27,66,6,10,MinMaxScaler(),0.42,0.41,-0.04,0.94,1.95,1.57,1.81
28,55,5,30,StandardScaler(),0.42,0.35,0.05,1.15,2.12,2.31,1.89
29,139,12,30,StandardScaler(),0.42,0.41,-0.01,1.02,1.92,1.67,1.96
30,70,6,50,MinMaxScaler(),0.42,0.39,0.04,1.08,2.03,1.65,2.02
31,143,12,100,StandardScaler(),0.42,0.4,0.04,0.96,2.02,1.93,2.12
32,138,12,10,MinMaxScaler(),0.42,0.42,0.03,1.0,1.91,1.28,1.56
33,78,7,10,MinMaxScaler(),0.42,0.41,0.1,1.13,2.1,1.8,2.12
34,63,6,5,StandardScaler(),0.42,0.41,0.0,1.01,2.06,1.79,2.11
35,80,7,30,MinMaxScaler(),0.42,0.38,0.02,1.12,2.09,1.99,2.19
36,117,10,50,StandardScaler(),0.42,0.38,0.0,1.0,2.12,1.86,2.02
37,88,8,5,MinMaxScaler(),0.42,0.41,0.08,1.07,1.99,1.63,1.88
38,89,8,10,StandardScaler(),0.42,0.38,0.03,1.02,2.05,2.01,1.93
39,132,11,100,MinMaxScaler(),0.42,0.4,0.02,1.07,2.04,1.62,1.96
40,92,8,30,MinMaxScaler(),0.42,0.4,-0.04,0.99,2.04,1.81,2.07
41,94,8,50,MinMaxScaler(),0.42,0.37,0.03,1.1,2.21,2.09,2.09
42,99,9,5,StandardScaler(),0.42,0.41,0.09,1.07,2.14,1.26,2.16
43,130,11,50,MinMaxScaler(),0.42,0.4,0.04,1.08,2.02,1.69,1.94
44,127,11,30,StandardScaler(),0.42,0.39,0.08,1.01,2.1,2.08,2.19
45,103,9,30,StandardScaler(),0.42,0.38,0.05,0.94,2.12,1.75,2.15
46,126,11,10,MinMaxScaler(),0.42,0.41,0.03,1.0,1.92,1.36,1.67
47,108,9,100,MinMaxScaler(),0.42,0.38,0.02,1.1,2.07,1.85,2.12
48,113,10,10,StandardScaler(),0.42,0.41,-0.02,0.98,1.94,1.28,1.84
49,120,10,100,MinMaxScaler(),0.42,0.39,0.07,1.14,2.11,1.83,2.01
