,Player,Position,Age,Height,Weight,GP,EV ATOI,PP ATOI,PK ATOI,EV G/60,PP G/60,PK G/60,EV A1/60,PP A1/60,PK A1/60,EV A2/60,PP A2/60,PK A2/60
1,A.J. Greer,L,21.8,75,208,74.62342820335923,10.525853822955845,0.34290774730848383,0.14370259793554452,0.4670307672201547,0.9507000373321473,,0.6270759236407633,0.8726125704430241,,0.4074367996578315,0.6745854328061225,
2,Aaron Ekblad,D,22.6,76,215,78.28832304205652,19.016098849829756,2.1277210557453548,1.9455765579131037,0.39837689818533595,1.1734866930483057,0.07034240218492412,0.32401521476623285,1.0268735885892575,0.09930231225665537,0.3842491097698834,1.2510118002358284,0.09695076242563148
3,Aaron Ness,D,28.4,70,184,73.4932221608755,15.230891131545757,0.1391934555801868,0.5170497510964398,0.12021942476520378,,0.10001428604975637,0.19489265849683068,,0.1001536454298304,0.22296302435353027,,0.0998091443502539
4,Adam Clendening,D,25.9,72,194,73.64443330173557,15.692145018689216,1.1966658418051117,0.2241116342685976,0.17572251457843874,0.32456298494847535,0.09992768489220616,0.2765636412703079,1.2463907530259533,0.09974667928123632,0.3146248534700368,1.5219761930497069,0.0998661206794467
5,Adam Cracknell,R,33.2,74,209,75.32612838789467,9.483007946615306,0.10414024079850659,0.5503116967571415,0.5952051217669814,,0.1440879309269515,0.3952937770656922,,0.09895856695728955,0.23572815303730688,,0.09712184340856464
6,Adam Erne,L,23.4,73,212,73.93754445108104,11.300725474503226,0.14775850302191795,0.10485943106817452,0.6805369395613322,1.1769415915120098,0.07700332693112727,0.31415691393618006,0.6731052629419191,0.0997025639611224,0.27681644655234117,0.8924325855860087,0.0999095195915864
7,Adam Gaudette,C,22.0,73,194,75.33610449178417,11.956911462533077,0.3509134319765588,0.09160043202062917,0.5703879705118625,1.179164468854847,,0.41016143802931027,0.9230591638078097,,0.34681831258913215,0.9616015600655073,
8,Adam Henrique,C,28.6,72,195,80.78473953142209,13.761152839122989,2.425464213406584,1.6469032609162548,0.8116554322336382,1.839718506039724,0.09992822787963662,0.5735690182210402,0.7339002386833282,0.17158384121965986,0.38240414720482363,0.7708260166259858,0.09987512690939196
9,Adam Larsson,D,25.9,75,209,75.79847283890986,19.090256548388176,0.1208432837722826,2.1164619314479536,0.21219926542686218,0.6689449698492653,0.09206455879330665,0.3621185499293561,0.7782710819179584,0.12382382932559856,0.371674592307339,1.0879429361132784,0.09995728175256782
10,Adam Lowry,C,25.5,78,208,75.49814675547671,12.444831175792658,1.1475808075583178,2.047437419142961,0.5664208324169075,1.3407235368078236,0.25727114005270696,0.3554355708929511,1.4919372333979521,0.237995497069154,0.428042168095806,0.7567496463579191,0.16392164991565028
