,Player,Position,Age,Height,Weight,GP,EV ATOI,PP ATOI,PK ATOI,EV G/60,PP G/60,PK G/60,EV A1/60,PP A1/60,PK A1/60,EV A2/60,PP A2/60,PK A2/60
1,Aaron Ekblad,D,19.6,76,215,78.63449840926782,18.387329147453336,2.6904854596359833,0.7447387033692121,0.33768526882002436,0.9127124508464182,0.18145565730511387,0.35481399290699067,0.9261054025369133,0.10011809174321051,0.33946874614370276,1.531213901708373,0.0996374869479428
2,Aaron Volpatti,L,30.3,72,215,75.4206907076148,8.035413601777197,0.08029635465950546,0.08364191936557885,0.3427197120879484,,,0.3004533055873777,,,0.24820933788189037,,
3,Adam Burish,R,32.7,73,195,73.89805767424382,9.181692454301189,0.09418612803283666,1.5104206462871066,0.37071966219193453,0.957838407947162,0.11994572843325235,0.38705530083892503,1.020495746808698,0.09998457131544525,0.37441892522428627,0.6294830567340206,0.09961038831140091
4,Adam Clendening,D,22.9,72,194,71.52684680631424,16.148799247332352,2.1780241136304097,0.2014901996902263,0.13323799252579435,0.1563618564002217,0.09967631243976688,0.2183949045044496,1.2345781349356524,0.09985703055745407,0.3510727569470696,1.2033505071826949,0.09908164452521451
5,Adam Cracknell,R,30.2,74,209,74.08085112501193,8.944568303728223,0.137484612547907,0.35615971368207444,0.552317598332323,1.153976857238736,0.11177093731450183,0.2564180886040617,0.45947582434071754,0.10043693764961148,0.2274806894387092,0.3594257063453963,0.09936570301644163
6,Adam Henrique,C,25.6,72,195,76.34455243542395,14.405284299721856,1.8741205877022227,1.7832268301665215,0.7442548822616339,1.861283094174331,0.5761615604073349,0.30548692212666884,0.9553821670560041,0.2681605185639693,0.46671461259056185,0.8651817162289405,0.022833352591025313
7,Adam Larsson,D,22.9,75,209,71.90121855124981,17.968832416134866,0.3493919726068171,2.926275057821387,0.1880663566594608,0.7701282519351023,0.09982331334006878,0.21377600071384165,1.0458779292645246,0.09998770719573048,0.21308757384234023,1.2633320618896344,0.0993107207981022
8,Adam Lowry,C,22.5,78,208,76.05806168963967,12.712049267086192,0.8817915984129197,0.8560496958888115,0.6780387445804741,0.7219482371157508,0.006591262069946646,0.3303360496052311,0.7140568952543274,0.09517001701202654,0.3392625757493375,0.6051479968064579,0.10049160574830801
9,Adam McQuaid,D,29.0,76,210,70.2231734566933,16.420973485010414,0.1245484069772409,2.033715816028508,0.15639807200989478,0.4683566022331226,0.09875922503812387,0.20840266534494206,0.8870848181567212,0.09988257399439293,0.30476137430218253,0.8164471877760108,0.0999338967788505
10,Adam Pardy,D,31.5,76,227,73.96823157155042,13.13057817404735,0.13215968744793116,2.456719327786402,0.08856268548421592,0.5324836940222824,0.09315739240812262,0.236775372202716,0.7427999301610688,0.09973996609996363,0.32027551561761314,0.682426635238665,0.1064992508037804
