,Player,Position,Age,Height,Weight,GP,EV ATOI,PP ATOI,PK ATOI,EV G/60,PP G/60,PK G/60,EV A1/60,PP A1/60,PK A1/60,EV A2/60,PP A2/60,PK A2/60
1,Aaron Ekblad,D,19.6,76,215,81.98529696568846,19.18254234467894,2.429986069524288,0.7241839493103325,0.19326858565211297,1.5644733906708672,1.6429935693740845,0.2500726282596588,1.1691290140151978,0.9273517727851868,0.3416339063644409,1.5021220445632935,1.0982275009155273
2,Aaron Volpatti,L,30.3,72,215,16.59727510988712,8.183146376921549,0.07372212925815444,0.12768319390166222,0.6822972893714905,,,0.6842362880706787,,,0.3997026115655899,,
3,Adam Burish,R,32.7,73,195,28.39283978044987,9.487519911201723,0.11829698068749904,1.6035566071420908,0.6798533201217651,2.5518424081383273e-05,1.0604455471038818,0.6477528214454651,1.0554208755493164,1.1468427181243896,0.39962804287672044,0.9151533842086792,1.1966438293457031
4,Adam Clendening,D,22.9,72,194,30.006371511369945,15.038375732406383,1.7792441848278044,0.2658274033999145,0.1919492879509926,0.501003794809546,0.957982063293457,0.2539854049682617,1.2031031847000122,0.5417214632034302,0.34009322941303255,1.5147019624710083,0.8090298771858215
5,Adam Cracknell,R,30.2,74,209,24.94203755090013,8.844520000195077,0.14998725954072012,0.4444144948810339,0.6805135607719421,0.0,1.2397041320800781,0.5092799663543701,1.1510276794433594,1.4792702198028564,0.39962797075510026,0.969745934009552,1.1458650827407837
6,Adam Henrique,C,25.6,72,195,73.51450453042985,14.002446014070511,1.9515868632405997,1.7165379875831306,0.6084299480155111,1.6345629127286376,0.48647359013557434,0.3946969986636192,2.456185852384567,0.2830418050289154,0.6539922663301229,1.64676884983778,0.16828042268753052
7,Adam Larsson,D,22.9,75,209,67.65426444917917,17.307258391931654,0.10657878681826591,3.388346242456138,0.19063409306108953,0.037506112366498416,1.3813258409500122,0.2347446084022522,1.121778964996338,0.6403523683547974,0.342616755515337,1.4193370342254639,0.9991825819015503
8,Adam Lowry,C,22.5,78,208,80.37499600976706,12.97555361339748,0.5500859067659378,0.6689083496391773,0.6815826296806335,0.0,1.7516964673995972,0.6316319704055786,1.286116600036621,1.3877696990966797,0.39998835682868955,1.1307740211486816,0.9951876401901245
9,Adam McQuaid,D,29.0,76,210,66.39488017350435,16.969706794144212,0.00833149059700966,2.0609365361496805,0.19172296971082686,0.14449390143455096,0.11238797008991241,0.21409159898757935,1.1808061599731445,0.19341716170310974,0.34222965702414515,1.5499509572982788,0.22850823402404785
10,Adam Pardy,D,31.5,76,227,53.83403643488884,13.564402807482331,0.03203914075642824,1.9120901392564178,0.01301756884127083,0.14251411089469368,0.13578444719314575,0.0644894864943584,1.2853626012802124,0.23930877447128296,0.41012465180210766,1.6544204950332642,0.26444169878959656
