,Player,Position,Age,Height,Weight,GP,EV ATOI,PP ATOI,PK ATOI,EV G/60,PP G/60,PK G/60,EV A1/60,PP A1/60,PK A1/60,EV A2/60,PP A2/60,PK A2/60
1,A.J. Greer,L,21.8,75,208,26.49654677990824,9.930976124054258,0.1129600996957692,0.1425668432455442,0.7023427486419678,0.015486924909055233,,0.5824342966079712,1.162453293800354,,0.4023695719242096,1.064356803894043,
2,Aaron Ekblad,D,22.6,76,215,71.3281134864688,18.679862212576715,2.582843002809584,0.6341324403341115,0.31774547500647593,1.3110054762087762,0.11567158997058868,0.17308778418001744,1.6049874297142028,,0.3578281062841415,1.700638990339756,
3,Aaron Ness,D,28.4,70,184,21.823526234030723,14.96485282550046,0.013559667187786102,0.6450040713198344,0.19793430611491203,,1.115733027458191,0.21700255572795868,,1.4303336143493652,0.35549297735095026,,1.1300311088562012
4,Adam Clendening,D,25.9,72,194,17.848988235890864,15.00087714805603,1.0506227640790242,0.316639682767974,0.19840962536633014,0.8057667206835984,1.110176920890808,0.3265202045440674,1.297851800918579,1.2245228290557861,0.3560817264020443,1.367934226989746,1.2968418598175049
5,Adam Cracknell,R,33.2,74,209,16.144000788927077,9.91961397040567,0.028099819398325846,0.6400089610905664,0.6684055924415588,,1.414926290512085,0.6150875091552734,,0.8521833419799805,0.4023596405982971,,1.291435956954956
6,Adam Erne,L,23.4,73,212,31.34039320230484,10.68259142023404,0.010537629812180996,0.10444174417209624,0.6682659387588501,0.01695030927658081,1.0498721599578857,0.7177292108535767,1.162542700767517,0.8927953243255615,0.4023340693116188,1.074122428894043,0.5485740303993225
7,Adam Gaudette,C,22.0,73,194,15.845737979412078,11.123567996304276,0.0756763887281418,0.09560412805527449,0.6884700655937195,0.012997815385460854,,0.62783282995224,1.1421308517456055,,0.402515352666378,1.0500096082687378,
8,Adam Henrique,C,28.6,72,195,77.09512268753723,13.784428888951242,2.33736907393001,2.1222118495240805,0.7235613559328019,1.866228219373524,0.34077122807502747,0.4439307883620262,1.5326817739248275,0.27923354506492615,0.6761492250055074,1.5972021700382233,0.17131489515304565
9,Adam Larsson,D,25.9,75,209,68.30613679915666,18.767055473925172,0.20978847224146127,2.2978039766084404,0.1267826137859374,0.08939327292386166,0.07623343914747238,0.15968271817610796,1.2819122076034546,0.1465177834033966,0.47747698217630385,1.4453753232955933,0.09833765029907227
10,Adam Lowry,C,25.5,78,208,51.590195810832085,11.871088312408329,0.8621124598972499,1.7826037533715369,0.44366197921958567,0.021404920145869255,0.4195232391357422,0.4467013499103784,1.203768014907837,0.3165448009967804,0.5800468975901604,1.1076548099517822,0.20041798055171967
11,Adam McQuaid,D,32.0,76,210,45.95451325029135,16.181359096983673,0.012624803372606635,2.332070062303543,0.20065923988819123,0.13329096253687814,0.08940424770116806,0.2514079511165619,1.336409091949463,0.17826750874519348,0.35551362797617914,1.4222990274429321,0.08716508001089096
12,Adam Pelech,D,24.1,75,210,80.52720536202192,16.50507475016117,0.030232416466355324,1.7896813296377658,0.10280909426882859,0.11157793626790155,1.3712257146835327,0.03347118221800772,1.1464660167694092,1.6476446390151978,0.8200068988081068,1.2923099994659424,1.0378007888793945
13,Adrian Kempe,"C, R",22.0,74,200,81.87241449534893,12.361808309252561,1.016104510870576,0.1687172789235711,0.6748505234718323,0.014937310479581356,1.2636650800704956,0.5934986472129822,1.0012338161468506,0.8558987379074097,0.4022555875778198,0.9317160844802856,1.0637933015823364
14,Alan Quine,C,25.6,72,203,29.57240367949009,11.269019235301089,0.05169746182352304,0.44484697551876307,0.6888844966888428,0.011909998953342438,1.6077957153320312,0.5154358744621277,1.0549516677856445,1.0641889572143555,0.40245871275663375,0.972465455532074,0.7790188789367676
15,Alec Martinez,D,31.2,73,210,68.07523362170905,17.393594512528182,1.9644030623599884,1.8941566560540346,0.29565512497238805,0.8308649171778931,0.08960442990064621,0.25170523283761154,1.8290103572010994,0.1466211974620819,0.35494681775569914,1.7840544182643294,0.07142489403486252
16,Aleksander Barkov,C,23.1,75,215,62.418529221862556,15.291953702664376,2.83462687208727,1.320231833153963,0.8027401380598544,1.4019120524950324,0.32394731044769287,0.7496535391747952,1.7986985137701035,,0.823941946515441,1.7426325395345688,
17,Ales Hemsky,R,35.1,72,177,18.310393545664848,11.714387517363418,1.6698383036375046,0.20450200590913944,0.695851743221283,0.015348726883530617,1.5938278436660767,0.6159940958023071,1.1131763458251953,0.9294028878211975,0.40232222676277163,1.0196897983551025,0.7576000690460205
18,Alex Biega,D,30.5,70,195,50.53208527266979,16.22141872070586,0.02038831403774023,0.9737053578436375,0.19790847010910512,0.12451975306994659,0.9730758666992188,0.18873217701911926,1.3789318799972534,1.2691982984542847,0.3552270998060703,1.490301251411438,1.0586204528808594
19,Alex Broadhurst,C,25.6,72,178,12.80750300526619,10.920935813650424,0.013380680796778201,0.10170435216277837,0.6876391172409058,0.01422378234565258,,0.5836448073387146,1.1485974788665771,,0.4024468404054642,1.0742138624191284,
20,Alex Chiasson,R,28.0,76,208,71.42561214329675,10.566045409567655,1.1003186927031727,1.2389314276382328,0.47997703856155277,0.017953308299183846,0.37833690643310547,0.333053863963604,1.1699538230895996,0.3314308822154999,0.5563383779811859,1.0794662237167358,0.19189748167991638
21,Alex DeBrincat,R,20.8,68,178,81.91852467060089,12.963521868246794,1.7586129038363696,0.19002721602195502,0.7449394464492798,0.013684968464076519,1.0591750144958496,0.5898424983024597,1.2468611001968384,0.7222866415977478,0.40230454444885255,1.1250849962234497,0.7578057050704956
22,Alex Formenton,L,19.1,75,195,12.7747355812788,10.919316122363407,0.010265838503837586,0.07769790660589933,0.7108484506607056,,,0.6690906882286072,,,0.40251861900091174,,
23,Alex Galchenyuk,C,24.6,73,194,71.49965899797157,13.470269321136175,2.4952350766971705,0.1393063563631773,0.7615432710640133,1.985306596047431,1.1115742921829224,0.6407969928115606,1.6841734672665594,1.0507911443710327,0.6718922724008559,1.5093391956567763,0.7947332859039307
24,Alex Goligoski,D,33.2,71,173,73.86275697182865,19.35385828722194,1.97301298314631,1.996530071890354,0.178862247343734,0.4234570564716905,0.05616762116551399,0.46623158772587775,1.8417173051565885,0.15434421598911285,0.44131440624594687,1.7028051317051054,0.06711611151695251
25,Alex Iafallo,L,24.8,72,200,77.12013072960079,14.309821792235226,0.46755363816320894,0.4845811620473862,0.6641882658004761,0.014094614423811436,1.1811206340789795,0.5340391397476196,1.020204782485962,0.9627208113670349,0.40224397510290144,0.9383441805839539,0.7905769944190979
26,Alex Killorn,L,29.0,73,194,75.52269922927022,13.39189564719051,2.392346113889292,1.1382468929916618,0.6443670813463629,0.7248669874548912,0.3628138303756714,0.7272616889476776,1.7422624351978302,0.24672947824001312,0.6857240508258343,1.6257503801345825,0.1154986247420311
27,Alex Ovechkin,L,33.0,75,238,75.5629315826483,15.37147330762446,4.0430255217544735,0.09988568979895114,1.0181389748089014,3.492519786334038,1.6102889776229858,0.41273076445221907,1.577746365571022,1.1404470205307007,0.8534462414741516,1.7576702891349791,1.3813706636428833
28,Alex Petrovic,D,26.6,76,210,70.31720630660654,14.99333831290553,0.07255029186874629,1.1769332792647182,0.005321896887086999,0.12142136539793921,1.2653353214263916,0.42401107623524337,1.3161721229553223,1.4808683395385742,0.4138051972351968,1.4054129123687744,1.3731517791748047
29,Alex Pietrangelo,D,28.7,75,215,75.1413767599687,20.615152055946737,2.4414215664967895,2.612747855316475,0.31248156381845477,0.7682906482493506,0.09702688455581665,0.49897082608602944,2.095132214999199,0.1477038860321045,0.35113117814064027,1.8586713174195288,0.07494496554136276
30,Alex Tuch,R,22.4,76,219,81.16093104790896,13.23742369043827,2.153255597704649,0.1263479867913723,0.7046042680740356,0.02360997162759304,1.3878207206726074,0.5717552900314331,1.3128859996795654,0.9835647940635681,0.4021668773889542,1.1880708932876587,1.16307532787323
31,Alexander Burmistrov,C,26.9,73,180,31.72115105509758,11.276896743825606,0.5542585985869168,0.7953533980518579,0.7095691561698914,0.01384049467742443,1.5180188417434692,0.507233738899231,1.0558090209960938,0.8875283002853394,0.4024478209018707,0.9678197503089905,0.7328591346740723
32,Alexander Edler,D,32.4,76,210,59.566971861720084,19.069335612736644,2.6655711867719885,2.2869659397307784,0.1872073250297457,0.8364715961977095,0.10212262719869614,0.2319562239993404,1.7229494837522508,0.15518410503864288,0.36049469992518424,1.6283041940398215,0.0754208043217659
33,Alexander Kerfoot,C,24.1,71,186,81.18457722485066,11.2279455486238,2.3546361147731543,0.09642748186308145,0.6947159767150879,0.015128345228731632,0.8905349969863892,0.5347867012023926,1.0591185092926025,0.8244354724884033,0.4025783678889275,0.9792762398719788,0.5222270488739014
34,Alexander Nylander,R,20.6,73,192,14.007781126499175,11.219384565709117,0.11350342664122585,0.0976310320943594,0.6913456320762634,0.011779013089835644,,0.6497950553894043,1.175327181816101,,0.4024304336309433,1.0825423002243042,
35,Alexander Radulov,R,32.2,73,200,79.70959689199924,16.250106612344084,3.1491420931763945,0.06141686141955852,0.7669171201769263,1.5912831569950097,1.2576487064361572,0.8611649702866097,2.2235681636810303,1.0770567655563354,0.41496361009031535,1.4248860507011414,0.8433906435966492
36,Alexander Steen,L,34.6,72,211,69.75767369866371,14.620289252535999,3.0371798028435557,1.6519743972763419,0.6240418394058943,1.0630516479820014,0.31362825632095337,0.6500596897989511,1.7514645288825035,0.3104010820388794,0.7548120964467525,1.693317857027054,0.17731161415576935
37,Alexander Wennberg,C,24.0,74,190,66.20965696008876,13.525255186016858,2.208151394148171,1.0604619239404798,0.23343628516018392,0.6256481824748218,0.3517422378063202,0.7859138651996851,1.9806796525478363,0.2520396113395691,0.7928159860670567,1.9417593117952345,0.12291231751441956
38,Alexandre Burrows,R,37.5,73,197,69.33229431554675,11.115496938034893,1.549888629766926,1.2340445185869933,0.49043939332887526,1.1378961104393006,0.4241783320903778,0.2949527231782675,1.6173475980758667,0.3567010462284088,0.6925719887316226,1.9383240728378297,0.1927083134651184
39,Alexei Emelin,D,32.4,74,218,68.31163904830814,17.613760512757302,0.1489751149713397,1.9710367320418356,0.04504575477112932,0.10864492136298859,0.084933340549469,0.13657753350078466,1.4459152221679688,0.1727631688117981,0.3457348270714283,1.5745759010314941,0.08006921410560608
40,Anders Bjork,L,22.2,72,190,37.26808826278895,11.374359101643119,0.8722367977231741,0.12380982763451338,0.683301568031311,0.012072538956999779,1.150961995124817,0.5713657736778259,1.0866994857788086,0.8378183841705322,0.4024469530582428,1.0053142309188843,1.0047804117202759
41,Anders Lee,L,28.2,75,235,73.58129562184214,12.711872628347574,2.6031954796299335,0.12674803072828056,0.9049022725299002,2.4322100406862797,1.3528414964675903,0.4501007689814568,1.629671299123764,1.2762657403945923,0.6575391505300998,1.6283388521909714,0.8695574998855591
42,Andre Burakovsky,L,23.6,75,209,56.60170165270567,11.892511928439886,1.1594417731136084,0.142276338259995,0.6232625050805509,1.1550154735215008,1.0872434377670288,0.48714057238185404,1.92571503739357,0.9290018081665039,0.9304369326710701,2.2809915208101272,0.5896332263946533
43,Andreas Athanasiou,C,24.2,74,190,72.36069538533688,12.610993493793906,1.5508994410693646,0.4764366367965937,1.19552062070854,0.6194622092741542,0.9725854396820068,0.37290660503134127,1.7887597025632858,0.8765831589698792,0.3808990876577794,1.3858330252408981,0.5672484040260315
44,Andreas Borgman,D,23.3,72,200,54.01850874751806,14.147134734302758,0.01166346069058776,0.3902489032253027,0.1987649779766798,0.14499733858167516,1.1780204772949219,0.22271640598773956,1.2581608295440674,1.4835212230682373,0.354602812230587,1.3919073343276978,1.1836315393447876
45,Andreas Englund,D,22.7,75,189,16.485263808369638,16.056579075382377,0.01200672997161746,0.5337330722396124,0.19814994640648365,,1.3733371496200562,0.2604842483997345,,1.574741005897522,0.35574145779013633,,0.8800442814826965
46,Andreas Johnsson,L,23.9,70,195,19.57508407175541,10.804816393967757,0.4273791629719734,0.40719762786090374,0.6825479865074158,0.013579348102211952,0.9188494682312012,0.6160093545913696,1.1547746658325195,0.8183755278587341,0.40261525779962537,1.0712090730667114,0.501808762550354
47,Andreas Martinsen,L,28.3,75,225,19.29502546906471,9.83402959386092,0.018165888424071547,0.9425982412462365,0.6977466344833374,0.016607962548732758,1.4584708213806152,0.6437493562698364,1.188432216644287,0.8172305822372437,0.40227523654699326,1.1015782356262207,1.3077541589736938
