,Player,Position,Age,Height,Weight,GP,EV ATOI,PP ATOI,PK ATOI,EV G/60,PP G/60,PK G/60,EV A1/60,PP A1/60,PK A1/60,EV A2/60,PP A2/60,PK A2/60,GOALS,PRIMARY ASSISTS,SECONDARY ASSISTS,POINTS
1,Connor McDavid,C,21.7,73,193,80.27365028679371,16.502928458513317,2.956876098128284,0.8071341211130221,1.209923940078914,1.19350229892532,0.3418015241622925,1.225835405621926,3.0528349031845727,0.2767501175403595,0.6808053832113743,1.278953915944338,0.1159616112709045,31.696275089224173,39.30680402738452,20.147449828223234,91.15052894483192
2,Sidney Crosby,C,31.2,71,200,75.82386812373996,16.072036611925064,3.61850265276432,0.3034259157219529,0.937444294181466,2.178212633859366,1.2176916599273682,0.9018798664271832,2.078938236540556,0.9182458519935608,0.9456661448031664,1.969902311205864,1.0724008083343506,29.147483023262613,27.87038668141248,28.31533979751164,85.33320950218673
3,Jamie Benn,L,29.2,74,205,77.3154136121273,14.864201193858683,3.2271439966507254,1.5133241311922667,0.9230399384282528,2.70333862709254,0.3833096027374267,0.7424214309513568,1.9413848225831989,0.3079408705234527,1.0597871311932805,2.1310753871679307,0.1846877038478851,29.547962094471917,22.800526782398915,29.400741423637985,81.74923030050881
4,Alex Ovechkin,L,33.0,75,238,75.5629315826483,15.37147330762446,4.0430255217544735,0.0998856897989511,1.0181389748089014,3.492519786334038,1.6102889776229858,0.412730764452219,1.577746365571022,1.140447020530701,0.8534462414741516,1.7576702891349791,1.3813706636428833,37.41435941426709,16.046328861495745,25.453763899650788,78.91445217541363
5,Tyler Seguin,C,26.7,73,205,74.23190627710893,15.554912646510452,3.4373096537675707,0.4507006436140537,0.9691215139411392,2.462240742345154,1.1645145416259766,0.8769476183861493,2.267630116081237,1.0237303972244265,0.6380449668322802,1.9354545920610429,0.7857207655906677,29.67761591155529,27.00603660644532,20.882325576250025,77.56597809425064
6,Patrick Kane,R,29.9,70,177,69.89471736967563,16.63755734780878,3.4384267318740487,0.1465575337920785,0.9921135374806822,1.968379089275748,1.1423419713974,1.0320783217400311,2.126417997717857,0.8343991041183472,0.7125254343241454,1.6595563708782195,0.9398245215415956,26.95817577294636,28.295844560784445,20.353486747308487,75.6075070810393
7,Artemi Panarin,L,26.9,72,173,77.82245054136962,16.31877274774909,2.947286512075737,0.0266745344260931,0.9557854238266746,2.069868698670715,1.2612874507904053,1.0831927983929714,2.545816254289945,0.8411785364151001,0.521225459104528,1.0466535470207532,0.7917444705963135,27.888611365904794,32.3426501773931,14.901639463680283,75.13290100697817
8,John Tavares,C,28.0,73,216,76.51282135397196,16.008602825205028,3.351272915874422,0.6344031907737255,0.9705355871513488,2.077791726207733,0.3848331570625305,0.800204099059105,1.97560225212574,0.2497948706150055,0.687089654737711,1.7391249881029127,0.13996621966362,28.809453331938915,24.813243273047423,21.427468974123617,75.05016557910996
9,Nikita Kucherov,R,25.3,71,181,74.1884811809659,14.881079641535878,3.1130668249558657,0.1046872123892307,1.1274461106322706,2.019799609439075,1.0564725399017334,0.8291749956071376,2.0156290650725364,0.944182813167572,0.8120789124488831,1.853976240348816,0.6867546439170837,28.583715679684122,23.0789362172882,22.111270705417652,73.77392260238997
10,Patrik Laine,L,20.5,77,205,78.25998121619224,14.509001238785686,2.941155820082128,0.0506106331005096,1.4658400688190014,3.804987333669607,1.5074814558029177,0.3417517638686616,1.7294305638313294,0.9337478876113892,0.6267989605493843,1.6296759780883787,0.994071125984192,42.29579978907815,13.119936836911206,18.118968987491144,73.5347056134805
